,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Darling,KEYF,6,2,2,66.7,9,12,1,2018,Round 9
1,1,Jordan De Goey,FWD,6,0,1,85.7,7,9,0,2018,Round 9
2,3,Ben Brown,KEYF,5,1,1,83.3,6,9,0,2018,Round 9
3,3,Jake Melksham,FWD,5,0,3,100,5,15,1,2018,Round 9
4,3,Jack Riewoldt,KEYF,5,2,1,71.4,7,9,1,2018,Round 9
5,6,Eddie Betts,FWD,4,0,0,100,4,5,1,2018,Round 9
6,6,Jack Gunston,KEYF,4,0,1,80,5,7,1,2018,Round 9
7,6,Eric Hipwood,KEYF,4,3,2,57.1,7,9,0,2018,Round 9
8,6,Tom McDonald,KEYF,4,1,2,66.7,6,9,2,2018,Round 9
9,6,Shaun McKernan,KEYF,4,4,0,50,8,10,1,2018,Round 9
10,6,Alex Neal-Bullen,FWD,4,0,1,100,4,8,3,2018,Round 9
11,6,Jack Newnes,FWD,4,2,0,66.7,6,7,0,2018,Round 9
12,6,Jarrad Waite,KEYF,4,0,0,80,5,6,3,2018,Round 9
13,14,Tom Cutler,MID,3,0,1,100,3,6,0,2018,Round 9
14,14,Lance Franklin,KEYF,3,1,1,50,6,9,2,2018,Round 9
15,14,Tom Hawkins,KEYF,3,1,2,60,5,9,0,2018,Round 9
16,14,Josh P. Kennedy,MID,3,0,2,100,3,8,1,2018,Round 9
17,14,Josh J. Kennedy,KEYF,3,2,1,50,6,8,0,2018,Round 9
18,14,Mark LeCras,FWD,3,0,2,100,3,8,1,2018,Round 9
19,20,Dayne Beams,MID,2,1,0,66.7,3,8,1,2018,Round 9
20,20,Charles Cameron,FWD,2,0,2,50,4,6,0,2018,Round 9
21,20,Jeremy Cameron,KEYF,2,2,0,50,4,7,0,2018,Round 9
22,20,Jamie Cripps,FWD,2,0,0,66.7,3,4,0,2018,Round 9
23,20,Patrick Dangerfield,FWD,2,0,1,100,2,5,2,2018,Round 9
24,20,Orazio Fantasia,FWD,2,0,0,66.7,3,7,1,2018,Round 9
25,20,Bayley Fritsch,FWD,2,0,1,100,2,6,1,2018,Round 9
26,20,Max Gawn,RUC,2,0,1,100,2,8,4,2018,Round 9
27,20,Sam Gray,FWD,2,2,0,50,4,5,1,2018,Round 9
28,20,Jade Gresham,FWD,2,0,2,100,2,5,0,2018,Round 9
29,20,Mitch Hannan,FWD,2,1,0,66.7,3,7,1,2018,Round 9
30,20,Will Hoskin-Elliott,FWD,2,2,2,40,5,11,1,2018,Round 9
31,20,Jed Lamb,DEF,2,0,0,100,2,2,0,2018,Round 9
32,20,Jack Lonie,FWD,2,0,0,100,2,4,2,2018,Round 9
