,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jack Gunston,KEYF,6,1,2,85.7,7,13,2,2015,Round 17
1,2,Tom Hawkins,KEYF,5,1,1,83.3,6,9,0,2015,Round 17
2,2,Darcy Moore,KEYF,5,0,0,100,5,7,0,2015,Round 17
3,4,Charles Cameron,FWD,4,1,0,80,5,7,2,2015,Round 17
4,4,Tory Dickson,FWD,4,0,1,100,4,7,1,2015,Round 17
5,4,Tom J. Lynch,KEYF,4,1,1,66.7,6,8,0,2015,Round 17
6,4,Drew Petrie,KEYF,4,1,2,80,5,10,2,2015,Round 17
7,4,Paddy Ryder,RUC,4,0,1,80,5,8,0,2015,Round 17
8,9,Eddie Betts,FWD,3,1,1,50,6,8,0,2015,Round 17
9,9,Luke Breust,FWD,3,2,4,60,5,13,5,2015,Round 17
10,9,Ben Brown,KEYF,3,2,0,50,6,7,3,2015,Round 17
11,9,Ben Cunnington,MID,3,0,0,100,3,8,0,2015,Round 17
12,9,Jack Darling,KEYF,3,1,0,60,5,6,0,2015,Round 17
13,9,Charlie Dixon,KEYF,3,3,0,37.5,8,9,2,2015,Round 17
14,9,Cale Hooker,KEYD,3,2,0,60,5,10,0,2015,Round 17
15,9,Josh Jenkins,KEYF,3,4,2,42.9,7,10,1,2015,Round 17
16,9,Josh J. Kennedy,KEYF,3,2,0,50,6,5,1,2015,Round 17
17,9,Matthew Pavlich,KEYF,3,0,1,100,3,10,0,2015,Round 17
18,9,Paul Puopolo,FWD,3,1,0,75,4,6,1,2015,Round 17
19,9,Nick Riewoldt,KEYF,3,1,1,75,4,6,2,2015,Round 17
20,9,Jay Schulz,KEYF,3,1,0,75,4,6,0,2015,Round 17
21,9,Chad Wingard,FWD,3,1,0,75,4,6,0,2015,Round 17
22,23,Rohan Bewick,FWD,2,1,0,66.7,3,3,2,2015,Round 17
23,23,Travis Boak,MID,2,1,1,50,4,11,2,2015,Round 17
24,23,Stewart Crameri,FWD,2,2,1,40,5,7,0,2015,Round 17
25,23,Hayden Crozier,FWD,2,0,0,100,2,4,0,2015,Round 17
26,23,Joe Daniher,KEYF,2,1,0,50,4,4,1,2015,Round 17
27,23,Richard Douglas,MID,2,0,3,100,2,7,0,2015,Round 17
28,23,Luke Dunstan,MID,2,1,0,66.7,3,4,1,2015,Round 17
29,23,Brodie Grundy,RUC,2,1,0,66.7,3,9,1,2015,Round 17
30,23,Billy Hartung,MID,2,0,2,100,2,10,0,2015,Round 17
31,23,Brent Harvey,FWD,2,0,0,100,2,8,1,2015,Round 17
32,23,Isaac Heeney,FWD,2,1,0,66.7,3,6,0,2015,Round 17
33,23,Brandon Jack,FWD,2,1,0,66.7,3,4,0,2015,Round 17
34,23,Kyle Langford,FWD,2,1,1,66.7,3,9,0,2015,Round 17
