,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Ricky Henderson,DEF,6,2,2,66.7,9,11,0,2012,Round 15
1,1,Matthew Pavlich,KEYF,6,2,0,66.7,9,10,0,2012,Round 15
2,1,Sam Reid,KEYF,6,1,0,85.7,7,8,1,2012,Round 15
3,1,Jarryd Roughead,KEYF,6,3,0,66.7,9,13,1,2012,Round 15
4,5,Stephen Milne,FWD,5,1,2,83.3,6,10,1,2012,Round 15
5,6,Eddie Betts,FWD,4,1,1,80,5,7,1,2012,Round 15
6,6,Paul Chapman,FWD,4,1,1,66.7,6,11,1,2012,Round 15
7,6,Lance Franklin,KEYF,4,1,1,80,5,9,0,2012,Round 15
8,6,Tom Hawkins,KEYF,4,1,1,80,5,10,0,2012,Round 15
9,6,Chris Mayne,FWD,4,1,1,80,5,11,4,2012,Round 15
10,6,Robin Nahas,FWD,4,1,0,66.7,6,9,2,2012,Round 15
11,6,Nick Riewoldt,KEYF,4,1,0,66.7,6,12,1,2012,Round 15
12,6,Paul Stewart,FWD,4,0,0,66.7,6,7,1,2012,Round 15
13,6,Robbie Tarrant,KEYF,4,2,0,66.7,6,6,0,2012,Round 15
14,15,Luke Breust,FWD,3,3,1,50,6,13,1,2012,Round 15
15,15,Josh Caddy,MID,3,0,0,100,3,4,1,2012,Round 15
16,15,Dean Cox,RUC,3,1,2,60,5,10,2,2012,Round 15
17,15,Tory Dickson,FWD,3,1,1,75,4,7,1,2012,Round 15
18,15,Nick Duigan,DEF,3,0,0,100,3,3,0,2012,Round 15
19,15,Adam Goodes,FWD,3,1,1,60,5,9,1,2012,Round 15
20,15,Brent Harvey,FWD,3,1,1,75,4,6,2,2012,Round 15
21,15,Quinten Lynch,KEYF,3,3,0,50,6,12,1,2012,Round 15
22,15,Brodie Martin,DEF,3,2,0,50,6,6,0,2012,Round 15
23,15,Cyril Rioli,FWD,3,3,2,50,6,16,5,2012,Round 15
24,15,Lindsay Thomas,FWD,3,1,0,60,5,7,0,2012,Round 15
25,26,Gary Ablett,MID,2,4,1,33.3,6,11,2,2012,Round 15
26,26,Harley Bennell,MID,2,0,2,100,2,8,1,2012,Round 15
27,26,Mitch Brown,KEYF,2,0,1,66.7,3,5,0,2012,Round 15
28,26,Jonathan Brown,KEYF,2,1,1,40,5,6,0,2012,Round 15
29,26,Travis Cloke,KEYF,2,2,1,50,4,8,1,2012,Round 15
30,26,Chad Cornes,KEYD,2,0,1,66.7,3,4,0,2012,Round 15
31,26,Luke Dahlhaus,FWD,2,1,0,66.7,3,4,1,2012,Round 15
32,26,Jack Darling,KEYF,2,0,1,100,2,5,0,2012,Round 15
33,26,Brett Deledio,MID,2,0,1,50,4,4,0,2012,Round 15
34,26,David Hale,RUC,2,1,2,66.7,3,12,6,2012,Round 15
35,26,David Hille,KEYF,2,1,0,66.7,3,4,0,2012,Round 15
36,26,Patrick Karnezis,FWD,2,1,3,66.7,3,7,0,2012,Round 15
37,26,Justin Koschitzke,KEYF,2,0,1,100,2,4,1,2012,Round 15
38,26,Beau Maister,KEYF,2,0,1,100,2,7,1,2012,Round 15
39,26,Stefan Martin,RUC,2,0,0,66.7,3,4,1,2012,Round 15
40,26,Luke McGuane,KEYF,2,2,2,50,4,8,2,2012,Round 15
41,26,Timothy McIntyre,FWD,2,1,0,66.7,3,4,1,2012,Round 15
42,26,Trent McKenzie,DEF,2,0,0,100,2,6,3,2012,Round 15
43,26,Jarrad McVeigh,MID,2,0,0,100,2,8,2,2012,Round 15
44,26,Jake Melksham,MID,2,1,0,66.7,3,10,0,2012,Round 15
45,26,Jackson Paine,KEYF,2,0,0,100,2,3,0,2012,Round 15
46,26,Daniel Rich,MID,2,0,0,100,2,6,1,2012,Round 15
47,26,Ahmed Saad,FWD,2,1,0,66.7,3,6,1,2012,Round 15
48,26,Adam Schneider,FWD,2,0,0,100,2,3,0,2012,Round 15
49,26,Arryn Siposs,FWD,2,1,1,66.7,3,8,2,2012,Round 15
50,26,Andrew Walker,FWD,2,0,0,100,2,7,2,2012,Round 15
51,26,Clinton Young,MID,2,0,1,100,2,14,4,2012,Round 15
52,53,Taylor Adams,FWD,1,0,0,50,2,1,0,2012,Round 15
53,53,Dennis Armfield,FWD,1,2,0,25,4,7,0,2012,Round 15
54,53,Rohan Bail,MID,1,1,0,50,2,5,1,2012,Round 15
55,53,Jamie Bennell,MID,1,0,1,100,1,4,1,2012,Round 15
56,53,Rohan Bewick,FWD,1,1,0,50,2,5,0,2012,Round 15
57,53,Sam Blease,FWD,1,1,0,50,2,3,1,2012,Round 15
58,53,Travis Boak,MID,1,3,0,20,5,8,2,2012,Round 15
59,53,Greg Broughton,DEF,1,1,0,50,2,3,1,2012,Round 15
60,53,Campbell Brown,FWD,1,1,0,50,2,3,1,2012,Round 15
61,53,John Butcher,KEYF,1,1,0,50,2,2,0,2012,Round 15
62,53,Jake Carlisle,KEYD,1,0,0,50,2,3,1,2012,Round 15
63,53,Andrew Collins,FWD,1,2,1,33.3,3,5,1,2012,Round 15
64,53,Jack Crisp,MID,1,1,2,50,2,6,1,2012,Round 15
65,53,Ryan Crowley,MID,1,3,0,25,4,4,1,2012,Round 15
66,53,Patrick Dangerfield,MID,1,1,0,50,2,6,1,2012,Round 15
67,53,Alwyn Davey,FWD,1,0,1,100,1,3,0,2012,Round 15
68,53,Sam Day,KEYF,1,3,1,25,4,7,1,2012,Round 15
69,53,Richard Douglas,MID,1,0,2,100,1,5,2,2012,Round 15
70,53,Brett Ebert,FWD,1,0,1,100,1,4,0,2012,Round 15
71,53,Shane Edwards,FWD,1,2,0,33.3,3,8,1,2012,Round 15
72,53,Colin Garland,DEF,1,0,0,100,1,5,0,2012,Round 15
73,53,Sam Gilbert,DEF,1,0,0,100,1,2,0,2012,Round 15
74,53,Tyson Goldsack,FWD,1,1,0,50,2,4,0,2012,Round 15
75,53,Jason Gram,DEF,1,0,0,100,1,4,1,2012,Round 15
76,53,Ryan Griffen,MID,1,0,0,100,1,1,1,2012,Round 15
77,53,Shaun Grigg,MID,1,1,3,25,4,12,3,2012,Round 15
78,53,Jack Gunston,FWD,1,1,0,50,2,6,1,2012,Round 15
79,53,Dan Hannebery,MID,1,0,1,100,1,4,0,2012,Round 15
80,53,Lachlan Hansen,KEYF,1,0,1,100,1,3,0,2012,Round 15
81,53,Jarrod Harbrow,DEF,1,0,0,100,1,6,2,2012,Round 15
82,53,Shaun Higgins,FWD,1,0,3,100,1,8,0,2012,Round 15
83,53,Stephen Hill,MID,1,0,1,100,1,3,0,2012,Round 15
84,53,Josh Hill,FWD,1,1,0,50,2,2,0,2012,Round 15
85,53,Taylor Hunt,MID,1,1,0,50,2,6,0,2012,Round 15
86,53,Michael Hurley,KEYF,1,0,1,50,2,3,0,2012,Round 15
87,53,Lewis Jetta,FWD,1,0,1,50,2,11,2,2012,Round 15
88,53,Nathan Jones,MID,1,0,1,100,1,6,2,2012,Round 15
89,53,James Kelly,MID,1,0,1,100,1,9,4,2012,Round 15
90,53,Daniel Kerr,MID,1,2,0,25,4,11,1,2012,Round 15
91,53,Chris Knights,FWD,1,1,0,50,2,3,0,2012,Round 15
92,53,Jordan Lewis,FWD,1,0,3,50,2,15,2,2012,Round 15
93,53,Tom Lonergan,KEYD,1,1,0,50,2,6,1,2012,Round 15
94,53,Nick Lower,MID,1,0,0,100,1,4,2,2012,Round 15
95,53,Chris Masten,MID,1,0,1,100,1,4,0,2012,Round 15
96,53,Ben McGlynn,FWD,1,0,1,50,2,2,0,2012,Round 15
97,53,Jordie McKenzie,MID,1,0,0,100,1,5,3,2012,Round 15
98,53,Will Minson,RUC,1,1,0,50,2,6,2,2012,Round 15
99,53,Sam Mitchell,MID,1,0,2,50,2,13,1,2012,Round 15
100,53,Steven Motlop,FWD,1,2,1,25,4,5,0,2012,Round 15
101,53,Tom Murphy,DEF,1,0,0,100,1,7,3,2012,Round 15
102,53,Ryan O'Keefe,MID,1,0,0,100,1,4,0,2012,Round 15
103,53,Jason Porplyzia,FWD,1,1,0,50,2,3,0,2012,Round 15
104,53,Matthew Priddis,MID,1,1,0,50,2,9,5,2012,Round 15
105,53,Paul Puopolo,FWD,1,1,3,50,2,10,2,2012,Round 15
106,53,Mike Pyke,RUC,1,0,0,100,1,4,2,2012,Round 15
107,53,Andrew Raines,MID,1,0,0,50,2,3,0,2012,Round 15
108,53,Kyle Reimers,FWD,1,0,1,50,2,4,0,2012,Round 15
109,53,Jack Riewoldt,KEYF,1,5,0,14.3,7,10,0,2012,Round 15
110,53,Michael Rischitelli,MID,1,1,0,25,4,6,3,2012,Round 15
111,53,Jared Rivers,KEYD,1,1,0,50,2,1,0,2012,Round 15
112,53,Shane Savage,FWD,1,1,0,33.3,3,4,0,2012,Round 15
113,53,Liam Shiels,MID,1,0,1,50,2,12,2,2012,Round 15
114,53,Steele Sidebottom,MID,1,0,0,100,1,6,3,2012,Round 15
115,53,Rory Sloane,MID,1,1,1,50,2,9,3,2012,Round 15
116,53,Mathew Stokes,FWD,1,0,0,33.3,3,7,1,2012,Round 15
117,53,Matthew Suckling,DEF,1,1,2,33.3,3,17,3,2012,Round 15
118,53,Andrew Swallow,MID,1,0,0,100,1,6,2,2012,Round 15
119,53,Colin Sylvia,FWD,1,0,1,100,1,5,1,2012,Round 15
120,53,Luke Tapscott,DEF,1,0,0,100,1,2,0,2012,Round 15
121,53,Dale Thomas,FWD,1,0,0,100,1,5,1,2012,Round 15
122,53,Kurt Tippett,KEYF,1,0,0,50,2,1,0,2012,Round 15
123,53,Shane Tuck,MID,1,1,0,50,2,6,3,2012,Round 15
124,53,Sharrod Wellingham,FWD,1,0,0,100,1,7,1,2012,Round 15
125,53,Matthew White,MID,1,2,0,33.3,3,9,2,2012,Round 15
126,53,Nathan Wilson,FWD,1,1,0,33.3,3,2,0,2012,Round 15
127,53,Chad Wingard,MID,1,0,0,100,1,2,1,2012,Round 15
128,53,Chris Yarran,DEF,1,1,3,50,2,7,0,2012,Round 15
129,53,Jack Ziebell,MID,1,0,0,100,1,3,0,2012,Round 15
130,131,Leigh Adams,FWD,0,0,1,0,1,1,0,2012,Round 15
131,131,Jed Adcock,DEF,0,0,1,0,0,3,0,2012,Round 15
132,131,Liam Anthony,MID,0,1,0,0,1,3,1,2012,Round 15
133,131,David Armitage,MID,0,1,0,0,1,5,0,2012,Round 15
134,131,Tony Armstrong,DEF,0,0,0,0,0,0,0,2012,Round 15
135,131,Shaun Atley,DEF,0,0,0,0,0,4,2,2012,Round 15
136,131,Mark Austin,KEYD,0,0,0,0,0,1,1,2012,Round 15
137,131,Hayden Ballantyne,FWD,0,0,0,0,1,4,1,2012,Round 15
138,131,Michael Barlow,MID,0,1,1,0,1,3,0,2012,Round 15
139,131,Jimmy Bartel,MID,0,0,1,0,1,11,4,2012,Round 15
140,131,Ryan Bastinac,MID,0,0,0,0,0,3,1,2012,Round 15
141,131,Jake Batchelor,DEF,0,0,0,0,0,1,0,2012,Round 15
142,131,Matthew Bate,FWD,0,2,0,0,2,4,0,2012,Round 15
143,131,Claye Beams,MID,0,0,0,0,1,1,0,2012,Round 15
144,131,Dayne Beams,MID,0,0,0,0,0,3,0,2012,Round 15
145,131,Grant Birchall,DEF,0,1,1,0,1,11,4,2012,Round 15
146,131,Craig Bird,FWD,0,0,0,0,1,2,1,2012,Round 15
147,131,Simon Black,MID,0,0,0,0,0,0,0,2012,Round 15
148,131,Jarryd Blair,FWD,0,2,0,0,2,8,2,2012,Round 15
149,131,Jude Bolton,FWD,0,1,0,0,2,6,2,2012,Round 15
150,131,Matthew Boyd,MID,0,0,0,0,0,4,0,2012,Round 15
151,131,Kepler Bradley,KEYF,0,0,1,0,2,3,0,2012,Round 15
152,131,Jacob Brennan,DEF,0,0,0,0,0,0,0,2012,Round 15
153,131,Jared Brennan,DEF,0,3,1,0,3,5,0,2012,Round 15
154,131,Matthew Broadbent,MID,0,0,0,0,0,4,1,2012,Round 15
155,131,Simon Buckley,DEF,0,0,3,0,0,4,1,2012,Round 15
156,131,Tomas Bugg,DEF,0,0,0,0,0,2,1,2012,Round 15
157,131,Sam Butler,DEF,0,1,1,0,1,5,1,2012,Round 15
158,131,Jeremy Cameron,KEYF,0,2,2,0,2,4,1,2012,Round 15
159,131,Tom Campbell,RUC,0,0,1,0,0,3,2,2012,Round 15
160,131,Matt Campbell,FWD,0,0,1,0,0,2,0,2012,Round 15
161,131,Alipate Carlile,KEYD,0,0,0,0,0,1,0,2012,Round 15
162,131,Andrew Carrazzo,MID,0,0,1,0,0,6,0,2012,Round 15
163,131,Troy Chaplin,KEYD,0,1,1,0,1,4,0,2012,Round 15
164,131,Kyle Cheney,DEF,0,1,0,0,1,5,3,2012,Round 15
165,131,Allen Christensen,FWD,0,0,1,0,0,10,3,2012,Round 15
166,131,Martin Clarke,DEF,0,0,0,0,0,5,1,2012,Round 15
167,131,Reece Conca,MID,0,1,0,0,1,10,3,2012,Round 15
168,131,Stephen Coniglio,MID,0,0,0,0,0,4,0,2012,Round 15
169,131,Ayce Cordy,KEYF,0,0,0,0,0,0,0,2012,Round 15
170,131,Joel Corey,MID,0,1,1,0,1,7,1,2012,Round 15
171,131,Kane Cornes,MID,0,0,0,0,0,2,1,2012,Round 15
172,131,Trent Cotchin,MID,0,0,0,0,0,6,3,2012,Round 15
173,131,Daniel Cross,MID,0,0,0,0,1,5,0,2012,Round 15
174,131,Ed Curnow,MID,0,0,0,0,0,3,2,2012,Round 15
