,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom Hawkins,KEYF,6,3,2,60,10,14,1,2022,Round 16
1,2,Rory Lobb,KEYF,5,1,0,71.4,7,8,2,2022,Round 16
2,3,Callum M. Brown,KEYF,4,1,0,66.7,6,7,1,2022,Round 16
3,3,Charlie Cameron,FWD,4,0,5,100,4,9,0,2022,Round 16
4,3,Jeremy Cameron,KEYF,4,3,0,50,8,12,1,2022,Round 16
5,3,Tim Membrey,KEYF,4,0,1,100,4,6,1,2022,Round 16
6,3,Izak Rankine,FWD,4,1,0,80,5,8,2,2022,Round 16
7,8,Jamie Cripps,FWD,3,2,1,50,6,9,2,2022,Round 16
8,8,Josh Daicos,MID,3,0,0,100,3,5,0,2022,Round 16
9,8,Jack Ginnivan,FWD,3,0,0,75,4,5,1,2022,Round 16
10,8,Max King,KEYF,3,1,0,75,4,5,1,2022,Round 16
11,8,Zach Merrett,MID,3,0,1,60,5,6,0,2022,Round 16
12,8,Jesse Motlop,FWD,3,1,0,75,4,7,0,2022,Round 16
13,8,Christian Petracca,MID,3,1,1,50,6,11,2,2022,Round 16
14,8,Jack Riewoldt,KEYF,3,2,0,60,5,6,1,2022,Round 16
15,8,Chad Warner,MID,3,1,2,75,4,10,3,2022,Round 16
16,17,James Aish,MID,2,0,1,100,2,5,2,2022,Round 16
17,17,Liam Baker,DEF,2,0,1,100,2,5,1,2022,Round 16
18,17,Jarrod Berry,MID,2,1,0,66.7,3,8,2,2022,Round 16
19,17,Shai Bolton,FWD,2,0,1,66.7,3,5,0,2022,Round 16
20,17,Ben Brown,KEYF,2,2,0,50,4,5,0,2022,Round 16
21,17,Mitch Brown,KEYF,2,0,0,50,4,3,0,2022,Round 16
22,17,Dan Butler,FWD,2,1,2,50,4,5,1,2022,Round 16
23,17,Brad Close,FWD,2,0,0,100,2,5,0,2022,Round 16
24,17,Joe Daniher,KEYF,2,3,1,33.3,6,8,0,2022,Round 16
25,17,Charlie Dixon,KEYF,2,2,0,50,4,5,1,2022,Round 16
26,17,Shane Edwards,FWD,2,1,1,66.7,3,6,0,2022,Round 16
27,17,Lance Franklin,KEYF,2,1,0,50,4,8,0,2022,Round 16
28,17,Mitch Georgiades,KEYF,2,1,0,66.7,3,5,1,2022,Round 16
29,17,Isaac Heeney,FWD,2,1,1,66.7,3,5,0,2022,Round 16
30,17,Jack Higgins,FWD,2,1,1,66.7,3,7,0,2022,Round 16
31,17,Jesse Hogan,KEYF,2,2,1,50,4,7,0,2022,Round 16
32,17,Ben Keays,MID,2,1,0,50,4,4,0,2022,Round 16
33,17,Tim Kelly,MID,2,1,3,66.7,3,10,3,2022,Round 16
34,17,Matthew Kennedy,MID,2,0,0,100,2,6,2,2022,Round 16
35,17,Tom J. Lynch,KEYF,2,1,0,66.7,3,3,0,2022,Round 16
36,17,Lincoln McCarthy,FWD,2,0,0,66.7,3,4,0,2022,Round 16
37,17,Kamdyn McIntosh,MID,2,0,1,66.7,3,9,3,2022,Round 16
38,17,Harry McKay,KEYF,2,1,0,33.3,6,9,0,2022,Round 16
39,17,Quinton Narkle,MID,2,1,0,66.7,3,4,1,2022,Round 16
40,17,Aaron Naughton,KEYF,2,2,0,40,5,5,0,2022,Round 16
41,17,Marlion Pickett,MID,2,0,1,100,2,7,4,2022,Round 16
42,17,Sam Reid,KEYF,2,2,0,50,4,6,0,2022,Round 16
43,17,Connor Rozee,FWD,2,0,0,100,2,5,2,2022,Round 16
44,17,Paddy Ryder,RUC,2,1,0,66.7,3,6,2,2022,Round 16
45,17,Lachie Schultz,FWD,2,0,0,40,5,2,0,2022,Round 16
46,17,Tyson Stengle,FWD,2,0,1,100,2,7,2,2022,Round 16
47,17,Jake Stringer,KEYF,2,0,2,100,2,4,0,2022,Round 16
48,17,Matt Taberner,KEYF,2,0,0,100,2,3,0,2022,Round 16
49,17,Taylor Walker,KEYF,2,1,0,66.7,3,7,3,2022,Round 16
50,17,Jacob Wehr,MID,2,0,0,100,2,2,0,2022,Round 16
51,17,Rhylee West,FWD,2,1,0,66.7,3,4,1,2022,Round 16
52,17,Peter Wright,KEYF,2,1,0,66.7,3,7,2,2022,Round 16
53,54,Karl Amon,MID,1,0,1,100,1,5,0,2022,Round 16
54,54,Noah Anderson,MID,1,0,0,33.3,3,5,1,2022,Round 16
55,54,Zac Bailey,FWD,1,1,0,50,2,4,2,2022,Round 16
56,54,Dominic Bedendo,MID,1,0,0,100,1,2,1,2022,Round 16
57,54,Toby Bedford,FWD,1,0,0,50,2,2,1,2022,Round 16
58,54,Miles Bergman,MID,1,0,0,100,1,2,1,2022,Round 16
59,54,Mark Blicavs,RUC,1,0,2,100,1,11,2,2022,Round 16
60,54,Travis Boak,MID,1,0,1,100,1,6,1,2022,Round 16
61,54,Andrew Brayshaw,MID,1,0,0,100,1,5,2,2022,Round 16
62,54,Luke Breust,FWD,1,0,0,100,1,3,0,2022,Round 16
63,54,Tanner Bruhn,FWD,1,0,0,100,1,1,0,2022,Round 16
64,54,Ryan Burton,DEF,1,1,0,50,2,5,2,2022,Round 16
65,54,Levi Casboult,KEYF,1,2,0,33.3,3,5,0,2022,Round 16
66,54,Jason Castagna,FWD,1,0,0,100,1,1,0,2022,Round 16
67,54,Mabior Chol,KEYF,1,1,0,50,2,3,0,2022,Round 16
68,54,Matthew Cottrell,FWD,1,1,0,50,2,5,0,2022,Round 16
69,54,Charlie Curnow,KEYF,1,4,0,20,5,8,0,2022,Round 16
70,54,Paul Curtis,FWD,1,0,0,100,1,3,0,2022,Round 16
71,54,Patrick Dangerfield,MID,1,0,1,100,1,6,2,2022,Round 16
72,54,Jack Darling,KEYF,1,0,0,100,1,5,0,2022,Round 16
73,54,Jordan Dawson,DEF,1,0,1,100,1,4,0,2022,Round 16
74,54,Will Day,DEF,1,0,0,100,1,2,0,2022,Round 16
75,54,Sam Durham,MID,1,0,0,100,1,5,0,2022,Round 16
76,54,Kane Farrell,FWD,1,0,2,100,1,6,0,2022,Round 16
77,54,Zac Fisher,FWD,1,1,1,50,2,7,1,2022,Round 16
78,54,Darcy Fogarty,KEYF,1,1,1,50,2,3,0,2022,Round 16
79,54,Michael Frederick,FWD,1,1,1,50,2,9,2,2022,Round 16
80,54,Bayley Fritsch,FWD,1,1,0,50,2,5,1,2022,Round 16
81,54,Nat Fyfe,FWD,1,0,1,100,1,4,0,2022,Round 16
82,54,Josh Gibcus,KEYD,1,0,0,100,1,3,1,2022,Round 16
83,54,Cameron Guthrie,MID,1,1,0,50,2,9,1,2022,Round 16
84,54,Zach Guthrie,DEF,1,0,0,50,2,9,3,2022,Round 16
85,54,James Harmes,FWD,1,1,0,25,4,4,0,2022,Round 16
86,54,Will Hayward,FWD,1,1,0,33.3,3,6,1,2022,Round 16
87,54,Oliver Henry,KEYF,1,2,0,33.3,3,4,0,2022,Round 16
88,54,Dyson Heppell,DEF,1,0,0,100,1,9,2,2022,Round 16
89,54,Nick Hind,DEF,1,1,1,50,2,8,3,2022,Round 16
90,54,Eric Hipwood,KEYF,1,1,0,50,2,6,0,2022,Round 16
