,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,8,1,1,88.9,9,12,1,2018,Round 1
1,2,Jeremy Cameron,KEYF,6,3,1,50,12,12,1,2018,Round 1
2,3,Charlie Curnow,KEYF,5,0,1,71.4,7,9,0,2018,Round 1
3,3,Matthew Wright,FWD,5,0,0,100,5,7,1,2018,Round 1
4,5,Luke Breust,FWD,4,0,1,100,4,7,2,2018,Round 1
5,5,Toby Greene,FWD,4,0,4,80,5,12,0,2018,Round 1
6,5,Todd Marshall,KEYF,4,0,1,100,4,7,1,2018,Round 1
7,5,Daniel Menzel,FWD,4,2,1,66.7,6,9,0,2018,Round 1
8,5,Jack Riewoldt,KEYF,4,2,2,57.1,7,13,0,2018,Round 1
9,5,Jacob Townsend,FWD,4,2,0,66.7,6,7,0,2018,Round 1
10,11,Jarrod Berry,MID,3,0,1,100,3,5,1,2018,Round 1
11,11,Josh Bruce,KEYF,3,0,1,100,3,5,0,2018,Round 1
12,11,Dan Butler,FWD,3,0,2,100,3,9,3,2018,Round 1
13,11,Josh Caddy,FWD,3,2,0,60,5,6,0,2018,Round 1
14,11,Charles Cameron,FWD,3,2,0,60,5,11,1,2018,Round 1
15,11,Jack Darling,KEYF,3,0,0,100,3,5,0,2018,Round 1
16,11,Jade Gresham,FWD,3,1,0,75,4,6,2,2018,Round 1
17,11,Jesse Hogan,KEYF,3,0,0,100,3,7,0,2018,Round 1
18,11,Cale Hooker,KEYD,3,1,0,50,6,8,1,2018,Round 1
19,11,Mark LeCras,FWD,3,2,0,37.5,8,6,1,2018,Round 1
20,11,James Stewart,KEYF,3,2,2,60,5,10,3,2018,Round 1
21,11,Jack Watts,KEYF,3,3,0,50,6,10,0,2018,Round 1
22,23,Ben Ainsworth,FWD,2,0,0,100,2,3,0,2018,Round 1
23,23,Jack Billings,FWD,2,3,3,40,5,14,2,2018,Round 1
24,23,Shaun Burgoyne,MID,2,1,1,66.7,3,9,3,2018,Round 1
25,23,Jason Castagna,FWD,2,1,1,66.7,3,9,2,2018,Round 1
26,23,Stephen Coniglio,MID,2,0,0,100,2,9,5,2018,Round 1
27,23,Ben Crocker,FWD,2,3,0,40,5,6,0,2018,Round 1
28,23,Joe Daniher,KEYF,2,1,0,33.3,6,7,0,2018,Round 1
29,23,Darcy Fogarty,FWD,2,0,0,100,2,4,0,2018,Round 1
30,23,Jarrod Garlett,FWD,2,0,0,66.7,3,3,0,2018,Round 1
31,23,Bryce Gibbs,MID,2,1,0,66.7,3,7,1,2018,Round 1
32,23,Josh Green,FWD,2,2,0,50,4,6,1,2018,Round 1
33,23,Jack Gunston,KEYF,2,1,2,50,4,12,3,2018,Round 1
34,23,Will Hayward,FWD,2,1,0,66.7,3,5,1,2018,Round 1
35,23,Ricky Henderson,MID,2,0,0,100,2,7,0,2018,Round 1
36,23,Josh Jenkins,KEYF,2,2,1,50,4,7,1,2018,Round 1
37,23,Josh Kelly,MID,2,0,1,100,2,5,0,2018,Round 1
38,23,Tim Membrey,KEYF,2,3,1,33.3,6,10,0,2018,Round 1
39,23,Steven Motlop,FWD,2,0,1,100,2,9,0,2018,Round 1
40,23,Alex Neal-Bullen,FWD,2,0,0,100,2,5,1,2018,Round 1
41,23,Brandan Parfitt,FWD,2,2,0,50,4,10,0,2018,Round 1
42,23,Jonathon Patton,KEYF,2,2,1,40,5,8,1,2018,Round 1
43,23,Cameron Pedersen,KEYF,2,1,0,66.7,3,7,1,2018,Round 1
44,23,Jordan Roughead,RUC,2,1,1,66.7,3,6,3,2018,Round 1
45,23,Jack Steven,MID,2,0,1,100,2,10,2,2018,Round 1
46,23,Chad Wingard,FWD,2,1,2,66.7,3,15,0,2018,Round 1
47,23,Jack Ziebell,FWD,2,0,0,66.7,3,4,1,2018,Round 1
48,49,Gary Ablett,MID,1,1,1,50,2,12,2,2018,Round 1
49,49,Blake Acres,FWD,1,0,0,100,1,9,5,2018,Round 1
50,49,James Aish,MID,1,0,2,50,2,6,2,2018,Round 1
51,49,Jed Anderson,MID,1,0,0,100,1,1,0,2018,Round 1
52,49,Josh Begley,FWD,1,2,1,33.3,3,5,0,2018,Round 1
53,49,Tom Bell,FWD,1,1,1,33.3,3,4,1,2018,Round 1
54,49,Tom Bellchambers,RUC,1,0,0,100,1,5,4,2018,Round 1
55,49,Travis Boak,FWD,1,1,1,50,2,8,0,2018,Round 1
56,49,Jack Bowes,MID,1,0,0,100,1,1,0,2018,Round 1
57,49,Levi Casboult,KEYF,1,0,0,100,1,3,2,2018,Round 1
58,49,Allen Christensen,FWD,1,0,1,100,1,6,3,2018,Round 1
59,49,Hunter Clark,DEF,1,0,1,100,1,4,0,2018,Round 1
60,49,Bailey Dale,FWD,1,1,0,50,2,4,0,2018,Round 1
