,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Drew Petrie,KEYF,5,1,0,71.4,7,8,1,2013,Round 14
1,2,Jonathan Brown,KEYF,4,1,0,80,5,7,0,2013,Round 14
2,2,Lance Franklin,KEYF,4,2,0,57.1,7,11,1,2013,Round 14
3,2,Jarryd Roughead,KEYF,4,1,1,66.7,6,9,1,2013,Round 14
4,2,Lindsay Thomas,FWD,4,0,2,57.1,7,9,1,2013,Round 14
5,2,Jack Watts,FWD,4,1,0,66.7,6,8,0,2013,Round 14
6,2,Matthew Wright,FWD,4,0,0,100,4,7,0,2013,Round 14
7,8,Luke Breust,FWD,3,1,3,75,4,10,2,2013,Round 14
8,8,Adam Cooney,MID,3,1,0,75,4,5,0,2013,Round 14
9,8,Jack Darling,KEYF,3,2,0,60,5,8,1,2013,Round 14
10,8,Chris Dawes,KEYF,3,0,1,100,3,7,1,2013,Round 14
11,8,Daniel Giansiracusa,FWD,3,1,0,75,4,8,1,2013,Round 14
12,8,Ryan Griffen,MID,3,1,1,75,4,9,2,2013,Round 14
13,8,Brent Harvey,FWD,3,2,2,60,5,9,0,2013,Round 14
14,8,Daniel Jackson,MID,3,1,1,75,4,7,4,2013,Round 14
15,8,Mark LeCras,FWD,3,1,2,50,6,11,2,2013,Round 14
16,8,Jack Riewoldt,KEYF,3,5,0,25,12,11,0,2013,Round 14
17,8,Shane Savage,MID,3,1,1,75,4,12,1,2013,Round 14
18,8,Jay Schulz,KEYF,3,1,0,75,4,7,0,2013,Round 14
19,8,Michael Walters,FWD,3,0,1,100,3,5,1,2013,Round 14
20,8,Justin Westhoff,KEYF,3,0,0,100,3,5,0,2013,Round 14
21,8,Jason Winderlich,FWD,3,0,1,100,3,6,0,2013,Round 14
22,23,Gary Ablett,MID,2,2,1,50,4,9,1,2013,Round 14
23,23,Campbell Brown,FWD,2,1,1,50,4,6,0,2013,Round 14
24,23,Jake Carlisle,KEYD,2,0,0,100,2,5,2,2013,Round 14
