,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Cody Weightman,FWD,6,2,0,66.7,9,11,0,2023,Round 14
1,2,Jake Riccardi,KEYF,5,2,1,71.4,7,8,1,2023,Round 14
2,3,Jeremy Finlayson,KEYF,4,0,1,66.7,6,7,0,2023,Round 14
3,3,Toby Greene,FWD,4,1,1,80,5,8,0,2023,Round 14
4,5,Shai Bolton,FWD,3,1,1,75,4,6,2,2023,Round 14
5,5,Marcus Bontempelli,MID,3,1,1,75,4,14,3,2023,Round 14
6,5,Dan Butler,FWD,3,0,0,75,4,3,1,2023,Round 14
7,5,Patrick Cripps,MID,3,0,0,100,3,11,2,2023,Round 14
8,5,Josh Kelly,MID,3,0,1,100,3,9,2,2023,Round 14
9,5,Nick Larkey,KEYF,3,1,1,75,4,6,0,2023,Round 14
10,5,Todd Marshall,KEYF,3,2,1,50,6,8,1,2023,Round 14
11,5,Harry McKay,KEYF,3,0,0,60,5,3,0,2023,Round 14
12,5,Gary Rohan,FWD,3,0,0,100,3,6,1,2023,Round 14
13,5,Jaidyn Stephenson,FWD,3,0,1,100,3,4,0,2023,Round 14
14,15,Ben Ainsworth,FWD,2,1,0,66.7,3,6,0,2023,Round 14
15,15,Zac Bailey,FWD,2,3,1,33.3,6,11,0,2023,Round 14
16,15,Jarrod Berry,MID,2,0,0,100,2,7,1,2023,Round 14
17,15,Callum M. Brown,FWD,2,2,1,40,5,7,2,2023,Round 14
18,15,Levi Casboult,KEYF,2,1,0,66.7,3,3,2,2023,Round 14
19,15,Adam Cerra,MID,2,1,0,50,4,9,3,2023,Round 14
20,15,Trent Cotchin,FWD,2,1,0,66.7,3,7,1,2023,Round 14
21,15,Matthew Cottrell,FWD,2,0,0,66.7,3,8,1,2023,Round 14
22,15,Charlie Curnow,KEYF,2,2,2,50,4,8,1,2023,Round 14
23,15,Joe Daniher,KEYF,2,2,2,40,5,7,1,2023,Round 14
24,15,Tom De Koning,RUC,2,1,0,66.7,3,6,2,2023,Round 14
25,15,Hugh Greenwood,MID,2,0,0,66.7,3,2,0,2023,Round 14
26,15,Errol Gulden,MID,2,1,0,66.7,3,8,3,2023,Round 14
27,15,Tom Hawkins,KEYF,2,1,0,66.7,3,7,0,2023,Round 14
28,15,Jack Higgins,FWD,2,0,1,66.7,3,3,1,2023,Round 14
29,15,Eric Hipwood,KEYF,2,2,0,40,5,6,0,2023,Round 14
30,15,Max King,KEYF,2,2,1,33.3,6,6,1,2023,Round 14
31,15,Ben Miller,RUC,2,1,1,66.7,3,6,3,2023,Round 14
32,15,Quinton Narkle,FWD,2,1,0,66.7,3,5,0,2023,Round 14
33,15,Aaron Naughton,KEYF,2,0,1,66.7,3,3,1,2023,Round 14
34,15,Matthew Owies,FWD,2,0,2,66.7,3,5,1,2023,Round 14
35,15,Tom Powell,FWD,2,0,0,100,2,4,1,2023,Round 14
36,15,Sam Powell-Pepper,FWD,2,0,2,100,2,4,0,2023,Round 14
37,15,Angus Sheldrick,MID,2,0,0,66.7,3,3,0,2023,Round 14
38,15,Jayden Short,DEF,2,0,0,100,2,2,0,2023,Round 14
39,15,Sam Sturt,FWD,2,2,0,50,4,4,1,2023,Round 14
40,41,Joel Amartey,KEYF,1,1,1,50,2,3,1,2023,Round 14
41,41,Liam Baker,DEF,1,0,1,50,2,8,4,2023,Round 14
42,41,Josh Battle,KEYD,1,0,0,100,1,1,0,2023,Round 14
43,41,Ryan Burton,DEF,1,0,0,100,1,3,2,2023,Round 14
44,41,Zak Butters,MID,1,0,0,100,1,6,2,2023,Round 14
45,41,Darcy Byrne-Jones,FWD,1,2,0,33.3,3,9,1,2023,Round 14
46,41,Ryan Byrnes,MID,1,0,0,100,1,1,0,2023,Round 14
47,41,Jeremy Cameron,KEYF,1,1,0,33.3,3,5,1,2023,Round 14
48,41,Anthony Caminiti,KEYF,1,0,1,100,1,3,0,2023,Round 14
49,41,Braeden Campbell,MID,1,0,0,100,1,3,0,2023,Round 14
50,41,Brad Close,FWD,1,0,0,50,2,5,1,2023,Round 14
51,41,Paul Curtis,FWD,1,1,3,50,2,5,2,2023,Round 14
52,41,Patrick Dangerfield,MID,1,0,0,50,2,1,1,2023,Round 14
53,41,Caleb Daniel,FWD,1,0,2,100,1,7,1,2023,Round 14
54,41,Willem Drew,MID,1,1,0,50,2,5,1,2023,Round 14
