,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jordan De Goey,FWD,3,1,0,60,5,7,0,2018,Grand Final
1,1,Josh J. Kennedy,KEYF,3,2,0,50,6,7,0,2018,Grand Final
2,3,Mason Cox,KEYF,2,0,0,66.7,3,2,0,2018,Grand Final
3,3,Jaidyn Stephenson,FWD,2,0,0,100,2,5,0,2018,Grand Final
4,5,Taylor Adams,MID,1,0,1,50,2,7,0,2018,Grand Final
5,5,Jamie Cripps,FWD,1,1,0,50,2,3,0,2018,Grand Final
6,5,Jack Darling,KEYF,1,0,0,100,1,3,0,2018,Grand Final
7,5,Will Hoskin-Elliott,FWD,1,1,2,33.3,3,6,0,2018,Grand Final
8,5,Mark Hutchings,MID,1,1,0,33.3,3,2,0,2018,Grand Final
9,5,Brody Mihocek,KEYF,1,1,1,50,2,8,0,2018,Grand Final
10,5,Willie Rioli,FWD,1,1,1,50,2,6,0,2018,Grand Final
11,5,Dom Sheed,MID,1,0,1,100,1,4,0,2018,Grand Final
12,5,Luke Shuey,MID,1,1,2,33.3,3,8,0,2018,Grand Final
13,5,Travis Varcoe,FWD,1,1,1,50,2,4,0,2018,Grand Final
14,5,Nathan Vardy,RUC,1,0,0,100,1,4,0,2018,Grand Final
15,5,Elliot Yeo,MID,1,0,0,100,1,2,0,2018,Grand Final
16,17,James Aish,MID,0,0,0,0,0,1,0,2018,Grand Final
17,17,Tom Barrass,KEYD,0,0,0,0,0,2,0,2018,Grand Final
18,17,Tom Cole,DEF,0,0,0,0,0,0,0,2018,Grand Final
19,17,Jack Crisp,DEF,0,0,0,0,0,1,0,2018,Grand Final
20,17,Liam Duggan,DEF,0,0,0,0,0,1,0,2018,Grand Final
21,17,Tyson Goldsack,KEYD,0,0,0,0,0,0,0,2018,Grand Final
22,17,Levi Greenwood,DEF,0,0,0,0,0,1,0,2018,Grand Final
23,17,Brodie Grundy,RUC,0,0,0,0,0,6,0,2018,Grand Final
24,17,Jeremy Howe,DEF,0,0,0,0,0,0,0,2018,Grand Final
25,17,Shannon Hurn,DEF,0,0,0,0,0,1,0,2018,Grand Final
26,17,Lewis Jetta,DEF,0,1,0,0,1,4,0,2018,Grand Final
27,17,Tom Langdon,DEF,0,0,0,0,0,3,0,2018,Grand Final
28,17,Mark LeCras,FWD,0,0,1,0,0,2,0,2018,Grand Final
29,17,Scott Lycett,RUC,0,1,1,0,1,5,0,2018,Grand Final
30,17,Chris Masten,MID,0,1,0,0,1,2,0,2018,Grand Final
31,17,Brayden Maynard,DEF,0,0,0,0,0,2,0,2018,Grand Final
32,17,Chris Mayne,MID,0,0,0,0,0,2,0,2018,Grand Final
33,17,Jeremy McGovern,KEYD,0,0,0,0,0,2,0,2018,Grand Final
34,17,Scott Pendlebury,MID,0,0,0,0,0,2,0,2018,Grand Final
35,17,Tom Phillips,MID,0,0,0,0,0,2,0,2018,Grand Final
36,17,Jack Redden,MID,0,0,0,0,0,4,0,2018,Grand Final
37,17,Liam Ryan,FWD,0,2,2,0,2,6,0,2018,Grand Final
38,17,Will Schofield,KEYD,0,0,0,0,0,1,0,2018,Grand Final
39,17,Steele Sidebottom,MID,0,0,1,0,0,5,0,2018,Grand Final
40,17,Brayden Sier,MID,0,0,0,0,0,3,0,2018,Grand Final
41,17,Josh Thomas,FWD,0,2,0,0,3,5,0,2018,Grand Final
42,17,Adam Treloar,MID,0,0,0,0,0,2,0,2018,Grand Final
43,17,Daniel Venables,FWD,0,0,0,0,0,1,0,2018,Grand Final
