,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Lance Franklin,KEYF,4,2,0,66.7,6,8,1,2016,Semi Finals
1,1,Tom Papley,FWD,4,0,0,100,4,6,0,2016,Semi Finals
2,3,Eddie Betts,FWD,3,1,2,75,4,6,0,2016,Semi Finals
3,3,Ben McGlynn,FWD,3,1,1,75,4,8,0,2016,Semi Finals
4,3,Liam Picken,MID,3,0,0,100,3,6,0,2016,Semi Finals
5,3,Jake Stringer,FWD,3,0,0,37.5,8,3,0,2016,Semi Finals
6,7,Marcus Bontempelli,MID,2,0,2,100,2,7,4,2016,Semi Finals
7,7,Charles Cameron,FWD,2,0,0,100,2,4,2,2016,Semi Finals
8,7,Luke Hodge,DEF,2,0,0,100,2,6,1,2016,Semi Finals
9,7,Tom Lynch,FWD,2,0,0,100,2,4,0,2016,Semi Finals
10,7,Mitch McGovern,KEYF,2,1,0,66.7,3,4,0,2016,Semi Finals
11,7,Xavier Richards,KEYF,2,1,3,50,4,9,1,2016,Semi Finals
12,7,Liam Shiels,MID,2,1,0,66.7,3,6,2,2016,Semi Finals
13,7,Clay Smith,FWD,2,0,1,66.7,3,7,1,2016,Semi Finals
14,7,Taylor Walker,KEYF,2,2,0,50,4,6,1,2016,Semi Finals
15,16,Luke Breust,FWD,1,2,0,33.3,3,5,0,2016,Semi Finals
16,16,Shaun Burgoyne,DEF,1,0,2,100,1,7,0,2016,Semi Finals
17,16,Caleb Daniel,FWD,1,0,0,50,2,4,1,2016,Semi Finals
18,16,Tory Dickson,FWD,1,3,0,25,4,7,1,2016,Semi Finals
19,16,Josh Dunkley,FWD,1,2,1,33.3,3,12,0,2016,Semi Finals
20,16,Jack Fitzpatrick,RUC,1,0,0,100,1,5,1,2016,Semi Finals
21,16,Jack Gunston,KEYF,1,1,1,33.3,3,6,1,2016,Semi Finals
22,16,Dan Hannebery,MID,1,1,0,50,2,8,0,2016,Semi Finals
23,16,Isaac Heeney,FWD,1,0,0,100,1,6,2,2016,Semi Finals
24,16,Bradley Hill,FWD,1,0,2,100,1,5,2,2016,Semi Finals
25,16,Toby McLean,FWD,1,1,0,50,2,6,2,2016,Semi Finals
26,16,Tom Mitchell,MID,1,0,3,100,1,10,3,2016,Semi Finals
27,16,Luke Parker,MID,1,0,0,100,1,6,1,2016,Semi Finals
28,16,Paul Puopolo,FWD,1,2,0,33.3,3,5,0,2016,Semi Finals
29,16,Cyril Rioli,FWD,1,1,2,50,2,6,2,2016,Semi Finals
30,16,Gary Rohan,FWD,1,1,0,50,2,2,1,2016,Semi Finals
31,16,Jordan Roughead,RUC,1,1,1,33.3,3,6,2,2016,Semi Finals
32,16,James Sicily,FWD,1,2,0,33.3,3,5,0,2016,Semi Finals
33,16,Scott Thompson,MID,1,0,0,50,2,3,1,2016,Semi Finals
34,16,Easton Wood,DEF,1,0,0,100,1,1,0,2016,Semi Finals
35,36,Aliir Aliir,KEYD,0,0,0,0,0,2,2,2016,Semi Finals
36,36,Rory Atkins,MID,0,0,0,0,2,2,0,2016,Semi Finals
37,36,Shane Biggs,DEF,0,0,0,0,0,5,1,2016,Semi Finals
38,36,Grant Birchall,DEF,0,0,0,0,0,3,1,2016,Semi Finals
39,36,Tom Boyd,KEYF,0,1,0,0,1,4,0,2016,Semi Finals
40,36,Matthew Boyd,DEF,0,0,0,0,0,2,0,2016,Semi Finals
41,36,Luke Brown,DEF,0,0,0,0,0,2,2,2016,Semi Finals
42,36,Kyle Cheney,DEF,0,0,0,0,0,2,0,2016,Semi Finals
43,36,Zaine Cordy,KEYF,0,0,0,0,0,3,1,2016,Semi Finals
44,36,Matt Crouch,MID,0,0,0,0,2,8,2,2016,Semi Finals
45,36,Brad Crouch,MID,0,0,0,0,0,3,1,2016,Semi Finals
46,36,Luke Dahlhaus,FWD,0,0,0,0,1,2,1,2016,Semi Finals
47,36,Richard Douglas,FWD,0,3,0,0,3,4,0,2016,Semi Finals
