,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Eddie Betts,FWD,4,1,1,80,5,10,3,2020,Round 6
1,1,Brody Mihocek,KEYF,4,1,0,80,5,5,1,2020,Round 6
2,3,Tom Hawkins,KEYF,3,1,0,75,4,5,2,2020,Round 6
3,3,Harry McKay,KEYF,3,0,0,75,4,3,1,2020,Round 6
4,3,Tim Membrey,KEYF,3,1,0,75,4,6,1,2020,Round 6
5,3,Izak Rankine,FWD,3,3,1,50,6,8,3,2020,Round 6
6,3,David Zaharakis,FWD,3,2,1,60,5,8,1,2020,Round 6
7,8,Gary Ablett,FWD,2,0,2,100,2,5,0,2020,Round 6
8,8,Jeremy Cameron,KEYF,2,1,1,66.7,3,6,2,2020,Round 6
9,8,Jack Darling,KEYF,2,1,1,66.7,3,7,0,2020,Round 6
10,8,Brandon Ellis,MID,2,0,0,100,2,4,1,2020,Round 6
11,8,Bayley Fritsch,FWD,2,1,0,66.7,3,4,2,2020,Round 6
12,8,Nat Fyfe,MID,2,0,0,100,2,4,0,2020,Round 6
13,8,Michael Gibbons,FWD,2,0,1,100,2,8,2,2020,Round 6
14,8,Will Hoskin-Elliott,FWD,2,1,1,66.7,3,5,1,2020,Round 6
15,8,Zak Jones,MID,2,0,0,100,2,4,2,2020,Round 6
16,8,Kyle Langford,FWD,2,1,0,40,5,8,1,2020,Round 6
17,8,Jack Martin,FWD,2,1,2,66.7,3,9,3,2020,Round 6
18,8,Mitch McGovern,KEYF,2,0,2,100,2,6,0,2020,Round 6
19,8,Sam Menegola,MID,2,0,0,66.7,3,5,2,2020,Round 6
20,8,Tom Papley,FWD,2,1,0,40,5,4,0,2020,Round 6
21,8,Christian Petracca,MID,2,0,0,50,4,5,0,2020,Round 6
22,8,Cam Rayner,FWD,2,0,0,100,2,3,0,2020,Round 6
23,8,Gary Rohan,FWD,2,1,0,50,4,4,0,2020,Round 6
24,8,Lachie Schultz,FWD,2,2,0,50,4,5,0,2020,Round 6
25,8,Matt Taberner,KEYF,2,0,2,100,2,7,2,2020,Round 6
26,8,Laitham Vandermeer,FWD,2,2,0,50,4,5,1,2020,Round 6
27,8,Sam Weideman,KEYF,2,0,0,100,2,3,0,2020,Round 6
28,8,Cameron Zurhaar,FWD,2,1,0,66.7,3,5,2,2020,Round 6
29,30,Brendon Ah Chee,FWD,1,0,0,100,1,1,0,2020,Round 6
30,30,Ben Ainsworth,FWD,1,1,0,50,2,3,0,2020,Round 6
31,30,Brayden Ainsworth,FWD,1,0,0,100,1,2,0,2020,Round 6
32,30,Oscar Allen,KEYF,1,3,0,25,4,7,3,2020,Round 6
33,30,Karl Amon,MID,1,0,0,100,1,2,0,2020,Round 6
34,30,Lachie Ash,DEF,1,0,0,100,1,2,1,2020,Round 6
35,30,Shaun Atley,DEF,1,0,1,100,1,3,1,2020,Round 6
36,30,Bailey Banfield,FWD,1,0,1,50,2,5,1,2020,Round 6
37,30,Harley Bennell,FWD,1,1,1,50,2,6,1,2020,Round 6
38,30,Brett Bewley,MID,1,0,0,100,1,5,0,2020,Round 6
39,30,Jack Billings,MID,1,1,1,50,2,6,0,2020,Round 6
40,30,Travis Boak,MID,1,0,1,100,1,4,2,2020,Round 6
41,30,Shai Bolton,MID,1,1,0,50,2,3,0,2020,Round 6
42,30,Marcus Bontempelli,MID,1,0,0,100,1,5,1,2020,Round 6
43,30,Ben Brown,KEYF,1,0,0,100,1,1,0,2020,Round 6
44,30,Dan Butler,FWD,1,0,0,100,1,3,1,2020,Round 6
45,30,Zak Butters,FWD,1,0,1,100,1,3,1,2020,Round 6
46,30,Charlie Cameron,FWD,1,2,0,33.3,3,3,1,2020,Round 6
47,30,Levi Casboult,KEYF,1,1,0,33.3,3,7,3,2020,Round 6
48,30,Mason Cox,KEYF,1,0,0,50,2,2,0,2020,Round 6
49,30,Jamie Cripps,FWD,1,0,1,50,2,3,0,2020,Round 6
50,30,Ed Curnow,MID,1,0,0,100,1,6,4,2020,Round 6
51,30,Bailey Dale,FWD,1,0,0,100,1,1,0,2020,Round 6
52,30,Sean Darcy,RUC,1,2,1,33.3,3,5,2,2020,Round 6
53,30,Charlie Dixon,KEYF,1,1,0,50,2,4,2,2020,Round 6
54,30,Kane Farrell,FWD,1,2,0,33.3,3,8,3,2020,Round 6
55,30,Jeremy Finlayson,KEYF,1,1,0,50,2,6,1,2020,Round 6
56,30,Brayden Fiorini,MID,1,0,0,50,2,2,0,2020,Round 6
57,30,Billy Frampton,KEYF,1,0,0,100,1,3,1,2020,Round 6
58,30,Todd Goldstein,RUC,1,0,0,50,2,7,4,2020,Round 6
59,30,Robbie Gray,FWD,1,0,0,100,1,1,0,2020,Round 6
60,30,Toby Greene,FWD,1,0,2,33.3,3,5,0,2020,Round 6
