,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Ben Ronke,FWD,5,1,0,71.4,7,7,0,2018,Round 17
1,1,Jack Ziebell,FWD,5,1,0,71.4,7,8,0,2018,Round 17
2,3,Ben Brown,KEYF,4,2,1,66.7,6,10,1,2018,Round 17
3,3,Majak Daw,KEYD,4,2,1,66.7,6,8,0,2018,Round 17
4,3,Jordan De Goey,FWD,4,1,0,66.7,6,6,0,2018,Round 17
5,3,Tom Hawkins,KEYF,4,1,0,66.7,6,9,1,2018,Round 17
6,3,Jesse Hogan,KEYF,4,1,0,80,5,8,1,2018,Round 17
7,3,Tom Lynch,FWD,4,1,0,80,5,11,3,2018,Round 17
8,3,Jaeger O'Meara,MID,4,0,0,100,4,8,3,2018,Round 17
9,10,Mark Baguley,FWD,3,2,0,60,5,5,0,2018,Round 17
10,10,Patrick Dangerfield,FWD,3,3,0,50,6,12,4,2018,Round 17
11,10,Jack Darling,KEYF,3,3,2,50,6,9,1,2018,Round 17
12,10,Lance Franklin,KEYF,3,1,2,75,4,10,0,2018,Round 17
13,10,Eric Hipwood,KEYF,3,2,0,37.5,8,6,0,2018,Round 17
14,10,Nick Holman,FWD,3,0,0,100,3,6,0,2018,Round 17
15,10,Josh J. Kennedy,KEYF,3,1,0,75,4,7,0,2018,Round 17
16,10,Zac Langdon,FWD,3,0,1,75,4,7,1,2018,Round 17
17,10,Tom McDonald,KEYF,3,1,0,60,5,7,1,2018,Round 17
18,10,Tim Membrey,KEYF,3,2,0,60,5,6,0,2018,Round 17
19,10,Lachlan Murphy,FWD,3,0,0,100,3,5,1,2018,Round 17
20,10,Jack Newnes,FWD,3,0,0,75,4,7,1,2018,Round 17
21,10,Cam Rayner,FWD,3,0,0,75,4,11,1,2018,Round 17
22,10,Willie Rioli,FWD,3,0,0,75,4,5,2,2018,Round 17
23,10,Daniel Rioli,FWD,3,1,0,50,6,8,1,2018,Round 17
24,10,Josh Thomas,FWD,3,0,0,100,3,6,0,2018,Round 17
25,10,Mitch Wallis,FWD,3,0,2,100,3,8,2,2018,Round 17
