,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom Hawkins,KEYF,4,1,1,80,5,9,1,2020,Round 16
1,2,Gryan Miers,FWD,3,0,0,100,3,6,2,2020,Round 16
2,2,Cam Rayner,FWD,3,1,1,75,4,8,1,2020,Round 16
3,2,Michael Walters,FWD,3,1,0,75,4,5,1,2020,Round 16
4,5,Jed Bews,DEF,2,1,0,66.7,3,3,0,2020,Round 16
5,5,Mark Blicavs,KEYD,2,0,0,100,2,3,3,2020,Round 16
6,5,Luke Breust,FWD,2,2,1,50,4,7,0,2020,Round 16
7,5,Charlie Cameron,FWD,2,3,1,33.3,6,8,0,2020,Round 16
8,5,Josh Corbett,FWD,2,1,0,66.7,3,5,0,2020,Round 16
9,5,Patrick Dangerfield,MID,2,1,2,66.7,3,6,1,2020,Round 16
10,5,Charlie Dixon,KEYF,2,1,0,66.7,3,5,0,2020,Round 16
11,5,Jeremy Finlayson,KEYF,2,0,1,100,2,5,0,2020,Round 16
12,5,Oliver Florent,MID,2,0,0,100,2,3,1,2020,Round 16
13,5,Elliott Himmelberg,KEYF,2,1,0,50,4,7,2,2020,Round 16
14,5,Josh J. Kennedy,KEYF,2,2,0,40,5,4,0,2020,Round 16
15,5,Ben King,KEYF,2,0,0,66.7,3,4,0,2020,Round 16
16,5,Jack Lonie,FWD,2,1,0,66.7,3,5,1,2020,Round 16
17,5,Rowan Marshall,RUC,2,2,0,50,4,6,1,2020,Round 16
18,5,Shane McAdam,FWD,2,1,1,50,4,6,0,2020,Round 16
19,5,Harry McKay,KEYF,2,2,0,40,5,4,0,2020,Round 16
20,5,Sam Menegola,MID,2,0,2,66.7,3,11,3,2020,Round 16
21,5,Mitch Wallis,FWD,2,2,0,50,4,6,1,2020,Round 16
22,5,Jake Waterman,FWD,2,0,0,100,2,3,0,2020,Round 16
23,5,Ollie Wines,MID,2,0,0,100,2,6,1,2020,Round 16
24,5,Dayne Zorko,MID,2,1,1,66.7,3,5,1,2020,Round 16
25,26,Ryan Abbott,RUC,1,0,0,100,1,2,0,2020,Round 16
