,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Tom Hawkins,KEYF,6,1,1,85.7,7,9,1,2021,Round 16
1,2,Tom J. Lynch,KEYF,5,2,0,71.4,7,7,1,2021,Round 16
2,3,Charlie Dixon,KEYF,4,2,1,66.7,6,9,2,2021,Round 16
3,3,Ben King,KEYF,4,1,1,80,5,10,1,2021,Round 16
4,3,Lincoln McCarthy,FWD,4,0,1,100,4,8,1,2021,Round 16
5,3,Cody Weightman,FWD,4,1,2,66.7,6,10,3,2021,Round 16
6,3,Cameron Zurhaar,FWD,4,1,1,80,5,8,0,2021,Round 16
7,8,Zac Bailey,FWD,3,1,1,60,5,9,4,2021,Round 16
8,8,Charlie Cameron,FWD,3,2,0,60,5,5,1,2021,Round 16
9,8,Jeremy Cameron,KEYF,3,0,0,100,3,3,0,2021,Round 16
10,8,Lance Franklin,KEYF,3,3,2,50,6,9,0,2021,Round 16
11,8,Bayley Fritsch,FWD,3,1,0,75,4,5,0,2021,Round 16
12,8,Toby Greene,FWD,3,0,0,100,3,4,1,2021,Round 16
13,8,Isaac Heeney,FWD,3,2,1,60,5,11,1,2021,Round 16
14,8,Harry McKay,KEYF,3,1,1,75,4,6,0,2021,Round 16
15,8,Jake Stringer,FWD,3,1,1,60,5,6,1,2021,Round 16
16,8,Mitch Wallis,FWD,3,0,1,100,3,8,1,2021,Round 16
17,18,Joel Amartey,KEYF,2,0,1,100,2,6,2,2021,Round 16
18,18,Miles Bergman,MID,2,0,0,100,2,3,1,2021,Round 16
19,18,Eddie Betts,FWD,2,0,1,100,2,5,1,2021,Round 16
20,18,Andrew Brayshaw,MID,2,0,0,100,2,5,2,2021,Round 16
21,18,Luke Breust,FWD,2,0,0,66.7,3,4,2,2021,Round 16
22,18,Josh Bruce,KEYF,2,1,0,66.7,3,4,1,2021,Round 16
23,18,Ben Cunnington,MID,2,2,0,50,4,8,3,2021,Round 16
24,18,Bailey Dale,DEF,2,0,0,100,2,7,2,2021,Round 16
25,18,Joe Daniher,KEYF,2,1,0,50,4,4,1,2021,Round 16
26,18,Jordan Dawson,DEF,2,0,0,66.7,3,6,1,2021,Round 16
27,18,Todd Goldstein,RUC,2,1,0,66.7,3,6,4,2021,Round 16
28,18,Errol Gulden,FWD,2,1,0,66.7,3,6,1,2021,Round 16
29,18,Will Hayward,FWD,2,0,0,100,2,3,1,2021,Round 16
30,18,Max King,KEYF,2,1,0,66.7,3,4,0,2021,Round 16
31,18,Tom Liberatore,MID,2,2,0,50,4,8,3,2021,Round 16
32,18,Todd Marshall,KEYF,2,1,1,66.7,3,5,1,2021,Round 16
33,18,Sam Mayes,FWD,2,1,0,40,5,5,2,2021,Round 16
34,18,Anthony McDonald-Tipungwuti,FWD,2,0,0,100,2,2,1,2021,Round 16
35,18,Daniel McStay,KEYF,2,0,2,100,2,6,2,2021,Round 16
36,18,Tim Membrey,KEYF,2,1,0,50,4,6,1,2021,Round 16
37,18,Gryan Miers,FWD,2,0,1,66.7,3,5,1,2021,Round 16
38,18,Brody Mihocek,KEYF,2,1,1,50,4,6,0,2021,Round 16
39,18,Tom Papley,FWD,2,1,1,66.7,3,5,0,2021,Round 16
40,18,Paddy Ryder,RUC,2,0,0,100,2,5,2,2021,Round 16
41,18,Paul Seedsman,MID,2,2,0,50,4,6,3,2021,Round 16
42,18,Jack Silvagni,FWD,2,1,1,50,4,9,1,2021,Round 16
43,18,Sam Wicks,FWD,2,0,0,100,2,6,1,2021,Round 16
44,18,Dayne Zorko,MID,2,0,0,100,2,5,1,2021,Round 16
45,46,Ben Ainsworth,FWD,1,4,3,16.7,6,11,1,2021,Round 16
46,46,Shai Bolton,MID,1,0,1,100,1,5,0,2021,Round 16
47,46,Dan Butler,FWD,1,1,0,50,2,4,0,2021,Round 16
48,46,Josh Corbett,KEYF,1,0,0,100,1,5,0,2021,Round 16
49,46,Mason Cox,KEYF,1,0,0,100,1,3,0,2021,Round 16
50,46,Josh Daicos,MID,1,2,0,33.3,3,3,1,2021,Round 16
51,46,Patrick Dangerfield,MID,1,0,2,100,1,8,2,2021,Round 16
52,46,Sean Darcy,RUC,1,1,0,50,2,9,6,2021,Round 16
53,46,Jack Darling,KEYF,1,2,0,33.3,3,6,0,2021,Round 16
54,46,Luke Davies-Uniacke,MID,1,0,0,100,1,8,1,2021,Round 16
55,46,Jordan De Goey,FWD,1,2,0,33.3,3,10,0,2021,Round 16
56,46,Tom De Koning,RUC,1,0,0,100,1,2,1,2021,Round 16
57,46,Tom Doedee,KEYD,1,1,0,50,2,2,0,2021,Round 16
58,46,Paddy Dow,MID,1,0,1,100,1,7,3,2021,Round 16
59,46,Jamie Elliott,FWD,1,1,0,50,2,7,1,2021,Round 16
60,46,Martin Frederick,DEF,1,0,0,100,1,2,0,2021,Round 16
61,46,Riley Garcia,FWD,1,1,2,50,2,6,0,2021,Round 16
62,46,Mitch Georgiades,KEYF,1,0,2,100,1,5,2,2021,Round 16
63,46,Jack Graham,FWD,1,0,0,100,1,2,0,2021,Round 16
64,46,Mitch Hannan,FWD,1,1,0,50,2,4,0,2021,Round 16
65,46,Liam Henry,FWD,1,2,1,25,4,4,0,2021,Round 16
66,46,Jack Higgins,FWD,1,0,0,100,1,6,1,2021,Round 16
67,46,Harry Himmelberg,KEYF,1,1,1,50,2,7,1,2021,Round 16
68,46,Will Hoskin-Elliott,MID,1,0,0,100,1,3,0,2021,Round 16
69,46,Daniel Howe,MID,1,0,0,100,1,3,2,2021,Round 16
70,46,Harrison Jones,KEYF,1,0,1,100,1,2,0,2021,Round 16
71,46,Josh Kelly,MID,1,1,0,50,2,8,2,2021,Round 16
72,46,Josh J. Kennedy,KEYF,1,0,0,100,1,2,0,2021,Round 16
73,46,Matthew Kennedy,MID,1,0,1,100,1,4,0,2021,Round 16
74,46,Jacob Koschitzke,KEYF,1,1,0,33.3,3,3,0,2021,Round 16
75,46,Rory Lobb,KEYF,1,1,1,50,2,4,0,2021,Round 16
76,46,David Mackay,MID,1,0,0,100,1,2,0,2021,Round 16
77,46,Rowan Marshall,RUC,1,0,0,100,1,6,3,2021,Round 16
78,46,Dustin Martin,FWD,1,0,1,100,1,7,2,2021,Round 16
79,46,Hugh McCluggage,MID,1,0,2,100,1,5,1,2021,Round 16
80,46,Daniel McKenzie,MID,1,0,0,100,1,3,0,2021,Round 16
81,46,Zach Merrett,MID,1,0,0,100,1,5,0,2021,Round 16
