,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Max Gawn,RUC,5,0,0,83.3,6,7,6,2021,Preliminary Finals
1,2,Bailey Smith,MID,4,0,0,100,4,9,2,2021,Preliminary Finals
2,3,Mitch Hannan,FWD,3,2,1,60,5,7,0,2021,Preliminary Finals
3,3,Kysaiah Pickett,FWD,3,0,0,100,3,6,1,2021,Preliminary Finals
4,5,Marcus Bontempelli,MID,2,0,1,100,2,8,2,2021,Preliminary Finals
5,5,Ben Brown,KEYF,2,2,0,50,4,6,0,2021,Preliminary Finals
6,5,Jeremy Cameron,KEYF,2,0,0,100,2,3,0,2021,Preliminary Finals
7,5,Charlie Dixon,KEYF,2,1,0,40,5,3,0,2021,Preliminary Finals
8,5,Bayley Fritsch,FWD,2,1,0,40,5,8,0,2021,Preliminary Finals
9,5,Aaron Naughton,KEYF,2,2,1,50,4,7,0,2021,Preliminary Finals
10,5,Charlie Spargo,FWD,2,0,0,100,2,5,0,2021,Preliminary Finals
11,12,Riley Bonner,DEF,1,0,0,100,1,2,0,2021,Preliminary Finals
12,12,James Harmes,MID,1,1,0,33.3,3,6,5,2021,Preliminary Finals
13,12,Tom Hawkins,KEYF,1,2,0,25,4,5,1,2021,Preliminary Finals
14,12,Dan Houston,DEF,1,0,0,100,1,3,3,2021,Preliminary Finals
15,12,Jason Johannisen,FWD,1,1,0,50,2,7,1,2021,Preliminary Finals
16,12,Todd Marshall,KEYF,1,1,1,50,2,6,1,2021,Preliminary Finals
17,12,Tom McDonald,KEYF,1,0,1,50,2,4,0,2021,Preliminary Finals
18,12,Gryan Miers,FWD,1,0,0,100,1,3,0,2021,Preliminary Finals
19,12,Alex Neal-Bullen,FWD,1,0,0,100,1,4,1,2021,Preliminary Finals
20,12,Christian Petracca,MID,1,2,4,33.3,3,10,2,2021,Preliminary Finals
21,12,Josh Schache,KEYD,1,3,1,16.7,6,6,0,2021,Preliminary Finals
22,12,Anthony Scott,FWD,1,0,0,100,1,3,0,2021,Preliminary Finals
