,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jeremy Cameron,KEYF,5,1,0,83.3,6,7,1,2016,Round 16
1,1,Tom J. Lynch,KEYF,5,0,2,83.3,6,9,0,2016,Round 16
2,1,Tim Membrey,FWD,5,0,2,100,5,9,1,2016,Round 16
3,1,Peter Wright,KEYF,5,1,3,83.3,6,11,0,2016,Round 16
4,5,Dennis Armfield,FWD,4,1,0,80,5,6,0,2016,Round 16
5,5,Ben Brown,KEYF,4,0,0,100,4,4,0,2016,Round 16
6,5,Travis Cloke,KEYF,4,1,2,66.7,6,8,1,2016,Round 16
7,5,Eric Hipwood,KEYF,4,1,0,66.7,6,8,0,2016,Round 16
8,5,Jesse Hogan,KEYF,4,2,0,66.7,6,9,0,2016,Round 16
9,5,Josh J. Kennedy,KEYF,4,4,0,44.4,9,11,0,2016,Round 16
10,5,Jake Stringer,FWD,4,0,0,100,4,6,2,2016,Round 16
11,12,Eddie Betts,FWD,3,0,3,75,4,8,1,2016,Round 16
12,12,Jamie Cripps,FWD,3,0,1,75,4,8,0,2016,Round 16
13,12,Orazio Fantasia,FWD,3,3,0,50,6,9,2,2016,Round 16
14,12,Jack Gunston,KEYF,3,1,0,60,5,8,1,2016,Round 16
15,12,Kieren Jack,MID,3,0,1,75,4,5,1,2016,Round 16
16,12,Sam Jacobs,RUC,3,0,0,100,3,4,2,2016,Round 16
17,12,Josh Jenkins,KEYF,3,2,2,60,5,10,3,2016,Round 16
18,12,Dean Kent,FWD,3,1,1,75,4,9,0,2016,Round 16
19,12,Brandon Matera,FWD,3,0,1,100,3,6,0,2016,Round 16
20,12,Jonathon Patton,KEYF,3,1,1,60,5,5,0,2016,Round 16
21,12,Matthew Pavlich,KEYF,3,0,1,100,3,5,0,2016,Round 16
22,12,Cyril Rioli,FWD,3,2,1,60,5,9,1,2016,Round 16
23,12,Jack Watts,KEYF,3,2,2,60,5,9,1,2016,Round 16
24,12,Jesse White,KEYF,3,2,1,60,5,9,0,2016,Round 16
25,12,Chad Wingard,FWD,3,1,0,75,4,5,1,2016,Round 16
26,27,Callum Ah Chee,FWD,2,1,2,66.7,3,9,0,2016,Round 16
27,27,Karl Amon,FWD,2,1,1,66.7,3,7,0,2016,Round 16
28,27,Harris Andrews,KEYD,2,1,0,66.7,3,4,0,2016,Round 16
29,27,Jarryd Blair,FWD,2,0,0,100,2,5,2,2016,Round 16
30,27,Marcus Bontempelli,MID,2,2,1,50,4,7,4,2016,Round 16
31,27,Luke Breust,FWD,2,1,0,50,4,6,1,2016,Round 16
32,27,Jason Castagna,MID,2,0,0,100,2,6,0,2016,Round 16
33,27,Jonathon Ceglar,RUC,2,0,0,100,2,6,2,2016,Round 16
34,27,Joe Daniher,KEYF,2,3,2,28.6,7,8,0,2016,Round 16
35,27,Ryan Davis,FWD,2,2,1,50,4,6,0,2016,Round 16
36,27,Shane Edwards,FWD,2,2,2,40,5,7,0,2016,Round 16
37,27,Alex Fasolo,FWD,2,1,1,66.7,3,9,0,2016,Round 16
38,27,Robbie Gray,MID,2,0,0,100,2,8,2,2016,Round 16
39,27,Tom Hawkins,KEYF,2,0,0,100,2,2,0,2016,Round 16
40,27,Jared Jansen,FWD,2,0,0,100,2,6,0,2016,Round 16
41,27,Josh Kelly,MID,2,3,1,40,5,6,1,2016,Round 16
42,27,Jayden Laverde,FWD,2,0,0,100,2,2,1,2016,Round 16
