,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh J. Kennedy,KEYF,7,0,0,87.5,8,9,0,2019,Round 19
1,2,Tom Hawkins,KEYF,5,2,1,55.6,9,10,0,2019,Round 19
2,2,Tom J. Lynch,KEYF,5,1,2,62.5,8,13,0,2019,Round 19
3,4,Josh Bruce,KEYF,4,0,0,80,5,7,1,2019,Round 19
4,4,Bailey Dale,FWD,4,2,0,66.7,6,8,1,2019,Round 19
5,4,Ben King,KEYF,4,0,1,100,4,6,0,2019,Round 19
6,4,Shaun McKernan,KEYF,4,1,0,80,5,7,1,2019,Round 19
7,4,Jake Stringer,FWD,4,2,1,50,8,8,1,2019,Round 19
8,9,Andrew Brayshaw,FWD,3,1,0,75,4,8,1,2019,Round 19
9,9,Mitch Brown,KEYF,3,0,0,75,4,6,1,2019,Round 19
10,9,Jeremy Cameron,KEYF,3,2,0,60,5,6,1,2019,Round 19
11,9,Levi Casboult,KEYF,3,1,0,75,4,4,1,2019,Round 19
12,9,Jordan Dawson,DEF,3,0,0,100,3,6,0,2019,Round 19
13,9,Sam Day,KEYF,3,0,0,100,3,4,0,2019,Round 19
14,9,Jeremy Finlayson,KEYF,3,3,1,50,6,7,0,2019,Round 19
15,9,Robbie Gray,FWD,3,0,0,75,4,6,1,2019,Round 19
16,9,Isaac Heeney,FWD,3,1,0,60,5,8,1,2019,Round 19
17,9,Sam Lloyd,FWD,3,1,0,75,4,7,1,2019,Round 19
18,9,Tim Membrey,KEYF,3,1,0,75,4,5,0,2019,Round 19
19,9,Christian Petracca,FWD,3,0,1,100,3,5,2,2019,Round 19
20,9,Taylor Walker,KEYF,3,0,0,100,3,3,0,2019,Round 19
21,9,Cameron Zurhaar,FWD,3,1,0,60,5,6,1,2019,Round 19
22,23,Marcus Bontempelli,MID,2,1,2,66.7,3,11,2,2019,Round 19
23,23,Ben Brown,KEYF,2,1,0,50,4,5,1,2019,Round 19
24,23,Shaun Burgoyne,DEF,2,1,0,66.7,3,7,1,2019,Round 19
25,23,Charles Cameron,FWD,2,1,0,66.7,3,3,0,2019,Round 19
26,23,Allen Christensen,FWD,2,1,1,66.7,3,7,1,2019,Round 19
27,23,Jordan Clark,MID,2,0,0,66.7,3,2,0,2019,Round 19
28,23,Patrick Dangerfield,MID,2,0,2,66.7,3,5,1,2019,Round 19
29,23,Jack Darling,KEYF,2,2,2,28.6,7,10,2,2019,Round 19
30,23,Mitch Duncan,MID,2,0,1,66.7,3,7,0,2019,Round 19
31,23,Brayden Fiorini,MID,2,0,0,100,2,4,0,2019,Round 19
32,23,Bayley Fritsch,DEF,2,0,0,66.7,3,3,0,2019,Round 19
33,23,James Harmes,MID,2,0,0,66.7,3,5,0,2019,Round 19
34,23,Dougal Howard,KEYD,2,0,1,100,2,3,0,2019,Round 19
35,23,Kane Lambert,FWD,2,0,0,66.7,3,3,0,2019,Round 19
36,23,Ben Long,FWD,2,1,1,66.7,3,6,2,2019,Round 19
37,23,Dustin Martin,FWD,2,0,1,66.7,3,11,4,2019,Round 19
38,23,Brody Mihocek,KEYF,2,0,0,50,4,4,1,2019,Round 19
39,23,Conor Nash,KEYF,2,1,0,66.7,3,5,0,2019,Round 19
40,23,Scott Pendlebury,MID,2,0,0,100,2,5,0,2019,Round 19
41,23,Cam Rayner,FWD,2,1,1,50,4,8,1,2019,Round 19
42,23,Willie Rioli,FWD,2,1,3,50,4,10,2,2019,Round 19
43,23,Ben Ronke,FWD,2,4,2,33.3,6,8,0,2019,Round 19
44,23,Sebastian Ross,MID,2,0,1,100,2,12,3,2019,Round 19
45,23,Bailey Smith,FWD,2,2,1,40,5,8,3,2019,Round 19
46,23,Tyson Stengle,FWD,2,0,0,100,2,4,0,2019,Round 19
47,23,Darcy Tucker,FWD,2,0,0,100,2,5,0,2019,Round 19
48,23,Jake Waterman,KEYF,2,0,1,66.7,3,5,1,2019,Round 19
49,23,Mason Wood,FWD,2,0,0,100,2,3,0,2019,Round 19
50,23,Peter Wright,KEYF,2,0,0,100,2,5,0,2019,Round 19
51,23,Dayne Zorko,MID,2,0,1,100,2,7,0,2019,Round 19
52,53,Oscar Allen,KEYF,1,0,1,50,2,5,0,2019,Round 19
53,53,Noah Answerth,DEF,1,0,0,100,1,3,1,2019,Round 19
54,53,Tom Atkins,FWD,1,0,0,100,1,4,1,2019,Round 19
55,53,Jack Billings,MID,1,2,0,25,4,6,1,2019,Round 19
56,53,Nick Blakey,KEYF,1,0,1,100,1,4,1,2019,Round 19
57,53,Shai Bolton,FWD,1,2,0,33.3,3,4,0,2019,Round 19
58,53,Chris Burgess,KEYD,1,0,0,100,1,4,0,2019,Round 19
59,53,Mabior Chol,RUC,1,1,0,50,2,3,2,2019,Round 19
60,53,Reece Conca,MID,1,0,0,100,1,6,2,2019,Round 19
61,53,Patrick Cripps,MID,1,0,1,50,2,8,2,2019,Round 19
62,53,Ben Crocker,FWD,1,1,0,50,2,4,2,2019,Round 19
63,53,Brad Crouch,MID,1,1,1,50,2,6,0,2019,Round 19
64,53,Jordan De Goey,FWD,1,3,1,25,4,7,2,2019,Round 19
65,53,Josh Deluca,FWD,1,0,1,100,1,2,0,2019,Round 19
66,53,Jamie Elliott,FWD,1,0,0,100,1,1,0,2019,Round 19
67,53,Michael Gibbons,FWD,1,1,1,50,2,4,1,2019,Round 19
68,53,Sam Gray,FWD,1,1,0,50,2,3,1,2019,Round 19
69,53,Jack Gunston,KEYF,1,2,1,33.3,3,6,0,2019,Round 19
70,53,Jackson Hately,MID,1,1,0,50,2,3,1,2019,Round 19
71,53,Tom Hickey,RUC,1,0,0,100,1,4,3,2019,Round 19
72,53,Harry Himmelberg,KEYF,1,0,0,100,1,5,2,2019,Round 19
73,53,Nick Hind,FWD,1,1,1,33.3,3,5,1,2019,Round 19
74,53,Eric Hipwood,KEYF,1,1,0,50,2,5,0,2019,Round 19
75,53,Cale Hooker,KEYD,1,0,0,100,1,4,1,2019,Round 19
76,53,Lachie Hunter,MID,1,0,1,50,2,4,0,2019,Round 19
77,53,Josh Jenkins,KEYF,1,2,0,25,4,4,0,2019,Round 19
78,53,Jason Johannisen,DEF,1,0,1,100,1,8,2,2019,Round 19
79,53,Josh P. Kennedy,MID,1,0,1,100,1,7,3,2019,Round 19
80,53,Matthew Kennedy,FWD,1,0,2,100,1,4,0,2019,Round 19
81,53,Darcy Lang,FWD,1,0,1,50,2,3,1,2019,Round 19
82,53,Kyle Langford,FWD,1,0,1,100,1,7,4,2019,Round 19
83,53,Doulton Langlands,MID,1,0,1,33.3,3,4,1,2019,Round 19
84,53,Nick Larkey,KEYF,1,0,1,33.3,3,4,1,2019,Round 19
85,53,Jordan Lewis,FWD,1,0,0,100,1,1,0,2019,Round 19
86,53,Patrick Lipinski,FWD,1,0,1,50,2,8,2,2019,Round 19
87,53,Rory Lobb,RUC,1,2,1,33.3,3,6,0,2019,Round 19
88,53,Jack Lonie,FWD,1,3,1,25,4,6,0,2019,Round 19
89,53,Hugh McCluggage,MID,1,1,3,50,2,7,1,2019,Round 19
90,53,Andrew McGrath,MID,1,1,0,50,2,4,1,2019,Round 19
91,53,Oscar McInerney,RUC,1,0,0,100,1,1,0,2019,Round 19
92,53,Harry McKay,KEYF,1,1,0,33.3,3,3,0,2019,Round 19
93,53,Touk Miller,MID,1,2,2,25,4,9,3,2019,Round 19
94,53,Lachlan Murphy,FWD,1,0,1,100,1,5,0,2019,Round 19
95,53,Aaron Naughton,KEYF,1,2,2,33.3,3,13,1,2019,Round 19
96,53,Alex Neal-Bullen,FWD,1,0,0,100,1,2,0,2019,Round 19
97,53,Lachie Neale,MID,1,0,0,100,1,7,3,2019,Round 19
98,53,Clayton Oliver,MID,1,0,0,100,1,2,1,2019,Round 19
99,53,Tom Papley,FWD,1,0,0,100,1,1,0,2019,Round 19
100,53,Darcy Parish,FWD,1,0,0,100,1,4,1,2019,Round 19
101,53,Luke Parker,MID,1,1,0,33.3,3,6,3,2019,Round 19
102,53,James Parsons,MID,1,0,0,100,1,5,0,2019,Round 19
103,53,Jack Petruccelle,FWD,1,1,1,50,2,5,1,2019,Round 19
104,53,Harrison Petty,KEYF,1,0,3,100,1,5,1,2019,Round 19
105,53,Andrew Phillips,RUC,1,1,1,50,2,7,4,2019,Round 19
106,53,Jared Polec,MID,1,0,1,50,2,7,3,2019,Round 19
107,53,Esava Ratugolea,KEYF,1,1,0,50,2,5,3,2019,Round 19
108,53,Jack Riewoldt,KEYF,1,1,1,50,2,5,0,2019,Round 19
109,53,Connor Rozee,FWD,1,0,1,50,2,6,1,2019,Round 19
110,53,Liam Ryan,FWD,1,2,1,33.3,3,5,1,2019,Round 19
