,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jarrod Berry,MID,3,2,0,60,5,7,2,2020,Round 3
1,1,Ben Brown,KEYF,3,2,0,60,5,6,1,2020,Round 3
2,1,Ben King,KEYF,3,2,1,60,5,6,1,2020,Round 3
3,1,Liam Ryan,FWD,3,0,0,100,3,4,0,2020,Round 3
4,1,Chad Wingard,FWD,3,0,0,100,3,6,1,2020,Round 3
5,6,Taylor Adams,MID,2,0,0,100,2,5,2,2020,Round 3
6,6,Eddie Betts,FWD,2,0,3,50,4,7,0,2020,Round 3
7,6,Dan Butler,FWD,2,1,0,50,4,6,1,2020,Round 3
8,6,Levi Casboult,KEYF,2,0,0,66.7,3,7,1,2020,Round 3
9,6,Jason Castagna,FWD,2,1,0,66.7,3,3,0,2020,Round 3
10,6,Patrick Cripps,MID,2,0,0,100,2,7,1,2020,Round 3
11,6,Charlie Dixon,KEYF,2,2,0,50,4,6,1,2020,Round 3
12,6,Jamie Elliott,FWD,2,3,1,40,5,7,3,2020,Round 3
13,6,Jack Gunston,KEYF,2,2,1,40,5,6,0,2020,Round 3
14,6,Tom Hawkins,KEYF,2,1,2,50,4,6,1,2020,Round 3
15,6,Darcy MacPherson,FWD,2,0,0,100,2,6,0,2020,Round 3
16,6,Mitch McGovern,KEYF,2,0,1,100,2,5,1,2020,Round 3
17,6,Brody Mihocek,KEYF,2,0,0,100,2,4,1,2020,Round 3
18,6,Marc Murphy,MID,2,0,1,100,2,6,0,2020,Round 3
19,6,Lachie Neale,MID,2,0,0,100,2,6,2,2020,Round 3
20,6,Tom Papley,FWD,2,1,2,50,4,7,0,2020,Round 3
21,6,Harry Perryman,MID,2,0,1,100,2,6,1,2020,Round 3
22,6,Gary Rohan,FWD,2,1,1,66.7,3,6,1,2020,Round 3
23,6,Matt Rowell,MID,2,0,0,100,2,4,1,2020,Round 3
24,6,Jaidyn Stephenson,FWD,2,0,1,66.7,3,3,1,2020,Round 3
25,6,Matt Taberner,KEYF,2,0,1,100,2,3,0,2020,Round 3
26,6,Justin Westhoff,KEYF,2,1,1,50,4,8,4,2020,Round 3
27,28,Paul Ahern,FWD,1,0,1,100,1,3,0,2020,Round 3
28,28,Ben Ainsworth,FWD,1,2,0,33.3,3,4,0,2020,Round 3
29,28,Tom Atkins,FWD,1,0,0,100,1,3,1,2020,Round 3
30,28,Zac Bailey,FWD,1,1,0,50,2,5,1,2020,Round 3
31,28,Jed Bews,DEF,1,0,0,100,1,1,1,2020,Round 3
32,28,Nick Blakey,FWD,1,2,0,33.3,3,3,0,2020,Round 3
33,28,Travis Boak,MID,1,0,2,50,2,6,2,2020,Round 3
34,28,Shai Bolton,MID,1,1,0,50,2,5,0,2020,Round 3
35,28,Marcus Bontempelli,MID,1,0,1,100,1,3,0,2020,Round 3
36,28,Luke Breust,FWD,1,0,2,100,1,4,2,2020,Round 3
37,28,Tyler Brown,MID,1,0,0,100,1,2,0,2020,Round 3
38,28,Callum L. Brown,FWD,1,2,1,33.3,3,6,1,2020,Round 3
39,28,Connor Budarick,DEF,1,0,0,100,1,4,1,2020,Round 3
40,28,Charlie Cameron,FWD,1,0,0,50,2,2,1,2020,Round 3
41,28,Jeremy Cameron,KEYF,1,0,1,50,2,4,0,2020,Round 3
42,28,Jonathon Ceglar,RUC,1,0,0,100,1,2,1,2020,Round 3
43,28,Travis Colyer,FWD,1,0,0,100,1,2,1,2020,Round 3
44,28,Ben Crocker,FWD,1,1,0,33.3,3,4,1,2020,Round 3
45,28,Bailey Dale,FWD,1,0,1,50,2,3,0,2020,Round 3
46,28,Jack Darling,KEYF,1,0,1,100,1,5,1,2020,Round 3
47,28,Jordan Dawson,DEF,1,0,0,100,1,2,1,2020,Round 3
48,28,Jordan De Goey,FWD,1,1,0,50,2,5,1,2020,Round 3
49,28,Trent Dumont,MID,1,1,0,33.3,3,5,1,2020,Round 3
50,28,Josh Dunkley,FWD,1,0,1,100,1,4,0,2020,Round 3
51,28,Brad Ebert,FWD,1,1,1,50,2,4,1,2020,Round 3
52,28,Shane Edwards,MID,1,0,0,100,1,2,0,2020,Round 3
53,28,Jeremy Finlayson,KEYF,1,1,0,50,2,2,0,2020,Round 3
54,28,Darcy Fogarty,KEYF,1,0,0,100,1,3,0,2020,Round 3
55,28,Nat Fyfe,MID,1,1,0,50,2,6,1,2020,Round 3
56,28,Michael Gibbons,FWD,1,1,1,50,2,5,1,2020,Round 3
57,28,Robbie Gray,FWD,1,0,0,50,2,3,0,2020,Round 3
58,28,Cameron Guthrie,MID,1,0,0,100,1,5,0,2020,Round 3
59,28,Aaron Hall,FWD,1,3,0,25,4,7,0,2020,Round 3
60,28,Will Hayward,FWD,1,0,0,100,1,1,0,2020,Round 3
61,28,Isaac Heeney,FWD,1,2,0,33.3,3,7,3,2020,Round 3
62,28,Alex Keath,KEYD,1,0,0,100,1,4,3,2020,Round 3
63,28,Ben Keays,MID,1,1,0,50,2,4,0,2020,Round 3
64,28,Josh J. Kennedy,KEYF,1,0,0,50,2,2,0,2020,Round 3
65,28,Max King,KEYF,1,1,0,50,2,2,0,2020,Round 3
66,28,Tom Liberatore,MID,1,0,0,100,1,3,0,2020,Round 3
67,28,Tom J. Lynch,KEYF,1,1,1,50,2,4,0,2020,Round 3
68,28,Jonathon Marsh,KEYF,1,0,0,100,1,2,0,2020,Round 3
69,28,Rowan Marshall,RUC,1,0,1,100,1,3,0,2020,Round 3
70,28,Todd Marshall,KEYF,1,2,1,33.3,3,5,0,2020,Round 3
71,28,Brandon Matera,FWD,1,1,0,50,2,2,0,2020,Round 3
72,28,Oscar McInerney,RUC,1,0,0,50,2,5,3,2020,Round 3
73,28,Harry McKay,KEYF,1,2,0,25,4,3,0,2020,Round 3
74,28,Hayden McLean,KEYF,1,0,2,50,2,5,1,2020,Round 3
75,28,Daniel McStay,KEYF,1,0,0,100,1,3,0,2020,Round 3
76,28,Gryan Miers,FWD,1,1,1,50,2,6,1,2020,Round 3
77,28,Touk Miller,MID,1,0,1,100,1,6,1,2020,Round 3
78,28,Nic Naitanui,RUC,1,0,1,100,1,2,2,2020,Round 3
79,28,Tim O'Brien,KEYF,1,0,0,100,1,4,1,2020,Round 3
80,28,Jaeger O'Meara,MID,1,0,1,100,1,2,1,2020,Round 3
81,28,Luke Parker,MID,1,0,1,100,1,7,4,2020,Round 3
82,28,Jonathon Patton,KEYF,1,0,0,100,1,2,0,2020,Round 3
83,28,Sam Powell-Pepper,FWD,1,1,0,50,2,2,1,2020,Round 3
84,28,Ed Richards,FWD,1,0,1,100,1,3,2,2020,Round 3
85,28,James Rowbottom,MID,1,0,0,100,1,3,2,2020,Round 3
86,28,Joel Selwood,MID,1,2,0,33.3,3,4,2,2020,Round 3
87,28,Alex Sexton,FWD,1,1,0,50,2,3,0,2020,Round 3
