,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jeremy Finlayson,KEYF,5,1,2,83.3,6,10,2,2019,Round 9
1,2,Tom Hawkins,KEYF,4,0,2,100,4,8,1,2019,Round 9
2,2,Josh J. Kennedy,KEYF,4,0,2,80,5,7,0,2019,Round 9
3,2,Tim Membrey,KEYF,4,0,0,100,4,9,1,2019,Round 9
4,2,Brody Mihocek,KEYF,4,1,2,80,5,10,0,2019,Round 9
5,2,Tom Papley,FWD,4,0,1,100,4,8,0,2019,Round 9
6,7,Eddie Betts,FWD,3,2,2,60,5,8,1,2019,Round 9
7,7,Luke Breust,FWD,3,2,1,60,5,8,0,2019,Round 9
8,7,Josh Caddy,FWD,3,0,0,100,3,6,2,2019,Round 9
9,7,Charles Cameron,FWD,3,5,1,37.5,8,10,2,2019,Round 9
10,7,Brett Deledio,FWD,3,1,2,75,4,11,0,2019,Round 9
11,7,Mitch Duncan,MID,3,0,2,100,3,11,2,2019,Round 9
12,7,Kane Farrell,FWD,3,0,0,100,3,5,2,2019,Round 9
13,7,Darcy Fort,KEYF,3,0,0,100,3,5,1,2019,Round 9
14,7,Billy Frampton,KEYF,3,1,0,60,5,5,0,2019,Round 9
15,7,Jeff Garlett,FWD,3,2,0,60,5,7,0,2019,Round 9
16,7,Harry Himmelberg,KEYF,3,2,1,60,5,10,0,2019,Round 9
17,7,Tom J. Lynch,KEYF,3,0,0,100,3,4,0,2019,Round 9
18,7,Anthony McDonald-Tipungwuti,FWD,3,0,0,100,3,5,0,2019,Round 9
19,7,Harry McKay,KEYF,3,1,0,75,4,5,1,2019,Round 9
20,7,Daniel McStay,KEYF,3,1,0,75,4,7,1,2019,Round 9
21,7,Ben Reid,KEYF,3,1,1,75,4,10,3,2019,Round 9
22,7,Gary Rohan,FWD,3,2,1,60,5,11,2,2019,Round 9
23,7,Jaidyn Stephenson,FWD,3,0,1,75,4,7,1,2019,Round 9
24,7,Taylor Walker,KEYF,3,3,1,50,6,8,0,2019,Round 9
25,7,Lachie Whitfield,FWD,3,1,0,75,4,14,3,2019,Round 9
26,27,Gary Ablett,FWD,2,2,0,40,5,9,1,2019,Round 9
27,27,Marcus Bontempelli,MID,2,1,2,66.7,3,7,0,2019,Round 9
28,27,Jamie Cripps,FWD,2,1,0,66.7,3,5,0,2019,Round 9
29,27,Brent Daniels,FWD,2,1,0,66.7,3,5,1,2019,Round 9
30,27,Oliver Florent,MID,2,1,0,66.7,3,7,3,2019,Round 9
31,27,Bryce Gibbs,MID,2,1,0,66.7,3,8,0,2019,Round 9
32,27,Eric Hipwood,KEYF,2,3,0,40,5,5,0,2019,Round 9
33,27,Jayden Hunt,FWD,2,0,3,66.7,3,9,1,2019,Round 9
34,27,Dustin Martin,FWD,2,2,1,40,5,9,0,2019,Round 9
35,27,Brandon Matera,FWD,2,1,0,50,4,4,2,2019,Round 9
36,27,Christian Petracca,FWD,2,2,1,33.3,6,6,0,2019,Round 9
37,27,Willie Rioli,FWD,2,1,0,66.7,3,6,1,2019,Round 9
38,27,Connor Rozee,FWD,2,0,1,66.7,3,6,1,2019,Round 9
39,27,Tom Scully,MID,2,1,1,66.7,3,7,0,2019,Round 9
40,27,Alex Sexton,FWD,2,1,0,66.7,3,4,1,2019,Round 9
41,27,Dylan Shiel,MID,2,0,0,66.7,3,6,2,2019,Round 9
42,27,Luke Shuey,MID,2,0,0,100,2,5,1,2019,Round 9
43,27,Steele Sidebottom,MID,2,1,1,66.7,3,11,0,2019,Round 9
44,27,Josh Thomas,FWD,2,1,0,66.7,3,5,0,2019,Round 9
45,27,Kayne Turner,FWD,2,0,0,66.7,3,4,1,2019,Round 9
46,27,Travis Varcoe,FWD,2,0,0,100,2,7,3,2019,Round 9
47,27,Mitch Wallis,FWD,2,0,1,100,2,9,4,2019,Round 9
48,27,Robbie Young,FWD,2,1,2,66.7,3,6,1,2019,Round 9
49,50,Ryan Abbott,RUC,1,0,0,100,1,5,0,2019,Round 9
50,50,Ben Ainsworth,FWD,1,1,0,33.3,3,4,0,2019,Round 9
51,50,Karl Amon,MID,1,1,0,33.3,3,5,2,2019,Round 9
52,50,Rory Atkins,MID,1,1,1,50,2,6,1,2019,Round 9
53,50,Liam Baker,DEF,1,1,2,33.3,3,6,0,2019,Round 9
54,50,Noah Balta,RUC,1,1,1,50,2,7,2,2019,Round 9
55,50,Josh Battle,KEYD,1,0,0,100,1,2,0,2019,Round 9
56,50,Nick Blakey,KEYF,1,1,0,50,2,4,1,2019,Round 9
57,50,Jack Bowes,MID,1,0,0,100,1,2,1,2019,Round 9
58,50,Ben Brown,KEYF,1,0,1,50,2,5,0,2019,Round 9
59,50,Josh Bruce,KEYF,1,0,0,33.3,3,4,0,2019,Round 9
