,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Charlie Dixon,KEYF,7,2,0,70,10,12,1,2015,Round 14
1,2,Josh Bruce,KEYF,5,2,0,71.4,7,9,2,2015,Round 14
2,2,Jack Darling,KEYF,5,2,2,71.4,7,12,0,2015,Round 14
3,2,Cyril Rioli,FWD,5,0,0,100,5,8,0,2015,Round 14
4,5,Nick Riewoldt,KEYF,4,0,2,100,4,8,0,2015,Round 14
5,5,Michael Walters,FWD,4,0,1,80,5,7,0,2015,Round 14
6,7,Gary Ablett,MID,3,1,0,75,4,10,5,2015,Round 14
7,7,Luke Breust,FWD,3,0,1,100,3,5,1,2015,Round 14
8,7,Adam Goodes,FWD,3,1,1,60,5,6,1,2015,Round 14
9,7,Aaron Hall,FWD,3,1,1,75,4,9,1,2015,Round 14
10,7,Cale Hooker,KEYD,3,1,0,60,5,5,0,2015,Round 14
11,7,Rhys Palmer,FWD,3,0,0,100,3,4,0,2015,Round 14
12,7,Matthew Pavlich,KEYF,3,1,0,75,4,5,1,2015,Round 14
13,7,Drew Petrie,KEYF,3,0,0,75,4,5,0,2015,Round 14
14,7,Sam Reid,KEYF,3,1,1,75,4,6,1,2015,Round 14
15,7,Jake Stringer,FWD,3,0,0,100,3,5,1,2015,Round 14
16,7,Chad Wingard,FWD,3,1,0,60,5,8,2,2015,Round 14
17,18,Dennis Armfield,FWD,2,4,0,28.6,7,8,1,2015,Round 14
18,18,David Armitage,MID,2,0,0,100,2,12,3,2015,Round 14
19,18,Keegan Brooksby,RUC,2,0,0,100,2,3,0,2015,Round 14
20,18,Jeremy Cameron,KEYF,2,1,2,66.7,3,5,0,2015,Round 14
21,18,Trent Cotchin,MID,2,1,2,66.7,3,9,2,2015,Round 14
22,18,Jamie Cripps,FWD,2,1,2,66.7,3,9,3,2015,Round 14
23,18,Ben Cunnington,MID,2,0,0,100,2,7,2,2015,Round 14
24,18,Chris Dawes,KEYF,2,0,0,100,2,2,0,2015,Round 14
25,18,Shane Edwards,FWD,2,1,0,66.7,3,9,0,2015,Round 14
26,18,Jack Gunston,KEYF,2,4,1,33.3,6,8,3,2015,Round 14
27,18,Dyson Heppell,MID,2,0,0,100,2,6,3,2015,Round 14
28,18,Shaun Higgins,FWD,2,1,1,66.7,3,5,0,2015,Round 14
29,18,Josh P. Kennedy,MID,2,3,0,40,5,10,3,2015,Round 14
30,18,Josh J. Kennedy,KEYF,2,4,0,28.6,7,12,0,2015,Round 14
31,18,Nathan Krakouer,DEF,2,0,0,100,2,5,2,2015,Round 14
32,18,Matthew Leuenberger,RUC,2,0,0,100,2,3,2,2015,Round 14
