,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Charlie Cameron,FWD,5,1,0,83.3,6,7,2,2021,Finals Week 1
1,2,Orazio Fantasia,FWD,4,1,0,80,5,5,0,2021,Finals Week 1
2,2,Bayley Fritsch,FWD,4,1,0,66.7,6,5,0,2021,Finals Week 1
3,2,Isaac Heeney,FWD,4,1,2,80,5,8,1,2021,Finals Week 1
4,2,Cody Weightman,FWD,4,0,0,100,4,5,0,2021,Finals Week 1
5,6,Lance Franklin,KEYF,3,1,0,75,4,5,0,2021,Finals Week 1
6,6,Toby Greene,FWD,3,1,0,75,4,6,1,2021,Finals Week 1
7,6,Aaron Naughton,KEYF,3,0,1,100,3,5,1,2021,Finals Week 1
8,9,Mitch Hannan,FWD,2,2,0,50,4,7,2,2021,Finals Week 1
9,9,Tom Hawkins,KEYF,2,1,0,50,4,5,0,2021,Finals Week 1
10,9,Harry Himmelberg,KEYF,2,0,0,100,2,3,1,2021,Finals Week 1
11,9,Jesse Hogan,KEYF,2,2,2,50,4,7,1,2021,Finals Week 1
12,9,Steven Motlop,FWD,2,0,1,50,4,5,0,2021,Finals Week 1
13,9,Tom Papley,FWD,2,0,1,33.3,6,3,0,2021,Finals Week 1
14,9,Christian Petracca,MID,2,2,0,50,4,10,0,2021,Finals Week 1
15,9,Kysaiah Pickett,FWD,2,1,0,66.7,3,3,1,2021,Finals Week 1
16,9,Sam Powell-Pepper,FWD,2,1,0,66.7,3,3,0,2021,Finals Week 1
17,9,Josh Schache,KEYD,2,0,1,100,2,4,0,2021,Finals Week 1
18,9,Zach Sproule,KEYF,2,0,1,100,2,4,0,2021,Finals Week 1
19,9,Jake Stringer,FWD,2,1,0,40,5,4,0,2021,Finals Week 1
20,21,Zac Bailey,FWD,1,1,0,50,2,4,1,2021,Finals Week 1
21,21,James Bell,FWD,1,1,0,33.3,3,4,0,2021,Finals Week 1
22,21,Jarrod Berry,MID,1,0,1,100,1,2,0,2021,Finals Week 1
23,21,Ben Brown,KEYF,1,1,1,33.3,3,6,1,2021,Finals Week 1
24,21,Zak Butters,FWD,1,0,1,100,1,5,0,2021,Finals Week 1
25,21,Jeremy Cameron,KEYF,1,2,1,25,4,7,0,2021,Finals Week 1
26,21,Robbie Gray,FWD,1,2,2,33.3,3,8,2,2021,Finals Week 1
27,21,Peter Ladhams,RUC,1,0,0,100,1,8,5,2021,Finals Week 1
28,21,Ed Langdon,MID,1,1,0,50,2,6,1,2021,Finals Week 1
29,21,Daniel Lloyd,FWD,1,1,0,50,2,5,0,2021,Finals Week 1
30,21,Todd Marshall,KEYF,1,2,0,33.3,3,5,0,2021,Finals Week 1
31,21,Lincoln McCarthy,FWD,1,0,1,100,1,3,0,2021,Finals Week 1
32,21,Hugh McCluggage,MID,1,0,0,100,1,1,1,2021,Finals Week 1
33,21,Clayton Oliver,MID,1,0,4,100,1,10,2,2021,Finals Week 1
34,21,Darcy Parish,MID,1,1,1,50,2,7,1,2021,Finals Week 1
35,21,Joel Selwood,MID,1,0,2,100,1,7,1,2021,Finals Week 1
36,21,Sam Simpson,FWD,1,0,0,100,1,3,0,2021,Finals Week 1
37,21,Devon Smith,FWD,1,0,0,100,1,4,1,2021,Finals Week 1
38,21,Bailey Smith,MID,1,0,0,100,1,3,1,2021,Finals Week 1
39,21,Charlie Spargo,FWD,1,1,0,50,2,2,0,2021,Finals Week 1
40,21,Tom Sparrow,FWD,1,0,0,100,1,6,1,2021,Finals Week 1
41,21,Tim Taranto,FWD,1,0,0,100,1,5,2,2021,Finals Week 1
42,21,Laitham Vandermeer,FWD,1,1,1,50,2,3,1,2021,Finals Week 1
43,44,Marcus Adams,KEYD,0,0,0,0,0,0,0,2021,Finals Week 1
44,44,Aliir Aliir,KEYD,0,0,0,0,0,2,2,2021,Finals Week 1
45,44,Karl Amon,MID,0,0,0,0,0,6,0,2021,Finals Week 1
46,44,Harris Andrews,KEYD,0,0,0,0,0,1,1,2021,Finals Week 1
47,44,Lachie Ash,DEF,0,0,0,0,0,3,0,2021,Finals Week 1
48,44,Tom Atkins,DEF,0,0,0,0,0,1,0,2021,Finals Week 1
49,44,Miles Bergman,MID,0,1,0,0,1,4,1,2021,Finals Week 1
50,44,Jed Bews,DEF,0,0,0,0,0,3,1,2021,Finals Week 1
51,44,Grant Birchall,DEF,0,0,0,0,0,1,1,2021,Finals Week 1
52,44,Mark Blicavs,KEYD,0,0,0,0,0,0,1,2021,Finals Week 1
53,44,Travis Boak,MID,0,3,1,0,4,10,0,2021,Finals Week 1
54,44,Riley Bonner,DEF,0,0,0,0,0,3,2,2021,Finals Week 1
55,44,Marcus Bontempelli,MID,0,0,0,0,0,2,2,2021,Finals Week 1
56,44,Jake Bowey,DEF,0,0,0,0,0,0,0,2021,Finals Week 1
57,44,Angus Brayshaw,MID,0,1,0,0,1,4,1,2021,Finals Week 1
58,44,Tanner Bruhn,FWD,0,0,0,0,0,0,0,2021,Finals Week 1
59,44,Ryan Burton,DEF,0,0,1,0,0,3,2,2021,Finals Week 1
60,44,Darcy Byrne-Jones,DEF,0,0,0,0,0,1,0,2021,Finals Week 1
61,44,Jye Caldwell,MID,0,0,0,0,0,2,0,2021,Finals Week 1
62,44,Brad Close,FWD,0,1,0,0,1,6,1,2021,Finals Week 1
63,44,Nakia Cockatoo,FWD,0,0,0,0,0,1,1,2021,Finals Week 1
64,44,Keidean Coleman,FWD,0,0,0,0,0,3,1,2021,Finals Week 1
65,44,Stephen Coniglio,FWD,0,0,0,0,1,2,0,2021,Finals Week 1
66,44,Nik Cox,MID,0,0,0,0,0,0,0,2021,Finals Week 1
67,44,Isaac Cumming,DEF,0,0,1,0,0,1,0,2021,Finals Week 1
68,44,Harry Cunningham,DEF,0,0,0,0,0,4,0,2021,Finals Week 1
69,44,Tom Cutler,DEF,0,2,0,0,2,2,0,2021,Finals Week 1
70,44,Luke Dahlhaus,FWD,0,1,0,0,1,2,0,2021,Finals Week 1
71,44,Bailey Dale,DEF,0,0,1,0,0,2,1,2021,Finals Week 1
72,44,Patrick Dangerfield,MID,0,0,0,0,0,4,2,2021,Finals Week 1
73,44,Caleb Daniel,DEF,0,0,0,0,0,0,0,2021,Finals Week 1
74,44,Joe Daniher,KEYF,0,1,1,0,4,4,0,2021,Finals Week 1
75,44,Jordan Dawson,DEF,0,0,1,0,1,3,0,2021,Finals Week 1
76,44,Charlie Dixon,KEYF,0,1,1,0,1,8,4,2021,Finals Week 1
77,44,Sam Draper,RUC,0,2,0,0,3,5,4,2021,Finals Week 1
78,44,Willem Drew,MID,0,1,0,0,1,5,0,2021,Finals Week 1
79,44,Mitch Duncan,FWD,0,0,0,0,0,6,5,2021,Finals Week 1
80,44,Josh Dunkley,FWD,0,0,0,0,0,2,1,2021,Finals Week 1
81,44,Sam Durham,MID,0,0,0,0,0,4,2,2021,Finals Week 1
82,44,Taylor Duryea,DEF,0,0,1,0,0,3,2,2021,Finals Week 1
83,44,Xavier Duursma,MID,0,0,0,0,0,4,0,2021,Finals Week 1
84,44,Tim English,RUC,0,1,0,0,1,4,3,2021,Finals Week 1
85,44,Oliver Florent,MID,0,1,0,0,1,4,2,2021,Finals Week 1
86,44,Robbie Fox,KEYD,0,0,0,0,0,0,0,2021,Finals Week 1
87,44,Aaron Francis,KEYD,0,2,0,0,3,5,1,2021,Finals Week 1
88,44,Tom Fullarton,RUC,0,0,0,0,0,2,0,2021,Finals Week 1
89,44,Darcy Gardiner,KEYD,0,0,0,0,0,1,0,2021,Finals Week 1
90,44,Ryan Gardner,KEYD,0,0,0,0,0,1,0,2021,Finals Week 1
91,44,Max Gawn,RUC,0,1,1,0,1,6,3,2021,Finals Week 1
92,44,Martin Gleeson,DEF,0,0,0,0,0,2,1,2021,Finals Week 1
93,44,Tom Green,MID,0,0,1,0,0,4,0,2021,Finals Week 1
94,44,Matt Guelfi,MID,0,0,0,0,0,1,1,2021,Finals Week 1
95,44,Errol Gulden,FWD,0,0,0,0,0,3,0,2021,Finals Week 1
96,44,Cameron Guthrie,MID,0,0,0,0,0,2,0,2021,Finals Week 1
97,44,James Harmes,MID,0,0,0,0,0,4,2,2021,Finals Week 1
98,44,Nick Haynes,DEF,0,0,0,0,0,5,2,2021,Finals Week 1
99,44,Will Hayward,FWD,0,2,1,0,2,6,0,2021,Finals Week 1
100,44,Lachie Henderson,KEYD,0,0,0,0,0,2,0,2021,Finals Week 1
101,44,Jack Henry,KEYD,0,0,0,0,0,1,1,2021,Finals Week 1
102,44,Dyson Heppell,DEF,0,0,0,0,0,2,1,2021,Finals Week 1
103,44,George Hewett,DEF,0,0,0,0,0,3,0,2021,Finals Week 1
104,44,Tom Hickey,RUC,0,1,0,0,1,5,3,2021,Finals Week 1
105,44,Shaun Higgins,FWD,0,0,0,0,0,1,0,2021,Finals Week 1
106,44,Jacob Hopper,MID,0,1,0,0,1,2,0,2021,Finals Week 1
107,44,Dan Houston,DEF,0,0,0,0,0,4,0,2021,Finals Week 1
108,44,Lachie Hunter,MID,0,0,0,0,0,3,1,2021,Finals Week 1
109,44,Connor Idun,DEF,0,0,0,0,0,4,0,2021,Finals Week 1
110,44,Luke Jackson,RUC,0,2,0,0,2,5,0,2021,Finals Week 1
111,44,Jason Johannisen,FWD,0,0,0,0,0,0,0,2021,Finals Week 1
112,44,Tom Jonas,KEYD,0,0,0,0,0,3,1,2021,Finals Week 1
113,44,James Jordon,MID,0,0,0,0,0,0,0,2021,Finals Week 1
114,44,Alex Keath,KEYD,0,0,0,0,0,0,0,2021,Finals Week 1
115,44,Josh Kelly,MID,0,1,0,0,1,6,3,2021,Finals Week 1
116,44,Jake Kolodjashnij,KEYD,0,0,0,0,0,1,0,2021,Finals Week 1
117,44,Jayden Laverde,KEYD,0,0,0,0,0,1,0,2021,Finals Week 1
118,44,Jake Lever,KEYD,0,0,0,0,0,5,4,2021,Finals Week 1
119,44,Tom Liberatore,MID,0,0,0,0,1,3,0,2021,Finals Week 1
120,44,Jake Lloyd,DEF,0,0,0,0,0,4,1,2021,Finals Week 1
121,44,Scott Lycett,RUC,0,0,0,0,0,4,4,2021,Finals Week 1
122,44,Jarryd Lyons,MID,0,1,0,0,1,3,3,2021,Finals Week 1
123,44,Jack Macrae,MID,0,0,0,0,1,3,0,2021,Finals Week 1
124,44,Rhys Mathieson,MID,0,0,0,0,1,0,0,2021,Finals Week 1
125,44,Steven May,KEYD,0,0,0,0,0,2,1,2021,Finals Week 1
126,44,Tom McCartin,KEYD,0,0,0,0,0,2,2,2021,Finals Week 1
127,44,Tom McDonald,KEYF,0,1,0,0,1,3,1,2021,Finals Week 1
128,44,Andrew McGrath,MID,0,0,0,0,0,1,0,2021,Finals Week 1
129,44,Justin McInerney,MID,0,0,0,0,1,4,1,2021,Finals Week 1
130,44,Oscar McInerney,RUC,0,0,0,0,1,4,4,2021,Finals Week 1
131,44,Trent McKenzie,KEYD,0,0,0,0,0,2,1,2021,Finals Week 1
132,44,Hayden McLean,KEYF,0,1,1,0,1,5,3,2021,Finals Week 1
133,44,Daniel McStay,KEYF,0,0,0,0,0,0,0,2021,Finals Week 1
134,44,Lewis Melican,KEYD,0,0,0,0,0,5,3,2021,Finals Week 1
135,44,Sam Menegola,MID,0,1,0,0,1,4,0,2021,Finals Week 1
136,44,Zach Merrett,MID,0,1,0,0,1,2,0,2021,Finals Week 1
137,44,Gryan Miers,FWD,0,1,2,0,1,5,0,2021,Finals Week 1
138,44,Shane Mumford,RUC,0,0,0,0,0,4,3,2021,Finals Week 1
139,44,Alex Neal-Bullen,FWD,0,1,0,0,1,6,0,2021,Finals Week 1
140,44,Lachie Neale,MID,0,0,1,0,0,5,0,2021,Finals Week 1
141,44,Mark O'Connor,MID,0,0,0,0,0,0,0,2021,Finals Week 1
142,44,Colin O'Riordan,DEF,0,0,0,0,0,1,0,2021,Finals Week 1
143,44,Brandan Parfitt,MID,0,2,0,0,2,5,1,2021,Finals Week 1
144,44,Luke Parker,MID,0,1,0,0,1,5,2,2021,Finals Week 1
145,44,Archie Perkins,FWD,0,0,0,0,0,0,0,2021,Finals Week 1
146,44,Harry Perryman,DEF,0,0,0,0,1,3,1,2021,Finals Week 1
147,44,Harrison Petty,KEYD,0,0,0,0,0,1,1,2021,Finals Week 1
148,44,Jaxon Prior,MID,0,1,1,0,1,2,0,2021,Finals Week 1
149,44,Dane Rampe,KEYD,0,0,0,0,0,4,2,2021,Finals Week 1
150,44,Mason Redman,DEF,0,0,0,0,0,1,1,2021,Finals Week 1
151,44,Sam J. Reid,DEF,0,0,0,0,0,1,0,2021,Finals Week 1
152,44,Daniel Rich,DEF,0,0,0,0,0,2,0,2021,Finals Week 1
153,44,Jordan Ridley,DEF,0,0,0,0,0,1,0,2021,Finals Week 1
154,44,Trent Rivers,DEF,0,0,0,0,0,4,3,2021,Finals Week 1
155,44,Mitch Robinson,MID,0,0,0,0,0,2,0,2021,Finals Week 1
156,44,Gary Rohan,FWD,0,0,0,0,0,3,2,2021,Finals Week 1
157,44,James Rowbottom,MID,0,1,0,0,1,1,0,2021,Finals Week 1
158,44,Connor Rozee,FWD,0,0,0,0,1,5,1,2021,Finals Week 1
159,44,Christian Salem,DEF,0,0,0,0,0,4,2,2021,Finals Week 1
160,44,Dylan Shiel,MID,0,0,0,0,0,2,1,2021,Finals Week 1
161,44,Roarke Smith,MID,0,0,0,0,0,3,2,2021,Finals Week 1
162,44,Isaac Smith,MID,0,1,0,0,1,5,1,2021,Finals Week 1
163,44,Joel Smith,KEYD,0,0,0,0,0,1,0,2021,Finals Week 1
164,44,Will Snelling,FWD,0,2,0,0,2,5,2,2021,Finals Week 1
165,44,Rhys Stanley,RUC,0,0,0,0,0,3,2,2021,Finals Week 1
166,44,Brandon Starcevich,DEF,0,0,0,0,0,2,0,2021,Finals Week 1
167,44,Jake Stein,KEYD,0,0,0,0,0,2,0,2021,Finals Week 1
168,44,James Stewart,KEYD,0,0,0,0,0,0,0,2021,Finals Week 1
169,44,Sam Taylor,KEYD,0,0,0,0,0,4,4,2021,Finals Week 1
170,44,Adam Treloar,FWD,0,1,1,0,2,5,1,2021,Finals Week 1
171,44,Jack Viney,MID,0,0,0,0,0,7,3,2021,Finals Week 1
172,44,Callan Ward,MID,0,0,0,0,0,3,2,2021,Finals Week 1
173,44,Chad Warner,MID,0,0,0,0,0,1,0,2021,Finals Week 1
174,44,Alec Waterman,FWD,0,0,0,0,1,1,0,2021,Finals Week 1
175,44,Lachie Whitfield,MID,0,0,0,0,0,5,0,2021,Finals Week 1
176,44,Sam Wicks,FWD,0,1,1,0,1,6,2,2021,Finals Week 1
177,44,Bailey Williams,DEF,0,0,0,0,0,2,1,2021,Finals Week 1
178,44,Ollie Wines,MID,0,1,1,0,1,8,1,2021,Finals Week 1
179,44,Easton Wood,DEF,0,0,0,0,0,0,0,2021,Finals Week 1
180,44,Peter Wright,RUC,0,0,0,0,0,2,0,2021,Finals Week 1
181,44,Lewis Young,KEYD,0,0,1,0,0,1,0,2021,Finals Week 1
182,44,Dayne Zorko,MID,0,0,0,0,1,0,0,2021,Finals Week 1
183,44,Matt de Boer,FWD,0,1,1,0,1,2,0,2021,Finals Week 1
