,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Luke Breust,FWD,5,0,2,100,5,12,1,2014,Round 1
1,1,Mark LeCras,FWD,5,1,2,83.3,6,12,2,2014,Round 1
2,1,Jarryd Roughead,KEYF,5,1,2,83.3,6,15,0,2014,Round 1
3,1,Justin Westhoff,KEYF,5,0,0,71.4,7,9,1,2014,Round 1
4,5,Jimmy Bartel,FWD,4,1,2,80,5,10,1,2014,Round 1
5,5,Jonathan Brown,KEYF,4,2,0,66.7,6,10,0,2014,Round 1
6,5,Jeremy Cameron,KEYF,4,0,0,100,4,5,0,2014,Round 1
7,5,Paul Chapman,FWD,4,1,2,80,5,10,3,2014,Round 1
8,5,Jack Darling,KEYF,4,0,0,100,4,8,1,2014,Round 1
9,5,Robbie Gray,FWD,4,1,0,80,5,9,1,2014,Round 1
10,5,Lindsay Thomas,FWD,4,0,0,100,4,5,0,2014,Round 1
11,12,Hayden Ballantyne,FWD,3,1,1,75,4,6,0,2014,Round 1
12,12,Mitch Brown,KEYF,3,0,0,60,5,8,1,2014,Round 1
13,12,Brendon Goddard,MID,3,2,0,60,5,9,3,2014,Round 1
14,12,Lewis Johnston,KEYF,3,0,0,100,3,5,0,2014,Round 1
15,12,Jonathon Patton,KEYF,3,1,1,75,4,7,1,2014,Round 1
16,12,Nick Riewoldt,KEYF,3,0,0,100,3,6,0,2014,Round 1
17,12,Tom Rockliff,MID,3,0,0,100,3,6,0,2014,Round 1
18,12,Trent West,RUC,3,0,0,100,3,4,1,2014,Round 1
19,20,Gary Ablett,MID,2,0,1,100,2,9,3,2014,Round 1
20,20,Eddie Betts,FWD,2,1,1,66.7,3,8,1,2014,Round 1
21,20,Shannon Byrnes,FWD,2,0,0,100,2,4,0,2014,Round 1
22,20,Stewart Crameri,FWD,2,0,1,100,2,3,1,2014,Round 1
23,20,Jamie Cripps,FWD,2,1,0,50,4,3,0,2014,Round 1
24,20,Ryan Crowley,MID,2,0,0,100,2,4,1,2014,Round 1
25,20,Ed Curnow,MID,2,0,0,100,2,5,3,2014,Round 1
26,20,Patrick Dangerfield,MID,2,0,0,100,2,3,1,2014,Round 1
27,20,Joe Daniher,KEYF,2,0,0,50,4,3,0,2014,Round 1
28,20,Sam Day,KEYF,2,1,0,50,4,4,0,2014,Round 1
29,20,David Ellard,FWD,2,1,1,66.7,3,12,2,2014,Round 1
30,20,Bryce Gibbs,MID,2,1,0,66.7,3,7,0,2014,Round 1
31,20,Jack Gunston,FWD,2,3,2,40,5,8,0,2014,Round 1
32,20,Kyle Hardingham,FWD,2,0,0,100,2,3,0,2014,Round 1
33,20,Hamish Hartlett,FWD,2,0,0,100,2,6,1,2014,Round 1
34,20,Shaun Higgins,DEF,2,0,0,100,2,2,0,2014,Round 1
35,20,Lachie Hunter,FWD,2,1,2,50,4,6,1,2014,Round 1
36,20,Josh J. Kennedy,KEYF,2,0,0,100,2,2,1,2014,Round 1
37,20,Tom J. Lynch,KEYF,2,1,1,66.7,3,8,0,2014,Round 1
38,20,Jack Macrae,MID,2,0,0,100,2,3,0,2014,Round 1
39,20,Sam Mayes,MID,2,2,1,50,4,8,2,2014,Round 1
40,20,Ben McGlynn,MID,2,1,0,66.7,3,4,1,2014,Round 1
41,20,David Mundy,MID,2,0,0,66.7,3,6,1,2014,Round 1
42,20,Robert Murphy,DEF,2,0,0,100,2,4,2,2014,Round 1
43,20,Danyle Pearce,FWD,2,1,1,66.7,3,7,0,2014,Round 1
44,20,Jay Schulz,KEYF,2,1,3,50,4,8,0,2014,Round 1
45,20,Joel Selwood,MID,2,1,1,66.7,3,9,2,2014,Round 1
46,20,Liam Shiels,MID,2,1,1,66.7,3,7,2,2014,Round 1
47,20,Luke Shuey,MID,2,0,0,100,2,4,0,2014,Round 1
48,20,Isaac Smith,FWD,2,1,0,66.7,3,11,3,2014,Round 1
49,20,Rhys Stanley,KEYF,2,0,1,100,2,4,0,2014,Round 1
50,20,Danny Stanley,MID,2,0,0,100,2,5,0,2014,Round 1
51,20,Ty Vickery,KEYF,2,0,1,100,2,4,1,2014,Round 1
52,20,Jarrad Waite,KEYF,2,0,1,66.7,3,4,1,2014,Round 1
53,20,Michael Walters,FWD,2,2,0,50,4,8,0,2014,Round 1
54,20,Jobe Watson,MID,2,0,0,100,2,10,3,2014,Round 1
55,20,Ollie Wines,MID,2,2,0,50,4,7,2,2014,Round 1
