,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Eddie Betts,FWD,6,1,0,85.7,7,9,0,2016,Round 21
1,1,Lance Franklin,KEYF,6,1,1,85.7,7,13,1,2016,Round 21
2,3,Josh Jenkins,KEYF,5,3,2,62.5,8,11,0,2016,Round 21
3,3,Michael Walters,FWD,5,1,0,83.3,6,8,1,2016,Round 21
4,5,Levi Casboult,KEYF,4,2,0,66.7,6,7,0,2016,Round 21
5,5,Michael Close,KEYF,4,0,0,100,4,5,0,2016,Round 21
6,5,Rory Lobb,KEYF,4,2,1,66.7,6,9,2,2016,Round 21
7,8,Orazio Fantasia,FWD,3,1,0,50,6,5,2,2016,Round 21
8,8,Josh J. Kennedy,KEYF,3,3,1,42.9,7,9,1,2016,Round 21
9,8,Sam Lloyd,FWD,3,0,0,100,3,4,0,2016,Round 21
10,8,Darcy Moore,KEYF,3,3,1,50,6,9,0,2016,Round 21
11,8,Tom Papley,FWD,3,1,2,75,4,8,2,2016,Round 21
12,8,Luke Parker,MID,3,1,3,75,4,12,2,2016,Round 21
13,8,Drew Petrie,KEYF,3,1,0,75,4,5,1,2016,Round 21
14,8,Xavier Richards,KEYF,3,0,1,100,3,6,0,2016,Round 21
15,8,Cyril Rioli,FWD,3,0,2,100,3,7,0,2016,Round 21
16,8,Jack Silvagni,FWD,3,0,0,100,3,5,1,2016,Round 21
17,8,Dayne Zorko,MID,3,0,4,100,3,10,3,2016,Round 21
18,19,Marcus Bontempelli,MID,2,0,2,100,2,6,1,2016,Round 21
19,19,Angus Brayshaw,FWD,2,0,0,66.7,3,6,1,2016,Round 21
20,19,Luke Breust,FWD,2,0,2,66.7,3,8,1,2016,Round 21
21,19,Tomas Bugg,MID,2,1,0,66.7,3,6,0,2016,Round 21
22,19,Zaine Cordy,KEYF,2,0,1,100,2,4,0,2016,Round 21
23,19,Sam Day,KEYF,2,1,1,50,4,5,0,2016,Round 21
24,19,Jordan De Goey,FWD,2,0,3,100,2,7,0,2016,Round 21
25,19,Tory Dickson,FWD,2,0,0,100,2,4,0,2016,Round 21
26,19,Jeff Garlett,FWD,2,1,0,66.7,3,5,2,2016,Round 21
27,19,Sam Gibson,MID,2,0,0,100,2,3,0,2016,Round 21
28,19,Ryan Griffen,MID,2,0,0,100,2,7,2,2016,Round 21
29,19,Nathan Hrovat,FWD,2,1,1,66.7,3,6,1,2016,Round 21
30,19,Lin Jong,FWD,2,0,0,100,2,5,1,2016,Round 21
31,19,Mark LeCras,FWD,2,4,1,33.3,6,8,0,2016,Round 21
32,19,Tom J. Lynch,KEYF,2,3,1,40,5,12,0,2016,Round 21
33,19,Tom Lynch,FWD,2,2,0,50,4,9,1,2016,Round 21
34,19,Lincoln McCarthy,FWD,2,0,1,66.7,3,6,0,2016,Round 21
35,19,Paddy McCartin,KEYF,2,0,0,100,2,3,0,2016,Round 21
36,19,Conor McKenna,DEF,2,0,0,100,2,7,3,2016,Round 21
37,19,Sam Menegola,MID,2,1,0,66.7,3,6,0,2016,Round 21
38,19,Nic Naitanui,RUC,2,0,1,100,2,7,4,2016,Round 21
39,19,Adam Oxley,DEF,2,0,0,100,2,5,1,2016,Round 21
40,19,Jonathon Patton,KEYF,2,1,1,66.7,3,6,0,2016,Round 21
41,19,Matthew Pavlich,KEYF,2,0,2,66.7,3,5,0,2016,Round 21
42,19,Jared Polec,MID,2,0,0,66.7,3,5,1,2016,Round 21
43,19,Matthew Priddis,MID,2,1,0,66.7,3,7,2,2016,Round 21
44,19,Paul Puopolo,FWD,2,0,1,100,2,5,1,2016,Round 21
45,19,Daniel Rioli,FWD,2,0,0,100,2,6,1,2016,Round 21
46,19,Tom Rockliff,MID,2,0,1,100,2,11,2,2016,Round 21
47,19,Luke Shuey,MID,2,0,2,100,2,12,1,2016,Round 21
48,19,Steele Sidebottom,MID,2,0,0,100,2,3,0,2016,Round 21
49,19,Devon Smith,FWD,2,0,2,100,2,8,0,2016,Round 21
50,19,Ty Vickery,KEYF,2,0,0,100,2,4,0,2016,Round 21
51,19,Peter Wright,KEYF,2,2,0,50,4,5,0,2016,Round 21
52,19,Matthew Wright,FWD,2,0,0,100,2,3,1,2016,Round 21
53,19,Aaron Young,FWD,2,0,0,100,2,2,0,2016,Round 21
54,55,Blake Acres,FWD,1,3,4,25,4,12,2,2016,Round 21
55,55,Dennis Armfield,FWD,1,0,1,50,2,3,0,2016,Round 21
56,55,David Armitage,MID,1,0,0,100,1,8,2,2016,Round 21
57,55,Rory Atkins,MID,1,0,1,100,1,11,2,2016,Round 21
58,55,Hayden Ballantyne,FWD,1,0,0,33.3,3,4,0,2016,Round 21
59,55,Grant Birchall,DEF,1,0,0,100,1,9,1,2016,Round 21
60,55,Craig Bird,MID,1,0,0,100,1,3,0,2016,Round 21
61,55,Blaine Boekhorst,FWD,1,1,0,33.3,3,4,1,2016,Round 21
62,55,Luke Brown,DEF,1,0,0,100,1,6,3,2016,Round 21
63,55,Mitch Brown,KEYF,1,0,0,100,1,3,0,2016,Round 21
