,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Jeremy Cameron,KEYF,4,2,1,66.7,6,10,0,2020,Round 14
1,1,Charlie Dixon,KEYF,4,1,1,80,5,8,1,2020,Round 14
2,1,Christian Petracca,MID,4,1,0,80,5,6,1,2020,Round 14
3,1,Jake Riccardi,KEYF,4,1,0,66.7,6,6,0,2020,Round 14
4,1,Alex Sexton,FWD,4,0,1,100,4,5,1,2020,Round 14
5,6,Joe Daniher,KEYF,3,3,1,50,6,8,0,2020,Round 14
6,6,Jack Darling,KEYF,3,0,0,75,4,3,0,2020,Round 14
7,6,Tom J. Lynch,KEYF,3,0,0,100,3,3,0,2020,Round 14
8,6,Liam Ryan,FWD,3,1,0,50,6,7,2,2020,Round 14
9,10,Eddie Betts,FWD,2,2,1,33.3,6,6,1,2020,Round 14
10,10,Dylan Clarke,FWD,2,0,0,100,2,3,1,2020,Round 14
11,10,Mason Cox,KEYF,2,1,0,66.7,3,3,0,2020,Round 14
12,10,Sam Day,KEYF,2,2,0,50,4,9,2,2020,Round 14
13,10,Robbie Gray,FWD,2,0,1,100,2,10,3,2020,Round 14
14,10,Jack Gunston,KEYF,2,1,1,40,5,5,0,2020,Round 14
15,10,Tom Hawkins,KEYF,2,2,2,40,5,8,3,2020,Round 14
16,10,Bobby Hill,FWD,2,2,0,50,4,7,1,2020,Round 14
17,10,Cale Hooker,KEYD,2,0,0,100,2,4,0,2020,Round 14
18,10,Daniel Howe,MID,2,0,1,100,2,4,2,2020,Round 14
19,10,Ben King,KEYF,2,4,0,28.6,7,9,1,2020,Round 14
20,10,Dustin Martin,FWD,2,0,0,100,2,5,2,2020,Round 14
21,10,Anthony McDonald-Tipungwuti,FWD,2,0,0,100,2,3,0,2020,Round 14
22,10,Gryan Miers,FWD,2,1,0,50,4,4,0,2020,Round 14
23,10,Brody Mihocek,KEYF,2,0,0,100,2,5,2,2020,Round 14
24,10,David Mundy,MID,2,0,0,66.7,3,5,1,2020,Round 14
25,10,Aaron Naughton,KEYF,2,1,1,66.7,3,5,0,2020,Round 14
26,10,Sam Reid,KEYF,2,0,0,100,2,2,0,2020,Round 14
27,10,Gary Rohan,FWD,2,1,1,66.7,3,5,1,2020,Round 14
