,Rank,Player,Position,G    ,B,GA,GA%,SAG,SI,SL,Season,Round
0,1,Josh Caddy,FWD,6,1,2,85.7,7,12,2,2018,Round 10
1,1,Jade Gresham,FWD,6,0,2,100,6,9,0,2018,Round 10
2,3,Jesse Hogan,KEYF,5,0,2,100,5,10,1,2018,Round 10
3,4,Mark Baguley,FWD,3,1,0,75,4,5,0,2018,Round 10
4,4,Angus Brayshaw,MID,3,0,0,100,3,12,1,2018,Round 10
5,4,Dan Butler,FWD,3,2,0,50,6,8,0,2018,Round 10
6,4,Tom Hawkins,KEYF,3,0,1,75,4,6,1,2018,Round 10
7,4,Josh J. Kennedy,KEYF,3,0,0,75,4,5,0,2018,Round 10
8,4,Alex Neal-Bullen,FWD,3,0,1,100,3,7,1,2018,Round 10
9,4,Jaeger O'Meara,MID,3,1,0,75,4,6,0,2018,Round 10
10,4,Christian Petracca,FWD,3,0,0,100,3,7,1,2018,Round 10
11,4,Jake Stringer,FWD,3,2,1,50,6,9,3,2018,Round 10
12,4,Nick Vlastuin,DEF,3,0,1,100,3,9,1,2018,Round 10
13,4,Jarrad Waite,KEYF,3,0,0,75,4,7,2,2018,Round 10
14,15,Eddie Betts,FWD,2,0,0,50,4,3,1,2018,Round 10
15,15,Ben Brown,KEYF,2,1,1,66.7,3,6,1,2018,Round 10
16,15,Dylan Buckley,FWD,2,0,0,66.7,3,3,0,2018,Round 10
17,15,Jeremy Cameron,KEYF,2,3,0,40,5,7,0,2018,Round 10
18,15,Tory Dickson,FWD,2,0,0,100,2,4,0,2018,Round 10
19,15,Richard Douglas,FWD,2,1,0,66.7,3,4,0,2018,Round 10
20,15,Will Hayward,FWD,2,0,0,100,2,3,1,2018,Round 10
21,15,Isaac Heeney,FWD,2,0,1,100,2,4,1,2018,Round 10
22,15,Will Hoskin-Elliott,FWD,2,1,2,50,4,8,1,2018,Round 10
23,15,Jarman Impey,DEF,2,0,1,66.7,3,6,1,2018,Round 10
24,15,Dustin Martin,MID,2,1,0,66.7,3,9,1,2018,Round 10
25,15,Tom McDonald,KEYF,2,1,1,66.7,3,8,0,2018,Round 10
26,15,Jake Melksham,FWD,2,2,1,50,4,10,0,2018,Round 10
27,15,Tim Membrey,KEYF,2,0,1,66.7,3,5,0,2018,Round 10
28,15,Sam Menegola,FWD,2,0,0,100,2,4,1,2018,Round 10
29,15,Willie Rioli,FWD,2,1,1,66.7,3,6,1,2018,Round 10
30,15,Ben Ronke,FWD,2,1,0,50,4,4,0,2018,Round 10
31,15,Jordan Roughead,RUC,2,0,0,66.7,3,4,1,2018,Round 10
32,15,Tim Smith,KEYF,2,1,0,66.7,3,10,2,2018,Round 10
33,15,Josh Thomas,FWD,2,0,0,66.7,3,6,0,2018,Round 10
34,15,Adam Treloar,MID,2,2,0,50,4,8,0,2018,Round 10
