,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh Gibson,KEYD,44,19,25,5,84.1,3,3,14,73.7,0.8,37,2016,Round 2
1,2,Trent Cotchin,MID,38,18,20,5,68.4,4,1,10,55.6,0.9,26,2016,Round 2
2,3,Robbie Gray,MID,37,20,17,8,48.6,7,1,8,40,1.2,18,2016,Round 2
3,3,Sam Mitchell,MID,37,22,15,5,78.4,5,3,15,68.2,1.5,29,2016,Round 2
4,5,Bachar Houli,DEF,35,17,18,6,74.3,3,6,10,58.8,0.9,26,2016,Round 2
5,5,Lachie Hunter,MID,35,19,16,4,80,2,1,15,78.9,1.2,28,2016,Round 2
6,7,Nat Fyfe,MID,34,14,20,3,73.5,4,0,9,64.3,0.7,25,2016,Round 2
7,7,Toby Greene,FWD,34,16,18,8,73.5,3,2,9,56.3,0.9,25,2016,Round 2
8,7,Tom Mitchell,MID,34,15,19,8,76.5,2,1,12,80,0.8,26,2016,Round 2
9,7,David Zaharakis,MID,34,20,14,10,70.6,2,0,12,60,1.4,24,2016,Round 2
10,11,Rory Laird,DEF,33,15,18,4,75.8,4,4,11,73.3,0.8,25,2016,Round 2
11,11,Isaac Smith,FWD,33,12,21,3,78.8,2,2,8,66.7,0.6,26,2016,Round 2
12,13,Ryan Griffen,MID,32,12,20,5,71.9,2,3,9,75,0.6,23,2016,Round 2
13,13,Aaron Hall,MID,32,17,15,3,87.5,6,3,13,76.5,1.1,28,2016,Round 2
14,13,Billy Hartung,MID,32,14,18,5,87.5,3,2,13,92.9,0.8,28,2016,Round 2
15,13,Zach Merrett,MID,32,19,13,5,71.9,3,1,12,63.2,1.5,23,2016,Round 2
16,13,Tom Scully,MID,32,21,11,8,81.3,2,3,16,76.2,1.9,26,2016,Round 2
17,13,Adam Treloar,MID,32,17,15,8,62.5,7,2,7,41.2,1.1,20,2016,Round 2
18,19,Leigh Montagna,DEF,31,16,15,3,80.6,5,4,12,75,1.1,25,2016,Round 2
19,20,Brandon Ellis,MID,30,19,11,6,80,1,8,15,78.9,1.7,24,2016,Round 2
20,20,Andrew Gaff,MID,30,19,11,2,66.7,4,3,10,52.6,1.7,20,2016,Round 2
21,20,Shaun Grigg,MID,30,15,15,5,76.7,4,2,10,66.7,1,23,2016,Round 2
22,20,Jack Macrae,FWD,30,12,18,3,73.3,2,0,8,66.7,0.7,22,2016,Round 2
23,20,Dustin Martin,MID,30,15,15,2,70,3,2,10,66.7,1,21,2016,Round 2
24,25,Dan Hannebery,MID,29,13,16,3,93.1,3,0,12,92.3,0.8,27,2016,Round 2
25,25,Stephen Hill,MID,29,21,8,10,55.2,5,2,9,42.9,2.6,16,2016,Round 2
26,25,Nathan Jones,MID,29,17,12,7,62.1,5,2,8,47.1,1.4,18,2016,Round 2
27,25,Luke Parker,MID,29,16,13,3,75.9,1,0,11,68.8,1.2,22,2016,Round 2
28,25,Jack Steven,MID,29,15,14,2,72.4,4,2,8,53.3,1.1,21,2016,Round 2
29,25,Scott Thompson,MID,29,12,17,3,69,1,1,8,66.7,0.7,20,2016,Round 2
30,31,James Kelly,DEF,28,12,16,2,89.3,1,2,9,75,0.8,25,2016,Round 2
31,31,Jordan Lewis,MID,28,10,18,4,85.7,4,2,9,90,0.6,24,2016,Round 2
32,31,Kamdyn McIntosh,DEF,28,17,11,2,82.1,3,4,14,82.4,1.5,23,2016,Round 2
33,31,Jackson Merrett,FWD,28,13,15,3,85.7,1,1,10,76.9,0.9,24,2016,Round 2
34,31,Robert Murphy,DEF,28,16,12,3,85.7,0,3,14,87.5,1.3,24,2016,Round 2
35,31,Bernie Vince,DEF,28,20,8,3,78.6,5,7,15,75,2.5,22,2016,Round 2
36,37,Brendon Goddard,MID,27,15,12,2,74.1,5,0,10,66.7,1.3,20,2016,Round 2
37,37,Jason Johannisen,DEF,27,17,10,6,85.2,2,3,14,82.4,1.7,23,2016,Round 2
38,37,Josh P. Kennedy,MID,27,13,14,6,55.6,2,3,5,38.5,0.9,15,2016,Round 2
39,37,Lachie Neale,MID,27,14,13,3,63,2,2,8,57.1,1.1,17,2016,Round 2
40,37,Dylan Shiel,MID,27,14,13,1,66.7,3,3,10,71.4,1.1,18,2016,Round 2
41,37,Ollie Wines,MID,27,19,8,9,55.6,7,1,8,42.1,2.4,15,2016,Round 2
42,43,Grant Birchall,DEF,26,11,15,6,73.1,1,1,7,63.6,0.7,19,2016,Round 2
43,43,Luke Brown,DEF,26,20,6,3,69.2,5,6,14,70,3.3,18,2016,Round 2
44,43,Kieren Jack,MID,26,13,13,5,80.8,3,2,9,69.2,1,21,2016,Round 2
45,43,Tom Liberatore,MID,26,7,19,3,88.5,1,0,5,71.4,0.4,23,2016,Round 2
