,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Rockliff,MID,45,18,27,2,82.2,1,5,13,72.2,0.7,37,2014,Round 22
1,2,Toby Greene,MID,42,30,12,6,42.9,3,4,11,36.7,2.5,18,2014,Round 22
2,3,Dayne Zorko,FWD,38,15,23,3,78.9,3,1,10,66.7,0.7,30,2014,Round 22
3,4,Mitch Duncan,MID,37,12,25,1,83.8,4,3,10,83.3,0.5,31,2014,Round 22
4,5,Bernie Vince,MID,34,20,14,5,76.5,2,2,13,65,1.4,26,2014,Round 22
5,6,Rohan Bewick,MID,33,15,18,5,72.7,3,2,8,53.3,0.8,24,2014,Round 22
6,6,Cameron Guthrie,MID,33,10,23,0,72.7,5,1,6,60,0.4,24,2014,Round 22
7,6,Jarrad McVeigh,MID,33,15,18,4,60.6,3,1,7,46.7,0.8,20,2014,Round 22
8,6,Mathew Stokes,MID,33,15,18,6,87.9,4,1,13,86.7,0.8,29,2014,Round 22
9,10,Chris Masten,MID,32,19,13,7,90.6,0,2,16,84.2,1.5,29,2014,Round 22
10,10,Luke Parker,FWD,32,9,23,4,68.8,4,3,4,44.4,0.4,22,2014,Round 22
11,12,Robbie Gray,FWD,31,13,18,3,67.7,3,3,8,61.5,0.7,21,2014,Round 22
12,13,Nathan Hrovat,FWD,30,14,16,4,86.7,0,1,12,85.7,0.9,26,2014,Round 22
13,13,Jack Macrae,MID,30,15,15,2,90,2,0,13,86.7,1,27,2014,Round 22
14,15,Troy Chaplin,KEYD,29,20,9,1,89.7,0,4,17,85,2.2,26,2014,Round 22
15,15,Andrew Gaff,MID,29,18,11,1,58.6,5,3,7,38.9,1.6,17,2014,Round 22
16,15,Bryce Gibbs,MID,29,16,13,5,69,2,3,9,56.3,1.2,20,2014,Round 22
17,15,Dan Hannebery,MID,29,13,16,2,72.4,3,1,9,69.2,0.8,21,2014,Round 22
18,15,Bachar Houli,DEF,29,16,13,4,75.9,3,5,11,68.8,1.2,22,2014,Round 22
19,15,Nathan Jones,MID,29,12,17,2,89.7,1,2,10,83.3,0.7,26,2014,Round 22
20,15,Andrew Mackie,DEF,29,18,11,5,75.9,2,2,12,66.7,1.6,22,2014,Round 22
21,15,Josh Thomas,FWD,29,15,14,2,58.6,5,1,7,46.7,1.1,17,2014,Round 22
22,23,Matthew Boyd,MID,28,11,17,3,71.4,1,0,8,72.7,0.6,20,2014,Round 22
23,23,Nick Dal Santo,FWD,28,20,8,4,75,2,5,13,65,2.5,21,2014,Round 22
24,23,Josh Gibson,KEYD,28,13,15,3,89.3,1,3,11,84.6,0.9,25,2014,Round 22
25,23,Brendon Goddard,MID,28,18,10,6,78.6,0,2,13,72.2,1.8,22,2014,Round 22
26,23,Josh Kelly,FWD,28,17,11,1,57.1,3,4,7,41.2,1.5,16,2014,Round 22
27,23,Sam Mitchell,MID,28,12,16,4,82.1,3,1,9,75,0.8,23,2014,Round 22
28,23,Scott Pendlebury,MID,28,14,14,3,71.4,1,4,10,71.4,1,20,2014,Round 22
29,23,Dion Prestia,MID,28,15,13,4,64.3,3,4,9,60,1.2,18,2014,Round 22
30,31,Harley Bennell,FWD,27,10,17,1,63,3,2,3,30,0.6,17,2014,Round 22
31,31,Travis Boak,MID,27,15,12,9,77.8,3,1,11,73.3,1.3,21,2014,Round 22
