,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Rory Laird,DEF,43,15,28,1,86,0,6,10,66.7,0.5,37,2018,Round 17
1,1,Tom Mitchell,MID,43,15,28,5,83.7,4,1,11,73.3,0.5,36,2018,Round 17
2,3,Angus Brayshaw,MID,38,19,19,5,73.7,7,0,13,68.4,1,28,2018,Round 17
3,4,Zach Merrett,MID,37,19,18,7,64.9,7,4,8,42.1,1.1,24,2018,Round 17
4,5,Dyson Heppell,MID,36,17,19,4,66.7,6,3,9,52.9,0.9,24,2018,Round 17
5,6,Patrick Cripps,MID,35,11,24,3,85.7,3,0,9,81.8,0.5,30,2018,Round 17
6,6,Lachie Hunter,MID,35,24,11,5,60,6,5,11,45.8,2.2,21,2018,Round 17
7,6,Lachie Whitfield,DEF,35,23,12,5,71.4,5,6,15,65.2,1.9,25,2018,Round 17
8,9,Clayton Oliver,MID,34,14,20,8,70.6,4,2,11,78.6,0.7,24,2018,Round 17
9,9,Liam Shiels,MID,34,19,15,12,70.6,1,1,11,57.9,1.3,24,2018,Round 17
10,11,Dayne Beams,MID,33,23,10,8,66.7,5,4,15,65.2,2.3,22,2018,Round 17
11,11,Patrick Dangerfield,FWD,33,17,16,6,60.6,7,4,8,47.1,1.1,20,2018,Round 17
12,11,Shaun Higgins,MID,33,17,16,8,66.7,5,5,11,64.7,1.1,22,2018,Round 17
13,11,Jack Macrae,MID,33,12,21,6,72.7,2,1,6,50,0.6,24,2018,Round 17
14,11,Lachie Neale,MID,33,15,18,7,72.7,4,3,8,53.3,0.8,24,2018,Round 17
15,11,Jack Steele,MID,33,12,21,4,97,4,1,12,100,0.6,32,2018,Round 17
16,11,Jack Steven,MID,33,16,17,5,78.8,4,0,14,87.5,0.9,26,2018,Round 17
17,18,Gary Ablett,MID,32,21,11,5,68.8,3,1,13,61.9,1.9,22,2018,Round 17
18,18,Callan Ward,MID,32,16,16,6,78.1,2,4,11,68.8,1,25,2018,Round 17
19,20,Ed Curnow,MID,31,15,16,1,71,7,6,8,53.3,0.9,22,2018,Round 17
20,21,Jack Billings,FWD,30,17,13,9,73.3,1,2,9,52.9,1.3,22,2018,Round 17
21,21,Stephen Coniglio,MID,30,17,13,3,66.7,5,0,9,52.9,1.3,20,2018,Round 17
22,21,Matt Crouch,MID,30,12,18,4,70,3,0,5,41.7,0.7,21,2018,Round 17
23,21,Josh Dunkley,FWD,30,9,21,3,63.3,1,0,3,33.3,0.4,19,2018,Round 17
24,21,Brandon Ellis,DEF,30,14,16,4,76.7,4,4,8,57.1,0.9,23,2018,Round 17
25,21,Andrew Gaff,MID,30,24,6,6,66.7,3,2,15,62.5,4,20,2018,Round 17
26,21,Jake Lloyd,DEF,30,19,11,2,80,4,3,15,78.9,1.7,24,2018,Round 17
27,21,Jack Redden,MID,30,18,12,3,83.3,3,3,13,72.2,1.5,25,2018,Round 17
28,21,Heath Shaw,DEF,30,27,3,3,70,7,13,18,66.7,9,21,2018,Round 17
29,21,Luke Shuey,MID,30,15,15,7,73.3,2,1,9,60,1,22,2018,Round 17
30,21,Ollie Wines,MID,30,15,15,5,60,1,1,6,40,1,18,2018,Round 17
31,32,Tim Kelly,FWD,29,16,13,3,62.1,5,1,8,50,1.2,18,2018,Round 17
32,32,Dustin Martin,MID,29,22,7,6,65.5,7,1,13,59.1,3.1,19,2018,Round 17
33,32,Hugh McCluggage,MID,29,8,21,1,79.3,3,3,5,62.5,0.4,23,2018,Round 17
34,32,David Mundy,FWD,29,22,7,8,55.2,1,0,9,40.9,3.1,16,2018,Round 17
35,32,Dion Prestia,MID,29,15,14,6,62.1,3,3,8,53.3,1.1,18,2018,Round 17
36,32,Joel Selwood,MID,29,13,16,5,62.1,6,1,8,61.5,0.8,18,2018,Round 17
37,32,Dylan Shiel,MID,29,16,13,5,65.5,3,2,11,68.8,1.2,19,2018,Round 17
38,32,Mitch Wallis,FWD,29,8,21,2,69,2,0,6,75,0.4,20,2018,Round 17
39,40,Taylor Adams,MID,28,12,16,6,71.4,4,0,8,66.7,0.8,20,2018,Round 17
40,40,Rory Atkins,MID,28,16,12,3,71.4,1,3,10,62.5,1.3,20,2018,Round 17
41,40,Luke Dunstan,MID,28,13,15,4,60.7,3,0,6,46.2,0.9,17,2018,Round 17
42,40,Isaac Heeney,FWD,28,13,15,4,71.4,5,0,7,53.8,0.9,20,2018,Round 17
43,40,Kane Lambert,FWD,28,7,21,2,71.4,6,3,4,57.1,0.3,20,2018,Round 17
44,40,Ed Langdon,MID,28,13,15,4,64.3,4,2,6,46.2,0.9,18,2018,Round 17
45,40,Sam Powell-Pepper,MID,28,12,16,3,60.7,4,5,6,50,0.8,17,2018,Round 17
46,40,Dane Rampe,KEYD,28,20,8,4,89.3,5,9,18,90,2.5,25,2018,Round 17
47,40,Luke Ryan,DEF,28,20,8,5,85.7,1,7,16,80,2.5,24,2018,Round 17
48,49,Jed Anderson,MID,27,10,17,6,74.1,3,0,7,70,0.6,20,2018,Round 17
49,49,David Armitage,FWD,27,14,13,7,66.7,3,1,6,42.9,1.1,18,2018,Round 17
50,49,Jaeger O'Meara,MID,27,15,12,2,70.4,7,0,9,60,1.3,19,2018,Round 17
51,49,Tom Phillips,MID,27,19,8,3,74.1,4,4,13,68.4,2.4,20,2018,Round 17
52,49,Rory Sloane,MID,27,16,11,9,66.7,1,4,9,56.3,1.5,18,2018,Round 17
53,49,Alex Witherden,DEF,27,19,8,3,85.2,2,8,16,84.2,2.4,23,2018,Round 17
54,55,Kyle Langford,FWD,26,15,11,10,61.5,0,1,7,46.7,1.4,16,2018,Round 17
55,55,Darcy Parish,FWD,26,13,13,4,80.8,3,1,9,69.2,1,21,2018,Round 17
56,55,Jared Polec,MID,26,18,8,3,61.5,5,4,10,55.6,2.3,16,2018,Round 17
57,58,Jarrod Harbrow,DEF,25,19,6,3,56,4,5,10,52.6,3.2,14,2018,Round 17
58,58,Shannon Hurn,DEF,25,22,3,2,84,1,8,18,81.8,7.3,21,2018,Round 17
59,58,Andrew McGrath,MID,25,15,10,1,76,3,4,10,66.7,1.5,19,2018,Round 17
60,58,Scott Pendlebury,MID,25,7,18,2,72,5,1,4,57.1,0.4,18,2018,Round 17
61,58,Tom Rockliff,MID,25,14,11,4,56,3,1,7,50,1.3,14,2018,Round 17
62,58,Shane Savage,DEF,25,19,6,6,76,2,1,13,68.4,3.2,19,2018,Round 17
63,58,Jack Sinclair,MID,25,12,13,3,64,1,4,6,50,0.9,16,2018,Round 17
