,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dan Houston,DEF,41,22,19,5,82.9,2,4,19,86.4,1.2,34,2023,Round 18
1,2,Nick Daicos,MID,36,18,18,7,66.7,2,0,9,50,1,24,2023,Round 18
2,3,Bailey Scott,MID,34,23,11,4,76.5,2,9,17,73.9,2.1,26,2023,Round 18
3,4,Karl Amon,MID,33,21,12,8,84.8,1,4,16,76.2,1.8,28,2023,Round 18
4,4,Sam Flanders,FWD,33,19,14,8,75.8,2,2,12,63.2,1.4,25,2023,Round 18
5,4,Max Holmes,MID,33,19,14,5,57.6,2,0,9,47.4,1.4,19,2023,Round 18
6,4,Rory Laird,MID,33,8,25,2,84.8,2,5,6,75,0.3,28,2023,Round 18
7,4,Jai Newcombe,MID,33,9,24,3,75.8,11,3,6,66.7,0.4,25,2023,Round 18
8,4,Adam Treloar,MID,33,17,16,7,57.6,7,3,6,35.3,1.1,19,2023,Round 18
9,10,Rory Atkins,DEF,32,22,10,2,68.8,6,6,14,63.6,2.2,22,2023,Round 18
10,10,Conor Nash,MID,32,10,22,9,84.4,2,2,8,80,0.5,27,2023,Round 18
11,10,James Worpel,MID,32,17,15,9,62.5,2,1,8,47.1,1.1,20,2023,Round 18
12,13,Marcus Bontempelli,MID,31,22,9,9,58.1,7,1,10,45.5,2.4,18,2023,Round 18
13,13,Josh Daicos,MID,31,16,15,5,74.2,3,1,12,75,1.1,23,2023,Round 18
14,13,Tom Liberatore,MID,31,13,18,5,83.9,3,4,10,76.9,0.7,26,2023,Round 18
15,13,Daniel Rioli,DEF,31,17,14,5,96.8,3,4,17,100,1.2,30,2023,Round 18
16,17,Andrew Brayshaw,MID,30,11,19,3,73.3,4,2,4,36.4,0.6,22,2023,Round 18
17,17,Errol Gulden,MID,30,21,9,11,70,4,2,12,57.1,2.3,21,2023,Round 18
18,17,Jaeger O'Meara,MID,30,16,14,0,76.7,5,4,10,62.5,1.1,23,2023,Round 18
19,17,Harry Sheezel,DEF,30,21,9,4,73.3,4,6,13,61.9,2.3,22,2023,Round 18
20,21,Angus Brayshaw,MID,29,15,14,5,75.9,3,2,10,66.7,1.1,22,2023,Round 18
21,21,Max Gawn,RUC,29,13,16,3,72.4,1,1,7,53.8,0.8,21,2023,Round 18
22,23,Tom Atkins,MID,28,14,14,2,57.1,5,2,6,42.9,1,16,2023,Round 18
23,23,Brad Crouch,MID,28,9,19,3,85.7,2,2,8,88.9,0.5,24,2023,Round 18
24,23,Will Day,MID,28,12,16,3,85.7,0,2,9,75,0.8,24,2023,Round 18
25,23,Josh Kelly,MID,28,11,17,3,71.4,5,0,8,72.7,0.6,20,2023,Round 18
26,23,Ed Richards,DEF,28,18,10,2,82.1,5,10,13,72.2,1.8,23,2023,Round 18
27,23,Connor Rozee,MID,28,15,13,7,60.7,7,0,7,46.7,1.2,17,2023,Round 18
28,23,Dom Sheed,MID,28,13,15,5,67.9,2,1,7,53.8,0.9,19,2023,Round 18
29,23,Nasiah Wanganeen-Milera,DEF,28,20,8,1,75,3,6,14,70,2.5,21,2023,Round 18
30,23,Josh Ward,MID,28,15,13,2,78.6,2,3,11,73.3,1.2,22,2023,Round 18
31,23,Lachie Whitfield,DEF,28,21,7,4,82.1,1,6,18,85.7,3,23,2023,Round 18
