,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Zach Merrett,MID,33,19,14,10,69.7,4,0,11,57.9,1.4,23,2020,Round 15
1,1,Dylan Shiel,MID,33,16,17,4,63.6,3,2,8,50,0.9,21,2020,Round 15
2,3,Matt Crouch,MID,32,8,24,1,81.3,1,1,6,75,0.3,26,2020,Round 15
3,4,Jack Crisp,DEF,30,16,14,4,66.7,4,1,9,56.3,1.1,20,2020,Round 15
4,5,Kyle Langford,FWD,29,14,15,1,82.8,2,0,9,64.3,0.9,24,2020,Round 15
5,5,Scott Pendlebury,MID,29,17,12,7,65.5,1,2,11,64.7,1.4,19,2020,Round 15
6,7,Jake Lloyd,DEF,28,17,11,0,78.6,2,5,12,70.6,1.5,22,2020,Round 15
7,8,Blake Acres,MID,27,15,12,2,77.8,5,4,12,80,1.3,21,2020,Round 15
8,8,Brad Crouch,MID,27,13,14,4,55.6,6,1,5,38.5,0.9,15,2020,Round 15
9,8,Jarryd Lyons,MID,27,16,11,4,70.4,0,1,9,56.3,1.5,19,2020,Round 15
10,8,Lachie Neale,MID,27,12,15,5,77.8,1,0,9,75,0.8,21,2020,Round 15
11,12,Ed Langdon,MID,26,16,10,5,69.2,3,2,8,50,1.6,18,2020,Round 15
12,12,Clayton Oliver,MID,26,11,15,2,53.8,3,4,2,18.2,0.7,14,2020,Round 15
13,14,Josh Daicos,MID,25,14,11,4,68,3,2,8,57.1,1.3,17,2020,Round 15
14,14,Rory Laird,MID,25,8,17,6,72,2,1,3,37.5,0.5,18,2020,Round 15
15,14,Jordan Ridley,DEF,25,18,7,2,88,1,3,15,83.3,2.6,22,2020,Round 15
16,17,Jarrod Berry,MID,24,16,8,4,83.3,3,4,12,75,2,20,2020,Round 15
17,17,Josh P. Kennedy,MID,24,14,10,1,62.5,3,1,6,42.9,1.4,15,2020,Round 15
18,17,Luke Parker,MID,24,12,12,3,58.3,4,0,5,41.7,1,14,2020,Round 15
19,20,Taylor Adams,MID,23,10,13,3,65.2,2,1,6,60,0.8,15,2020,Round 15
20,20,Nat Fyfe,MID,23,14,9,2,87,1,2,12,85.7,1.6,20,2020,Round 15
21,20,Andrew Gaff,MID,23,14,9,1,87,3,4,12,85.7,1.6,20,2020,Round 15
22,20,Tom Mitchell,MID,23,8,15,1,78.3,1,2,4,50,0.5,18,2020,Round 15
23,20,John Noble,DEF,23,14,9,0,87,1,4,11,78.6,1.6,20,2020,Round 15
24,20,Darcy Parish,MID,23,11,12,6,65.2,2,0,4,36.4,0.9,15,2020,Round 15
25,20,Jayden Short,DEF,23,13,10,2,82.6,1,4,10,76.9,1.3,19,2020,Round 15
26,20,Sam Walsh,MID,23,10,13,4,52.2,2,2,6,60,0.8,12,2020,Round 15
27,28,Ben Keays,MID,22,9,13,4,77.3,1,1,5,55.6,0.7,17,2020,Round 15
28,28,Jack Scrimshaw,DEF,22,15,7,4,72.7,1,6,11,73.3,2.1,16,2020,Round 15
29,28,Caleb Serong,MID,22,17,5,5,59.1,6,1,9,52.9,3.4,13,2020,Round 15
30,28,Brodie Smith,DEF,22,13,9,4,77.3,1,2,10,76.9,1.4,17,2020,Round 15
31,32,Ryan Clarke,MID,21,13,8,1,66.7,2,3,8,61.5,1.6,14,2020,Round 15
32,32,Sam Docherty,DEF,21,15,6,1,81,2,5,13,86.7,2.5,17,2020,Round 15
33,32,Nick Haynes,DEF,21,17,4,1,76.2,4,8,12,70.6,4.3,16,2020,Round 15
34,32,Jacob Hopper,MID,21,8,13,2,61.9,2,1,2,25,0.6,13,2020,Round 15
35,32,Christian Petracca,MID,21,12,9,4,52.4,6,1,4,33.3,1.3,11,2020,Round 15
36,32,Jack Redden,MID,21,10,11,2,66.7,3,2,5,50,0.9,14,2020,Round 15
37,32,Adam Saad,DEF,21,14,7,2,81,1,6,10,71.4,2,17,2020,Round 15
38,39,Shannon Hurn,DEF,20,17,3,1,95,1,2,16,94.1,5.7,19,2020,Round 15
39,39,Brad Sheppard,DEF,20,13,7,1,95,0,3,12,92.3,1.9,19,2020,Round 15
40,39,Devon Smith,FWD,20,12,8,2,75,3,4,10,83.3,1.5,15,2020,Round 15
41,42,Toby Greene,FWD,19,17,2,4,52.6,3,3,8,47.1,8.5,10,2020,Round 15
42,42,Jack Madgen,KEYD,19,9,10,0,84.2,2,5,8,88.9,0.9,16,2020,Round 15
43,42,Hugh McCluggage,MID,19,12,7,2,78.9,1,2,9,75,1.7,15,2020,Round 15
44,42,Reilly O'Brien,RUC,19,11,8,4,73.7,4,1,7,63.6,1.4,14,2020,Round 15
45,42,Marlion Pickett,MID,19,10,9,4,73.7,2,2,7,70,1.1,14,2020,Round 15
46,47,Andrew Brayshaw,MID,18,11,7,5,61.1,3,0,4,36.4,1.6,11,2020,Round 15
47,47,Jack Graham,MID,18,12,6,4,66.7,1,2,8,66.7,2,12,2020,Round 15
48,47,Bachar Houli,DEF,18,11,7,3,83.3,2,5,9,81.8,1.6,15,2020,Round 15
49,47,Marc Murphy,MID,18,12,6,4,66.7,4,1,6,50,2,12,2020,Round 15
50,47,Tom Phillips,FWD,18,5,13,2,72.2,2,1,3,60,0.4,13,2020,Round 15
51,47,Daniel Rich,DEF,18,14,4,0,88.9,2,5,13,92.9,3.5,16,2020,Round 15
52,47,Tom Scully,FWD,18,9,9,4,66.7,2,0,4,44.4,1,12,2020,Round 15
53,47,Rory Sloane,MID,18,8,10,2,72.2,5,1,4,50,0.8,13,2020,Round 15
54,47,Adam Tomlinson,KEYD,18,14,4,4,77.8,4,3,11,78.6,3.5,14,2020,Round 15
55,56,Angus Brayshaw,MID,17,8,9,2,70.6,2,0,6,75,0.9,12,2020,Round 15
56,56,Adam Cerra,MID,17,7,10,2,64.7,1,1,4,57.1,0.7,11,2020,Round 15
57,56,Ed Curnow,MID,17,9,8,3,64.7,4,0,6,66.7,1.1,11,2020,Round 15
58,56,Liam Duggan,DEF,17,12,5,0,94.1,0,4,11,91.7,2.4,16,2020,Round 15
59,56,Steven May,KEYD,17,10,7,0,82.4,1,4,9,90,1.4,14,2020,Round 15
60,56,David Mundy,MID,17,6,11,4,76.5,2,1,4,66.7,0.5,13,2020,Round 15
61,56,Tim Taranto,MID,17,14,3,4,58.8,2,3,7,50,4.7,10,2020,Round 15
62,56,Nick Vlastuin,DEF,17,11,6,1,82.4,3,4,9,81.8,1.8,14,2020,Round 15
63,64,Nick Blakey,FWD,16,14,2,5,43.8,3,1,7,50,7,7,2020,Round 15
64,64,Trent Cotchin,MID,16,10,6,4,56.3,5,3,7,70,1.7,9,2020,Round 15
65,64,James Cousins,MID,16,8,8,2,93.8,2,2,7,87.5,1,15,2020,Round 15
66,64,Jordan Dawson,DEF,16,14,2,4,50,3,4,6,42.9,7,8,2020,Round 15
67,64,Elliott Himmelberg,KEYF,16,7,9,2,81.3,1,1,4,57.1,0.8,13,2020,Round 15
68,64,Will Hoskin-Elliott,FWD,16,5,11,3,81.3,1,0,4,80,0.5,13,2020,Round 15
69,64,Michael Hurley,KEYD,16,10,6,0,87.5,1,4,8,80,1.7,14,2020,Round 15
70,64,Jeremy McGovern,KEYD,16,14,2,0,75,1,3,10,71.4,7,12,2020,Round 15
71,64,Kamdyn McIntosh,MID,16,13,3,7,75,2,4,11,84.6,4.3,12,2020,Round 15
72,64,Trent Rivers,DEF,16,8,8,1,68.8,1,1,6,75,1,11,2020,Round 15
73,64,Luke Ryan,KEYD,16,13,3,1,87.5,0,7,11,84.6,4.3,14,2020,Round 15
74,64,Chad Wingard,FWD,16,7,9,2,62.5,4,0,3,42.9,0.8,10,2020,Round 15
75,76,Lachie Ash,DEF,15,6,9,0,93.3,0,2,5,83.3,0.7,14,2020,Round 15
76,76,Liam Baker,DEF,15,11,4,1,80,4,3,9,81.8,2.8,12,2020,Round 15
77,76,Jason Castagna,FWD,15,9,6,2,46.7,2,0,2,22.2,1.5,7,2020,Round 15
78,76,Jonathon Ceglar,RUC,15,5,10,1,66.7,4,1,3,60,0.5,10,2020,Round 15
79,76,Stephen Coniglio,MID,15,8,7,1,66.7,3,0,4,50,1.1,10,2020,Round 15
80,76,Jamie Elliott,FWD,15,8,7,2,53.3,1,0,2,25,1.1,8,2020,Round 15
81,76,Max Gawn,RUC,15,13,2,4,66.7,4,0,9,69.2,6.5,10,2020,Round 15
82,76,Dyson Heppell,MID,15,3,12,0,86.7,0,0,3,100,0.3,13,2020,Round 15
83,76,Ethan Hughes,DEF,15,8,7,1,86.7,2,3,7,87.5,1.1,13,2020,Round 15
84,76,David Mackay,DEF,15,9,6,3,80,2,2,6,66.7,1.5,12,2020,Round 15
85,76,Oscar McInerney,RUC,15,5,10,2,53.3,3,0,2,40,0.5,8,2020,Round 15
86,76,Josh Rotham,KEYD,15,14,1,0,93.3,0,4,13,92.9,14,14,2020,Round 15
87,76,Lachie Whitfield,DEF,15,8,7,1,73.3,3,3,5,62.5,1.1,11,2020,Round 15
88,76,Tom Williamson,DEF,15,12,3,3,53.3,3,2,6,50,4,8,2020,Round 15
89,76,James Worpel,MID,15,11,4,4,60,4,2,5,45.5,2.8,9,2020,Round 15
90,91,Noah Balta,KEYD,14,8,6,0,92.9,2,2,7,87.5,1.3,13,2020,Round 15
91,91,Callum L. Brown,FWD,14,7,7,3,64.3,3,0,4,57.1,1,9,2020,Round 15
92,91,Brent Daniels,FWD,14,9,5,4,64.3,4,0,4,44.4,1.8,9,2020,Round 15
93,91,Harry Himmelberg,KEYF,14,11,3,4,42.9,5,2,4,36.4,3.7,6,2020,Round 15
94,91,Jake Lever,KEYD,14,9,5,1,71.4,0,2,6,66.7,1.8,10,2020,Round 15
95,91,Jack Martin,FWD,14,11,3,3,50,4,2,4,36.4,3.7,7,2020,Round 15
96,91,Brayden Maynard,DEF,14,12,2,4,71.4,0,1,9,75,6,10,2020,Round 15
97,91,Justin McInerney,MID,14,7,7,2,85.7,2,1,6,85.7,1,12,2020,Round 15
98,91,Tom Papley,FWD,14,9,5,5,64.3,3,0,5,55.6,1.8,9,2020,Round 15
99,91,Harry Perryman,MID,14,8,6,5,71.4,2,2,5,62.5,1.3,10,2020,Round 15
100,91,Isaac Quaynor,DEF,14,6,8,2,100,0,0,6,100,0.8,14,2020,Round 15
