,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Bachar Houli,DEF,32,16,16,5,75,4,8,10,62.5,1,24,2020,Semi Finals
1,2,Mitch Duncan,MID,30,18,12,5,86.7,2,2,17,94.4,1.5,26,2020,Semi Finals
2,3,Cameron Guthrie,MID,26,12,14,3,88.5,0,0,10,83.3,0.9,23,2020,Semi Finals
3,3,Tom Stewart,DEF,26,18,8,3,92.3,2,6,16,88.9,2.3,24,2020,Semi Finals
4,5,Dustin Martin,FWD,25,16,9,10,80,3,1,14,87.5,1.8,20,2020,Semi Finals
5,5,Sebastian Ross,MID,25,10,15,2,72,5,4,7,70,0.7,18,2020,Semi Finals
6,5,Jack Steele,MID,25,10,15,3,88,3,4,8,80,0.7,22,2020,Semi Finals
7,8,Sam Menegola,MID,23,15,8,3,73.9,3,1,11,73.3,1.9,17,2020,Semi Finals
8,9,Shane Edwards,MID,21,9,12,2,71.4,0,0,6,66.7,0.8,15,2020,Semi Finals
9,10,Dan Hannebery,MID,20,9,11,3,55,2,1,3,33.3,0.8,11,2020,Semi Finals
10,11,Liam Baker,DEF,19,11,8,2,68.4,3,4,8,72.7,1.4,13,2020,Semi Finals
11,11,Trent Cotchin,MID,19,9,10,2,63.2,6,3,3,33.3,0.9,12,2020,Semi Finals
12,11,Patrick Dangerfield,MID,19,13,6,2,84.2,2,1,12,92.3,2.2,16,2020,Semi Finals
13,11,Lachie Henderson,KEYD,19,15,4,1,84.2,4,3,13,86.7,3.8,16,2020,Semi Finals
14,11,Kamdyn McIntosh,MID,19,12,7,6,73.7,2,3,8,66.7,1.7,14,2020,Semi Finals
15,16,Joel Selwood,MID,18,9,9,0,77.8,1,1,7,77.8,1,14,2020,Semi Finals
16,16,Adam Treloar,MID,18,8,10,2,66.7,5,2,5,62.5,0.8,12,2020,Semi Finals
17,18,Taylor Adams,MID,17,12,5,4,47.1,2,1,5,41.7,2.4,8,2020,Semi Finals
18,18,Hunter Clark,DEF,17,11,6,6,70.6,2,2,6,54.5,1.8,12,2020,Semi Finals
19,18,Nick Coffield,DEF,17,11,6,1,76.5,1,3,7,63.6,1.8,13,2020,Semi Finals
20,18,Luke Dahlhaus,FWD,17,9,8,5,82.4,1,1,7,77.8,1.1,14,2020,Semi Finals
21,18,Tom Hawkins,KEYF,17,12,5,1,70.6,2,0,9,75,2.4,12,2020,Semi Finals
22,18,Tom J. Lynch,KEYF,17,13,4,4,64.7,2,0,7,53.8,3.3,11,2020,Semi Finals
23,18,Brandan Parfitt,MID,17,8,9,2,70.6,6,1,5,62.5,0.9,12,2020,Semi Finals
24,18,Dion Prestia,MID,17,8,9,2,70.6,4,0,5,62.5,0.9,12,2020,Semi Finals
25,18,Shane Savage,DEF,17,13,4,1,76.5,0,3,10,76.9,3.3,13,2020,Semi Finals
26,18,Jayden Short,DEF,17,14,3,2,76.5,2,4,10,71.4,4.7,13,2020,Semi Finals
27,28,Jack Billings,MID,16,11,5,0,43.8,1,1,5,45.5,2.2,7,2020,Semi Finals
28,28,Rowan Marshall,RUC,16,10,6,4,62.5,5,2,5,50,1.7,10,2020,Semi Finals
29,28,Sam Simpson,FWD,16,7,9,2,75,2,0,5,71.4,0.8,12,2020,Semi Finals
30,28,Nick Vlastuin,DEF,16,10,6,1,81.3,3,4,8,80,1.7,13,2020,Semi Finals
31,32,Daniel Rioli,FWD,15,9,6,3,66.7,1,0,5,55.6,1.5,10,2020,Semi Finals
32,33,Mark Blicavs,KEYD,14,9,5,3,85.7,1,1,7,77.8,1.8,12,2020,Semi Finals
33,33,Jordan De Goey,FWD,14,7,7,2,64.3,2,2,4,57.1,1,9,2020,Semi Finals
34,33,Jarryn Geary,DEF,14,3,11,2,71.4,3,1,3,100,0.3,10,2020,Semi Finals
35,33,Jack Graham,MID,14,4,10,2,92.9,1,0,4,100,0.4,13,2020,Semi Finals
36,33,Zak Jones,MID,14,5,9,3,78.6,3,0,4,80,0.6,11,2020,Semi Finals
37,33,Toby Nankervis,RUC,14,4,10,1,92.9,2,0,4,100,0.4,13,2020,Semi Finals
38,33,Scott Pendlebury,MID,14,8,6,3,57.1,2,1,4,50,1.3,8,2020,Semi Finals
39,33,Rhys Stanley,RUC,14,8,6,2,85.7,1,0,6,75,1.3,12,2020,Semi Finals
40,33,Josh Thomas,FWD,14,6,8,4,64.3,2,0,1,16.7,0.8,9,2020,Semi Finals
41,42,Dan Butler,FWD,13,8,5,2,53.8,1,0,3,37.5,1.6,7,2020,Semi Finals
42,42,Jack Crisp,DEF,13,11,2,3,53.8,4,2,6,54.5,5.5,7,2020,Semi Finals
43,42,Jake Kolodjashnij,DEF,13,8,5,1,76.9,3,2,6,75,1.6,10,2020,Semi Finals
44,42,Kane Lambert,FWD,13,6,7,2,53.8,4,0,2,33.3,0.9,7,2020,Semi Finals
45,42,Jonathon Marsh,KEYF,13,8,5,3,38.5,2,0,3,37.5,1.6,5,2020,Semi Finals
46,42,Gary Rohan,FWD,13,11,2,3,53.8,2,0,5,45.5,5.5,7,2020,Semi Finals
47,48,David Astbury,KEYD,12,6,6,0,91.7,1,2,6,100,1,11,2020,Semi Finals
48,48,Jed Bews,DEF,12,10,2,3,66.7,2,0,7,70,5,8,2020,Semi Finals
49,48,Jack Henry,DEF,12,9,3,0,91.7,0,0,8,88.9,3,11,2020,Semi Finals
50,48,Dougal Howard,KEYD,12,8,4,0,83.3,6,4,6,75,2,10,2020,Semi Finals
51,48,Max King,KEYF,12,7,5,1,58.3,3,0,2,28.6,1.4,7,2020,Semi Finals
52,48,Tim Membrey,KEYF,12,7,5,3,91.7,0,1,6,85.7,1.4,11,2020,Semi Finals
53,48,Zach Tuohy,MID,12,10,2,2,75,1,2,7,70,5,9,2020,Semi Finals
54,55,Shai Bolton,MID,11,8,3,2,54.5,3,1,3,37.5,2.7,6,2020,Semi Finals
55,55,Nathan Broad,DEF,11,6,5,0,72.7,1,0,4,66.7,1.2,8,2020,Semi Finals
56,55,Bradley Hill,MID,11,7,4,1,63.6,4,2,3,42.9,1.8,7,2020,Semi Finals
57,55,Dean Kent,FWD,11,7,4,0,63.6,2,0,4,57.1,1.8,7,2020,Semi Finals
58,55,Gryan Miers,FWD,11,10,1,1,72.7,2,2,7,70,10,8,2020,Semi Finals
59,55,Jack Sinclair,MID,11,7,4,1,72.7,0,1,4,57.1,1.8,8,2020,Semi Finals
60,61,Gary Ablett,FWD,10,4,6,2,90,0,0,3,75,0.7,9,2020,Semi Finals
61,61,Josh Daicos,MID,10,7,3,2,60,1,1,5,71.4,2.3,6,2020,Semi Finals
62,61,Jamie Elliott,FWD,10,9,1,2,50,3,1,4,44.4,9,5,2020,Semi Finals
63,61,Brodie Grundy,RUC,10,3,7,1,70,2,0,1,33.3,0.4,7,2020,Semi Finals
64,61,Darcy Moore,KEYD,10,5,5,0,60,4,3,3,60,1,6,2020,Semi Finals
65,61,Callum Wilkie,DEF,10,7,3,0,70,0,3,6,85.7,2.3,7,2020,Semi Finals
66,67,Josh Battle,FWD,9,8,1,0,77.8,2,3,6,75,8,7,2020,Semi Finals
67,67,Jason Castagna,FWD,9,7,2,2,66.7,1,2,4,57.1,3.5,6,2020,Semi Finals
68,67,Dylan Grimes,KEYD,9,6,3,0,88.9,2,2,5,83.3,2,8,2020,Semi Finals
69,67,Brayden Maynard,DEF,9,6,3,1,77.8,5,3,4,66.7,2,7,2020,Semi Finals
70,67,Mark O'Connor,DEF,9,6,3,1,100,0,0,6,100,2,9,2020,Semi Finals
71,67,Marlion Pickett,MID,9,3,6,0,55.6,4,0,1,33.3,0.5,5,2020,Semi Finals
72,67,Isaac Quaynor,DEF,9,4,5,0,77.8,1,2,3,75,0.8,7,2020,Semi Finals
73,74,Jack Madgen,KEYD,8,6,2,0,62.5,4,3,3,50,3,5,2020,Semi Finals
74,74,Harry Taylor,KEYD,8,6,2,1,75,1,2,4,66.7,3,6,2020,Semi Finals
75,76,Ben Paton,DEF,7,5,2,1,100,1,3,5,100,2.5,7,2020,Semi Finals
