,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Lachie Neale,MID,39,14,25,6,71.8,3,2,8,57.1,0.6,28,2022,Finals Week 1
1,2,Jack Macrae,MID,34,19,15,10,70.6,3,3,11,57.9,1.3,24,2022,Finals Week 1
2,2,Scott Pendlebury,MID,34,15,19,1,64.7,4,2,7,46.7,0.8,22,2022,Finals Week 1
3,4,Caleb Serong,MID,33,16,17,4,69.7,6,1,8,50,0.9,23,2022,Finals Week 1
4,5,Andrew Brayshaw,MID,32,19,13,6,68.8,4,3,11,57.9,1.5,22,2022,Finals Week 1
5,6,Luke Ryan,DEF,31,25,6,4,87.1,2,9,21,84,4.2,27,2022,Finals Week 1
6,7,Marcus Bontempelli,MID,30,18,12,3,83.3,4,6,13,72.2,1.5,25,2022,Finals Week 1
7,8,Josh Daicos,MID,29,16,13,8,82.8,4,2,11,68.8,1.2,24,2022,Finals Week 1
8,8,Caleb Daniel,DEF,29,20,9,1,79.3,4,7,14,70,2.2,23,2022,Finals Week 1
9,8,Clayton Oliver,MID,29,14,15,4,82.8,6,2,10,71.4,0.9,24,2022,Finals Week 1
10,11,Hayden Young,DEF,28,19,9,4,89.3,2,5,17,89.5,2.1,25,2022,Finals Week 1
11,12,Heath Chapman,DEF,27,9,18,0,96.3,3,4,9,100,0.5,26,2022,Finals Week 1
12,12,John Noble,DEF,27,20,7,5,74.1,4,3,15,75,2.9,20,2022,Finals Week 1
13,14,Brennan Cox,KEYD,26,16,10,0,92.3,4,6,14,87.5,1.6,24,2022,Finals Week 1
14,14,Jordan De Goey,MID,26,15,11,6,73.1,4,1,9,60,1.4,19,2022,Finals Week 1
15,14,Hugh McCluggage,MID,26,17,9,5,73.1,4,6,10,58.8,1.9,19,2022,Finals Week 1
16,14,Toby Nankervis,RUC,26,14,12,5,38.5,7,2,4,28.6,1.2,10,2022,Finals Week 1
17,14,Adam Treloar,MID,26,17,9,6,69.2,6,5,9,52.9,1.9,18,2022,Finals Week 1
18,19,Nick Daicos,DEF,25,17,8,1,80,6,7,12,70.6,2.1,20,2022,Finals Week 1
19,19,Lachie Hunter,MID,25,15,10,2,72,7,2,8,53.3,1.5,18,2022,Finals Week 1
20,19,Jake Lloyd,DEF,25,21,4,5,72,2,5,14,66.7,5.3,18,2022,Finals Week 1
21,19,Luke Parker,MID,25,13,12,1,60,5,2,6,46.2,1.1,15,2022,Finals Week 1
22,19,Joel Selwood,MID,25,14,11,6,56,4,0,8,57.1,1.3,14,2022,Finals Week 1
23,24,Blake Acres,MID,24,16,8,6,70.8,7,1,10,62.5,2,17,2022,Finals Week 1
24,24,Zac Bailey,FWD,24,14,10,5,62.5,1,2,6,42.9,1.4,15,2022,Finals Week 1
25,24,Christian Petracca,MID,24,15,9,7,45.8,2,3,4,26.7,1.7,11,2022,Finals Week 1
26,24,James Rowbottom,MID,24,19,5,5,62.5,9,2,12,63.2,3.8,15,2022,Finals Week 1
27,28,Tom Atkins,DEF,23,8,15,4,60.9,4,1,3,37.5,0.5,14,2022,Finals Week 1
28,28,Jack Crisp,MID,23,12,11,8,56.5,7,1,7,58.3,1.1,13,2022,Finals Week 1
29,28,Mitch Duncan,DEF,23,11,12,3,73.9,3,5,6,54.5,0.9,17,2022,Finals Week 1
30,28,Josh Dunkley,FWD,23,16,7,5,56.5,2,2,8,50,2.3,13,2022,Finals Week 1
31,28,Cameron Guthrie,MID,23,13,10,2,65.2,4,2,8,61.5,1.3,15,2022,Finals Week 1
32,28,James Harmes,FWD,23,15,8,6,69.6,4,3,10,66.7,1.9,16,2022,Finals Week 1
33,28,Steven May,KEYD,23,21,2,2,78.3,4,11,16,76.2,10.5,18,2022,Finals Week 1
34,28,Daniel McStay,KEYF,23,10,13,5,73.9,5,0,8,80,0.8,17,2022,Finals Week 1
35,28,Callum Mills,MID,23,16,7,9,65.2,4,2,11,68.8,2.3,15,2022,Finals Week 1
36,28,Marlion Pickett,MID,23,15,8,6,60.9,5,2,9,60,1.9,14,2022,Finals Week 1
37,28,Jack Ross,MID,23,11,12,3,91.3,2,0,9,81.8,0.9,21,2022,Finals Week 1
38,28,Steele Sidebottom,MID,23,13,10,4,56.5,3,4,5,38.5,1.3,13,2022,Finals Week 1
39,28,Jack Viney,MID,23,7,16,3,56.5,3,0,3,42.9,0.4,13,2022,Finals Week 1
40,41,Patrick Dangerfield,MID,22,14,8,4,54.5,7,3,7,50,1.8,12,2022,Finals Week 1
41,41,Tom Stewart,DEF,22,16,6,2,81.8,2,7,13,81.3,2.7,18,2022,Finals Week 1
42,43,Ed Langdon,MID,21,14,7,4,47.6,4,3,6,42.9,2,10,2022,Finals Week 1
43,43,Toby McLean,MID,21,12,9,3,61.9,1,0,5,41.7,1.3,13,2022,Finals Week 1
44,43,Darcy Moore,KEYD,21,15,6,2,85.7,2,8,14,93.3,2.5,18,2022,Finals Week 1
45,43,Bailey Smith,FWD,21,16,5,7,76.2,1,3,11,68.8,3.2,16,2022,Finals Week 1
46,43,Nick Vlastuin,DEF,21,17,4,1,76.2,4,6,13,76.5,4.3,16,2022,Finals Week 1
47,43,Dayne Zorko,FWD,21,17,4,7,66.7,4,1,10,58.8,4.3,14,2022,Finals Week 1
48,49,Angus Brayshaw,DEF,20,12,8,2,45,4,2,4,33.3,1.5,9,2022,Finals Week 1
49,49,Oliver Florent,DEF,20,11,9,3,70,3,8,7,63.6,1.2,14,2022,Finals Week 1
50,49,David Mundy,MID,20,10,10,5,75,2,1,8,80,1,15,2022,Finals Week 1
51,49,Jayden Short,MID,20,18,2,4,70,1,5,12,66.7,9,14,2022,Finals Week 1
52,49,Isaac Smith,FWD,20,13,7,4,70,3,4,8,61.5,1.9,14,2022,Finals Week 1
53,54,Will Brodie,MID,19,9,10,3,52.6,4,1,2,22.2,0.9,10,2022,Finals Week 1
54,54,Max Gawn,RUC,19,14,5,3,52.6,3,0,7,50,2.8,10,2022,Finals Week 1
55,54,Brayden Maynard,DEF,19,12,7,1,68.4,5,3,6,50,1.7,13,2022,Finals Week 1
56,57,Robbie Fox,DEF,18,10,8,0,83.3,3,5,7,70,1.3,15,2022,Finals Week 1
57,57,Max Holmes,MID,18,9,9,2,66.7,5,1,5,55.6,1,12,2022,Finals Week 1
58,57,Patrick Lipinski,FWD,18,10,8,1,83.3,0,1,9,90,1.3,15,2022,Finals Week 1
59,57,Dylan Stephens,MID,18,12,6,1,72.2,5,0,8,66.7,2,13,2022,Finals Week 1
60,57,Michael Walters,FWD,18,13,5,1,66.7,2,0,7,53.8,2.6,12,2022,Finals Week 1
61,62,Jeremy Cameron,KEYF,17,11,6,5,76.5,2,0,7,63.6,1.8,13,2022,Finals Week 1
62,62,Jordan Clark,DEF,17,7,10,4,88.2,1,1,7,100,0.7,15,2022,Finals Week 1
63,62,Zach Guthrie,DEF,17,16,1,5,76.5,2,7,12,75,16,13,2022,Finals Week 1
64,62,Tom Hickey,RUC,17,10,7,2,82.4,3,5,8,80,1.4,14,2022,Finals Week 1
65,62,Alex Keath,KEYD,17,10,7,2,76.5,3,3,7,70,1.4,13,2022,Finals Week 1
66,62,Daniel Rich,DEF,17,15,2,2,70.6,3,7,11,73.3,7.5,12,2022,Finals Week 1
67,62,Daniel Rioli,DEF,17,11,6,3,82.4,2,4,10,90.9,1.8,14,2022,Finals Week 1
68,62,Tyler Sonsie,FWD,17,9,8,2,47.1,1,4,2,22.2,1.1,8,2022,Finals Week 1
69,70,Taylor Adams,MID,16,5,11,2,75,2,0,2,40,0.5,12,2022,Finals Week 1
70,70,James Aish,MID,16,5,11,2,56.3,2,2,0,0,0.5,9,2022,Finals Week 1
71,70,Liam Baker,DEF,16,12,4,2,62.5,6,6,8,66.7,3,10,2022,Finals Week 1
72,70,Keidean Coleman,DEF,16,14,2,3,68.8,3,4,9,64.3,7,11,2022,Finals Week 1
73,70,Errol Gulden,FWD,16,14,2,3,81.3,3,1,11,78.6,7,13,2022,Finals Week 1
74,70,Jeremy Howe,KEYD,16,10,6,0,87.5,2,4,8,80,1.7,14,2022,Finals Week 1
