,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Ryan Griffen,MID,41,15,26,6,63.4,2,3,6,40,0.6,26,2013,Round 19
1,2,Tom Rockliff,MID,39,18,21,3,69.2,2,2,10,55.6,0.9,27,2013,Round 19
2,3,Brent Harvey,FWD,37,12,25,7,78.4,2,3,7,58.3,0.5,29,2013,Round 19
3,4,Trent Cotchin,MID,34,19,15,4,64.7,4,2,12,63.2,1.3,22,2013,Round 19
4,5,Tom Liberatore,MID,33,18,15,5,69.7,4,3,11,61.1,1.2,23,2013,Round 19
5,6,Daniel Cross,MID,32,6,26,3,65.6,1,2,3,50,0.2,21,2013,Round 19
6,6,Aaron Mullett,DEF,32,26,6,2,81.3,4,9,20,76.9,4.3,26,2013,Round 19
7,6,Jack Redden,MID,32,18,14,3,81.3,4,2,14,77.8,1.3,26,2013,Round 19
8,9,Kane Cornes,MID,31,16,15,1,77.4,3,2,10,62.5,1.1,24,2013,Round 19
9,9,Nick Dal Santo,MID,31,21,10,4,58.1,5,2,11,52.4,2.1,18,2013,Round 19
10,9,Heath Scotland,DEF,31,21,10,4,71,2,5,14,66.7,2.1,22,2013,Round 19
11,9,Callan Ward,MID,31,17,14,7,83.9,5,2,14,82.4,1.2,26,2013,Round 19
12,9,Jobe Watson,MID,31,19,12,1,58.1,3,4,9,47.4,1.6,18,2013,Round 19
13,14,David Armitage,MID,30,16,14,4,70,4,1,9,56.3,1.1,21,2013,Round 19
14,14,Adam Cooney,MID,30,13,17,3,76.7,3,2,9,69.2,0.8,23,2013,Round 19
15,14,Nat Fyfe,MID,30,19,11,6,73.3,3,2,14,73.7,1.7,22,2013,Round 19
16,14,Lachlan Hansen,KEYD,30,16,14,2,73.3,4,4,8,50,1.1,22,2013,Round 19
17,14,Kieren Jack,MID,30,16,14,7,70,2,1,11,68.8,1.1,21,2013,Round 19
18,14,Jarrad McVeigh,DEF,30,17,13,0,73.3,2,2,12,70.6,1.3,22,2013,Round 19
19,14,Steele Sidebottom,MID,30,19,11,0,76.7,2,5,14,73.7,1.7,23,2013,Round 19
20,14,Kade Simpson,DEF,30,21,9,0,83.3,0,6,17,81,2.3,25,2013,Round 19
21,14,Dane Swan,MID,30,21,9,6,70,2,3,13,61.9,2.3,21,2013,Round 19
22,14,Adam Treloar,MID,30,14,16,4,73.3,4,5,9,64.3,0.9,22,2013,Round 19
23,24,Jed Adcock,DEF,29,15,14,5,82.8,2,5,12,80,1.1,24,2013,Round 19
24,24,Travis Boak,MID,29,13,16,4,65.5,7,1,8,61.5,0.8,19,2013,Round 19
25,24,Nathan Jones,MID,29,10,19,3,72.4,5,2,6,60,0.5,21,2013,Round 19
26,24,Tom Scully,MID,29,11,18,3,75.9,3,1,7,63.6,0.6,22,2013,Round 19
27,24,Isaac Smith,MID,29,17,12,5,58.6,1,3,8,47.1,1.4,17,2013,Round 19
28,24,Mitch Wallis,MID,29,8,21,1,72.4,5,3,4,50,0.4,21,2013,Round 19
29,30,Brad Crouch,MID,28,9,19,2,67.9,1,2,4,44.4,0.5,19,2013,Round 19
30,30,Bachar Houli,DEF,28,14,14,5,75,2,3,10,71.4,1,21,2013,Round 19
31,30,Steve Johnson,MID,28,16,12,7,60.7,4,0,8,50,1.3,17,2013,Round 19
32,30,Leigh Montagna,MID,28,21,7,4,75,2,8,15,71.4,3,21,2013,Round 19
33,30,Dion Prestia,MID,28,15,13,3,64.3,2,0,8,53.3,1.2,18,2013,Round 19
34,35,Gary Ablett,MID,27,12,15,5,51.9,5,1,5,41.7,0.8,14,2013,Round 19
35,35,Dayne Beams,MID,27,19,8,7,70.4,2,3,12,63.2,2.4,19,2013,Round 19
36,35,Harley Bennell,MID,27,15,12,2,51.9,5,1,7,46.7,1.3,14,2013,Round 19
37,35,Brett Deledio,MID,27,14,13,3,63,2,2,9,64.3,1.1,17,2013,Round 19
38,35,Brendon Goddard,MID,27,17,10,4,85.2,4,3,13,76.5,1.7,23,2013,Round 19
39,35,Pearce Hanley,DEF,27,15,12,6,70.4,4,3,10,66.7,1.3,19,2013,Round 19
40,35,Heritier Lumumba,MID,27,17,10,5,59.3,2,3,10,58.8,1.7,16,2013,Round 19
41,35,Scott Pendlebury,MID,27,13,14,7,77.8,4,0,9,69.2,0.9,21,2013,Round 19
42,35,Scott Selwood,MID,27,15,12,1,63,3,2,8,53.3,1.3,17,2013,Round 19
43,44,Michael Barlow,MID,26,12,14,2,84.6,1,2,10,83.3,0.9,22,2013,Round 19
44,44,Sam Mitchell,MID,26,19,7,2,76.9,3,3,14,73.7,2.7,20,2013,Round 19
45,44,Andrew Walker,DEF,26,15,11,0,80.8,4,4,10,66.7,1.4,21,2013,Round 19
46,44,Lachie Whitfield,FWD,26,17,9,2,84.6,1,1,13,76.5,1.9,22,2013,Round 19
47,48,Leigh Adams,FWD,25,11,14,4,84,1,1,8,72.7,0.8,21,2013,Round 19
48,48,Jimmy Bartel,DEF,25,14,11,2,88,3,2,11,78.6,1.3,22,2013,Round 19
49,48,Brandon Ellis,MID,25,20,5,2,84,2,3,16,80,4,21,2013,Round 19
50,48,Hamish Hartlett,MID,25,16,9,6,68,2,4,11,68.8,1.8,17,2013,Round 19
51,48,Cale Hooker,KEYD,25,9,16,2,76,5,5,6,66.7,0.6,19,2013,Round 19
52,48,Mark Hutchings,MID,25,15,10,5,64,2,2,8,53.3,1.5,17,2013,Round 19
53,48,Dustin Martin,FWD,25,16,9,4,64,2,4,7,43.8,1.8,16,2013,Round 19
54,48,David Myers,MID,25,14,11,5,56,9,3,8,57.1,1.3,14,2013,Round 19
55,48,Devon Smith,FWD,25,17,8,5,64,4,1,8,47.1,2.1,16,2013,Round 19
56,57,Corey Enright,DEF,24,17,7,2,70.8,4,5,11,64.7,2.4,17,2013,Round 19
57,57,Curtly Hampton,DEF,24,15,9,3,79.2,2,6,10,66.7,1.7,19,2013,Round 19
58,57,Lachie Neale,MID,24,13,11,3,79.2,3,2,9,69.2,1.2,19,2013,Round 19
59,57,Liam Picken,DEF,24,17,7,4,75,0,2,13,76.5,2.4,18,2013,Round 19
60,57,Joel Selwood,MID,24,17,7,7,75,1,3,13,76.5,2.4,18,2013,Round 19
61,57,Mathew Stokes,MID,24,7,17,3,83.3,1,0,5,71.4,0.4,20,2013,Round 19
62,57,Bernie Vince,MID,24,14,10,1,79.2,2,4,9,64.3,1.4,19,2013,Round 19
63,57,Blayne Wilson,DEF,24,14,10,1,79.2,3,7,11,78.6,1.4,19,2013,Round 19
64,57,Chad Wingard,FWD,24,15,9,7,83.3,2,1,13,86.7,1.7,20,2013,Round 19
65,66,Shaun Atley,DEF,23,12,11,1,95.7,2,7,12,100,1.1,22,2013,Round 19
66,66,Ryan Bastinac,MID,23,13,10,3,52.2,3,0,4,30.8,1.3,12,2013,Round 19
67,66,Bradd Dalziell,FWD,23,16,7,4,82.6,1,1,14,87.5,2.3,19,2013,Round 19
68,66,Mitch Duncan,MID,23,15,8,4,65.2,2,2,9,60,1.9,15,2013,Round 19
69,66,Robert Murphy,DEF,23,21,2,3,95.7,1,7,21,100,10.5,22,2013,Round 19
70,66,Cameron Pedersen,KEYD,23,12,11,3,73.9,4,6,8,66.7,1.1,17,2013,Round 19
71,66,Mitch Robinson,FWD,23,11,12,2,56.5,1,1,6,54.5,0.9,13,2013,Round 19
72,66,Scott D. Thompson,KEYD,23,15,8,1,87,2,6,12,80,1.9,20,2013,Round 19
73,66,Sharrod Wellingham,FWD,23,18,5,6,73.9,0,2,14,77.8,3.6,17,2013,Round 19
74,66,Jack Ziebell,MID,23,15,8,4,60.9,4,1,7,46.7,1.9,14,2013,Round 19
75,76,Taylor Adams,MID,22,12,10,4,68.2,2,3,7,58.3,1.2,15,2013,Round 19
76,76,Luke Ball,MID,22,12,10,4,63.6,0,0,7,58.3,1.2,14,2013,Round 19
77,76,Mitchell Clisby,DEF,22,14,8,1,77.3,2,3,11,78.6,1.8,18,2013,Round 19
78,76,Nathan Foley,MID,22,7,15,3,68.2,3,1,3,42.9,0.5,15,2013,Round 19
79,76,Dan Hannebery,MID,22,9,13,5,77.3,1,2,5,55.6,0.7,17,2013,Round 19
80,76,Lenny Hayes,MID,22,10,12,5,81.8,1,2,8,80,0.8,18,2013,Round 19
81,76,Dyson Heppell,MID,22,11,11,5,59.1,3,0,5,45.5,1,13,2013,Round 19
82,76,Michael Hibberd,DEF,22,9,13,1,81.8,3,6,6,66.7,0.7,18,2013,Round 19
83,76,Jack Viney,MID,22,9,13,5,77.3,1,0,6,66.7,0.7,17,2013,Round 19
84,76,Matthew Wright,FWD,22,11,11,3,68.2,0,1,8,72.7,1,15,2013,Round 19
85,86,Ben Cunnington,MID,21,8,13,0,66.7,3,1,3,37.5,0.6,14,2013,Round 19
86,86,Andrew Gaff,MID,21,15,6,5,52.4,3,1,8,53.3,2.5,11,2013,Round 19
87,86,Bryce Gibbs,MID,21,11,10,1,71.4,5,3,9,81.8,1.1,15,2013,Round 19
88,86,Sam Gibson,MID,21,6,15,2,71.4,2,1,3,50,0.4,15,2013,Round 19
89,86,Ryan Harwood,DEF,21,14,7,1,85.7,2,2,12,85.7,2,18,2013,Round 19
90,86,Taylor Hine,DEF,21,10,11,1,71.4,4,3,7,70,0.9,15,2013,Round 19
91,86,Quinten Lynch,KEYF,21,13,8,5,81,2,3,10,76.9,1.6,17,2013,Round 19
