,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Jack Macrae,MID,43,24,19,6,69.8,3,3,16,66.7,1.3,30,2018,Round 23
1,2,Trent Dumont,MID,38,17,21,7,71.1,2,2,12,70.6,0.8,27,2018,Round 23
2,3,Patrick Cripps,MID,37,14,23,4,51.4,5,1,2,14.3,0.6,19,2018,Round 23
3,4,Michael Barlow,MID,35,18,17,5,71.4,7,3,10,55.6,1.1,25,2018,Round 23
4,4,Bradley Hill,MID,35,26,9,10,68.6,3,0,16,61.5,2.9,24,2018,Round 23
5,4,Lachie Hunter,MID,35,18,17,5,85.7,3,3,14,77.8,1.1,30,2018,Round 23
6,4,Jack Steele,MID,35,12,23,3,88.6,3,2,10,83.3,0.5,31,2018,Round 23
7,8,Patrick Dangerfield,FWD,34,20,14,4,67.6,3,1,13,65,1.4,23,2018,Round 23
8,8,Rory Laird,DEF,34,21,13,4,91.2,0,7,21,100,1.6,31,2018,Round 23
9,8,Lachie Neale,MID,34,12,22,3,76.5,3,2,8,66.7,0.5,26,2018,Round 23
10,8,Sebastian Ross,MID,34,19,15,7,76.5,3,4,12,63.2,1.3,26,2018,Round 23
11,8,Jack Steven,MID,34,19,15,12,88.2,3,0,15,78.9,1.3,30,2018,Round 23
12,13,Dustin Martin,MID,33,25,8,12,60.6,9,0,13,52,3.1,20,2018,Round 23
13,14,Dayne Beams,MID,32,13,19,2,68.8,2,2,8,61.5,0.7,22,2018,Round 23
14,14,Angus Brayshaw,MID,32,15,17,3,53.1,4,4,8,53.3,0.9,17,2018,Round 23
15,14,Stephen Coniglio,MID,32,18,14,4,78.1,3,1,12,66.7,1.3,25,2018,Round 23
16,14,Ed Langdon,MID,32,15,17,3,68.8,1,2,8,53.3,0.9,22,2018,Round 23
17,14,Steele Sidebottom,MID,32,20,12,7,71.9,2,2,11,55,1.7,23,2018,Round 23
18,14,Chad Wingard,FWD,32,12,20,7,65.6,3,0,9,75,0.6,21,2018,Round 23
19,20,Jake Lloyd,DEF,31,23,8,6,67.7,5,7,15,65.2,2.9,21,2018,Round 23
