,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Clayton Oliver,MID,44,15,29,8,70.5,5,1,10,66.7,0.5,31,2019,Round 2
1,2,Lachie Neale,MID,43,18,25,4,79.1,5,3,14,77.8,0.7,34,2019,Round 2
2,3,Adam Treloar,MID,39,18,21,6,82.1,2,1,12,66.7,0.9,32,2019,Round 2
3,4,Shaun Higgins,MID,38,13,25,2,76.3,6,4,6,46.2,0.5,29,2019,Round 2
4,5,Patrick Dangerfield,MID,37,18,19,5,70.3,5,4,15,83.3,0.9,26,2019,Round 2
5,5,Tom Rockliff,MID,37,23,14,9,70.3,4,2,14,60.9,1.6,26,2019,Round 2
6,7,Dayne Beams,MID,36,18,18,7,80.6,4,2,12,66.7,1,29,2019,Round 2
7,7,Ben Cunnington,MID,36,9,27,3,83.3,2,1,8,88.9,0.3,30,2019,Round 2
8,7,Josh P. Kennedy,MID,36,21,15,11,66.7,4,1,10,47.6,1.4,24,2019,Round 2
9,7,Jack Macrae,MID,36,14,22,4,75,4,0,9,64.3,0.6,27,2019,Round 2
10,11,Jake Lloyd,DEF,34,19,15,1,88.2,2,7,16,84.2,1.3,30,2019,Round 2
11,12,Travis Boak,MID,33,17,16,7,69.7,5,2,9,52.9,1.1,23,2019,Round 2
12,12,Angus Brayshaw,MID,33,22,11,8,57.6,4,1,11,50,2,19,2019,Round 2
13,12,Lachie Hunter,MID,33,16,17,5,69.7,4,3,7,43.8,0.9,23,2019,Round 2
14,12,Chris Mayne,MID,33,18,15,1,90.9,1,4,16,88.9,1.2,30,2019,Round 2
15,12,Lachie Whitfield,FWD,33,26,7,7,84.8,2,3,21,80.8,3.7,28,2019,Round 2
16,17,Jack Crisp,DEF,32,24,8,3,78.1,6,4,18,75,3,25,2019,Round 2
17,17,Caleb Daniel,DEF,32,17,15,1,87.5,4,5,15,88.2,1.1,28,2019,Round 2
18,17,Jarrod Harbrow,DEF,32,19,13,7,78.1,6,3,13,68.4,1.5,25,2019,Round 2
19,17,Bradley Hill,MID,32,25,7,6,68.8,5,8,17,68,3.6,22,2019,Round 2
20,21,Charlie Constable,MID,31,13,18,2,58.1,5,3,7,53.8,0.7,18,2019,Round 2
21,21,Patrick Cripps,MID,31,16,15,4,64.5,5,0,8,50,1.1,20,2019,Round 2
22,21,Nat Fyfe,MID,31,16,15,3,67.7,3,1,10,62.5,1.1,21,2019,Round 2
23,21,Scott Pendlebury,MID,31,18,13,8,83.9,2,0,14,77.8,1.4,26,2019,Round 2
24,25,Tim Kelly,MID,30,14,16,3,66.7,4,1,9,64.3,0.9,20,2019,Round 2
25,25,Jaeger O'Meara,MID,30,24,6,5,53.3,8,6,11,45.8,4,16,2019,Round 2
26,25,David Swallow,MID,30,16,14,3,70,1,2,9,56.3,1.1,21,2019,Round 2
27,28,Ricky Henderson,MID,29,19,10,6,72.4,5,3,15,78.9,1.9,21,2019,Round 2
28,28,Matthew Suckling,DEF,29,25,4,3,75.9,2,5,19,76,6.3,22,2019,Round 2
29,28,Mitch Wallis,FWD,29,13,16,6,82.8,3,1,8,61.5,0.8,24,2019,Round 2
30,31,Jack Billings,MID,28,13,15,1,67.9,5,5,6,46.2,0.9,19,2019,Round 2
31,31,Tom Liberatore,MID,28,12,16,4,78.6,4,1,9,75,0.8,22,2019,Round 2
32,31,Zach Merrett,MID,28,15,13,7,75,2,4,10,66.7,1.2,21,2019,Round 2
33,31,Dom Sheed,MID,28,19,9,5,75,3,4,14,73.7,2.1,21,2019,Round 2
34,31,Luke Shuey,MID,28,16,12,7,71.4,5,2,10,62.5,1.3,20,2019,Round 2
35,36,Jack Bowes,MID,27,11,16,7,74.1,4,0,8,72.7,0.7,20,2019,Round 2
36,36,Darcy Byrne-Jones,DEF,27,17,10,6,55.6,2,1,6,35.3,1.7,15,2019,Round 2
37,36,Robbie Gray,FWD,27,10,17,4,70.4,2,0,5,50,0.6,19,2019,Round 2
38,36,Daniel Rich,DEF,27,21,6,3,85.2,1,7,19,90.5,3.5,23,2019,Round 2
39,36,Dylan Shiel,MID,27,14,13,5,77.8,2,1,11,78.6,1.1,21,2019,Round 2
40,36,Tom Stewart,DEF,27,22,5,3,77.8,1,13,19,86.4,4.4,21,2019,Round 2
41,36,Jack Viney,MID,27,11,16,8,74.1,2,0,7,63.6,0.7,20,2019,Round 2
42,43,Marcus Bontempelli,MID,26,16,10,6,53.8,7,2,7,43.8,1.6,14,2019,Round 2
43,43,Brad Crouch,MID,26,15,11,3,57.7,5,0,9,60,1.4,15,2019,Round 2
44,43,Luke Davies-Uniacke,FWD,26,11,15,5,80.8,1,2,9,81.8,0.7,21,2019,Round 2
45,43,Mitch Duncan,MID,26,17,9,1,61.5,1,4,12,70.6,1.9,16,2019,Round 2
46,43,Aaron Hall,MID,26,18,8,7,80.8,3,1,14,77.8,2.3,21,2019,Round 2
47,43,Ed Langdon,MID,26,19,7,3,69.2,5,6,12,63.2,2.7,18,2019,Round 2
48,43,Marc Murphy,MID,26,14,12,2,57.7,6,2,6,42.9,1.2,15,2019,Round 2
49,43,Luke Parker,MID,26,15,11,6,61.5,1,0,9,60,1.4,16,2019,Round 2
50,51,Gary Ablett,FWD,25,12,13,4,48,2,4,5,41.7,0.9,12,2019,Round 2
51,51,Brayden Fiorini,MID,25,15,10,5,52,2,1,6,40,1.5,13,2019,Round 2
52,51,Jade Gresham,FWD,25,16,9,5,64,1,1,10,62.5,1.8,16,2019,Round 2
53,51,Jarrad McVeigh,DEF,25,14,11,1,88,4,9,11,78.6,1.3,22,2019,Round 2
54,51,Jack Newnes,MID,25,17,8,3,56,7,2,7,41.2,2.1,14,2019,Round 2
55,51,Tom Phillips,MID,25,18,7,4,80,3,1,14,77.8,2.6,20,2019,Round 2
56,51,Sam Walsh,MID,25,16,9,3,52,5,4,8,50,1.8,13,2019,Round 2
57,51,Zac Williams,DEF,25,14,11,2,84,3,2,10,71.4,1.3,21,2019,Round 2
58,51,James Worpel,MID,25,14,11,3,72,5,3,9,64.3,1.3,18,2019,Round 2
59,60,Matt Crouch,MID,24,12,12,5,75,2,4,8,66.7,1,18,2019,Round 2
60,60,Willem Drew,MID,24,14,10,5,45.8,0,1,5,35.7,1.4,11,2019,Round 2
61,60,Brandon Ellis,MID,24,12,12,2,79.2,2,6,10,83.3,1,19,2019,Round 2
62,60,Jack Martin,FWD,24,18,6,6,54.2,3,3,8,44.4,3,13,2019,Round 2
63,60,Hugh McCluggage,MID,24,16,8,5,54.2,5,0,8,50,2,13,2019,Round 2
64,65,James Aish,DEF,23,13,10,3,65.2,6,3,6,46.2,1.3,15,2019,Round 2
65,65,Jarrod Berry,MID,23,14,9,6,82.6,2,1,10,71.4,1.6,19,2019,Round 2
66,65,James Cousins,MID,23,12,11,1,73.9,2,3,7,58.3,1.1,17,2019,Round 2
67,65,Paddy Dow,FWD,23,14,9,2,60.9,6,0,8,57.1,1.6,14,2019,Round 2
68,65,Xavier Duursma,MID,23,14,9,3,73.9,3,1,9,64.3,1.6,17,2019,Round 2
69,65,Brad Ebert,FWD,23,16,7,6,65.2,6,2,10,62.5,2.3,15,2019,Round 2
70,65,Bryce Gibbs,MID,23,15,8,4,82.6,2,0,12,80,1.9,19,2019,Round 2
71,65,Brodie Grundy,RUC,23,8,15,2,91.3,3,2,8,100,0.5,21,2019,Round 2
72,65,James Harmes,MID,23,12,11,2,47.8,7,0,7,58.3,1.1,11,2019,Round 2
73,65,Dyson Heppell,MID,23,10,13,2,56.5,5,2,4,40,0.8,13,2019,Round 2
74,65,Michael Hurley,KEYD,23,16,7,1,82.6,3,9,12,75,2.3,19,2019,Round 2
75,65,Adam Kennedy,DEF,23,17,6,2,87,2,2,14,82.4,2.8,20,2019,Round 2
76,65,Scott Lycett,RUC,23,10,13,4,73.9,7,1,6,60,0.8,17,2019,Round 2
77,65,Jared Polec,MID,23,17,6,4,69.6,3,2,12,70.6,2.8,16,2019,Round 2
78,65,Sebastian Ross,MID,23,12,11,4,73.9,4,2,7,58.3,1.1,17,2019,Round 2
79,65,Christian Salem,DEF,23,14,9,5,52.2,8,2,8,57.1,1.6,12,2019,Round 2
80,65,Rory Sloane,MID,23,12,11,2,65.2,4,2,7,58.3,1.1,15,2019,Round 2
81,65,Brodie Smith,DEF,23,20,3,3,73.9,0,4,14,70,6.7,17,2019,Round 2
82,65,Jack Steele,MID,23,12,11,2,69.6,4,3,8,66.7,1.1,16,2019,Round 2
83,65,Elliot Yeo,MID,23,12,11,1,60.9,8,2,5,41.7,1.1,14,2019,Round 2
84,85,Zak Butters,FWD,22,10,12,2,59.1,5,1,4,40,0.8,13,2019,Round 2
85,85,Trent Cotchin,MID,22,18,4,8,45.5,3,1,9,50,4.5,10,2019,Round 2
86,85,Hayden Crozier,DEF,22,11,11,3,81.8,2,2,7,63.6,1,18,2019,Round 2
87,85,Zak Jones,MID,22,14,8,7,68.2,5,3,8,57.1,1.8,15,2019,Round 2
88,85,Nathan Jones,DEF,22,11,11,5,68.2,3,1,6,54.5,1,15,2019,Round 2
89,85,Steven Motlop,FWD,22,11,11,1,63.6,3,0,8,72.7,1,14,2019,Round 2
90,85,Mitch Robinson,MID,22,15,7,7,72.7,5,1,10,66.7,2.1,16,2019,Round 2
91,85,Lachie Weller,DEF,22,15,7,5,81.8,1,5,12,80,2.1,18,2019,Round 2
92,93,Rory Atkins,MID,21,14,7,4,76.2,1,4,9,64.3,2,16,2019,Round 2
93,93,Riley Bonner,DEF,21,15,6,6,52.4,4,5,7,46.7,2.5,11,2019,Round 2
94,93,Luke Breust,FWD,21,14,7,3,52.4,2,1,6,42.9,2,11,2019,Round 2
95,93,Ryan Burton,DEF,21,15,6,3,66.7,2,6,10,66.7,2.5,14,2019,Round 2
96,93,Reece Conca,MID,21,15,6,0,81,5,7,11,73.3,2.5,17,2019,Round 2
97,93,Luke Dahlhaus,FWD,21,8,13,1,52.4,2,0,4,50,0.6,11,2019,Round 2
98,93,Liam Duggan,DEF,21,13,8,2,95.2,3,1,12,92.3,1.6,20,2019,Round 2
99,93,Jesse Hogan,KEYF,21,8,13,4,76.2,1,1,6,75,0.6,16,2019,Round 2
100,93,Jacob Hopper,MID,21,12,9,4,71.4,2,1,7,58.3,1.3,15,2019,Round 2
101,93,Dan Houston,DEF,21,15,6,2,66.7,4,3,9,60,2.5,14,2019,Round 2
102,93,Rory Laird,DEF,21,13,8,0,85.7,1,6,10,76.9,1.6,18,2019,Round 2
103,93,Chris Masten,MID,21,16,5,2,76.2,3,4,11,68.8,3.2,16,2019,Round 2
