,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Rory Laird,DEF,40,23,17,4,85,3,6,19,82.6,1.4,34,2017,Round 1
1,2,Sam Mitchell,MID,38,14,24,1,81.6,3,3,9,64.3,0.6,31,2017,Round 1
2,3,Zach Merrett,MID,37,23,14,7,78.4,3,2,17,73.9,1.6,29,2017,Round 1
3,3,Tom Mitchell,MID,37,17,20,10,67.6,6,1,10,58.8,0.9,25,2017,Round 1
4,3,Tom Rockliff,MID,37,22,15,6,48.6,4,5,11,50,1.5,18,2017,Round 1
5,6,Andrew Gaff,MID,36,20,16,3,83.3,2,2,16,80,1.3,30,2017,Round 1
6,6,Clayton Oliver,MID,36,9,27,0,88.9,5,1,6,66.7,0.3,32,2017,Round 1
7,8,Nathan Jones,MID,35,15,20,5,80,1,2,13,86.7,0.8,28,2017,Round 1
8,8,Marc Murphy,MID,35,21,14,6,65.7,4,3,12,57.1,1.5,23,2017,Round 1
9,8,Scott Pendlebury,MID,35,16,19,6,82.9,2,3,13,81.3,0.8,29,2017,Round 1
10,8,Steele Sidebottom,MID,35,17,18,4,82.9,1,1,13,76.5,0.9,29,2017,Round 1
11,12,Dyson Heppell,MID,34,18,16,4,82.4,3,4,14,77.8,1.1,28,2017,Round 1
12,13,Taylor Adams,MID,33,20,13,4,60.6,4,3,11,55,1.5,20,2017,Round 1
13,13,Dustin Martin,MID,33,23,10,6,72.7,5,4,14,60.9,2.3,24,2017,Round 1
14,13,Kade Simpson,DEF,33,22,11,3,69.7,4,6,15,68.2,2,23,2017,Round 1
15,13,Adam Treloar,MID,33,20,13,10,72.7,5,3,11,55,1.5,24,2017,Round 1
16,13,Ollie Wines,MID,33,17,16,5,66.7,4,3,8,47.1,1.1,22,2017,Round 1
17,18,Jordan Lewis,MID,32,18,14,6,78.1,6,0,13,72.2,1.3,25,2017,Round 1
18,19,David Mundy,FWD,31,17,14,9,64.5,2,1,10,58.8,1.2,20,2017,Round 1
19,19,Luke Shuey,MID,31,11,20,6,74.2,2,0,7,63.6,0.6,23,2017,Round 1
20,19,Jack Ziebell,MID,31,17,14,8,61.3,7,1,8,47.1,1.2,19,2017,Round 1
21,22,Mitch Duncan,MID,30,15,15,3,73.3,4,3,10,66.7,1,22,2017,Round 1
22,22,Jason Johannisen,DEF,30,18,12,3,86.7,2,5,16,88.9,1.5,26,2017,Round 1
23,22,Bernie Vince,DEF,30,19,11,0,83.3,3,2,16,84.2,1.7,25,2017,Round 1
24,25,Matt Crouch,MID,29,9,20,2,79.3,3,2,6,66.7,0.5,23,2017,Round 1
25,25,Brendon Goddard,MID,29,17,12,6,79.3,1,2,13,76.5,1.4,23,2017,Round 1
26,25,Matthew Priddis,MID,29,7,22,3,69,3,0,2,28.6,0.3,20,2017,Round 1
27,28,Gary Ablett,MID,28,16,12,12,71.4,4,1,10,62.5,1.3,20,2017,Round 1
28,28,Dayne Beams,MID,28,14,14,4,67.9,2,4,7,50,1,19,2017,Round 1
29,28,Nat Fyfe,MID,28,12,16,5,78.6,6,1,9,75,0.8,22,2017,Round 1
30,28,Josh P. Kennedy,MID,28,13,15,8,75,2,2,9,69.2,0.9,21,2017,Round 1
31,28,Dion Prestia,MID,28,15,13,3,82.1,2,3,10,66.7,1.2,23,2017,Round 1
32,28,Joel Selwood,MID,28,15,13,2,67.9,4,2,9,60,1.2,19,2017,Round 1
33,34,Richard Douglas,MID,27,16,11,8,77.8,6,1,13,81.3,1.5,21,2017,Round 1
34,34,Shaun Grigg,MID,27,16,11,8,77.8,3,0,11,68.8,1.5,21,2017,Round 1
35,34,Josh Kelly,MID,27,11,16,4,81.5,1,2,7,63.6,0.7,22,2017,Round 1
36,34,Will Langford,FWD,27,17,10,6,63,3,1,8,47.1,1.7,17,2017,Round 1
37,34,Touk Miller,MID,27,12,15,4,59.3,3,2,7,58.3,0.8,16,2017,Round 1
38,34,Jack Steven,MID,27,17,10,4,59.3,4,2,7,41.2,1.7,16,2017,Round 1
39,34,Jobe Watson,MID,27,13,14,2,66.7,2,1,6,46.2,0.9,18,2017,Round 1
40,34,Zac Williams,DEF,27,17,10,5,81.5,4,5,13,76.5,1.7,22,2017,Round 1
41,42,Travis Boak,FWD,26,15,11,4,65.4,7,2,8,53.3,1.4,17,2017,Round 1
42,42,Matthew Boyd,DEF,26,14,12,1,73.1,1,1,8,57.1,1.2,19,2017,Round 1
43,42,Bryce Gibbs,MID,26,14,12,4,69.2,4,3,8,57.1,1.2,18,2017,Round 1
44,42,Jeremy Howe,DEF,26,16,10,1,84.6,1,4,14,87.5,1.6,22,2017,Round 1
45,42,Tom Phillips,MID,26,12,14,3,65.4,3,1,7,58.3,0.9,17,2017,Round 1
46,42,Lee Spurr,DEF,26,14,12,0,84.6,1,3,12,85.7,1.2,22,2017,Round 1
47,42,Billy Stretch,MID,26,6,20,1,84.6,1,0,4,66.7,0.3,22,2017,Round 1
48,42,Elliot Yeo,DEF,26,16,10,5,84.6,1,2,12,75,1.6,22,2017,Round 1
49,50,Trent Dumont,MID,25,15,10,6,64,8,4,8,53.3,1.5,16,2017,Round 1
50,50,Brad Ebert,MID,25,17,8,7,60,2,0,9,52.9,2.1,15,2017,Round 1
51,50,Aaron Hall,MID,25,16,9,7,84,2,2,13,81.3,1.8,21,2017,Round 1
52,50,Shaun Higgins,MID,25,13,12,7,84,1,0,11,84.6,1.1,21,2017,Round 1
53,50,Stephen Hill,MID,25,19,6,6,80,0,1,14,73.7,3.2,20,2017,Round 1
54,50,Zak Jones,MID,25,14,11,5,76,3,3,11,78.6,1.3,19,2017,Round 1
55,50,Jack Macrae,MID,25,15,10,2,80,1,4,12,80,1.5,20,2017,Round 1
56,50,Darcy Parish,FWD,25,17,8,7,56,6,3,6,35.3,2.1,14,2017,Round 1
57,50,Luke Parker,MID,25,17,8,6,64,5,0,11,64.7,2.1,16,2017,Round 1
58,50,Jackson Ramsay,DEF,25,12,13,4,76,4,1,9,75,0.9,19,2017,Round 1
59,50,Tom Scully,MID,25,14,11,5,84,5,2,13,92.9,1.3,21,2017,Round 1
60,50,Dylan Shiel,MID,25,15,10,4,68,5,1,8,53.3,1.5,17,2017,Round 1
61,62,Michael Barlow,FWD,24,9,15,4,75,2,0,5,55.6,0.6,18,2017,Round 1
62,62,Tom Cutler,DEF,24,19,5,2,83.3,1,10,16,84.2,3.8,20,2017,Round 1
63,62,Luke Dahlhaus,FWD,24,9,15,2,66.7,2,1,5,55.6,0.6,16,2017,Round 1
64,62,Patrick Dangerfield,MID,24,9,15,3,75,7,0,4,44.4,0.6,18,2017,Round 1
