,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Lachie Neale,MID,40,12,28,2,77.5,1,2,8,66.7,0.4,31,2019,Round 4
1,2,Sebastian Ross,MID,39,21,18,6,66.7,3,3,11,52.4,1.2,26,2019,Round 4
2,3,Tom Rockliff,MID,37,19,18,2,81.1,0,3,15,78.9,1.1,30,2019,Round 4
3,4,Marcus Bontempelli,MID,36,15,21,7,75,5,3,9,60,0.7,27,2019,Round 4
4,4,David Mundy,MID,36,23,13,4,72.2,4,6,13,56.5,1.8,26,2019,Round 4
5,6,Andrew Gaff,MID,35,23,12,2,62.9,7,4,13,56.5,1.9,22,2019,Round 4
6,6,Zach Merrett,MID,35,15,20,7,85.7,3,0,13,86.7,0.8,30,2019,Round 4
7,8,Jack Billings,MID,34,17,17,3,70.6,3,6,10,58.8,1,24,2019,Round 4
8,8,Stephen Coniglio,MID,34,17,17,2,64.7,6,1,9,52.9,1,22,2019,Round 4
9,8,Jake Lloyd,DEF,34,26,8,3,76.5,5,7,19,73.1,3.3,26,2019,Round 4
10,11,Travis Boak,MID,33,18,15,6,60.6,3,3,9,50,1.2,20,2019,Round 4
11,11,Jack Macrae,MID,33,14,19,2,81.8,3,1,10,71.4,0.7,27,2019,Round 4
12,11,Clayton Oliver,MID,33,15,18,7,57.6,8,3,7,46.7,0.8,19,2019,Round 4
13,11,Jack Redden,MID,33,20,13,4,75.8,3,2,14,70,1.5,25,2019,Round 4
14,15,Shannon Hurn,DEF,32,26,6,1,84.4,5,6,22,84.6,4.3,27,2019,Round 4
15,15,Josh Kelly,MID,32,14,18,7,68.8,4,0,6,42.9,0.8,22,2019,Round 4
16,17,Jacob Hopper,MID,31,15,16,9,67.7,6,0,8,53.3,0.9,21,2019,Round 4
17,17,Rory Laird,DEF,31,16,15,0,77.4,2,7,11,68.8,1.1,24,2019,Round 4
18,17,Touk Miller,MID,31,18,13,6,61.3,7,5,10,55.6,1.4,19,2019,Round 4
19,17,Lachie Whitfield,FWD,31,20,11,5,83.9,2,4,16,80,1.8,26,2019,Round 4
20,21,Patrick Cripps,MID,30,15,15,4,73.3,2,1,9,60,1,22,2019,Round 4
21,21,Caleb Daniel,DEF,30,21,9,2,73.3,4,8,16,76.2,2.3,22,2019,Round 4
22,21,Brayden Fiorini,MID,30,21,9,4,63.3,7,3,12,57.1,2.3,19,2019,Round 4
23,21,Shaun Higgins,MID,30,15,15,2,80,7,2,9,60,1,24,2019,Round 4
24,21,David Swallow,MID,30,15,15,4,83.3,2,2,11,73.3,1,25,2019,Round 4
