,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Matt Crouch,MID,45,19,26,5,71.1,2,4,9,47.4,0.7,32,2017,Round 23
1,2,Brad Crouch,MID,42,13,29,6,83.3,2,3,9,69.2,0.4,35,2017,Round 23
2,3,Rory Sloane,MID,38,18,20,4,71.1,4,3,11,61.1,0.9,27,2017,Round 23
3,4,Callan Ward,MID,37,22,15,5,78.4,4,0,16,72.7,1.5,29,2017,Round 23
4,5,Dustin Martin,MID,36,20,16,7,77.8,5,0,15,75,1.3,28,2017,Round 23
5,6,Sam Menegola,FWD,34,16,18,7,67.6,5,2,9,56.3,0.9,23,2017,Round 23
6,6,Sam Mitchell,MID,34,14,20,2,79.4,4,2,12,85.7,0.7,27,2017,Round 23
7,8,Matthew Boyd,DEF,33,21,12,2,75.8,2,3,14,66.7,1.8,25,2017,Round 23
8,8,Patrick Dangerfield,MID,33,13,20,5,81.8,3,2,10,76.9,0.7,27,2017,Round 23
9,8,Jack Macrae,MID,33,12,21,6,81.8,1,1,9,75,0.6,27,2017,Round 23
10,11,Andrew Gaff,MID,32,18,14,1,84.4,4,2,14,77.8,1.3,27,2017,Round 23
11,11,Brendon Goddard,MID,32,21,11,4,84.4,4,3,16,76.2,1.9,27,2017,Round 23
12,11,Tom Mitchell,MID,32,13,19,3,75,2,3,10,76.9,0.7,24,2017,Round 23
13,11,Marc Murphy,MID,32,18,14,2,78.1,2,1,14,77.8,1.3,25,2017,Round 23
14,11,Ollie Wines,MID,32,15,17,6,56.3,2,1,5,33.3,0.9,18,2017,Round 23
15,16,Zach Merrett,MID,31,21,10,6,71,1,3,14,66.7,2.1,22,2017,Round 23
16,16,James Sicily,DEF,31,20,11,1,90.3,3,4,17,85,1.8,28,2017,Round 23
17,18,Luke Dunstan,MID,30,12,18,5,76.7,1,1,5,41.7,0.7,23,2017,Round 23
18,18,Brandon Ellis,DEF,30,14,16,2,80,4,1,13,92.9,0.9,24,2017,Round 23
19,18,Dyson Heppell,MID,30,16,14,4,70,3,2,10,62.5,1.1,21,2017,Round 23
20,18,Josh P. Kennedy,MID,30,13,17,3,66.7,2,1,8,61.5,0.8,20,2017,Round 23
21,18,Clayton Oliver,MID,30,8,22,5,76.7,2,2,8,100,0.4,23,2017,Round 23
22,23,Shaun Higgins,MID,29,21,8,12,72.4,5,1,14,66.7,2.6,21,2017,Round 23
23,23,Nathan Jones,MID,29,14,15,9,69,4,1,6,42.9,0.9,20,2017,Round 23
24,23,Kade Simpson,DEF,29,20,9,7,69,3,6,13,65,2.2,20,2017,Round 23
25,23,Bernie Vince,DEF,29,19,10,2,69,6,3,13,68.4,1.9,20,2017,Round 23
26,27,Taylor Adams,MID,28,10,18,2,78.6,5,3,7,70,0.6,22,2017,Round 23
27,27,Jack Billings,FWD,28,12,16,1,71.4,4,1,8,66.7,0.8,20,2017,Round 23
28,27,Luke Parker,MID,28,12,16,4,75,4,2,7,58.3,0.8,21,2017,Round 23
29,27,Luke Shuey,MID,28,17,11,4,96.4,2,1,16,94.1,1.5,27,2017,Round 23
30,27,Jack Steele,MID,28,7,21,0,78.6,5,1,3,42.9,0.3,22,2017,Round 23
31,32,Ryan Clarke,DEF,27,16,11,1,85.2,2,2,12,75,1.5,23,2017,Round 23
32,32,Mitch Duncan,MID,27,12,15,4,74.1,2,1,9,75,0.8,20,2017,Round 23
33,32,Jordan Lewis,MID,27,10,17,3,81.5,2,0,6,60,0.6,22,2017,Round 23
34,32,Luke McDonald,MID,27,21,6,7,70.4,3,4,13,61.9,3.5,19,2017,Round 23
35,32,Alex Witherden,DEF,27,20,7,1,70.4,3,8,14,70,2.9,19,2017,Round 23
36,37,Trent Cotchin,MID,26,13,13,5,76.9,5,0,8,61.5,1,20,2017,Round 23
37,37,Trent Dumont,MID,26,13,13,5,73.1,3,3,8,61.5,1,19,2017,Round 23
38,37,Jack Gunston,KEYF,26,18,8,2,84.6,2,5,15,83.3,2.3,22,2017,Round 23
39,37,Bachar Houli,DEF,26,14,12,2,76.9,2,5,10,71.4,1.2,20,2017,Round 23
40,37,Rory Laird,DEF,26,13,13,3,84.6,3,2,9,69.2,1,22,2017,Round 23
41,37,Toby McLean,FWD,26,10,16,4,69.2,1,0,4,40,0.6,18,2017,Round 23
42,37,Jack Steven,MID,26,15,11,7,73.1,5,1,10,66.7,1.4,19,2017,Round 23
43,37,Jobe Watson,MID,26,11,15,3,53.8,2,0,4,36.4,0.7,14,2017,Round 23
44,37,Dayne Zorko,MID,26,16,10,4,61.5,5,3,10,62.5,1.6,16,2017,Round 23
45,46,Mark Baguley,DEF,25,17,8,2,88,4,6,14,82.4,2.1,22,2017,Round 23
46,46,Darcy Byrne-Jones,DEF,25,15,10,6,80,3,0,12,80,1.5,20,2017,Round 23
