,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Travis Boak,MID,41,13,28,6,80.5,3,0,11,84.6,0.5,33,2014,Round 4
1,2,Matthew Boyd,MID,39,18,21,6,74.4,3,1,12,66.7,0.9,29,2014,Round 4
2,3,Kane Cornes,MID,38,19,19,4,71.1,3,1,12,63.2,1,27,2014,Round 4
3,3,Mathew Stokes,MID,38,19,19,2,78.9,4,3,15,78.9,1,30,2014,Round 4
4,5,Steve Johnson,MID,37,24,13,4,64.9,6,0,14,58.3,1.8,24,2014,Round 4
5,6,Sam Mitchell,MID,36,15,21,4,80.6,2,4,10,66.7,0.7,29,2014,Round 4
6,7,Gary Ablett,MID,35,18,17,5,68.6,3,3,10,55.6,1.1,24,2014,Round 4
7,7,Brad Ebert,MID,35,18,17,6,71.4,3,1,12,66.7,1.1,25,2014,Round 4
8,7,Dyson Heppell,MID,35,19,16,3,65.7,5,3,12,63.2,1.2,23,2014,Round 4
9,10,Ed Curnow,MID,33,16,17,4,69.7,2,0,10,62.5,0.9,23,2014,Round 4
10,10,Josh P. Kennedy,MID,33,15,18,4,54.5,7,2,5,33.3,0.8,18,2014,Round 4
11,12,Luke Hodge,MID,32,23,9,6,65.6,3,5,15,65.2,2.6,21,2014,Round 4
12,12,Brent Stanton,MID,32,15,17,2,75,2,3,9,60,0.9,24,2014,Round 4
13,12,Scott Thompson,MID,32,15,17,5,84.4,2,2,13,86.7,0.9,27,2014,Round 4
14,15,Josh Gibson,KEYD,31,17,14,0,83.9,2,4,13,76.5,1.2,26,2014,Round 4
15,15,Luke McPharlin,KEYD,31,22,9,3,87.1,2,3,19,86.4,2.4,27,2014,Round 4
16,17,Dayne Beams,MID,30,20,10,7,63.3,3,3,11,55,2,19,2014,Round 4
17,17,Ben Cunnington,MID,30,17,13,3,63.3,7,2,6,35.3,1.3,19,2014,Round 4
18,17,Jack Macrae,MID,30,20,10,0,80,2,4,18,90,2,24,2014,Round 4
19,17,Tom Rockliff,MID,30,14,16,1,66.7,3,4,7,50,0.9,20,2014,Round 4
20,17,Rory Sloane,MID,30,17,13,7,80,1,1,12,70.6,1.3,24,2014,Round 4
21,17,Brodie Smith,DEF,30,20,10,2,80,2,4,15,75,2,24,2014,Round 4
22,17,Matthew Suckling,DEF,30,18,12,5,76.7,2,3,14,77.8,1.5,23,2014,Round 4
23,24,Leigh Adams,FWD,29,18,11,5,51.7,2,0,8,44.4,1.6,15,2014,Round 4
24,24,Robbie Gray,FWD,29,19,10,4,65.5,4,2,11,57.9,1.9,19,2014,Round 4
25,24,Shaun Higgins,DEF,29,19,10,5,82.8,0,2,15,78.9,1.9,24,2014,Round 4
26,24,David Mackay,MID,29,14,15,5,93.1,0,3,13,92.9,0.9,27,2014,Round 4
27,24,Dustin Martin,FWD,29,16,13,1,48.3,7,2,6,37.5,1.2,14,2014,Round 4
28,29,Matthew Broadbent,DEF,28,18,10,2,85.7,3,4,14,77.8,1.8,24,2014,Round 4
29,29,Nick Dal Santo,FWD,28,19,9,4,75,2,6,12,63.2,2.1,21,2014,Round 4
30,29,Mitch Duncan,MID,28,14,14,9,85.7,5,0,12,85.7,1,24,2014,Round 4
31,29,Nathan Jones,MID,28,16,12,3,85.7,2,6,13,81.3,1.3,24,2014,Round 4
32,29,Jarrad McVeigh,MID,28,18,10,6,64.3,1,4,10,55.6,1.8,18,2014,Round 4
33,29,Ollie Wines,MID,28,10,18,3,71.4,5,1,6,60,0.6,20,2014,Round 4
34,35,Grant Birchall,DEF,27,11,16,1,77.8,1,1,7,63.6,0.7,21,2014,Round 4
35,35,Michael Hibberd,DEF,27,15,12,2,77.8,1,2,11,73.3,1.3,21,2014,Round 4
36,35,Daniel Jackson,MID,27,19,8,10,63,5,1,11,57.9,2.4,17,2014,Round 4
37,35,Michael Johnson,KEYD,27,19,8,2,74.1,2,5,12,63.2,2.4,20,2014,Round 4
38,35,Dion Prestia,MID,27,15,12,3,59.3,6,3,6,40,1.3,16,2014,Round 4
39,35,Joel Selwood,MID,27,18,9,3,74.1,2,3,11,61.1,2,20,2014,Round 4
40,35,Heath Shaw,DEF,27,13,14,3,81.5,2,4,8,61.5,0.9,22,2014,Round 4
41,35,Kade Simpson,DEF,27,19,8,3,81.5,2,3,15,78.9,2.4,22,2014,Round 4
