,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Harley Bennell,MID,38,21,17,5,76.3,2,2,17,81,1.2,29,2012,Round 19
1,2,Daniel Kerr,MID,36,15,21,3,72.2,2,2,9,60,0.7,26,2012,Round 19
2,3,Matthew Boyd,MID,34,14,20,7,61.8,1,1,5,35.7,0.7,21,2012,Round 19
3,3,Brett Deledio,MID,34,24,10,9,85.3,3,2,19,82.6,2.3,28,2012,Round 19
4,5,Gary Ablett,MID,33,21,12,5,78.8,3,3,15,71.4,1.8,26,2012,Round 19
5,5,Dayne Beams,MID,33,17,16,3,81.8,3,2,13,81.3,1,26,2012,Round 19
6,7,Toby Greene,MID,32,15,17,3,75,4,1,10,71.4,0.8,23,2012,Round 19
7,7,Brent Harvey,FWD,32,16,16,3,81.3,2,2,13,81.3,1,26,2012,Round 19
8,7,Steele Sidebottom,MID,32,17,15,4,65.6,2,1,9,52.9,1.1,21,2012,Round 19
9,10,Michael Barlow,MID,31,23,8,2,67.7,4,2,11,57.9,2.4,17,2012,Round 19
10,10,Ryan Bastinac,MID,31,17,14,5,87.1,2,3,14,82.4,1.2,27,2012,Round 19
11,10,Dan Hannebery,MID,31,10,21,3,71,4,2,4,40,0.5,22,2012,Round 19
12,10,Dane Swan,MID,31,17,14,3,67.7,4,1,8,47.1,1.2,21,2012,Round 19
13,10,Jobe Watson,MID,31,13,18,4,61.3,4,2,7,53.8,0.7,19,2012,Round 19
14,15,Reece Conca,MID,30,18,12,5,73.3,5,1,10,58.8,1.4,21,2012,Round 19
15,15,Bryce Gibbs,MID,30,21,9,2,70,5,4,13,65,2.2,20,2012,Round 19
16,15,Scott Pendlebury,MID,30,14,16,2,73.3,1,1,9,64.3,0.9,22,2012,Round 19
17,18,Patrick Dangerfield,MID,29,21,8,6,58.6,4,1,11,52.4,2.6,17,2012,Round 19
18,18,Ryan Griffen,MID,29,10,19,4,62.1,4,0,5,50,0.5,18,2012,Round 19
19,18,Nathan Jones,MID,29,12,17,4,96.6,2,0,11,91.7,0.7,28,2012,Round 19
20,18,Brock McLean,MID,29,16,13,4,69,0,0,11,68.8,1.2,21,2012,Round 19
21,18,Joel Selwood,MID,29,13,16,8,75.9,4,1,8,61.5,0.8,22,2012,Round 19
22,18,Callan Ward,MID,29,15,14,1,79.3,1,1,10,66.7,1.1,23,2012,Round 19
23,24,Liam Anthony,MID,28,15,13,5,75,3,4,9,60,1.2,21,2012,Round 19
24,24,Kane Cornes,MID,28,16,12,5,78.6,1,3,12,75,1.3,22,2012,Round 19
25,24,Ben Cunnington,MID,28,10,18,4,75,6,0,6,66.7,0.5,20,2012,Round 19
26,24,Courtenay Dempsey,DEF,28,22,6,5,64.3,3,5,12,57.1,3.5,17,2012,Round 19
27,24,Nat Fyfe,MID,28,21,7,6,42.9,7,1,8,38.1,3,12,2012,Round 19
28,24,Lenny Hayes,MID,28,15,13,5,67.9,4,2,11,73.3,1.2,19,2012,Round 19
29,24,Jarrad McVeigh,MID,28,14,14,2,82.1,1,4,10,71.4,1,23,2012,Round 19
30,24,David Mundy,MID,28,22,6,6,53.6,0,0,10,47.6,3.5,14,2012,Round 19
31,32,Stephen Coniglio,MID,27,20,7,7,59.3,3,6,11,55,2.9,16,2012,Round 19
32,32,Shaun Grigg,MID,27,18,9,4,85.2,1,2,14,82.4,1.9,22,2012,Round 19
33,32,Hamish Hartlett,MID,27,16,11,4,77.8,5,2,14,87.5,1.5,21,2012,Round 19
34,32,Steve Johnson,FWD,27,18,9,5,74.1,0,1,11,64.7,1.9,19,2012,Round 19
35,32,Leigh Montagna,MID,27,13,14,4,81.5,0,0,8,61.5,0.9,22,2012,Round 19
36,32,Brad Sewell,MID,27,14,13,3,70.4,2,1,6,46.2,1,18,2012,Round 19
37,38,Brad Ebert,MID,26,15,11,3,69.2,7,5,9,60,1.4,18,2012,Round 19
38,38,Sam Gibson,MID,26,15,11,4,76.9,4,3,11,73.3,1.4,20,2012,Round 19
39,38,Brendon Goddard,DEF,26,18,8,6,73.1,1,4,12,66.7,2.3,19,2012,Round 19
40,38,Kieren Jack,MID,26,16,10,4,57.7,6,2,6,37.5,1.6,15,2012,Round 19
41,38,Andrew Swallow,MID,26,12,14,4,73.1,5,3,7,58.3,0.9,19,2012,Round 19
42,38,Dale Thomas,FWD,26,17,9,4,65.4,1,1,8,47.1,1.9,17,2012,Round 19
43,38,Adam Treloar,MID,26,13,13,5,84.6,4,3,11,84.6,1,22,2012,Round 19
44,45,Nick Dal Santo,MID,25,14,11,3,80,5,2,10,71.4,1.3,20,2012,Round 19
45,45,Brent Moloney,MID,25,14,11,1,88,1,1,12,92.3,1.2,21,2012,Round 19
46,45,Heath Scotland,MID,25,14,11,3,92,2,3,12,92.3,1.2,22,2012,Round 19
47,45,Matt Thomas,MID,25,12,13,7,68,2,2,7,58.3,0.9,17,2012,Round 19
48,45,Shane Tuck,MID,25,12,13,3,72,2,1,8,72.7,0.8,17,2012,Round 19
49,45,Mitch Wallis,MID,25,11,14,3,68,2,1,5,45.5,0.8,17,2012,Round 19
50,51,Sean Dempster,DEF,24,11,13,1,83.3,2,5,9,90,0.8,19,2012,Round 19
51,51,Shane Edwards,FWD,24,10,14,3,83.3,1,1,7,77.8,0.6,19,2012,Round 19
52,51,Jarryn Geary,DEF,24,14,10,0,58.3,3,2,6,42.9,1.4,15,2012,Round 19
53,51,Tom Liberatore,MID,24,12,12,5,62.5,2,0,8,66.7,1,15,2012,Round 19
54,51,Dustin Martin,FWD,24,18,6,9,62.5,5,0,9,50,3,15,2012,Round 19
55,51,Tom McDonald,KEYD,24,16,8,2,70.8,2,4,12,80,1.9,16,2012,Round 19
56,51,Sam Mitchell,MID,24,8,16,3,70.8,1,1,5,62.5,0.5,17,2012,Round 19
57,51,Marc Murphy,MID,24,12,12,4,75,2,1,8,66.7,1,18,2012,Round 19
