,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Lachie Neale,MID,43,15,28,5,83.7,3,4,13,86.7,0.5,36,2019,Round 3
1,2,Lachie Whitfield,FWD,42,23,19,8,76.2,5,6,17,73.9,1.2,32,2019,Round 3
2,3,Shaun Higgins,MID,36,19,17,9,77.8,3,3,14,73.7,1.1,28,2019,Round 3
3,4,Travis Boak,MID,35,14,21,2,71.4,6,0,7,50,0.7,25,2019,Round 3
4,4,Brad Crouch,MID,35,18,17,2,57.1,2,2,10,55.6,1.1,20,2019,Round 3
5,4,Andrew Gaff,MID,35,19,16,4,71.4,6,1,11,57.9,1.2,25,2019,Round 3
6,7,Marcus Bontempelli,MID,34,22,12,7,61.8,7,2,12,54.5,1.8,21,2019,Round 3
7,7,Angus Brayshaw,MID,34,22,12,10,61.8,3,2,12,54.5,1.8,21,2019,Round 3
8,7,Kane Lambert,FWD,34,17,17,6,76.5,3,3,15,88.2,1,26,2019,Round 3
9,10,Ben Cunnington,MID,33,6,27,1,78.8,2,0,3,50,0.2,26,2019,Round 3
10,10,Jack Macrae,MID,33,15,18,3,81.8,3,1,11,73.3,0.8,27,2019,Round 3
11,10,Dion Prestia,MID,33,22,11,5,54.5,4,1,10,45.5,2,18,2019,Round 3
12,13,Jack Billings,MID,32,15,17,6,75,3,2,9,60,0.9,24,2019,Round 3
13,13,Stephen Coniglio,MID,32,17,15,3,68.8,3,2,8,47.1,1.1,22,2019,Round 3
14,13,Patrick Dangerfield,MID,32,21,11,12,68.8,5,2,14,66.7,1.9,22,2019,Round 3
15,13,Jake Lloyd,DEF,32,20,12,1,87.5,1,8,17,85,1.7,28,2019,Round 3
16,13,Luke Ryan,DEF,32,25,7,2,90.6,0,9,23,92,3.6,29,2019,Round 3
17,18,Zak Jones,MID,31,16,15,6,67.7,5,4,11,68.8,1.1,21,2019,Round 3
18,18,Josh P. Kennedy,MID,31,15,16,7,74.2,6,0,8,53.3,0.9,23,2019,Round 3
19,18,Jaeger O'Meara,MID,31,17,14,7,67.7,11,2,8,47.1,1.2,21,2019,Round 3
20,18,Dylan Shiel,MID,31,16,15,8,51.6,5,0,6,37.5,1.1,16,2019,Round 3
21,18,David Zaharakis,MID,31,19,12,5,74.2,2,4,12,63.2,1.6,23,2019,Round 3
22,23,Jeremy Cameron,KEYF,30,18,12,5,56.7,4,1,9,50,1.5,17,2019,Round 3
23,23,Tom Liberatore,MID,30,14,16,5,80,3,1,8,57.1,0.9,24,2019,Round 3
24,23,Tim Taranto,MID,30,17,13,3,56.7,3,1,6,35.3,1.3,17,2019,Round 3
25,26,Ricky Henderson,MID,29,11,18,2,82.8,1,2,8,72.7,0.6,24,2019,Round 3
26,26,Jacob Hopper,MID,29,11,18,2,72.4,5,1,8,72.7,0.6,21,2019,Round 3
27,26,Ed Langdon,MID,29,16,13,2,69,4,3,8,50,1.2,20,2019,Round 3
28,26,Clayton Oliver,MID,29,10,19,4,65.5,5,1,5,50,0.5,19,2019,Round 3
29,26,Sam Powell-Pepper,FWD,29,18,11,11,72.4,2,2,11,61.1,1.6,21,2019,Round 3
30,26,Mitch Robinson,MID,29,17,12,7,82.8,3,3,15,88.2,1.4,24,2019,Round 3
31,32,Patrick Cripps,MID,28,16,12,7,64.3,4,2,10,62.5,1.3,18,2019,Round 3
32,32,Shannon Hurn,DEF,28,20,8,1,85.7,2,3,18,90,2.5,24,2019,Round 3
33,32,Jamie Macmillan,DEF,28,14,14,1,75,3,5,9,64.3,1,21,2019,Round 3
34,32,Callum Mills,DEF,28,14,14,0,75,3,4,12,85.7,1,21,2019,Round 3
35,32,Sam Walsh,MID,28,16,12,4,64.3,4,3,8,50,1.3,18,2019,Round 3
36,37,Shaun Atley,DEF,27,16,11,1,63,6,7,10,62.5,1.5,17,2019,Round 3
37,37,Reece Conca,MID,27,14,13,2,66.7,2,0,8,57.1,1.1,18,2019,Round 3
38,37,Matt Crouch,MID,27,12,15,4,81.5,3,1,8,66.7,0.8,22,2019,Round 3
39,37,Brayden Fiorini,MID,27,17,10,4,66.7,1,3,9,52.9,1.7,18,2019,Round 3
40,37,Bryce Gibbs,MID,27,19,8,4,63,6,4,10,52.6,2.4,17,2019,Round 3
41,37,Dyson Heppell,MID,27,13,14,5,70.4,1,1,8,61.5,0.9,19,2019,Round 3
42,37,Lachie Hunter,MID,27,14,13,4,85.2,1,3,12,85.7,1.1,23,2019,Round 3
43,37,Michael Walters,FWD,27,17,10,3,92.6,3,2,15,88.2,1.7,25,2019,Round 3
44,37,Alex Witherden,DEF,27,20,7,1,88.9,4,6,18,90,2.9,24,2019,Round 3
45,37,James Worpel,MID,27,8,19,3,77.8,5,0,4,50,0.4,21,2019,Round 3
46,47,Taylor Adams,MID,26,17,9,7,65.4,1,0,11,64.7,1.9,17,2019,Round 3
47,47,Dayne Beams,MID,26,11,15,2,65.4,2,2,7,63.6,0.7,17,2019,Round 3
48,47,Isaac Heeney,FWD,26,13,13,3,73.1,2,0,10,76.9,1,19,2019,Round 3
49,47,Tom Lynch,FWD,26,21,5,9,57.7,2,0,11,52.4,4.2,15,2019,Round 3
50,47,Zach Merrett,MID,26,12,14,2,84.6,2,2,9,75,0.9,22,2019,Round 3
51,47,David Mundy,MID,26,10,16,4,80.8,2,0,7,70,0.6,21,2019,Round 3
52,47,Rory Sloane,MID,26,15,11,4,73.1,3,1,9,60,1.4,19,2019,Round 3
53,47,Lachie Weller,DEF,26,17,9,0,80.8,1,11,14,82.4,1.9,21,2019,Round 3
54,55,Jack Bowes,MID,25,10,15,4,72,1,2,6,60,0.7,18,2019,Round 3
55,55,Shane Edwards,DEF,25,13,12,3,64,7,3,6,46.2,1.1,16,2019,Round 3
56,55,Jack Newnes,MID,25,12,13,6,88,3,3,10,83.3,0.9,22,2019,Round 3
57,55,Jasper Pittard,DEF,25,16,9,1,88,3,4,15,93.8,1.8,22,2019,Round 3
58,55,Daniel Rich,DEF,25,20,5,3,72,6,7,15,75,4,18,2019,Round 3
59,55,Steele Sidebottom,MID,25,13,12,2,88,0,4,11,84.6,1.1,22,2019,Round 3
60,55,Scott D. Thompson,KEYD,25,15,10,1,84,1,6,12,80,1.5,21,2019,Round 3
61,55,Adam Treloar,MID,25,11,14,2,64,5,0,4,36.4,0.8,16,2019,Round 3
62,55,Zac Williams,DEF,25,20,5,4,84,3,6,18,90,4,21,2019,Round 3
63,55,Dayne Zorko,MID,25,17,8,8,52,1,2,8,47.1,2.1,13,2019,Round 3
64,65,Caleb Daniel,DEF,24,20,4,5,79.2,0,5,16,80,5,19,2019,Round 3
65,65,Tim Kelly,MID,24,15,9,3,62.5,4,1,10,66.7,1.7,15,2019,Round 3
66,65,Rory Laird,DEF,24,12,12,2,70.8,2,5,6,50,1,17,2019,Round 3
67,65,Chris Mayne,MID,24,13,11,2,75,0,0,9,69.2,1.2,18,2019,Round 3
68,65,Jarrad McVeigh,DEF,24,18,6,4,79.2,3,4,14,77.8,3,19,2019,Round 3
69,65,Touk Miller,MID,24,14,10,5,75,5,2,8,57.1,1.4,18,2019,Round 3
70,65,Darcy Parish,FWD,24,16,8,6,70.8,2,2,10,62.5,2,17,2019,Round 3
71,65,Tom Scully,MID,24,9,15,2,70.8,7,1,5,55.6,0.6,17,2019,Round 3
72,65,Dom Sheed,MID,24,14,10,4,70.8,2,0,8,57.1,1.4,17,2019,Round 3
73,65,Luke Shuey,MID,24,20,4,9,58.3,4,1,10,50,5,14,2019,Round 3
74,65,Jack Ziebell,FWD,24,13,11,3,58.3,4,1,6,46.2,1.2,14,2019,Round 3
75,76,Adam Cerra,DEF,23,14,9,2,69.6,2,1,8,57.1,1.6,16,2019,Round 3
76,76,Charlie Constable,MID,23,13,10,1,69.6,0,2,8,61.5,1.3,16,2019,Round 3
77,76,Trent Dumont,MID,23,14,9,3,69.6,1,1,9,64.3,1.6,16,2019,Round 3
78,76,Nat Fyfe,MID,23,10,13,4,65.2,8,1,6,60,0.8,15,2019,Round 3
79,76,Jack Martin,FWD,23,18,5,3,47.8,6,0,6,33.3,3.6,11,2019,Round 3
80,76,Brayden Maynard,DEF,23,15,8,3,82.6,2,1,13,86.7,1.9,19,2019,Round 3
81,76,Andrew McGrath,MID,23,10,13,0,73.9,4,6,6,60,0.8,17,2019,Round 3
82,76,Sam Menegola,MID,23,16,7,5,60.9,2,1,10,62.5,2.3,14,2019,Round 3
83,76,Tom Stewart,DEF,23,22,1,0,78.3,2,10,17,77.3,22,18,2019,Round 3
84,76,Josh Walker,KEYD,23,19,4,2,82.6,1,3,16,84.2,4.8,19,2019,Round 3
85,76,Mitch Wallis,FWD,23,12,11,7,82.6,3,2,10,83.3,1.1,19,2019,Round 3
86,87,Mark Blicavs,KEYD,22,10,12,1,77.3,3,3,7,70,0.8,17,2019,Round 3
87,87,Trent Cotchin,MID,22,13,9,5,54.5,4,2,5,38.5,1.4,12,2019,Round 3
88,87,Mitch Duncan,MID,22,17,5,5,90.9,1,4,16,94.1,3.4,20,2019,Round 3
89,87,Brodie Grundy,RUC,22,6,16,1,72.7,6,2,4,66.7,0.4,16,2019,Round 3
90,87,Pearce Hanley,DEF,22,15,7,1,86.4,2,8,13,86.7,2.1,19,2019,Round 3
91,87,Bradley Hill,MID,22,17,5,4,77.3,2,2,13,76.5,3.4,17,2019,Round 3
92,87,Josh Kelly,MID,22,11,11,2,81.8,1,2,7,63.6,1,18,2019,Round 3
93,87,Marc Murphy,MID,22,12,10,3,59.1,0,1,6,50,1.2,13,2019,Round 3
94,87,James Sicily,KEYD,22,17,5,1,90.9,3,7,16,94.1,3.4,20,2019,Round 3
95,87,Isaac Smith,MID,22,15,7,4,77.3,3,3,11,73.3,2.1,17,2019,Round 3
96,87,Brodie Smith,DEF,22,15,7,3,68.2,5,5,8,53.3,2.1,15,2019,Round 3
97,87,Bailey Smith,FWD,22,8,14,1,59.1,3,2,5,62.5,0.6,13,2019,Round 3
98,87,Jack Steele,MID,22,17,5,2,54.5,5,3,9,52.9,3.4,12,2019,Round 3
99,100,James Aish,DEF,21,10,11,1,76.2,3,5,7,70,0.9,16,2019,Round 3
100,100,Ryan Burton,DEF,21,15,6,6,81,0,7,13,86.7,2.5,17,2019,Round 3
101,100,Luke Dahlhaus,FWD,21,10,11,3,76.2,0,1,6,60,0.9,16,2019,Round 3
102,100,Brandon Ellis,MID,21,15,6,2,76.2,4,4,12,80,2.5,16,2019,Round 3
103,100,Orazio Fantasia,FWD,21,17,4,4,81,2,3,14,82.4,4.3,17,2019,Round 3
104,100,Bayley Fritsch,DEF,21,16,5,1,71.4,1,9,10,62.5,3.2,15,2019,Round 3
105,100,Robbie Gray,FWD,21,8,13,2,57.1,3,0,4,50,0.6,12,2019,Round 3
106,100,James Harmes,MID,21,12,9,9,57.1,5,0,6,50,1.3,12,2019,Round 3
107,100,Jack Higgins,FWD,21,13,8,5,76.2,4,2,10,76.9,1.6,16,2019,Round 3
