,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dan Hannebery,MID,40,16,24,3,65,4,1,9,56.3,0.7,26,2015,Round 18
1,2,Lachie Neale,MID,38,18,20,3,71.1,3,1,11,61.1,0.9,27,2015,Round 18
2,3,Robbie Gray,MID,37,13,24,4,73,9,0,6,46.2,0.5,27,2015,Round 18
3,3,Jarrad McVeigh,MID,37,14,23,6,83.8,1,2,10,71.4,0.6,31,2015,Round 18
4,3,Tom Mitchell,MID,37,10,27,3,81.1,1,1,6,60,0.4,30,2015,Round 18
5,6,Lachie Hunter,MID,36,19,17,3,77.8,1,1,11,57.9,1.1,28,2015,Round 18
6,6,Dane Swan,MID,36,17,19,8,77.8,1,3,9,52.9,0.9,28,2015,Round 18
7,8,Dyson Heppell,MID,34,11,23,1,79.4,2,1,8,72.7,0.5,27,2015,Round 18
8,8,Jordan Lewis,MID,34,18,16,7,73.5,3,4,11,61.1,1.1,25,2015,Round 18
9,8,Matthew Priddis,MID,34,17,17,4,64.7,4,1,7,41.2,1,22,2015,Round 18
10,11,Luke Shuey,MID,33,16,17,5,72.7,1,3,9,56.3,0.9,24,2015,Round 18
11,11,Adam Treloar,MID,33,17,16,3,66.7,3,2,12,70.6,1.1,22,2015,Round 18
12,13,Stephen Hill,MID,32,18,14,6,81.3,1,6,12,66.7,1.3,26,2015,Round 18
13,13,Josh P. Kennedy,MID,32,7,25,1,78.1,5,1,4,57.1,0.3,25,2015,Round 18
14,13,Dane Rampe,DEF,32,24,8,2,84.4,4,9,19,79.2,3,27,2015,Round 18
15,13,Lee Spurr,DEF,32,20,12,3,75,3,4,13,65,1.7,24,2015,Round 18
16,13,Brent Stanton,MID,32,21,11,3,84.4,1,4,18,85.7,1.9,27,2015,Round 18
17,18,Shaun Higgins,FWD,31,13,18,3,67.7,1,1,5,38.5,0.7,21,2015,Round 18
18,18,David Mundy,MID,31,15,16,4,71,4,0,8,53.3,0.9,22,2015,Round 18
19,18,Mitch Robinson,FWD,31,15,16,4,64.5,5,1,8,53.3,0.9,20,2015,Round 18
20,18,Heath Shaw,DEF,31,25,6,0,90.3,4,10,23,92,4.2,28,2015,Round 18
21,22,Michael Barlow,FWD,30,9,21,2,70,0,0,5,55.6,0.4,21,2015,Round 18
22,22,Shaun Burgoyne,DEF,30,13,17,6,73.3,3,3,7,53.8,0.8,22,2015,Round 18
23,22,Chris Masten,MID,30,7,23,1,80,2,3,5,71.4,0.3,24,2015,Round 18
24,22,Zach Merrett,FWD,30,11,19,6,60,4,2,7,63.6,0.6,18,2015,Round 18
25,22,Anthony Miles,MID,30,16,14,8,66.7,4,1,9,56.3,1.1,20,2015,Round 18
26,22,Tom Rockliff,MID,30,15,15,4,80,2,2,10,66.7,1,24,2015,Round 18
27,22,Bernie Vince,MID,30,17,13,4,83.3,0,0,12,70.6,1.3,25,2015,Round 18
28,29,Travis Boak,MID,29,17,12,6,69,5,1,11,64.7,1.4,20,2015,Round 18
29,29,Josh Caddy,MID,29,16,13,1,65.5,2,0,9,56.3,1.2,19,2015,Round 18
30,29,Stephen Coniglio,MID,29,14,15,3,58.6,4,3,7,50,0.9,17,2015,Round 18
31,29,Luke Dahlhaus,FWD,29,13,16,3,62.1,2,5,6,46.2,0.8,18,2015,Round 18
32,29,Michael Hibberd,DEF,29,15,14,3,82.8,1,4,10,66.7,1.1,24,2015,Round 18
33,29,Steven Motlop,FWD,29,16,13,8,86.2,1,0,12,75,1.2,25,2015,Round 18
34,29,Luke Parker,MID,29,16,13,2,72.4,3,3,9,56.3,1.2,21,2015,Round 18
35,36,Harley Bennell,FWD,28,20,8,2,71.4,2,4,14,70,2.5,20,2015,Round 18
36,36,Andrew Gaff,MID,28,20,8,7,67.9,2,2,11,55,2.5,19,2015,Round 18
37,36,Cameron Guthrie,MID,28,8,20,2,82.1,2,0,6,75,0.4,23,2015,Round 18
38,36,Luke Hodge,MID,28,14,14,0,78.6,4,4,9,64.3,1,22,2015,Round 18
39,36,Sam Mitchell,MID,28,10,18,2,85.7,2,2,6,60,0.6,24,2015,Round 18
40,41,Patrick Dangerfield,MID,27,10,17,4,66.7,4,1,4,40,0.6,18,2015,Round 18
41,41,Brandon Ellis,MID,27,16,11,1,63,7,2,8,50,1.5,17,2015,Round 18
42,41,Toby Greene,FWD,27,12,15,2,59.3,4,2,4,33.3,0.8,16,2015,Round 18
43,41,Hamish Hartlett,MID,27,14,13,1,74.1,2,6,10,71.4,1.1,20,2015,Round 18
44,41,Jack Macrae,MID,27,12,15,4,74.1,4,0,7,58.3,0.8,20,2015,Round 18
45,41,Dustin Martin,FWD,27,15,12,3,77.8,2,2,10,66.7,1.3,21,2015,Round 18
46,41,Luke McPharlin,KEYD,27,12,15,1,77.8,4,0,9,75,0.8,21,2015,Round 18
47,41,Joel Selwood,MID,27,14,13,4,85.2,0,1,11,78.6,1.1,23,2015,Round 18
48,41,Tommy Sheridan,DEF,27,15,12,5,70.4,5,1,9,60,1.3,19,2015,Round 18
49,41,Isaac Smith,MID,27,16,11,3,59.3,4,0,8,50,1.5,16,2015,Round 18
50,51,Taylor Adams,MID,26,13,13,4,65.4,3,1,7,53.8,1,17,2015,Round 18
51,51,Kieren Jack,MID,26,15,11,10,84.6,2,0,11,73.3,1.4,22,2015,Round 18
52,51,Jason Johannisen,DEF,26,19,7,8,73.1,2,0,12,63.2,2.7,19,2015,Round 18
53,51,Nathan Jones,MID,26,12,14,4,69.2,3,1,8,66.7,0.9,18,2015,Round 18
54,51,Leigh Montagna,MID,26,13,13,6,76.9,5,1,9,69.2,1,20,2015,Round 18
55,51,Marc Murphy,MID,26,12,14,3,76.9,3,4,9,75,0.9,20,2015,Round 18
56,51,Danyle Pearce,MID,26,19,7,8,76.9,1,0,13,68.4,2.7,20,2015,Round 18
57,51,Steele Sidebottom,MID,26,10,16,1,73.1,2,5,5,50,0.6,19,2015,Round 18
58,51,Kade Simpson,DEF,26,15,11,2,84.6,2,3,11,73.3,1.4,22,2015,Round 18
59,51,Mitch Wallis,MID,26,12,14,4,76.9,2,1,8,66.7,0.9,20,2015,Round 18
60,51,Jack Watts,FWD,26,16,10,3,69.2,2,2,10,62.5,1.6,18,2015,Round 18
61,51,Jack Ziebell,MID,26,22,4,6,61.5,2,1,13,59.1,5.5,16,2015,Round 18
62,63,Jack Crisp,MID,25,14,11,6,64,4,3,7,50,1.3,16,2015,Round 18
63,63,Harry Cunningham,FWD,25,12,13,0,92,1,1,11,91.7,0.9,23,2015,Round 18
64,63,Liam Picken,MID,25,9,16,2,80,2,1,8,88.9,0.6,20,2015,Round 18
65,63,Scott Thompson,MID,25,14,11,3,68,6,0,9,64.3,1.3,17,2015,Round 18
66,63,Matt de Boer,FWD,25,5,20,2,68,5,2,3,60,0.3,17,2015,Round 18
67,68,Grant Birchall,DEF,24,12,12,1,83.3,2,3,8,66.7,1,20,2015,Round 18
68,68,Marcus Bontempelli,MID,24,13,11,6,79.2,1,1,10,76.9,1.2,19,2015,Round 18
69,68,Matthew Boyd,DEF,24,15,9,3,66.7,2,4,8,53.3,1.7,16,2015,Round 18
70,68,Andrew Carrazzo,MID,24,6,18,1,95.8,0,2,6,100,0.3,23,2015,Round 18
71,68,Trent Cotchin,MID,24,16,8,3,62.5,2,1,11,68.8,2,15,2015,Round 18
72,68,Daniel Cross,DEF,24,5,19,0,79.2,0,1,4,80,0.3,19,2015,Round 18
73,68,Corey Enright,DEF,24,15,9,2,79.2,3,4,11,73.3,1.7,19,2015,Round 18
74,68,Brendon Goddard,MID,24,14,10,4,79.2,2,4,10,71.4,1.4,19,2015,Round 18
75,68,Aaron Hall,FWD,24,17,7,4,58.3,2,1,8,47.1,2.4,14,2015,Round 18
76,68,Kade Kolodjashnij,DEF,24,16,8,1,54.2,6,4,8,50,2,13,2015,Round 18
77,68,Andrew Mackie,DEF,24,13,11,2,79.2,1,2,9,69.2,1.2,19,2015,Round 18
78,68,Stefan Martin,RUC,24,12,12,1,83.3,2,4,8,66.7,1,20,2015,Round 18
79,68,Brandon Matera,FWD,24,15,9,4,70.8,1,2,10,66.7,1.7,17,2015,Round 18
80,68,Scott Pendlebury,MID,24,11,13,4,79.2,3,1,7,63.6,0.8,19,2015,Round 18
81,68,Jack Viney,MID,24,7,17,2,83.3,2,2,5,71.4,0.4,20,2015,Round 18
82,68,Sam Wright,DEF,24,15,9,3,75,4,3,9,60,1.7,18,2015,Round 18
83,84,Matthew Broadbent,DEF,23,16,7,2,87,0,3,13,81.3,2.3,20,2015,Round 18
84,84,Jarryn Geary,DEF,23,14,9,1,78.3,4,5,10,71.4,1.6,18,2015,Round 18
85,84,Sam Gibson,MID,23,7,16,2,78.3,1,2,3,42.9,0.4,18,2015,Round 18
86,84,Bachar Houli,DEF,23,16,7,1,82.6,2,8,14,87.5,2.3,19,2015,Round 18
87,84,Dom Sheed,MID,23,12,11,4,52.2,1,2,5,41.7,1.1,12,2015,Round 18
88,84,Dom Tyson,MID,23,10,13,4,69.6,4,0,6,60,0.8,16,2015,Round 18
89,84,Justin Westhoff,KEYF,23,17,6,5,65.2,1,3,9,52.9,2.8,15,2015,Round 18
90,91,Harris Andrews,KEYD,22,12,10,1,95.5,1,1,11,91.7,1.2,21,2015,Round 18
91,91,David Armitage,MID,22,7,15,3,68.2,3,0,3,42.9,0.5,15,2015,Round 18
92,91,Shane Biggs,DEF,22,16,6,1,86.4,2,4,13,81.3,2.7,19,2015,Round 18
93,91,Nick Dal Santo,MID,22,16,6,3,86.4,1,2,13,81.3,2.7,19,2015,Round 18
94,91,Richard Douglas,MID,22,10,12,3,68.2,0,2,5,50,0.8,15,2015,Round 18
95,91,Brad Ebert,MID,22,13,9,3,63.6,3,2,7,53.8,1.4,14,2015,Round 18
96,91,Colin Garland,DEF,22,12,10,2,72.7,4,3,7,58.3,1.2,16,2015,Round 18
97,91,Ryan Griffen,MID,22,10,12,1,86.4,4,3,9,90,0.8,19,2015,Round 18
98,91,Shaun Grigg,MID,22,9,13,0,59.1,2,2,3,33.3,0.7,13,2015,Round 18
99,91,Luke McDonald,DEF,22,11,11,3,81.8,4,2,8,72.7,1,18,2015,Round 18
100,91,Jordan Murdoch,MID,22,8,14,6,72.7,4,2,3,37.5,0.6,16,2015,Round 18
101,91,Jack Newnes,MID,22,14,8,7,72.7,3,3,12,85.7,1.8,16,2015,Round 18
102,91,Jack Redden,MID,22,13,9,1,54.5,5,2,4,30.8,1.4,12,2015,Round 18
103,91,Brodie Smith,DEF,22,13,9,3,77.3,5,4,10,76.9,1.4,17,2015,Round 18
104,91,Jack Steven,MID,22,12,10,5,63.6,1,1,8,66.7,1.2,14,2015,Round 18
105,106,Shaun Atley,DEF,21,11,10,2,95.2,1,2,10,90.9,1.1,20,2015,Round 18
106,106,Jimmy Bartel,MID,21,13,8,2,90.5,1,2,11,84.6,1.6,19,2015,Round 18
107,106,Jake Carlisle,KEYF,21,13,8,0,90.5,2,4,11,84.6,1.6,19,2015,Round 18
108,106,Sean Dempster,DEF,21,17,4,4,81,4,2,13,76.5,4.3,17,2015,Round 18
109,106,Levi Greenwood,MID,21,11,10,4,66.7,1,0,7,63.6,1.1,14,2015,Round 18
110,106,James Gwilt,KEYD,21,15,6,1,95.2,2,6,14,93.3,2.5,20,2015,Round 18
111,106,Shannon Hurn,DEF,21,18,3,2,71.4,2,7,12,66.7,6,15,2015,Round 18
112,106,Ben Jacobs,MID,21,7,14,3,76.2,2,1,4,57.1,0.5,16,2015,Round 18
113,106,Lewis Jetta,MID,21,13,8,6,81,1,2,9,69.2,1.6,17,2015,Round 18
114,106,James Kelly,MID,21,11,10,1,81,3,2,7,63.6,1.1,17,2015,Round 18
115,106,Rory Laird,DEF,21,11,10,0,85.7,3,2,8,72.7,1.1,18,2015,Round 18
116,106,Jake Lloyd,MID,21,11,10,2,85.7,2,0,8,72.7,1.1,18,2015,Round 18
117,106,Tom Lynch,FWD,21,12,9,3,66.7,3,0,8,66.7,1.3,14,2015,Round 18
118,106,Touk Miller,FWD,21,8,13,4,61.9,2,0,5,62.5,0.6,13,2015,Round 18
119,106,Cameron O'Shea,DEF,21,7,14,3,81,4,2,4,57.1,0.5,17,2015,Round 18
120,106,Aaron Sandilands,RUC,21,5,16,3,81,2,0,3,60,0.3,17,2015,Round 18
121,106,Shane Savage,DEF,21,14,7,3,76.2,1,4,12,85.7,2,16,2015,Round 18
122,106,Robbie Tarrant,KEYD,21,9,12,4,90.5,1,2,7,77.8,0.8,19,2015,Round 18
123,106,Harry Taylor,KEYD,21,14,7,2,76.2,4,3,9,64.3,2,16,2015,Round 18
124,106,Callan Ward,MID,21,10,11,1,81,3,1,7,70,0.9,17,2015,Round 18
125,106,Aaron Young,MID,21,9,12,3,66.7,3,3,5,55.6,0.8,14,2015,Round 18
126,127,Mark Blicavs,RUC,20,5,15,1,80,2,1,3,60,0.3,16,2015,Round 18
127,127,Troy Chaplin,KEYD,20,13,7,0,75,1,2,10,76.9,1.9,15,2015,Round 18
128,127,Sam Colquhoun,MID,20,14,6,4,85,3,5,11,78.6,2.3,17,2015,Round 18
129,127,Patrick Cripps,MID,20,11,9,3,55,1,1,3,27.3,1.2,11,2015,Round 18
130,127,Mitch Duncan,MID,20,8,12,1,85,3,3,7,87.5,0.7,17,2015,Round 18
131,127,Sam Gray,FWD,20,10,10,4,80,1,1,6,60,1,16,2015,Round 18
132,127,Jarrod Harbrow,DEF,20,16,4,7,80,0,2,13,81.3,4,16,2015,Round 18
133,127,Brent Harvey,FWD,20,14,6,4,75,4,1,9,64.3,2.3,15,2015,Round 18
134,127,Steve Johnson,FWD,20,15,5,7,80,3,0,11,73.3,3,16,2015,Round 18
135,127,Josh Kelly,MID,20,15,5,1,80,2,2,11,73.3,3,16,2015,Round 18
136,127,Andrew Moore,MID,20,9,11,2,80,2,1,6,66.7,0.8,16,2015,Round 18
137,127,Dylan Roberton,DEF,20,15,5,3,75,3,6,11,73.3,3,15,2015,Round 18
138,127,Jack Sinclair,FWD,20,8,12,2,60,2,0,5,62.5,0.7,12,2015,Round 18
139,127,Easton Wood,DEF,20,8,12,2,85,3,3,5,62.5,0.7,17,2015,Round 18
140,141,Adam Cooney,FWD,19,9,10,3,73.7,3,0,5,55.6,0.9,14,2015,Round 18
141,141,Stewart Crameri,FWD,19,12,7,3,78.9,1,1,9,75,1.7,15,2015,Round 18
142,141,Caleb Daniel,FWD,19,9,10,5,84.2,3,1,7,77.8,0.9,16,2015,Round 18
143,141,Phil Davis,KEYD,19,11,8,0,84.2,2,4,9,81.8,1.4,16,2015,Round 18
144,141,Liam Dawson,DEF,19,15,4,1,78.9,1,5,12,80,3.8,15,2015,Round 18
