,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Liberatore,MID,36,15,21,3,69.4,5,3,9,60,0.7,25,2023,Round 19
1,2,Luke Davies-Uniacke,MID,33,16,17,9,63.6,3,1,9,56.3,0.9,21,2023,Round 19
2,2,Jack Steele,MID,33,18,15,6,69.7,3,5,11,61.1,1.2,23,2023,Round 19
3,4,Caleb Serong,MID,32,16,16,5,68.8,7,1,8,50,1,22,2023,Round 19
4,5,Zak Butters,MID,31,14,17,7,64.5,0,1,5,35.7,0.8,20,2023,Round 19
5,5,Sam Flanders,FWD,31,20,11,4,67.7,2,3,12,60,1.8,21,2023,Round 19
6,5,George Hewett,MID,31,14,17,6,80.6,5,1,11,78.6,0.8,25,2023,Round 19
7,5,Luke Parker,MID,31,17,14,3,77.4,2,3,10,58.8,1.2,24,2023,Round 19
8,9,Andrew Gaff,MID,30,11,19,6,90,3,2,10,90.9,0.6,27,2023,Round 19
9,9,Jai Newcombe,MID,30,7,23,1,66.7,5,1,2,28.6,0.3,20,2023,Round 19
10,9,Marcus Windhager,DEF,30,17,13,2,73.3,3,2,12,70.6,1.3,22,2023,Round 19
11,9,Alex Witherden,DEF,30,21,9,3,80,4,9,17,81,2.3,24,2023,Round 19
12,13,Rory Atkins,DEF,29,20,9,4,86.2,0,8,16,80,2.2,25,2023,Round 19
13,13,Marcus Bontempelli,MID,29,21,8,8,65.5,3,2,11,52.4,2.6,19,2023,Round 19
14,13,Stephen Coniglio,MID,29,11,18,2,79.3,3,3,7,63.6,0.6,23,2023,Round 19
15,13,Sam Docherty,MID,29,17,12,12,89.7,0,2,14,82.4,1.4,26,2023,Round 19
16,13,Jordan Ridley,KEYD,29,23,6,0,96.6,2,5,22,95.7,3.8,28,2023,Round 19
17,13,Jack Sinclair,DEF,29,21,8,3,79.3,3,6,18,85.7,2.6,23,2023,Round 19
18,19,Caleb Daniel,FWD,28,17,11,5,71.4,3,4,10,58.8,1.5,20,2023,Round 19
19,19,Josh Kelly,MID,28,13,15,5,67.9,4,1,7,53.8,0.9,19,2023,Round 19
20,19,Scott Pendlebury,MID,28,16,12,4,60.7,5,3,9,56.3,1.3,17,2023,Round 19
21,19,Dion Prestia,MID,28,14,14,5,75,0,3,8,57.1,1,21,2023,Round 19
22,19,Mason Redman,DEF,28,20,8,2,89.3,3,5,18,90,2.5,25,2023,Round 19
23,19,Connor Rozee,MID,28,16,12,7,75,3,2,12,75,1.3,21,2023,Round 19
24,19,Harry Sheezel,DEF,28,21,7,5,89.3,1,9,18,85.7,3,25,2023,Round 19
25,19,James Sicily,KEYD,28,19,9,0,92.9,3,6,19,100,2.1,26,2023,Round 19
26,27,Karl Amon,MID,27,19,8,5,85.2,3,10,17,89.5,2.4,23,2023,Round 19
27,27,Liam Duggan,DEF,27,18,9,3,81.5,4,5,13,72.2,2,22,2023,Round 19
28,27,Josh Dunkley,MID,27,9,18,2,70.4,3,1,5,55.6,0.5,19,2023,Round 19
29,27,Jayden Laverde,KEYD,27,19,8,3,96.3,0,2,19,100,2.4,26,2023,Round 19
30,27,Jack Ross,MID,27,13,14,2,92.6,3,5,12,92.3,0.9,25,2023,Round 19
31,27,Jack Viney,MID,27,18,9,7,48.1,3,1,7,38.9,2,13,2023,Round 19
32,27,James Worpel,MID,27,12,15,6,59.3,5,0,5,41.7,0.8,16,2023,Round 19
33,34,Noah Anderson,MID,26,14,12,2,80.8,2,4,10,71.4,1.2,21,2023,Round 19
34,34,Angus Brayshaw,MID,26,18,8,5,57.7,2,2,8,44.4,2.3,15,2023,Round 19
35,34,Andrew Brayshaw,MID,26,12,14,2,80.8,1,2,9,75,0.9,21,2023,Round 19
36,34,Brad Crouch,MID,26,9,17,5,61.5,6,0,3,33.3,0.5,16,2023,Round 19
37,34,Harry Himmelberg,KEYD,26,19,7,2,73.1,5,6,12,63.2,2.7,19,2023,Round 19
