,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh P. Kennedy,MID,40,14,26,7,80,1,1,10,71.4,0.5,32,2016,Round 7
1,2,Tom Mitchell,MID,37,21,16,9,56.8,6,0,14,66.7,1.3,21,2016,Round 7
2,3,Andrew Gaff,MID,36,17,19,4,63.9,4,1,11,64.7,0.9,23,2016,Round 7
3,4,Joel Selwood,MID,35,17,18,8,77.1,4,3,14,82.4,0.9,27,2016,Round 7
4,5,Leigh Montagna,DEF,34,19,15,2,85.3,3,4,18,94.7,1.3,29,2016,Round 7
5,5,Scott Pendlebury,MID,34,17,17,6,67.6,4,2,12,70.6,1,23,2016,Round 7
6,7,Nathan Jones,MID,33,20,13,8,66.7,2,0,11,55,1.5,22,2016,Round 7
7,7,Lachie Neale,MID,33,13,20,3,72.7,3,1,5,38.5,0.7,24,2016,Round 7
8,7,David Zaharakis,MID,33,22,11,4,66.7,1,3,14,63.6,2,22,2016,Round 7
9,10,Stephen Coniglio,MID,32,17,15,3,50,2,2,7,41.2,1.1,16,2016,Round 7
10,11,Travis Boak,MID,31,11,20,4,80.6,4,1,8,72.7,0.6,25,2016,Round 7
11,11,Luke Dahlhaus,FWD,31,14,17,7,67.7,4,0,9,64.3,0.8,21,2016,Round 7
12,11,Dan Hannebery,MID,31,15,16,7,61.3,4,1,8,53.3,0.9,19,2016,Round 7
13,11,Kade Simpson,DEF,31,14,17,4,90.3,2,4,12,85.7,0.8,28,2016,Round 7
14,11,Callan Ward,MID,31,12,19,4,58.1,3,0,7,58.3,0.6,18,2016,Round 7
15,16,Dayne Beams,MID,30,20,10,4,56.7,5,0,9,45,2,17,2016,Round 7
16,16,Marcus Bontempelli,MID,30,13,17,4,70,1,1,7,53.8,0.8,21,2016,Round 7
17,16,Bryce Gibbs,MID,30,16,14,3,73.3,4,2,10,62.5,1.1,22,2016,Round 7
18,16,Jasper Pittard,DEF,30,17,13,2,73.3,2,5,14,82.4,1.3,22,2016,Round 7
19,16,Ollie Wines,MID,30,17,13,2,50,4,1,5,29.4,1.3,15,2016,Round 7
20,21,Patrick Cripps,MID,29,4,25,3,75.9,2,0,3,75,0.2,22,2016,Round 7
21,21,James Kelly,DEF,29,13,16,0,96.6,3,3,12,92.3,0.8,28,2016,Round 7
22,21,Luke Parker,MID,29,11,18,3,75.9,5,1,7,63.6,0.6,22,2016,Round 7
23,21,Steele Sidebottom,MID,29,12,17,4,82.8,1,4,9,75,0.7,24,2016,Round 7
24,25,Jimmy Bartel,MID,28,15,13,1,75,4,1,10,66.7,1.2,21,2016,Round 7
25,25,Brendon Goddard,MID,28,14,14,4,78.6,1,2,11,78.6,1,22,2016,Round 7
26,25,Billy Hartung,MID,28,13,15,2,96.4,2,3,12,92.3,0.9,27,2016,Round 7
27,25,Jordan Lewis,MID,28,18,10,4,71.4,4,2,10,55.6,1.8,20,2016,Round 7
28,25,Dustin Martin,MID,28,15,13,5,71.4,1,2,10,66.7,1.2,20,2016,Round 7
29,25,Jarrad McVeigh,DEF,28,19,9,5,82.1,1,7,16,84.2,2.1,23,2016,Round 7
30,25,Matthew Priddis,MID,28,9,19,4,57.1,4,1,3,33.3,0.5,16,2016,Round 7
31,25,Bernie Vince,DEF,28,18,10,8,64.3,2,2,10,55.6,1.8,18,2016,Round 7
32,25,Jack Ziebell,MID,28,19,9,5,57.1,6,4,10,52.6,2.1,16,2016,Round 7
33,34,Matthew Boyd,DEF,27,18,9,2,85.2,1,2,16,88.9,2,23,2016,Round 7
34,34,Brandon Ellis,MID,27,13,14,1,70.4,2,2,9,69.2,0.9,19,2016,Round 7
35,34,Stephen Hill,MID,27,16,11,3,77.8,3,2,13,81.3,1.5,21,2016,Round 7
36,34,Jack Macrae,FWD,27,12,15,4,74.1,4,0,8,66.7,0.8,20,2016,Round 7
37,34,Jack Newnes,MID,27,16,11,4,66.7,8,8,10,62.5,1.5,18,2016,Round 7
38,34,Adam Treloar,MID,27,8,19,5,77.8,2,3,6,75,0.4,21,2016,Round 7
39,40,Josh Caddy,FWD,26,12,14,4,76.9,1,0,7,58.3,0.9,20,2016,Round 7
40,40,Ryan Crowley,FWD,26,15,11,3,69.2,3,2,9,60,1.4,18,2016,Round 7
41,40,Ben Cunnington,MID,26,11,15,2,76.9,1,1,7,63.6,0.7,20,2016,Round 7
42,40,Patrick Dangerfield,MID,26,14,12,7,76.9,3,1,10,71.4,1.2,20,2016,Round 7
43,40,James Harmes,DEF,26,11,15,4,73.1,0,0,7,63.6,0.7,19,2016,Round 7
44,40,Josh Kelly,MID,26,12,14,4,69.2,2,0,5,41.7,0.9,18,2016,Round 7
45,40,Danyle Pearce,MID,26,19,7,7,80.8,2,3,16,84.2,2.7,21,2016,Round 7
46,40,Heath Shaw,DEF,26,24,2,2,73.1,5,9,17,70.8,12,19,2016,Round 7
47,40,Mitch Wallis,FWD,26,11,15,7,73.1,2,1,7,63.6,0.7,19,2016,Round 7
48,49,Ryan Bastinac,MID,25,13,12,5,68,4,2,9,69.2,1.1,17,2016,Round 7
49,49,Tomas Bugg,MID,25,14,11,7,60,2,1,6,42.9,1.3,15,2016,Round 7
50,49,Lachie Hunter,MID,25,11,14,2,80,6,3,6,54.5,0.8,20,2016,Round 7
51,49,Tom Liberatore,MID,25,8,17,4,76,3,0,4,50,0.5,19,2016,Round 7
52,49,Steven Motlop,FWD,25,17,8,6,84,1,2,13,76.5,2.1,21,2016,Round 7
53,49,Dylan Shiel,MID,25,10,15,3,88,2,2,8,80,0.7,22,2016,Round 7
54,49,Isaac Smith,FWD,25,17,8,4,84,3,2,14,82.4,2.1,21,2016,Round 7
55,49,Jackson Trengove,RUC,25,10,15,5,72,5,1,4,40,0.7,18,2016,Round 7
56,49,Josh Wagner,DEF,25,12,13,2,80,3,0,7,58.3,0.9,20,2016,Round 7
57,58,Matt Crouch,MID,24,13,11,1,75,5,4,8,61.5,1.2,18,2016,Round 7
58,58,Ed Curnow,MID,24,10,14,3,79.2,4,0,6,60,0.7,19,2016,Round 7
59,58,Courtenay Dempsey,DEF,24,16,8,4,79.2,3,5,11,68.8,2,19,2016,Round 7
60,58,Sam Docherty,DEF,24,16,8,2,83.3,2,4,15,93.8,2,20,2016,Round 7
61,58,Mitch Duncan,MID,24,15,9,2,79.2,1,2,11,73.3,1.7,19,2016,Round 7
62,58,Sam Gilbert,KEYD,24,15,9,7,62.5,6,6,10,66.7,1.7,15,2016,Round 7
63,58,Shaun Grigg,MID,24,14,10,6,62.5,5,3,8,57.1,1.4,15,2016,Round 7
64,58,Cameron Guthrie,MID,24,10,14,0,87.5,2,3,8,80,0.7,21,2016,Round 7
65,58,Hamish Hartlett,DEF,24,13,11,5,50,4,3,5,38.5,1.2,12,2016,Round 7
66,58,Sam Kerridge,MID,24,8,16,3,83.3,4,1,5,62.5,0.5,20,2016,Round 7
67,58,Jake Lloyd,MID,24,12,12,3,83.3,4,2,9,75,1,20,2016,Round 7
68,58,Tom Lynch,FWD,24,13,11,3,62.5,2,0,7,53.8,1.2,15,2016,Round 7
69,58,Zach Merrett,MID,24,11,13,0,83.3,0,2,9,81.8,0.8,20,2016,Round 7
70,58,Anthony Miles,MID,24,12,12,5,83.3,1,0,10,83.3,1,20,2016,Round 7
71,58,Marc Murphy,MID,24,17,7,3,66.7,5,4,11,64.7,2.4,16,2016,Round 7
72,58,Christian Petracca,FWD,24,5,19,4,66.7,2,0,3,60,0.3,16,2016,Round 7
73,58,Jared Polec,MID,24,18,6,6,54.2,3,2,8,44.4,3,13,2016,Round 7
74,58,Nick Riewoldt,KEYF,24,18,6,5,75,4,1,13,72.2,3,18,2016,Round 7
75,58,Tom Scully,MID,24,14,10,8,70.8,3,2,9,64.3,1.4,17,2016,Round 7
76,58,Brad Sheppard,DEF,24,10,14,2,91.7,1,3,9,90,0.7,22,2016,Round 7
77,58,Jack Viney,MID,24,8,16,4,62.5,5,0,5,62.5,0.5,15,2016,Round 7
78,79,Grant Birchall,DEF,23,12,11,2,87,0,3,9,75,1.1,20,2016,Round 7
79,79,Mitch Brown,KEYF,23,14,9,3,73.9,3,0,10,71.4,1.6,17,2016,Round 7
80,79,Clayton Oliver,MID,23,4,19,3,82.6,2,1,2,50,0.2,19,2016,Round 7
81,79,Sharrod Wellingham,DEF,23,11,12,0,69.6,8,4,5,45.5,0.9,16,2016,Round 7
82,79,Matthew Wright,FWD,23,12,11,6,69.6,2,1,7,58.3,1.1,16,2016,Round 7
83,84,Gary Ablett,MID,22,11,11,5,81.8,5,1,9,81.8,1,18,2016,Round 7
84,84,Darcy Byrne-Jones,DEF,22,9,13,3,95.5,1,2,8,88.9,0.7,21,2016,Round 7
85,84,Heath Grundy,KEYD,22,15,7,0,72.7,5,7,10,66.7,2.1,16,2016,Round 7
86,84,Isaac Heeney,FWD,22,13,9,4,68.2,1,0,9,69.2,1.4,15,2016,Round 7
87,84,Jeremy Howe,DEF,22,12,10,1,90.9,1,2,11,91.7,1.2,20,2016,Round 7
88,84,Stefan Martin,RUC,22,12,10,4,63.6,6,5,6,50,1.2,14,2016,Round 7
89,84,Chris Masten,MID,22,13,9,5,81.8,2,1,9,69.2,1.4,18,2016,Round 7
90,84,Touk Miller,FWD,22,10,12,1,40.9,5,2,3,30,0.8,9,2016,Round 7
91,84,Liam Picken,MID,22,7,15,1,63.6,0,1,2,28.6,0.5,14,2016,Round 7
92,84,Shane Savage,DEF,22,14,8,3,72.7,4,3,11,78.6,1.8,16,2016,Round 7
93,84,Jimmy Toumpas,MID,22,13,9,6,63.6,5,3,6,46.2,1.4,14,2016,Round 7
94,84,Michael Walters,FWD,22,18,4,6,59.1,7,2,9,50,4.5,13,2016,Round 7
95,84,Dayne Zorko,MID,22,15,7,4,54.5,3,1,7,46.7,2.1,12,2016,Round 7
96,97,Shaun Atley,DEF,21,12,9,5,90.5,0,4,11,91.7,1.3,19,2016,Round 7
97,97,Lance Franklin,KEYF,21,16,5,6,71.4,2,0,12,75,3.2,15,2016,Round 7
98,97,Sam Gibson,MID,21,11,10,4,85.7,3,1,10,90.9,1.1,18,2016,Round 7
99,97,Aaron Hall,MID,21,11,10,5,81,2,2,10,90.9,1.1,17,2016,Round 7
100,97,Brent Harvey,FWD,21,11,10,3,66.7,2,2,6,54.5,1.1,14,2016,Round 7
101,97,Ricky Henderson,MID,21,10,11,2,81,2,8,8,80,0.9,17,2016,Round 7
102,97,Jeremy McGovern,KEYD,21,14,7,0,66.7,1,7,8,57.1,2,14,2016,Round 7
103,97,Dale Thomas,MID,21,16,5,2,66.7,2,1,10,62.5,3.2,14,2016,Round 7
104,97,Dom Tyson,MID,21,10,11,7,76.2,2,2,5,50,0.9,16,2016,Round 7
105,97,Easton Wood,DEF,21,11,10,3,90.5,1,1,10,90.9,1.1,19,2016,Round 7
106,107,Marcus Adams,KEYD,20,9,11,1,55,4,3,6,66.7,0.8,11,2016,Round 7
107,107,Tom Bell,FWD,20,12,8,1,55,7,2,6,50,1.5,11,2016,Round 7
108,107,Craig Bird,MID,20,11,9,3,50,1,2,6,54.5,1.2,10,2016,Round 7
109,107,Mark Blicavs,MID,20,6,14,2,75,4,0,2,33.3,0.4,15,2016,Round 7
110,107,Allen Christensen,FWD,20,11,9,3,70,2,1,6,54.5,1.2,14,2016,Round 7
111,107,Caleb Daniel,FWD,20,8,12,3,85,3,1,7,87.5,0.7,17,2016,Round 7
112,107,Andrejs Everitt,FWD,20,14,6,3,75,4,0,12,85.7,2.3,15,2016,Round 7
113,107,Kieren Jack,MID,20,12,8,1,80,4,1,9,75,1.5,16,2016,Round 7
114,107,Jesse Lonergan,MID,20,9,11,1,75,6,0,7,77.8,0.8,15,2016,Round 7
115,107,David Mundy,MID,20,12,8,3,65,0,2,6,50,1.5,13,2016,Round 7
116,107,Dion Prestia,MID,20,11,9,3,65,1,3,8,72.7,1.2,13,2016,Round 7
117,107,Brodie Smith,DEF,20,12,8,4,75,2,4,9,75,1.5,15,2016,Round 7
118,119,Hayden Ballantyne,FWD,19,12,7,2,57.9,3,0,6,50,1.7,11,2016,Round 7
119,119,Jarryd Blair,FWD,19,6,13,1,78.9,2,0,3,50,0.5,15,2016,Round 7
120,119,Matthew Broadbent,DEF,19,13,6,3,52.6,3,1,5,38.5,2.2,10,2016,Round 7
121,119,Luke Brown,DEF,19,12,7,0,78.9,1,8,9,75,1.7,15,2016,Round 7
122,119,Shaun Burgoyne,DEF,19,10,9,4,89.5,2,1,9,90,1.1,17,2016,Round 7
