,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh P. Kennedy,MID,38,13,25,4,71.1,3,1,8,61.5,0.5,27,2014,Round 5
1,1,Scott Thompson,MID,38,17,21,2,78.9,3,1,12,70.6,0.8,30,2014,Round 5
2,3,Dane Swan,MID,35,23,12,3,65.7,4,3,13,56.5,1.9,23,2014,Round 5
3,4,Steve Johnson,MID,34,20,14,6,76.5,5,2,13,65,1.4,26,2014,Round 5
4,4,Steele Sidebottom,MID,34,24,10,5,76.5,2,6,18,75,2.4,26,2014,Round 5
5,6,Patrick Dangerfield,MID,33,19,14,6,78.8,1,2,13,68.4,1.4,26,2014,Round 5
6,6,Matthew Priddis,MID,33,11,22,3,63.6,4,1,4,36.4,0.5,21,2014,Round 5
7,8,Gary Ablett,MID,32,21,11,4,68.8,2,1,13,61.9,1.9,22,2014,Round 5
8,8,Trent Cotchin,MID,32,24,8,5,59.4,5,4,13,54.2,3,19,2014,Round 5
9,8,Alex Fasolo,FWD,32,12,20,2,84.4,2,0,9,75,0.6,27,2014,Round 5
10,8,Nat Fyfe,MID,32,18,14,2,56.3,6,3,8,44.4,1.3,18,2014,Round 5
11,8,Ryan Griffen,MID,32,14,18,4,75,2,2,9,64.3,0.8,24,2014,Round 5
12,8,Lenny Hayes,MID,32,13,19,2,81.3,3,2,9,69.2,0.7,26,2014,Round 5
13,8,Tom Rockliff,MID,32,19,13,1,65.6,4,5,9,47.4,1.5,21,2014,Round 5
14,15,Leigh Montagna,MID,31,23,8,3,64.5,3,5,13,56.5,2.9,20,2014,Round 5
15,15,David Mundy,MID,31,21,10,5,61.3,1,5,13,61.9,2.1,19,2014,Round 5
16,15,Scott Pendlebury,MID,31,19,12,6,74.2,3,0,13,68.4,1.6,23,2014,Round 5
17,18,Nathan Jones,MID,30,22,8,9,60,1,2,13,59.1,2.8,18,2014,Round 5
18,18,Heritier Lumumba,DEF,30,19,11,7,70,3,2,14,73.7,1.7,21,2014,Round 5
