,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Mitchell,MID,40,16,24,6,80,5,1,10,62.5,0.7,32,2018,Round 13
1,2,Patrick Cripps,MID,38,12,26,0,76.3,4,0,8,66.7,0.5,29,2018,Round 13
2,3,Ollie Wines,MID,35,17,18,7,80,1,2,12,70.6,0.9,28,2018,Round 13
3,4,Lachie Neale,MID,33,15,18,4,87.9,3,2,12,80,0.8,29,2018,Round 13
4,4,Sebastian Ross,MID,33,15,18,4,72.7,3,2,9,60,0.8,24,2018,Round 13
5,6,Kade Simpson,DEF,32,21,11,1,90.6,0,8,18,85.7,1.9,29,2018,Round 13
6,7,Matt Crouch,MID,30,14,16,4,56.7,6,2,5,35.7,0.9,17,2018,Round 13
7,7,Nat Fyfe,MID,30,14,16,7,90,1,0,12,85.7,0.9,27,2018,Round 13
8,7,Jaeger O'Meara,MID,30,13,17,4,76.7,5,2,7,53.8,0.8,23,2018,Round 13
9,7,Chad Wingard,FWD,30,24,6,8,53.3,4,3,11,45.8,4,16,2018,Round 13
10,11,Oliver Florent,MID,29,14,15,4,65.5,4,4,6,42.9,0.9,19,2018,Round 13
11,11,Joel Selwood,MID,29,20,9,7,58.6,10,3,10,50,2.2,17,2018,Round 13
12,11,Elliot Yeo,MID,29,23,6,13,65.5,5,2,13,56.5,3.8,19,2018,Round 13
13,14,Bryce Gibbs,MID,28,20,8,4,67.9,5,2,12,60,2.5,19,2018,Round 13
14,14,Robbie Gray,FWD,28,11,17,4,75,4,0,6,54.5,0.6,21,2018,Round 13
15,14,Josh P. Kennedy,MID,28,12,16,4,67.9,3,1,5,41.7,0.8,19,2018,Round 13
16,14,Jake Lloyd,DEF,28,20,8,1,92.9,2,10,19,95,2.5,26,2018,Round 13
17,14,Jack Redden,MID,28,10,18,2,71.4,1,1,4,40,0.6,20,2018,Round 13
18,14,Jack Steven,MID,28,21,7,7,67.9,3,0,12,57.1,3,19,2018,Round 13
19,20,Jack Billings,FWD,27,15,12,5,66.7,2,2,9,60,1.3,18,2018,Round 13
20,20,Connor Blakely,DEF,27,16,11,7,81.5,2,0,11,68.8,1.5,22,2018,Round 13
21,20,Jack Gunston,KEYF,27,18,9,3,81.5,2,5,14,77.8,2,22,2018,Round 13
22,23,Ed Curnow,MID,26,9,17,3,69.2,6,3,3,33.3,0.5,18,2018,Round 13
23,23,Daniel Howe,MID,26,10,16,5,69.2,4,0,5,50,0.6,18,2018,Round 13
24,25,Gary Ablett,MID,25,15,10,7,60,7,2,8,53.3,1.5,15,2018,Round 13
25,25,David Armitage,FWD,25,15,10,6,64,5,3,7,46.7,1.5,16,2018,Round 13
26,25,Tom Rockliff,MID,25,17,8,6,72,1,1,12,70.6,2.1,18,2018,Round 13
27,25,Jack Sinclair,MID,25,13,12,3,60,1,2,5,38.5,1.1,15,2018,Round 13
28,29,Shaun Burgoyne,MID,24,7,17,3,75,3,1,4,57.1,0.4,18,2018,Round 13
29,29,Luke Dahlhaus,FWD,24,6,18,1,70.8,2,0,3,50,0.3,17,2018,Round 13
30,29,Andrew Gaff,MID,24,11,13,6,75,1,1,6,54.5,0.8,18,2018,Round 13
31,29,Dan Hannebery,MID,24,3,21,0,58.3,4,2,2,66.7,0.1,14,2018,Round 13
32,29,George Hewett,MID,24,6,18,1,87.5,0,3,6,100,0.3,21,2018,Round 13
33,29,Kane Lambert,FWD,24,13,11,3,83.3,4,2,10,76.9,1.2,20,2018,Round 13
34,29,Sam Powell-Pepper,MID,24,8,16,6,62.5,7,0,3,37.5,0.5,15,2018,Round 13
35,29,James Sicily,DEF,24,18,6,2,87.5,4,3,15,83.3,3,21,2018,Round 13
36,29,Tom Stewart,DEF,24,16,8,2,79.2,5,7,11,68.8,2,19,2018,Round 13
37,38,Marcus Bontempelli,MID,23,16,7,3,69.6,5,3,10,62.5,2.3,16,2018,Round 13
38,38,Luke Breust,FWD,23,10,13,2,65.2,2,1,4,40,0.8,15,2018,Round 13
39,38,Jake Carlisle,KEYD,23,14,9,3,87,1,1,13,92.9,1.6,20,2018,Round 13
40,38,Sam Gibson,MID,23,12,11,2,78.3,0,3,9,75,1.1,18,2018,Round 13
41,38,Jade Gresham,FWD,23,11,12,4,60.9,3,1,6,54.5,0.9,14,2018,Round 13
