,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Bailey Smith,MID,37,26,11,10,62.2,3,1,15,57.7,2.4,23,2020,Round 12
1,2,Tom Mitchell,MID,34,11,23,3,64.7,5,2,3,27.3,0.5,22,2020,Round 12
2,3,Marcus Bontempelli,MID,33,18,15,6,81.8,4,2,12,66.7,1.2,27,2020,Round 12
3,3,Ed Curnow,MID,33,21,12,6,36.4,4,3,4,19,1.8,12,2020,Round 12
4,3,Andrew Gaff,MID,33,15,18,4,69.7,3,4,6,40,0.8,23,2020,Round 12
5,6,Josh Kelly,MID,31,19,12,7,45.2,3,4,5,26.3,1.6,14,2020,Round 12
6,7,Taylor Adams,MID,30,14,16,4,76.7,8,3,11,78.6,0.9,23,2020,Round 12
7,8,Jed Anderson,MID,29,18,11,7,58.6,3,1,11,61.1,1.6,17,2020,Round 12
8,8,Lachie Hunter,MID,29,11,18,4,86.2,2,0,7,63.6,0.6,25,2020,Round 12
9,8,Darcy Parish,MID,29,11,18,4,69,5,1,5,45.5,0.6,20,2020,Round 12
10,8,Luke Parker,MID,29,15,14,5,51.7,4,2,4,26.7,1.1,15,2020,Round 12
11,8,Dylan Shiel,MID,29,14,15,4,82.8,5,1,11,78.6,0.9,24,2020,Round 12
12,8,Steele Sidebottom,FWD,29,16,13,4,58.6,5,0,6,37.5,1.2,17,2020,Round 12
13,14,Scott Pendlebury,MID,28,13,15,4,64.3,6,1,7,53.8,0.9,18,2020,Round 12
14,15,Matt Crouch,MID,27,12,15,4,70.4,1,4,9,75,0.8,19,2020,Round 12
15,15,Cameron Guthrie,MID,27,9,18,3,74.1,5,1,6,66.7,0.5,20,2020,Round 12
16,15,Jake Lloyd,DEF,27,20,7,2,66.7,2,4,14,70,2.9,18,2020,Round 12
17,15,Jack Lukosius,DEF,27,21,6,4,63,5,10,14,66.7,3.5,17,2020,Round 12
18,15,Jack Macrae,MID,27,14,13,10,74.1,1,1,8,57.1,1.1,20,2020,Round 12
19,15,Jaeger O'Meara,MID,27,13,14,7,63,2,0,5,38.5,0.9,17,2020,Round 12
20,15,James Worpel,MID,27,11,16,6,63,3,0,4,36.4,0.7,17,2020,Round 12
21,22,Noah Anderson,MID,26,11,15,5,65.4,1,1,7,63.6,0.7,17,2020,Round 12
22,22,Trent Cotchin,MID,26,13,13,8,57.7,6,0,5,38.5,1,15,2020,Round 12
23,22,Zak Jones,MID,26,15,11,4,57.7,6,6,8,53.3,1.4,15,2020,Round 12
24,22,Jy Simpkin,MID,26,11,15,3,57.7,5,0,5,45.5,0.7,15,2020,Round 12
25,26,Caleb Daniel,DEF,25,17,8,2,88,3,4,14,82.4,2.1,22,2020,Round 12
26,26,Tom Liberatore,MID,25,12,13,5,68,1,2,7,58.3,0.9,17,2020,Round 12
27,26,Liam Shiels,MID,25,16,9,5,68,4,0,8,50,1.8,17,2020,Round 12
28,29,Travis Boak,MID,24,13,11,1,62.5,3,0,6,46.2,1.2,15,2020,Round 12
29,29,Patrick Cripps,MID,24,12,12,4,50,6,2,3,25,1,12,2020,Round 12
30,29,Patrick Dangerfield,MID,24,14,10,9,58.3,3,0,7,50,1.4,14,2020,Round 12
31,29,Shaun Higgins,MID,24,13,11,4,87.5,0,4,11,84.6,1.2,21,2020,Round 12
32,29,Luke McDonald,DEF,24,18,6,0,75,3,8,14,77.8,3,18,2020,Round 12
33,29,Zach Merrett,MID,24,17,7,7,75,4,2,11,64.7,2.4,18,2020,Round 12
34,29,Lachie Neale,MID,24,12,12,5,79.2,2,1,9,75,1,19,2020,Round 12
35,29,Clayton Oliver,MID,24,10,14,4,83.3,2,1,9,90,0.7,20,2020,Round 12
36,29,Christian Petracca,MID,24,14,10,4,66.7,4,0,8,57.1,1.4,16,2020,Round 12
37,29,Luke Ryan,KEYD,24,18,6,1,79.2,1,8,14,77.8,3,19,2020,Round 12
38,29,Luke Shuey,MID,24,14,10,5,70.8,3,2,8,57.1,1.4,17,2020,Round 12
39,29,Sam Walsh,MID,24,16,8,5,62.5,3,4,9,56.3,2,15,2020,Round 12
40,41,Jack Billings,MID,23,13,10,4,82.6,1,2,10,76.9,1.3,19,2020,Round 12
41,41,Angus Brayshaw,MID,23,11,12,1,78.3,1,3,9,81.8,0.9,18,2020,Round 12
42,41,Ben Keays,MID,23,14,9,5,73.9,4,6,8,57.1,1.6,17,2020,Round 12
43,41,Jarryd Lyons,MID,23,12,11,5,56.5,2,2,7,58.3,1.1,13,2020,Round 12
44,41,Andrew McGrath,MID,23,7,16,2,95.7,0,1,6,85.7,0.4,22,2020,Round 12
45,41,Marc Murphy,MID,23,9,14,2,47.8,5,2,2,22.2,0.6,11,2020,Round 12
46,41,Dayne Zorko,MID,23,22,1,7,56.5,5,3,12,54.5,22,13,2020,Round 12
47,48,Shaun Atley,DEF,22,12,10,1,95.5,1,2,11,91.7,1.2,21,2020,Round 12
48,48,Trent Dumont,MID,22,7,15,1,72.7,2,1,3,42.9,0.5,16,2020,Round 12
49,48,Kane Lambert,FWD,22,8,14,4,81.8,3,0,6,75,0.6,18,2020,Round 12
50,48,Ed Langdon,MID,22,13,9,2,81.8,2,3,9,69.2,1.4,18,2020,Round 12
51,48,Tom Phillips,FWD,22,14,8,4,63.6,2,4,7,50,1.8,14,2020,Round 12
52,48,Dane Rampe,KEYD,22,15,7,0,72.7,2,10,11,73.3,2.1,16,2020,Round 12
53,48,Christian Salem,DEF,22,16,6,1,95.5,2,5,15,93.8,2.7,21,2020,Round 12
54,48,Brad Sheppard,DEF,22,12,10,0,81.8,2,4,11,91.7,1.2,18,2020,Round 12
55,56,Mark Blicavs,KEYD,21,11,10,0,85.7,4,0,8,72.7,1.1,18,2020,Round 12
56,56,Jack Bowes,DEF,21,16,5,0,61.9,3,6,9,56.3,3.2,13,2020,Round 12
57,56,Josh Daicos,MID,21,10,11,2,66.7,3,1,3,30,0.9,14,2020,Round 12
58,56,Nat Fyfe,MID,21,12,9,6,61.9,3,0,7,58.3,1.3,13,2020,Round 12
59,56,Sam Menegola,MID,21,13,8,3,76.2,2,4,10,76.9,1.6,16,2020,Round 12
