,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Patrick Dangerfield,MID,45,16,29,6,71.1,2,3,11,68.8,0.6,32,2017,Round 15
1,2,Andrew Gaff,MID,42,22,20,10,64.3,6,4,10,45.5,1.1,27,2017,Round 15
2,3,Jarryd Lyons,MID,39,19,20,7,64.1,3,2,10,52.6,1,25,2017,Round 15
3,3,Chad Wingard,FWD,39,27,12,14,61.5,7,2,14,51.9,2.3,24,2017,Round 15
4,5,Luke Parker,MID,38,20,18,5,55.3,3,3,8,40,1.1,21,2017,Round 15
5,6,Gary Ablett,MID,37,22,15,7,70.3,4,3,12,54.5,1.5,26,2017,Round 15
6,7,Dustin Martin,MID,36,22,14,8,63.9,6,2,9,40.9,1.6,23,2017,Round 15
7,8,Tom Mitchell,MID,35,14,21,2,85.7,6,5,11,78.6,0.7,30,2017,Round 15
8,9,Sebastian Ross,MID,34,21,13,3,76.5,1,3,16,76.2,1.6,26,2017,Round 15
9,10,Michael Hibberd,DEF,33,21,12,2,78.8,1,11,16,76.2,1.8,26,2017,Round 15
10,10,Josh Kelly,MID,33,8,25,5,78.8,4,2,5,62.5,0.3,26,2017,Round 15
11,10,Kane Lambert,FWD,33,19,14,6,57.6,6,1,12,63.2,1.4,19,2017,Round 15
12,10,Sam Menegola,FWD,33,11,22,5,75.8,0,0,7,63.6,0.5,25,2017,Round 15
13,10,Callan Ward,MID,33,13,20,1,81.8,2,1,10,76.9,0.7,27,2017,Round 15
14,15,Jordan De Goey,FWD,32,14,18,8,84.4,2,2,11,78.6,0.8,27,2017,Round 15
15,15,Michael Walters,FWD,32,21,11,3,71.9,4,1,15,71.4,1.9,23,2017,Round 15
16,17,Brendon Goddard,MID,31,12,19,5,74.2,2,3,7,58.3,0.6,23,2017,Round 15
17,17,Michael Hurley,KEYD,31,18,13,1,67.7,4,6,11,61.1,1.4,21,2017,Round 15
18,17,Luke McDonald,MID,31,21,10,3,64.5,7,1,11,52.4,2.1,20,2017,Round 15
19,20,Brad Crouch,MID,30,14,16,5,70,3,1,9,64.3,0.9,21,2017,Round 15
20,20,Sam Docherty,DEF,30,23,7,3,86.7,1,3,20,87,3.3,26,2017,Round 15
21,20,Bryce Gibbs,MID,30,16,14,4,63.3,3,0,9,56.3,1.1,19,2017,Round 15
22,20,Ethan Hughes,DEF,30,15,15,4,83.3,0,2,13,86.7,1,25,2017,Round 15
23,20,Brodie Smith,DEF,30,18,12,5,76.7,3,4,13,72.2,1.5,23,2017,Round 15
24,20,Dayne Zorko,MID,30,15,15,4,60,6,0,7,46.7,1,18,2017,Round 15
25,26,Taylor Adams,MID,29,16,13,3,69,11,2,7,43.8,1.2,20,2017,Round 15
26,26,Ryan Burton,DEF,29,15,14,5,89.7,4,2,14,93.3,1.1,26,2017,Round 15
27,26,Patrick Cripps,MID,29,8,21,2,69,2,3,4,50,0.4,20,2017,Round 15
28,26,Matt Crouch,MID,29,12,17,1,75.9,2,3,7,58.3,0.7,22,2017,Round 15
29,26,Brandon Ellis,DEF,29,16,13,1,69,5,7,11,68.8,1.2,20,2017,Round 15
30,26,George Hewett,FWD,29,15,14,2,79.3,5,2,11,73.3,1.1,23,2017,Round 15
31,26,Bradley Hill,MID,29,21,8,3,62.1,5,3,12,57.1,2.6,18,2017,Round 15
32,26,Marc Murphy,MID,29,16,13,5,79.3,2,3,11,68.8,1.2,23,2017,Round 15
33,26,Lachie Neale,MID,29,11,18,2,75.9,2,2,9,81.8,0.6,22,2017,Round 15
34,26,Tom Phillips,MID,29,16,13,3,72.4,3,1,11,68.8,1.2,21,2017,Round 15
35,26,Adam Treloar,MID,29,10,19,1,75.9,3,2,6,60,0.5,22,2017,Round 15
36,26,Alex Witherden,DEF,29,16,13,1,72.4,5,6,11,68.8,1.2,21,2017,Round 15
37,38,Tom Cutler,DEF,28,15,13,2,71.4,3,4,7,46.7,1.2,20,2017,Round 15
38,38,Josh P. Kennedy,MID,28,12,16,2,71.4,4,0,7,58.3,0.8,20,2017,Round 15
39,38,David Mundy,FWD,28,15,13,0,64.3,4,1,8,53.3,1.2,18,2017,Round 15
40,38,Dom Sheed,MID,28,21,7,7,50,6,2,9,42.9,3,14,2017,Round 15
