,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Rockliff,MID,48,21,27,4,75,3,3,15,71.4,0.8,36,2016,Round 11
1,2,Lachie Neale,MID,42,13,29,2,90.5,4,1,10,76.9,0.4,38,2016,Round 11
2,3,Dion Prestia,MID,39,26,13,4,46.2,6,4,10,38.5,2,18,2016,Round 11
3,4,Shaun Grigg,MID,38,12,26,6,78.9,0,3,8,66.7,0.5,30,2016,Round 11
4,4,Lachie Hunter,MID,38,20,18,4,68.4,5,2,11,55,1.1,26,2016,Round 11
5,6,Zach Merrett,MID,37,12,25,3,64.9,2,2,6,50,0.5,24,2016,Round 11
6,7,Matt Crouch,MID,36,17,19,4,77.8,0,1,11,64.7,0.9,28,2016,Round 11
7,7,Dan Hannebery,MID,36,11,25,6,63.9,4,2,4,36.4,0.4,23,2016,Round 11
8,7,Bernie Vince,DEF,36,29,7,9,61.1,8,4,16,55.2,4.1,22,2016,Round 11
9,10,Matthew Boyd,DEF,34,27,7,2,79.4,1,5,23,85.2,3.9,27,2016,Round 11
10,10,Trent Cotchin,MID,34,20,14,8,67.6,5,5,12,60,1.4,23,2016,Round 11
11,12,Nick Dal Santo,MID,33,12,21,4,81.8,2,1,8,66.7,0.6,27,2016,Round 11
12,12,Josh P. Kennedy,MID,33,21,12,5,54.5,7,1,9,42.9,1.8,18,2016,Round 11
13,12,Jack Macrae,FWD,33,18,15,3,72.7,5,1,12,66.7,1.2,24,2016,Round 11
14,12,Tom Mitchell,MID,33,9,24,3,72.7,5,1,6,66.7,0.4,24,2016,Round 11
15,12,David Mundy,MID,33,16,17,7,87.9,1,3,13,81.3,0.9,29,2016,Round 11
16,12,Matt Rosa,MID,33,17,16,6,60.6,7,1,8,47.1,1.1,20,2016,Round 11
17,18,Patrick Dangerfield,MID,32,17,15,11,65.6,4,1,11,64.7,1.1,21,2016,Round 11
18,18,Touk Miller,FWD,32,13,19,6,56.3,5,1,5,38.5,0.7,18,2016,Round 11
19,18,Dylan Shiel,MID,32,19,13,4,68.8,1,3,14,73.7,1.5,22,2016,Round 11
20,18,Rory Sloane,MID,32,15,17,3,78.1,3,1,10,66.7,0.9,25,2016,Round 11
21,18,Dom Tyson,MID,32,16,16,6,81.3,6,2,11,68.8,1,26,2016,Round 11
22,23,Nathan Jones,MID,31,16,15,5,61.3,5,2,8,50,1.1,19,2016,Round 11
23,23,Anthony Miles,MID,31,16,15,3,71,2,1,9,56.3,1.1,22,2016,Round 11
24,23,Jack Steven,MID,31,16,15,5,71,3,4,10,62.5,1.1,22,2016,Round 11
25,26,Marcus Bontempelli,MID,30,11,19,3,76.7,1,1,6,54.5,0.6,23,2016,Round 11
26,26,Sam Kerridge,MID,30,17,13,7,73.3,0,1,13,76.5,1.3,22,2016,Round 11
