,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Mitchell,MID,39,17,22,2,64.1,9,3,10,58.8,0.8,25,2017,Round 16
1,2,Patrick Dangerfield,MID,38,19,19,9,68.4,5,1,11,57.9,1,26,2017,Round 16
2,2,Mitch Duncan,MID,38,17,21,6,84.2,4,2,13,76.5,0.8,32,2017,Round 16
3,2,David Zaharakis,MID,38,18,20,6,76.3,4,2,12,66.7,0.9,29,2017,Round 16
4,5,Dayne Zorko,MID,36,22,14,5,69.4,3,3,14,63.6,1.6,25,2017,Round 16
5,6,Sam Kerridge,MID,35,18,17,3,65.7,9,2,11,61.1,1.1,23,2017,Round 16
6,6,Marc Murphy,MID,35,17,18,4,77.1,1,1,14,82.4,0.9,27,2017,Round 16
7,6,Kade Simpson,DEF,35,28,7,4,62.9,6,6,16,57.1,4,22,2017,Round 16
8,9,Sam Docherty,DEF,34,23,11,3,73.5,0,4,17,73.9,2.1,25,2017,Round 16
9,9,Josh Kelly,MID,34,11,23,3,82.4,3,4,8,72.7,0.5,28,2017,Round 16
10,11,Nat Fyfe,MID,33,11,22,4,75.8,2,2,7,63.6,0.5,25,2017,Round 16
11,11,Sebastian Ross,MID,33,18,15,5,75.8,2,2,12,66.7,1.2,25,2017,Round 16
12,11,Jack Steven,MID,33,16,17,5,78.8,6,1,11,68.8,0.9,26,2017,Round 16
13,14,Connor Blakely,MID,32,19,13,4,84.4,1,7,14,73.7,1.5,27,2017,Round 16
14,14,Matt Crouch,MID,32,16,16,3,81.3,1,2,12,75,1,26,2017,Round 16
15,14,Dyson Heppell,MID,32,10,22,5,68.8,2,2,5,50,0.5,22,2017,Round 16
16,14,James Kelly,DEF,32,11,21,2,84.4,7,4,8,72.7,0.5,27,2017,Round 16
17,14,Rory Laird,DEF,32,23,9,3,87.5,1,5,19,82.6,2.6,28,2017,Round 16
18,14,Toby McLean,FWD,32,15,17,3,65.6,4,1,7,46.7,0.9,21,2017,Round 16
19,14,Callan Ward,MID,32,19,13,4,78.1,3,3,14,73.7,1.5,25,2017,Round 16
20,21,Brad Ebert,MID,31,14,17,4,77.4,5,1,9,64.3,0.8,24,2017,Round 16
21,21,Bryce Gibbs,MID,31,20,11,4,51.6,4,0,8,40,1.8,16,2017,Round 16
22,21,Leigh Montagna,DEF,31,18,13,2,71,6,4,11,61.1,1.4,22,2017,Round 16
23,21,David Myers,MID,31,17,14,5,61.3,3,1,7,41.2,1.2,19,2017,Round 16
24,21,Dylan Shiel,MID,31,9,22,6,74.2,4,1,4,44.4,0.4,23,2017,Round 16
25,26,Michael Hurley,KEYD,30,19,11,0,90,2,8,16,84.2,1.7,27,2017,Round 16
26,26,Jake Lloyd,DEF,30,18,12,6,70,4,4,11,61.1,1.5,21,2017,Round 16
27,28,Shaun Grigg,MID,29,15,14,5,65.5,4,3,7,46.7,1.1,19,2017,Round 16
28,28,Clayton Oliver,MID,29,8,21,5,79.3,2,3,6,75,0.4,23,2017,Round 16
29,28,Luke Parker,MID,29,12,17,2,72.4,2,2,5,41.7,0.7,21,2017,Round 16
30,28,Scott Pendlebury,MID,29,11,18,7,82.8,3,2,7,63.6,0.6,24,2017,Round 16
31,28,Koby Stevens,MID,29,12,17,5,79.3,7,2,9,75,0.7,23,2017,Round 16
32,28,David Swallow,MID,29,16,13,4,65.5,3,2,10,62.5,1.2,19,2017,Round 16
33,34,Ben Cunnington,MID,28,7,21,3,75,3,2,6,85.7,0.3,21,2017,Round 16
34,34,Andrew Gaff,MID,28,15,13,2,82.1,5,3,11,73.3,1.2,23,2017,Round 16
35,34,Darcy Parish,FWD,28,18,10,4,53.6,4,1,8,44.4,1.8,15,2017,Round 16
36,34,Jack Sinclair,MID,28,11,17,5,75,0,2,6,54.5,0.6,21,2017,Round 16
37,34,Jack Steele,MID,28,9,19,4,67.9,7,1,3,33.3,0.5,19,2017,Round 16
38,34,Ollie Wines,MID,28,13,15,6,67.9,4,0,5,38.5,0.9,19,2017,Round 16
39,34,Jack Ziebell,MID,28,16,12,5,57.1,2,4,7,43.8,1.3,16,2017,Round 16
40,41,Lachie Henderson,KEYD,27,18,9,4,81.5,2,6,14,77.8,2,22,2017,Round 16
41,41,Lachie Hunter,MID,27,21,6,9,55.6,2,1,9,42.9,3.5,15,2017,Round 16
42,41,Jarryd Lyons,MID,27,13,14,6,66.7,0,1,7,53.8,0.9,18,2017,Round 16
43,41,Jack Macrae,MID,27,11,16,1,77.8,1,1,7,63.6,0.7,21,2017,Round 16
44,41,Lachie Neale,MID,27,14,13,4,77.8,4,1,9,64.3,1.1,21,2017,Round 16
45,46,Shaun Higgins,MID,26,18,8,7,73.1,1,1,11,61.1,2.3,19,2017,Round 16
46,46,Sam Mitchell,MID,26,12,14,4,61.5,3,3,5,41.7,0.9,16,2017,Round 16
47,46,Heath Shaw,DEF,26,18,8,3,84.6,2,2,14,77.8,2.3,22,2017,Round 16
48,46,Steele Sidebottom,MID,26,15,11,4,73.1,2,2,10,66.7,1.4,19,2017,Round 16
49,50,Travis Boak,FWD,25,11,14,5,88,2,1,8,72.7,0.8,22,2017,Round 16
50,50,Billy Hartung,MID,25,14,11,5,76,4,2,10,71.4,1.3,19,2017,Round 16
51,50,Bradley Hill,MID,25,18,7,4,80,1,2,13,72.2,2.6,20,2017,Round 16
52,50,Matthew Kennedy,MID,25,11,14,4,68,3,1,8,72.7,0.8,17,2017,Round 16
53,50,Zach Merrett,MID,25,16,9,6,76,1,2,12,75,1.8,19,2017,Round 16
54,50,Jack Newnes,MID,25,14,11,7,68,3,3,10,71.4,1.3,17,2017,Round 16
55,50,Christian Petracca,FWD,25,10,15,2,64,2,1,2,20,0.7,16,2017,Round 16
56,50,Dane Rampe,KEYD,25,16,9,1,88,2,6,15,93.8,1.8,22,2017,Round 16
57,50,Tom Scully,MID,25,10,15,4,76,3,1,7,70,0.7,19,2017,Round 16
58,59,Taylor Adams,MID,24,16,8,9,83.3,2,1,12,75,2,20,2017,Round 16
59,59,Marcus Bontempelli,MID,24,15,9,6,45.8,3,1,6,40,1.7,11,2017,Round 16
60,59,Brad Crouch,MID,24,15,9,4,79.2,1,3,10,66.7,1.7,19,2017,Round 16
61,59,Heath Grundy,KEYD,24,11,13,0,75,3,2,6,54.5,0.8,18,2017,Round 16
62,59,Kane Lambert,FWD,24,10,14,2,79.2,1,0,8,80,0.7,19,2017,Round 16
63,59,Tom Langdon,DEF,24,9,15,2,79.2,1,3,6,66.7,0.6,19,2017,Round 16
64,59,Jordan Lewis,MID,24,10,14,0,70.8,5,1,6,60,0.7,17,2017,Round 16
65,59,Touk Miller,MID,24,7,17,1,54.2,2,0,2,28.6,0.4,13,2017,Round 16
66,59,Aaron Mullett,DEF,24,20,4,2,87.5,1,8,17,85,5,21,2017,Round 16
67,59,Alex Neal-Bullen,FWD,24,13,11,4,62.5,5,1,7,53.8,1.2,15,2017,Round 16
68,59,Lachie Plowman,DEF,24,12,12,0,87.5,1,0,10,83.3,1,21,2017,Round 16
69,59,Joel Selwood,MID,24,13,11,4,75,2,1,9,69.2,1.2,18,2017,Round 16
70,59,Alex Sexton,MID,24,22,2,5,79.2,1,3,17,77.3,11,19,2017,Round 16
71,59,Rory Sloane,MID,24,12,12,8,54.2,7,1,7,58.3,1,13,2017,Round 16
72,59,Adam Tomlinson,KEYD,24,22,2,3,83.3,0,5,19,86.4,11,20,2017,Round 16
73,74,Rory Atkins,MID,23,15,8,1,87,2,6,12,80,1.9,20,2017,Round 16
74,74,Matthew Boyd,DEF,23,14,9,2,60.9,4,4,8,57.1,1.6,14,2017,Round 16
75,74,Shaun Burgoyne,MID,23,11,12,4,69.6,5,1,6,54.5,0.9,16,2017,Round 16
76,74,Brendon Goddard,MID,23,14,9,2,73.9,3,2,10,71.4,1.6,17,2017,Round 16
77,74,Steven Motlop,FWD,23,17,6,4,69.6,4,1,13,76.5,2.8,16,2017,Round 16
78,74,Matthew Suckling,DEF,23,17,6,8,69.6,4,4,11,64.7,2.8,16,2017,Round 16
79,74,Jobe Watson,MID,23,8,15,5,82.6,4,1,4,50,0.5,19,2017,Round 16
80,74,Justin Westhoff,MID,23,14,9,1,87,1,3,11,78.6,1.6,20,2017,Round 16
81,82,Jack Crisp,DEF,22,13,9,2,81.8,3,3,10,76.9,1.4,18,2017,Round 16
82,82,Liam Duggan,DEF,22,16,6,4,63.6,4,7,9,56.3,2.7,14,2017,Round 16
83,82,Mitchell Hibberd,DEF,22,10,12,1,86.4,2,0,7,70,0.8,19,2017,Round 16
84,82,Will Hoskin-Elliott,MID,22,10,12,4,72.7,1,1,6,60,0.8,16,2017,Round 16
85,82,Kieren Jack,FWD,22,14,8,2,72.7,0,0,9,64.3,1.8,16,2017,Round 16
86,82,Jake Lever,KEYD,22,16,6,1,90.9,3,7,14,87.5,2.7,20,2017,Round 16
87,82,Sam Mayes,DEF,22,17,5,2,86.4,2,7,16,94.1,3.4,19,2017,Round 16
88,82,Luke McDonald,MID,22,12,10,4,72.7,6,0,7,58.3,1.2,16,2017,Round 16
89,82,Sam Menegola,FWD,22,12,10,4,77.3,3,2,9,75,1.2,17,2017,Round 16
90,82,Callum Mills,DEF,22,13,9,2,68.2,4,5,7,53.8,1.4,15,2017,Round 16
91,82,Tom Rockliff,MID,22,15,7,3,86.4,3,2,13,86.7,2.1,19,2017,Round 16
92,82,Shane Savage,DEF,22,16,6,4,90.9,2,1,14,87.5,2.7,20,2017,Round 16
93,82,James Sicily,DEF,22,14,8,2,86.4,3,3,11,78.6,1.8,19,2017,Round 16
94,82,Andrew Swallow,MID,22,6,16,2,86.4,1,0,5,83.3,0.4,19,2017,Round 16
95,96,Josh Caddy,FWD,21,14,7,3,47.6,6,3,7,50,2,10,2017,Round 16
96,96,Shane Edwards,FWD,21,4,17,1,76.2,3,4,2,50,0.2,16,2017,Round 16
