,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Ryan Griffen,MID,47,24,23,8,61.7,5,4,14,58.3,1,29,2012,Round 21
1,2,Gary Ablett,MID,43,22,21,3,79.1,4,7,14,63.6,1,34,2012,Round 21
2,3,Dayne Beams,MID,38,16,22,5,68.4,0,1,8,50,0.7,26,2012,Round 21
3,3,Toby Greene,MID,38,20,18,7,65.8,3,2,9,45,1.1,25,2012,Round 21
4,5,Marc Murphy,MID,37,23,14,6,81.1,2,2,19,82.6,1.6,30,2012,Round 21
5,6,Brad Sewell,MID,36,16,20,5,77.8,4,1,8,53.3,0.8,27,2012,Round 21
6,7,Matthew Boyd,MID,35,13,22,4,71.4,5,4,6,46.2,0.6,25,2012,Round 21
7,7,Brent Harvey,FWD,35,24,11,5,91.4,4,1,20,90.9,2,30,2012,Round 21
8,7,Luke Hodge,MID,35,15,20,5,62.9,3,2,8,53.3,0.8,22,2012,Round 21
9,10,Josh P. Kennedy,MID,34,14,20,5,73.5,4,1,6,42.9,0.7,25,2012,Round 21
10,10,Scott Selwood,MID,34,16,18,1,70.6,3,1,9,56.3,0.9,24,2012,Round 21
11,12,Kane Cornes,MID,32,16,16,4,78.1,1,3,11,68.8,1,25,2012,Round 21
12,12,Trent Cotchin,MID,32,16,16,5,65.6,3,4,10,62.5,1,21,2012,Round 21
13,12,David Mundy,MID,32,16,16,2,71.9,2,3,11,68.8,1,23,2012,Round 21
14,12,Scott Thompson,MID,32,16,16,5,65.6,8,0,11,68.8,1,21,2012,Round 21
15,16,Harley Bennell,MID,31,12,19,2,80.6,3,3,9,75,0.6,25,2012,Round 21
16,16,Jason Gram,DEF,31,17,14,7,80.6,3,2,11,64.7,1.2,25,2012,Round 21
17,18,Patrick Dangerfield,MID,30,20,10,10,70,2,3,13,65,2,21,2012,Round 21
18,18,Brendon Goddard,DEF,30,21,9,4,73.3,3,1,14,66.7,2.3,22,2012,Round 21
19,18,Jack Redden,MID,30,14,16,5,83.3,3,2,10,71.4,0.9,25,2012,Round 21
20,18,Jarryd Roughead,KEYF,30,17,13,5,63.3,4,0,8,50,1.2,18,2012,Round 21
21,18,Jobe Watson,MID,30,17,13,4,70,6,2,9,56.3,1.2,20,2012,Round 21
22,23,Kieren Jack,MID,29,15,14,8,69,2,1,9,60,1.1,20,2012,Round 21
23,24,Lynden Dunn,DEF,28,16,12,6,85.7,2,4,12,75,1.3,24,2012,Round 21
24,24,Bryce Gibbs,MID,28,21,7,8,96.4,0,4,20,95.2,3,27,2012,Round 21
25,24,Sam Gibson,MID,28,22,6,2,75,2,1,16,72.7,3.7,21,2012,Round 21
26,24,Shane Tuck,MID,28,12,16,5,78.6,0,5,10,83.3,0.8,22,2012,Round 21
27,28,Pearce Hanley,DEF,27,16,11,3,81.5,2,7,12,75,1.5,22,2012,Round 21
28,28,James Kelly,MID,27,12,15,3,77.8,3,2,8,66.7,0.8,21,2012,Round 21
29,28,Jordan Lewis,FWD,27,14,13,7,70.4,4,0,9,64.3,1.1,19,2012,Round 21
30,28,Brock McLean,MID,27,19,8,3,74.1,4,1,13,68.4,2.4,21,2012,Round 21
31,28,Kade Simpson,MID,27,16,11,4,77.8,0,3,12,75,1.5,21,2012,Round 21
32,28,Dale Thomas,FWD,27,17,10,5,77.8,2,5,12,70.6,1.7,21,2012,Round 21
33,34,Ryan Bastinac,MID,26,17,9,4,76.9,2,1,11,68.8,1.8,19,2012,Round 21
34,34,Grant Birchall,DEF,26,14,12,6,96.2,0,0,13,100,1.1,24,2012,Round 21
35,34,Lenny Hayes,MID,26,9,17,3,73.1,3,3,5,55.6,0.5,19,2012,Round 21
36,34,Luke Parker,MID,26,14,12,6,80.8,3,1,11,78.6,1.2,21,2012,Round 21
37,34,Matthew Priddis,MID,26,7,19,3,73.1,3,1,6,85.7,0.4,19,2012,Round 21
38,34,Liam Shiels,MID,26,9,17,4,80.8,4,0,6,66.7,0.5,21,2012,Round 21
39,34,Steele Sidebottom,MID,26,16,10,2,61.5,2,1,8,50,1.6,16,2012,Round 21
40,41,Taylor Adams,FWD,25,18,7,2,40,4,7,6,33.3,2.6,10,2012,Round 21
41,41,Michael Barlow,MID,25,17,8,4,76,4,2,13,76.5,2.1,19,2012,Round 21
42,41,Simon Black,MID,25,11,14,4,48,4,1,6,54.5,0.8,12,2012,Round 21
43,41,Courtenay Dempsey,DEF,25,13,12,1,72,3,5,8,61.5,1.1,18,2012,Round 21
44,41,Paul Duffield,DEF,25,22,3,4,88,1,4,20,90.9,7.3,22,2012,Round 21
45,41,Shaun Grigg,MID,25,16,9,5,72,2,4,10,62.5,1.8,18,2012,Round 21
46,41,Jarrad McVeigh,MID,25,14,11,4,72,4,1,7,53.8,1.2,17,2012,Round 21
47,41,Ryan O'Keefe,MID,25,12,13,1,88,2,0,10,83.3,0.9,22,2012,Round 21
48,41,Scott Pendlebury,MID,25,19,6,4,64,2,4,10,55.6,3,15,2012,Round 21
49,41,Luke Power,DEF,25,15,10,3,76,1,4,12,80,1.5,19,2012,Round 21
50,41,Luke Shuey,MID,25,15,10,3,72,2,4,10,66.7,1.5,18,2012,Round 21
51,41,Danny Stanley,DEF,25,8,17,1,76,3,1,5,62.5,0.5,19,2012,Round 21
52,53,Hayden Ballantyne,FWD,24,16,8,4,62.5,3,1,9,56.3,2,15,2012,Round 21
53,53,Dom Cassisi,MID,24,14,10,1,83.3,1,1,11,84.6,1.3,19,2012,Round 21
54,53,Ben Cunnington,MID,24,9,15,4,75,4,2,5,55.6,0.6,18,2012,Round 21
55,53,Xavier Ellis,MID,24,10,14,2,70.8,2,3,7,70,0.7,17,2012,Round 21
56,53,Jack Grimes,MID,24,15,9,3,79.2,3,1,10,66.7,1.7,19,2012,Round 21
57,53,Dan Hannebery,MID,24,11,13,0,87.5,1,1,8,72.7,0.8,21,2012,Round 21
58,53,Nathan Jones,MID,24,9,15,2,83.3,2,0,5,55.6,0.6,20,2012,Round 21
59,53,Danyle Pearce,MID,24,20,4,7,58.3,4,4,12,60,5,15,2012,Round 21
60,53,Isaac Smith,MID,24,11,13,2,79.2,4,1,7,63.6,0.8,19,2012,Round 21
61,53,Andrew Swallow,MID,24,12,12,5,87.5,1,1,10,83.3,1,21,2012,Round 21
62,53,Justin Westhoff,KEYF,24,12,12,4,87.5,2,3,9,75,1,21,2012,Round 21
63,64,Mitch Duncan,MID,23,11,12,5,69.6,3,0,9,81.8,0.9,16,2012,Round 21
64,64,David Hale,RUC,23,11,12,3,78.3,3,0,6,54.5,0.9,18,2012,Round 21
65,64,Bachar Houli,DEF,23,10,13,2,78.3,1,3,6,60,0.8,18,2012,Round 21
66,64,Steve Johnson,FWD,23,14,9,7,73.9,5,1,10,71.4,1.6,17,2012,Round 21
67,64,Chris Judd,MID,23,12,11,4,78.3,3,4,9,75,1.1,18,2012,Round 21
68,64,Adam McPhee,DEF,23,16,7,2,95.7,2,3,16,100,2.3,22,2012,Round 21
69,64,Leigh Montagna,MID,23,15,8,3,65.2,3,2,9,60,1.9,15,2012,Round 21
70,64,Clay Smith,MID,23,12,11,3,65.2,3,1,7,58.3,1.1,15,2012,Round 21
71,64,Mathew Stokes,FWD,23,10,13,3,73.9,2,0,5,50,0.8,17,2012,Round 21
72,64,Jack Trengove,MID,23,12,11,4,56.5,5,2,7,58.3,1.1,13,2012,Round 21
73,64,Beau Waters,DEF,23,16,7,1,82.6,3,9,13,81.3,2.3,19,2012,Round 21
74,75,Jed Adcock,DEF,22,14,8,3,86.4,1,8,12,85.7,1.8,19,2012,Round 21
75,75,Craig Bird,FWD,22,12,10,4,72.7,2,1,10,83.3,1.2,16,2012,Round 21
76,75,Andrew Embley,MID,22,12,10,1,90.9,0,1,11,91.7,1.2,20,2012,Round 21
77,75,Adam Goodes,FWD,22,19,3,5,68.2,4,1,12,63.2,6.3,15,2012,Round 21
78,75,Heath Grundy,KEYD,22,15,7,0,81.8,4,7,12,80,2.1,18,2012,Round 21
79,75,Josh Hunt,DEF,22,12,10,3,86.4,1,2,9,75,1.2,19,2012,Round 21
80,75,Joel Macdonald,DEF,22,14,8,2,72.7,1,1,10,71.4,1.8,17,2012,Round 21
81,75,Dustin Martin,FWD,22,15,7,6,63.6,7,3,9,60,2.1,14,2012,Round 21
82,75,Chris Masten,MID,22,13,9,6,81.8,5,2,9,69.2,1.4,18,2012,Round 21
83,75,Steven May,KEYF,22,16,6,6,77.3,2,0,13,81.3,2.7,17,2012,Round 21
84,75,John McCarthy,MID,22,11,11,1,63.6,2,3,6,54.5,1,14,2012,Round 21
85,75,Clancee Pearce,MID,22,6,16,2,72.7,4,0,3,50,0.4,16,2012,Round 21
86,75,Andrew Raines,MID,22,13,9,4,77.3,3,2,11,84.6,1.4,17,2012,Round 21
87,75,Daniel Rich,MID,22,14,8,5,72.7,3,0,9,64.3,1.8,16,2012,Round 21
88,75,Sam Shaw,DEF,22,21,1,2,77.3,3,11,16,76.2,21,17,2012,Round 21
89,75,Colin Sylvia,FWD,22,11,11,4,86.4,4,2,8,72.7,1,19,2012,Round 21
90,75,Scott D. Thompson,KEYD,22,13,9,3,72.7,2,3,9,69.2,1.4,16,2012,Round 21
91,75,Bernie Vince,MID,22,18,4,3,86.4,3,3,14,82.4,4.3,18,2012,Round 21
92,75,Clinton Young,MID,22,16,6,6,81.8,3,3,12,75,2.7,18,2012,Round 21
