,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh Kelly,MID,30,15,15,2,80,1,1,11,73.3,1,24,2020,Round 5
1,1,Adam Treloar,MID,30,19,11,1,40,2,5,5,26.3,1.7,12,2020,Round 5
2,3,Lachie Neale,MID,29,16,13,5,79.3,3,2,11,68.8,1.2,23,2020,Round 5
3,3,Dylan Shiel,MID,29,19,10,6,69,2,2,14,73.7,1.9,20,2020,Round 5
4,5,Harry Perryman,MID,28,18,10,3,75,1,5,13,72.2,1.8,21,2020,Round 5
5,5,Lachie Whitfield,DEF,28,15,13,2,78.6,3,4,10,66.7,1.2,22,2020,Round 5
6,7,Matt Crouch,MID,27,10,17,3,66.7,3,1,6,60,0.6,18,2020,Round 5
7,7,Brad Crouch,MID,27,15,12,4,77.8,4,2,10,66.7,1.3,21,2020,Round 5
8,7,Kane Lambert,FWD,27,11,16,2,88.9,1,1,10,90.9,0.7,24,2020,Round 5
9,7,Jarryd Lyons,MID,27,17,10,5,66.7,3,0,11,64.7,1.7,18,2020,Round 5
10,7,Christian Petracca,MID,27,7,20,5,85.2,3,1,6,85.7,0.4,23,2020,Round 5
11,12,Travis Boak,MID,26,8,18,4,73.1,1,0,3,37.5,0.4,19,2020,Round 5
12,12,Jake Lloyd,DEF,26,16,10,1,92.3,0,10,14,87.5,1.6,24,2020,Round 5
13,12,Clayton Oliver,MID,26,8,18,3,73.1,5,1,3,37.5,0.4,19,2020,Round 5
14,15,Mitch Duncan,MID,25,15,10,4,56,3,2,8,53.3,1.5,14,2020,Round 5
15,15,Michael Hibberd,DEF,25,11,14,2,68,4,1,7,63.6,0.8,17,2020,Round 5
16,15,Josh P. Kennedy,MID,25,10,15,0,64,9,2,4,40,0.7,16,2020,Round 5
17,15,Rory Laird,MID,25,14,11,2,76,0,3,10,71.4,1.3,19,2020,Round 5
18,15,David Mundy,MID,25,14,11,2,88,1,3,11,78.6,1.3,22,2020,Round 5
19,15,Jaeger O'Meara,MID,25,13,12,5,76,2,0,7,53.8,1.1,19,2020,Round 5
20,21,Stephen Coniglio,MID,24,16,8,2,66.7,3,1,8,50,2,16,2020,Round 5
21,21,Jack Macrae,MID,24,10,14,3,75,1,5,6,60,0.7,18,2020,Round 5
22,21,Brayden Maynard,DEF,24,9,15,1,62.5,1,4,5,55.6,0.6,15,2020,Round 5
23,21,Tom Mitchell,MID,24,11,13,4,70.8,5,1,5,45.5,0.8,17,2020,Round 5
24,21,Heath Shaw,DEF,24,19,5,1,83.3,1,4,15,78.9,3.8,20,2020,Round 5
25,21,Dom Sheed,MID,24,17,7,5,66.7,2,4,11,64.7,2.4,16,2020,Round 5
26,27,Jack Billings,MID,23,12,11,3,69.6,1,3,9,75,1.1,16,2020,Round 5
27,27,Andrew Brayshaw,MID,23,13,10,3,82.6,2,2,11,84.6,1.3,19,2020,Round 5
28,27,Tom Liberatore,MID,23,9,14,0,69.6,4,1,4,44.4,0.6,16,2020,Round 5
29,27,Sam Menegola,MID,23,13,10,3,69.6,4,3,9,69.2,1.3,16,2020,Round 5
30,27,Jack Steele,MID,23,11,12,0,78.3,3,0,7,63.6,0.9,18,2020,Round 5
31,32,Patrick Cripps,MID,22,13,9,5,77.3,4,0,9,69.2,1.4,17,2020,Round 5
32,32,Caleb Daniel,DEF,22,12,10,1,86.4,1,2,10,83.3,1.2,19,2020,Round 5
33,32,Tim English,RUC,22,9,13,1,63.6,1,1,3,33.3,0.7,14,2020,Round 5
34,32,Max Gawn,RUC,22,12,10,2,63.6,4,2,7,58.3,1.2,14,2020,Round 5
35,32,Jason Johannisen,DEF,22,15,7,4,77.3,2,4,10,66.7,2.1,17,2020,Round 5
36,32,Toby McLean,FWD,22,10,12,3,72.7,3,2,5,50,0.8,16,2020,Round 5
37,32,Scott Pendlebury,MID,22,8,14,5,81.8,1,0,5,62.5,0.6,18,2020,Round 5
38,32,Joel Selwood,MID,22,9,13,2,54.5,9,0,3,33.3,0.7,12,2020,Round 5
39,32,David Swallow,MID,22,12,10,3,54.5,5,2,4,33.3,1.2,12,2020,Round 5
40,41,Josh Daicos,MID,21,14,7,3,61.9,1,3,7,50,2,13,2020,Round 5
41,41,Jordan De Goey,FWD,21,14,7,4,52.4,3,1,5,35.7,2,11,2020,Round 5
42,41,Hugh Greenwood,MID,21,14,7,0,47.6,3,4,4,28.6,2,10,2020,Round 5
43,41,Nick Haynes,DEF,21,17,4,0,81,1,7,14,82.4,4.3,17,2020,Round 5
44,41,Dan Houston,DEF,21,16,5,3,71.4,0,7,12,75,3.2,15,2020,Round 5
45,41,Sebastian Ross,MID,21,12,9,2,76.2,2,1,9,75,1.3,16,2020,Round 5
46,41,Christian Salem,DEF,21,16,5,3,71.4,2,3,12,75,3.2,15,2020,Round 5
47,41,Brad Sheppard,DEF,21,15,6,0,85.7,0,6,14,93.3,2.5,18,2020,Round 5
48,41,Elliot Yeo,MID,21,14,7,5,71.4,2,1,9,64.3,2,15,2020,Round 5
49,50,Noah Balta,KEYD,20,13,7,0,60,4,7,7,53.8,1.9,12,2020,Round 5
50,50,Patrick Dangerfield,MID,20,12,8,3,70,2,1,10,83.3,1.5,14,2020,Round 5
51,50,Sam Docherty,DEF,20,13,7,2,80,2,4,9,69.2,1.9,16,2020,Round 5
52,50,Brodie Grundy,RUC,20,7,13,3,80,2,1,4,57.1,0.5,16,2020,Round 5
53,50,Patrick Lipinski,MID,20,7,13,1,70,1,1,6,85.7,0.5,14,2020,Round 5
54,50,Rowan Marshall,RUC,20,15,5,5,75,0,0,10,66.7,3,15,2020,Round 5
55,50,Dustin Martin,FWD,20,13,7,4,75,4,0,8,61.5,1.9,15,2020,Round 5
56,50,Steven May,KEYD,20,16,4,0,90,2,7,14,87.5,4,18,2020,Round 5
57,50,Daniel Rich,DEF,20,17,3,2,65,2,9,11,64.7,5.7,13,2020,Round 5
58,50,Jy Simpkin,MID,20,6,14,2,80,1,0,3,50,0.4,16,2020,Round 5
59,50,Brodie Smith,DEF,20,15,5,3,85,4,1,12,80,3,17,2020,Round 5
60,50,Zach Tuohy,MID,20,17,3,5,65,3,4,10,58.8,5.7,13,2020,Round 5
61,62,James Aish,MID,19,14,5,3,94.7,0,2,13,92.9,2.8,18,2020,Round 5
62,62,Jarrod Berry,MID,19,10,9,4,73.7,1,0,6,60,1.1,14,2020,Round 5
63,62,Josh Caddy,MID,19,12,7,5,84.2,1,2,9,75,1.7,16,2020,Round 5
64,62,Nick Coffield,DEF,19,12,7,3,89.5,2,4,11,91.7,1.7,17,2020,Round 5
65,62,Oliver Florent,MID,19,12,7,4,57.9,4,2,5,41.7,1.7,11,2020,Round 5
66,62,James Harmes,DEF,19,10,9,6,84.2,1,0,7,70,1.1,16,2020,Round 5
67,62,Jack Higgins,FWD,19,9,10,3,84.2,2,1,7,77.8,0.9,16,2020,Round 5
68,62,Bachar Houli,DEF,19,7,12,2,73.7,4,4,5,71.4,0.6,14,2020,Round 5
69,62,Tim Kelly,MID,19,10,9,7,68.4,4,0,7,70,1.1,13,2020,Round 5
70,62,Jack Martin,FWD,19,8,11,2,89.5,1,2,6,75,0.7,17,2020,Round 5
71,62,Hugh McCluggage,MID,19,8,11,3,73.7,2,2,6,75,0.7,14,2020,Round 5
72,62,Andrew McGrath,MID,19,11,8,0,63.2,3,1,5,45.5,1.4,12,2020,Round 5
73,62,Luke Parker,MID,19,10,9,3,68.4,1,2,5,50,1.1,13,2020,Round 5
74,62,Dion Prestia,MID,19,6,13,1,73.7,1,1,5,83.3,0.5,14,2020,Round 5
75,62,Kade Simpson,DEF,19,11,8,0,94.7,2,6,10,90.9,1.4,18,2020,Round 5
76,62,Isaac Smith,FWD,19,12,7,4,57.9,6,1,4,33.3,1.7,11,2020,Round 5
77,78,Noah Anderson,MID,18,10,8,2,72.2,6,1,5,50,1.3,13,2020,Round 5
