,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Gary Ablett,MID,45,28,17,5,53.3,11,5,17,60.7,1.6,24,2014,Round 15
1,2,Dyson Heppell,MID,40,21,19,3,57.5,6,5,11,52.4,1.1,23,2014,Round 15
2,3,Brandon Ellis,MID,36,19,17,4,72.2,3,5,11,57.9,1.1,26,2014,Round 15
3,4,Pearce Hanley,MID,34,24,10,6,76.5,2,6,18,75,2.4,26,2014,Round 15
4,4,Scott Thompson,MID,34,20,14,4,76.5,2,0,14,70,1.4,26,2014,Round 15
5,6,Travis Boak,MID,33,14,19,6,66.7,2,1,5,35.7,0.7,22,2014,Round 15
6,6,Steele Sidebottom,MID,33,17,16,3,90.9,2,3,15,88.2,1.1,30,2014,Round 15
7,8,Matthew Boyd,MID,32,20,12,3,50,3,2,8,40,1.7,16,2014,Round 15
8,8,Patrick Dangerfield,MID,32,13,19,8,46.9,2,1,2,15.4,0.7,15,2014,Round 15
9,8,Stephen Hill,MID,32,26,6,5,53.1,5,3,14,53.8,4.3,17,2014,Round 15
10,8,Kieren Jack,MID,32,17,15,6,59.4,5,3,7,41.2,1.1,19,2014,Round 15
11,12,Trent Cotchin,MID,31,16,15,1,83.9,0,2,11,68.8,1.1,26,2014,Round 15
12,12,Nat Fyfe,MID,31,15,16,5,67.7,1,1,10,66.7,0.9,21,2014,Round 15
13,14,Nick Dal Santo,FWD,30,14,16,4,70,1,4,10,71.4,0.9,21,2014,Round 15
14,14,Brett Deledio,FWD,30,15,15,4,66.7,4,2,9,60,1,20,2014,Round 15
15,14,Paul Duffield,DEF,30,18,12,2,86.7,4,5,15,83.3,1.5,26,2014,Round 15
16,14,Luke Parker,FWD,30,14,16,2,53.3,1,1,7,50,0.9,16,2014,Round 15
17,14,Dane Swan,MID,30,12,18,2,73.3,3,1,7,58.3,0.7,22,2014,Round 15
18,19,Josh P. Kennedy,MID,29,13,16,5,58.6,7,1,6,46.2,0.8,17,2014,Round 15
