,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Jake Lloyd,DEF,42,27,15,2,78.6,1,4,20,74.1,1.8,33,2019,Round 12
1,2,Patrick Cripps,MID,38,18,20,5,81.6,2,3,12,66.7,0.9,31,2019,Round 12
2,2,Patrick Dangerfield,MID,38,21,17,8,65.8,8,1,14,66.7,1.2,25,2019,Round 12
3,4,Tim Taranto,MID,36,18,18,2,63.9,5,2,9,50,1,23,2019,Round 12
4,5,James Harmes,MID,35,18,17,5,65.7,7,4,8,44.4,1.1,23,2019,Round 12
5,6,Matt Crouch,MID,34,15,19,3,76.5,3,1,13,86.7,0.8,26,2019,Round 12
6,6,Mitch Duncan,MID,34,21,13,5,61.8,7,2,14,66.7,1.6,21,2019,Round 12
7,6,Max Gawn,RUC,34,21,13,5,52.9,6,3,9,42.9,1.6,18,2019,Round 12
8,6,Josh Kelly,MID,34,18,16,0,64.7,4,1,8,44.4,1.1,22,2019,Round 12
9,6,Adam Treloar,MID,34,18,16,5,58.8,8,0,12,66.7,1.1,20,2019,Round 12
10,11,Clayton Oliver,MID,33,7,26,1,75.8,5,1,1,14.3,0.3,25,2019,Round 12
11,12,Angus Brayshaw,MID,32,21,11,8,56.3,5,4,11,52.4,1.9,18,2019,Round 12
12,12,Tim Kelly,MID,32,19,13,3,59.4,4,3,12,63.2,1.5,19,2019,Round 12
13,12,Dane Rampe,KEYD,32,25,7,3,93.8,1,11,23,92,3.6,30,2019,Round 12
14,12,Sam Walsh,MID,32,23,9,5,81.3,6,2,17,73.9,2.6,26,2019,Round 12
15,16,Ben Cunnington,MID,31,14,17,7,74.2,3,1,8,57.1,0.8,23,2019,Round 12
16,16,Brayden Fiorini,MID,31,18,13,2,67.7,2,2,10,55.6,1.4,21,2019,Round 12
17,16,Lachie Neale,MID,31,15,16,3,74.2,4,1,8,53.3,0.9,23,2019,Round 12
18,19,Brad Crouch,MID,30,15,15,4,53.3,3,0,3,20,1,16,2019,Round 12
19,19,Ed Curnow,MID,30,13,17,5,70,4,3,7,53.8,0.8,21,2019,Round 12
20,19,Dion Prestia,MID,30,16,14,6,56.7,4,3,5,31.3,1.1,17,2019,Round 12
21,22,Will Brodie,MID,29,19,10,4,69,4,4,11,57.9,1.9,20,2019,Round 12
22,22,George Hewett,MID,29,15,14,1,86.2,3,0,11,73.3,1.1,25,2019,Round 12
23,22,Luke Parker,MID,29,15,14,4,75.9,4,0,9,60,1.1,22,2019,Round 12
24,22,Christian Salem,DEF,29,15,14,4,58.6,9,2,6,40,1.1,17,2019,Round 12
25,26,Andrew Gaff,MID,28,19,9,5,75,0,2,13,68.4,2.1,21,2019,Round 12
26,26,Isaac Heeney,FWD,28,16,12,4,71.4,4,0,11,68.8,1.3,20,2019,Round 12
27,26,Rory Laird,DEF,28,20,8,3,82.1,3,7,15,75,2.5,23,2019,Round 12
28,26,Anthony Miles,MID,28,15,13,3,35.7,5,3,3,20,1.2,10,2019,Round 12
29,26,Jared Polec,MID,28,22,6,7,67.9,4,5,15,68.2,3.7,19,2019,Round 12
30,26,Jack Ziebell,FWD,28,22,6,8,53.6,4,1,9,40.9,3.7,15,2019,Round 12
31,32,Stephen Coniglio,MID,27,17,10,2,66.7,8,1,9,52.9,1.7,18,2019,Round 12
