,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Caleb Daniel,DEF,26,14,12,3,80.8,2,4,9,64.3,1.2,21,2020,Finals Week 1
1,2,Taylor Adams,MID,25,13,12,3,48,3,3,5,38.5,1.1,12,2020,Finals Week 1
2,2,Adam Treloar,MID,25,10,15,4,76,2,0,5,50,0.7,19,2020,Finals Week 1
3,4,Andrew Gaff,MID,24,11,13,4,70.8,2,0,6,54.5,0.8,17,2020,Finals Week 1
4,4,Jarryd Lyons,MID,24,16,8,5,62.5,1,1,8,50,2,15,2020,Finals Week 1
5,4,Bailey Smith,MID,24,9,15,6,58.3,2,1,3,33.3,0.6,14,2020,Finals Week 1
6,4,Ollie Wines,MID,24,12,12,4,66.7,1,3,7,58.3,1,16,2020,Finals Week 1
7,8,Travis Boak,MID,22,10,12,4,59.1,3,0,6,60,0.8,13,2020,Finals Week 1
8,8,Patrick Dangerfield,MID,22,14,8,7,59.1,5,1,7,50,1.8,13,2020,Finals Week 1
9,8,Tom Rockliff,MID,22,9,13,4,63.6,1,1,4,44.4,0.7,14,2020,Finals Week 1
10,8,Jayden Short,DEF,22,15,7,3,86.4,0,6,14,93.3,2.1,19,2020,Finals Week 1
11,12,Marcus Bontempelli,MID,20,14,6,6,60,5,0,6,42.9,2.3,12,2020,Finals Week 1
12,12,Liam Duggan,DEF,20,13,7,1,80,1,3,9,69.2,1.9,16,2020,Finals Week 1
13,12,Dougal Howard,KEYD,20,18,2,0,85,4,15,15,83.3,9,17,2020,Finals Week 1
14,12,Lachie Hunter,MID,20,11,9,3,85,3,1,9,81.8,1.2,17,2020,Finals Week 1
15,12,Jack Macrae,MID,20,13,7,3,65,2,2,8,61.5,1.9,13,2020,Finals Week 1
16,12,Hugh McCluggage,MID,20,10,10,3,70,1,3,6,60,1,14,2020,Finals Week 1
17,12,Dion Prestia,MID,20,7,13,3,70,2,0,4,57.1,0.5,14,2020,Finals Week 1
18,12,Daniel Rich,DEF,20,18,2,3,70,0,8,13,72.2,9,14,2020,Finals Week 1
19,20,Hunter Clark,DEF,19,13,6,0,68.4,3,1,9,69.2,2.2,13,2020,Finals Week 1
20,20,Mitch Duncan,MID,19,15,4,3,73.7,2,2,11,73.3,3.8,14,2020,Finals Week 1
21,20,Dan Hannebery,MID,19,9,10,5,63.2,2,1,4,44.4,0.9,12,2020,Finals Week 1
22,20,Kane Lambert,FWD,19,5,14,1,78.9,1,0,4,80,0.4,15,2020,Finals Week 1
23,20,Lachie Neale,MID,19,8,11,4,68.4,3,2,4,50,0.7,13,2020,Finals Week 1
24,20,Bailey Williams,DEF,19,11,8,1,94.7,1,3,10,90.9,1.4,18,2020,Finals Week 1
25,20,Dayne Zorko,MID,19,13,6,7,63.2,2,2,9,69.2,2.2,12,2020,Finals Week 1
26,27,Trent Cotchin,MID,18,10,8,4,50,6,5,3,30,1.3,9,2020,Finals Week 1
27,27,Lachie Henderson,KEYD,18,13,5,1,77.8,2,4,11,84.6,2.6,14,2020,Finals Week 1
28,27,Dustin Martin,FWD,18,15,3,10,44.4,7,0,7,46.7,5,8,2020,Finals Week 1
29,27,Chris Mayne,MID,18,7,11,1,88.9,0,1,7,100,0.6,16,2020,Finals Week 1
30,27,Sam Menegola,MID,18,9,9,3,72.2,1,3,7,77.8,1,13,2020,Finals Week 1
31,27,Scott Pendlebury,MID,18,9,9,3,61.1,3,0,4,44.4,1,11,2020,Finals Week 1
32,27,Jack Redden,MID,18,9,9,1,61.1,4,1,5,55.6,1,11,2020,Finals Week 1
33,34,Shai Bolton,MID,17,9,8,5,70.6,5,1,4,44.4,1.1,12,2020,Finals Week 1
34,34,Jamie Cripps,FWD,17,12,5,7,76.5,1,0,8,66.7,2.4,13,2020,Finals Week 1
35,34,Josh Daicos,MID,17,7,10,1,82.4,0,1,5,71.4,0.7,14,2020,Finals Week 1
36,34,Robbie Gray,FWD,17,6,11,3,70.6,3,1,2,33.3,0.5,12,2020,Finals Week 1
37,34,Bachar Houli,DEF,17,10,7,1,70.6,2,2,7,70,1.4,12,2020,Finals Week 1
38,34,Shannon Hurn,DEF,17,11,6,0,88.2,1,7,10,90.9,1.8,15,2020,Finals Week 1
39,34,Nic Naitanui,RUC,17,11,6,5,58.8,1,0,5,45.5,1.8,10,2020,Finals Week 1
40,34,Dom Sheed,MID,17,8,9,5,70.6,3,1,5,62.5,0.9,12,2020,Finals Week 1
41,42,Jarrod Berry,MID,16,12,4,1,37.5,5,3,4,33.3,3,6,2020,Finals Week 1
42,42,Jack Crisp,DEF,16,10,6,2,56.3,7,3,4,40,1.7,9,2020,Finals Week 1
43,42,Luke Dahlhaus,FWD,16,9,7,2,62.5,2,1,5,55.6,1.3,10,2020,Finals Week 1
44,42,Taylor Duryea,DEF,16,12,4,2,75,0,2,8,66.7,3,12,2020,Finals Week 1
45,42,Brad Ebert,FWD,16,11,5,3,50,5,0,4,36.4,2.2,8,2020,Finals Week 1
46,42,Jack Graham,MID,16,8,8,1,87.5,0,0,7,87.5,1,14,2020,Finals Week 1
47,42,Cameron Guthrie,MID,16,5,11,1,62.5,3,3,2,40,0.5,10,2020,Finals Week 1
48,42,Zak Jones,MID,16,7,9,1,75,2,0,5,71.4,0.8,12,2020,Finals Week 1
49,42,Tom Liberatore,MID,16,6,10,0,75,1,0,3,50,0.6,12,2020,Finals Week 1
50,42,Tim Membrey,KEYF,16,13,3,2,81.3,1,0,10,76.9,4.3,13,2020,Finals Week 1
51,42,Toby Nankervis,RUC,16,9,7,4,50,7,1,5,55.6,1.3,8,2020,Finals Week 1
52,42,Brandan Parfitt,MID,16,9,7,2,43.8,1,1,2,22.2,1.3,7,2020,Finals Week 1
53,42,Sebastian Ross,MID,16,5,11,1,68.8,2,0,3,60,0.5,11,2020,Finals Week 1
54,42,Liam Ryan,FWD,16,7,9,2,87.5,1,1,6,85.7,0.8,14,2020,Finals Week 1
55,42,Joel Selwood,MID,16,8,8,1,75,2,0,4,50,1,12,2020,Finals Week 1
56,42,Jack Steele,MID,16,8,8,2,68.8,2,1,4,50,1,11,2020,Finals Week 1
57,42,Zach Tuohy,MID,16,11,5,1,68.8,2,1,7,63.6,2.2,11,2020,Finals Week 1
58,59,Hamish Hartlett,DEF,15,10,5,2,66.7,5,2,5,50,2,10,2020,Finals Week 1
59,59,Jeremy McGovern,KEYD,15,10,5,0,93.3,2,4,9,90,2,14,2020,Finals Week 1
60,59,Roarke Smith,FWD,15,7,8,2,86.7,2,1,5,71.4,0.9,13,2020,Finals Week 1
61,62,Oscar Allen,KEYF,14,8,6,0,64.3,6,0,5,62.5,1.3,9,2020,Finals Week 1
62,62,Zak Butters,FWD,14,8,6,1,85.7,2,0,6,75,1.3,12,2020,Finals Week 1
63,62,Darcy Byrne-Jones,DEF,14,12,2,0,57.1,4,3,6,50,6,8,2020,Finals Week 1
64,62,Nick Coffield,DEF,14,11,3,0,85.7,5,3,10,90.9,3.7,12,2020,Finals Week 1
65,62,Hayden Crozier,DEF,14,11,3,4,85.7,0,2,9,81.8,3.7,12,2020,Finals Week 1
66,62,Ryan Gardner,KEYD,14,9,5,1,71.4,0,3,6,66.7,1.8,10,2020,Finals Week 1
