,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Dan Hannebery,MID,42,19,23,7,57.1,3,2,8,42.1,0.8,24,2013,Round 11
1,2,Dane Swan,MID,39,22,17,4,69.2,2,0,12,54.5,1.3,27,2013,Round 11
2,3,Scott Pendlebury,MID,34,12,22,1,79.4,3,2,9,75,0.5,27,2013,Round 11
3,4,Gary Ablett,MID,33,18,15,7,54.5,4,0,9,50,1.2,18,2013,Round 11
4,4,Scott Selwood,MID,33,14,19,3,72.7,6,4,9,64.3,0.7,24,2013,Round 11
5,6,Kieren Jack,MID,32,15,17,5,68.8,2,0,6,40,0.9,22,2013,Round 11
6,7,Luke Ball,MID,31,8,23,5,90.3,0,0,7,87.5,0.3,28,2013,Round 11
7,7,Tom Mitchell,FWD,31,18,13,5,71,3,3,13,72.2,1.4,22,2013,Round 11
8,7,Marc Murphy,MID,31,16,15,1,61.3,2,1,8,50,1.1,19,2013,Round 11
9,7,Rory Sloane,MID,31,12,19,2,64.5,3,0,7,58.3,0.6,20,2013,Round 11
10,11,Jarrod Harbrow,MID,30,15,15,3,70,4,1,9,60,1,21,2013,Round 11
11,11,Nathan Jones,MID,30,11,19,3,66.7,4,2,8,72.7,0.6,20,2013,Round 11
12,11,Callan Ward,MID,30,14,16,4,80,2,2,10,71.4,0.9,24,2013,Round 11
13,14,Richard Douglas,MID,29,17,12,2,65.5,2,1,9,52.9,1.4,19,2013,Round 11
14,14,Leigh Montagna,MID,29,20,9,5,65.5,3,5,11,55,2.2,19,2013,Round 11
15,14,Joel Selwood,MID,29,13,16,4,89.7,1,1,11,84.6,0.8,26,2013,Round 11
16,17,Dyson Heppell,MID,28,20,8,9,60.7,3,1,10,50,2.5,17,2013,Round 11
17,17,James Kelly,MID,28,12,16,3,71.4,1,1,8,66.7,0.8,20,2013,Round 11
18,17,Ryan O'Keefe,MID,28,18,10,7,71.4,3,2,11,61.1,1.8,20,2013,Round 11
19,17,Dion Prestia,MID,28,16,12,4,57.1,4,4,7,43.8,1.3,16,2013,Round 11
20,17,Mathew Stokes,MID,28,10,18,4,75,1,0,7,70,0.6,21,2013,Round 11
21,17,Andrew Walker,DEF,28,23,5,4,89.3,2,7,20,87,4.6,25,2013,Round 11
22,23,Patrick Dangerfield,MID,27,16,11,8,51.9,6,1,7,43.8,1.5,14,2013,Round 11
23,23,Matthew Priddis,MID,27,15,12,7,59.3,5,0,6,40,1.3,16,2013,Round 11
24,23,Josh Thomas,MID,27,15,12,3,77.8,2,1,9,60,1.3,21,2013,Round 11
25,23,Adam Treloar,MID,27,17,10,4,74.1,3,4,13,76.5,1.7,20,2013,Round 11
26,27,Bryce Gibbs,MID,26,16,10,1,61.5,3,1,7,43.8,1.6,16,2013,Round 11
27,27,Nick Malceski,DEF,26,17,9,4,84.6,3,10,13,76.5,1.9,22,2013,Round 11
28,27,Luke Shuey,MID,26,14,12,6,69.2,6,1,7,50,1.2,19,2013,Round 11
29,30,Ben Cunnington,MID,25,13,12,6,48,4,1,5,38.5,1.1,12,2013,Round 11
30,30,Nick Dal Santo,MID,25,15,10,4,76,0,3,10,66.7,1.5,19,2013,Round 11
31,30,Alan Didak,FWD,25,15,10,6,64,1,1,7,46.7,1.5,16,2013,Round 11
32,30,Trent McKenzie,DEF,25,21,4,4,64,0,6,12,57.1,5.3,16,2013,Round 11
33,30,Jaeger O'Meara,MID,25,9,16,3,64,3,3,4,44.4,0.6,16,2013,Round 11
34,30,Kade Simpson,DEF,25,16,9,1,96,0,4,15,93.8,1.8,24,2013,Round 11
35,30,Bernie Vince,MID,25,17,8,3,68,1,1,11,64.7,2.1,17,2013,Round 11
36,37,Steve Johnson,MID,24,13,11,6,54.2,1,1,6,46.2,1.2,13,2013,Round 11
37,37,Matt Jones,MID,24,11,13,1,75,2,1,6,54.5,0.8,18,2013,Round 11
38,37,Tom Lynch,FWD,24,15,9,5,58.3,4,1,8,53.3,1.7,14,2013,Round 11
39,37,Chris Masten,MID,24,12,12,4,75,1,0,9,75,1,18,2013,Round 11
40,37,Brock McLean,MID,24,15,9,3,79.2,1,0,10,66.7,1.7,19,2013,Round 11
41,37,Jarrad McVeigh,DEF,24,14,10,5,83.3,2,5,10,71.4,1.4,20,2013,Round 11
42,37,Luke Parker,MID,24,11,13,1,70.8,1,1,7,63.6,0.8,17,2013,Round 11
43,37,Luke Russell,DEF,24,11,13,2,62.5,1,2,5,45.5,0.8,15,2013,Round 11
44,37,Heath Shaw,DEF,24,18,6,0,79.2,2,8,14,77.8,3,19,2013,Round 11
45,46,Jake Carlisle,KEYD,23,20,3,4,78.3,1,2,15,75,6.7,18,2013,Round 11
46,46,Allen Christensen,FWD,23,10,13,6,69.6,0,1,6,60,0.8,16,2013,Round 11
47,46,Brendon Goddard,MID,23,9,14,0,69.6,1,1,5,55.6,0.6,16,2013,Round 11
48,46,Josh Hunt,DEF,23,11,12,5,73.9,3,2,7,63.6,0.9,17,2013,Round 11
49,46,Josh P. Kennedy,MID,23,9,14,3,69.6,1,0,5,55.6,0.6,16,2013,Round 11
50,46,Cameron Pedersen,KEYD,23,10,13,1,87,5,6,7,70,0.8,20,2013,Round 11
51,46,Farren Ray,MID,23,13,10,6,69.6,5,1,8,61.5,1.3,16,2013,Round 11
52,46,David Zaharakis,MID,23,12,11,3,73.9,0,3,7,58.3,1.1,17,2013,Round 11
53,54,Taylor Adams,MID,22,16,6,5,54.5,5,3,9,56.3,2.7,12,2013,Round 11
54,54,David Armitage,MID,22,13,9,5,72.7,2,3,9,69.2,1.4,16,2013,Round 11
55,54,Corey Enright,DEF,22,14,8,2,81.8,1,4,11,78.6,1.8,18,2013,Round 11
56,54,Ricky Henderson,DEF,22,15,7,2,72.7,2,3,10,66.7,2.1,16,2013,Round 11
57,54,Quinten Lynch,KEYF,22,12,10,5,72.7,3,1,7,58.3,1.2,16,2013,Round 11
58,54,Matt Shaw,MID,22,5,17,1,81.8,0,1,4,80,0.3,18,2013,Round 11
59,54,Jobe Watson,MID,22,12,10,1,54.5,2,0,4,33.3,1.2,12,2013,Round 11
60,61,Mark Baguley,DEF,21,13,8,0,81,3,7,11,84.6,1.6,17,2013,Round 11
61,61,Joel Corey,MID,21,7,14,3,66.7,5,4,4,57.1,0.5,14,2013,Round 11
62,61,Colin Garland,DEF,21,16,5,0,66.7,2,8,11,68.8,3.2,14,2013,Round 11
63,61,Nathan Grima,KEYD,21,14,7,0,66.7,2,9,10,71.4,2,14,2013,Round 11
64,61,Brent Harvey,FWD,21,11,10,5,61.9,4,1,5,45.5,1.1,13,2013,Round 11
65,61,Jake Melksham,MID,21,15,6,2,71.4,0,1,10,66.7,2.5,15,2013,Round 11
66,61,Tom Murphy,DEF,21,15,6,3,71.4,2,2,10,66.7,2.5,15,2013,Round 11
67,61,Scott Thompson,MID,21,8,13,2,61.9,1,2,5,62.5,0.6,13,2013,Round 11
68,61,Daniel Wells,MID,21,19,2,7,57.1,3,2,10,52.6,9.5,12,2013,Round 11
69,61,Blayne Wilson,DEF,21,12,9,1,76.2,2,5,11,91.7,1.3,16,2013,Round 11
70,71,Stewart Crameri,KEYF,20,10,10,5,65,4,0,3,30,1,13,2013,Round 11
71,71,Lynden Dunn,DEF,20,12,8,0,70,5,7,7,58.3,1.5,14,2013,Round 11
72,71,Sam Gibson,MID,20,12,8,3,60,5,4,6,50,1.5,12,2013,Round 11
73,71,Chris Judd,MID,20,14,6,4,60,3,0,7,50,2.3,12,2013,Round 11
74,71,Kane Lucas,MID,20,14,6,4,70,1,1,8,57.1,2.3,14,2013,Round 11
75,71,Aaron Mullett,DEF,20,13,7,1,60,2,3,6,46.2,1.9,12,2013,Round 11
76,71,Daniel Talia,KEYD,20,8,12,1,70,3,3,3,37.5,0.7,14,2013,Round 11
77,71,Dean Terlich,DEF,20,11,9,1,65,1,4,8,72.7,1.2,13,2013,Round 11
78,71,Scott D. Thompson,KEYD,20,16,4,1,60,3,6,9,56.3,4,12,2013,Round 11
79,80,Campbell Brown,FWD,19,15,4,6,52.6,3,0,7,46.7,3.8,10,2013,Round 11
80,80,Travis Cloke,KEYF,19,14,5,5,57.9,6,0,7,50,2.8,11,2013,Round 11
81,80,Brad Crouch,MID,19,9,10,2,47.4,2,2,4,44.4,0.9,9,2013,Round 11
82,80,Andrejs Everitt,DEF,19,10,9,5,68.4,1,2,7,70,1.1,13,2013,Round 11
83,80,Rhys Palmer,FWD,19,14,5,2,68.4,4,2,9,64.3,2.8,13,2013,Round 11
84,80,Ben Rutten,KEYD,19,7,12,1,73.7,0,3,5,71.4,0.6,14,2013,Round 11
85,80,Heath Scotland,DEF,19,10,9,4,84.2,1,1,7,70,1.1,16,2013,Round 11
86,80,Steele Sidebottom,MID,19,10,9,4,84.2,0,2,7,70,1.1,16,2013,Round 11
87,80,Jack Steven,MID,19,8,11,2,78.9,4,0,5,62.5,0.7,15,2013,Round 11
88,80,Colin Sylvia,FWD,19,10,9,4,47.4,1,2,4,40,1.1,9,2013,Round 11
89,80,Jackson Thurlow,DEF,19,10,9,4,73.7,3,2,8,80,1.1,14,2013,Round 11
90,80,Jarrad Waite,KEYF,19,15,4,3,73.7,2,0,11,73.3,3.8,14,2013,Round 11
91,80,Marley Williams,DEF,19,7,12,0,63.2,0,0,4,57.1,0.6,12,2013,Round 11
92,93,Jimmy Bartel,DEF,18,8,10,1,72.2,0,0,5,62.5,0.8,13,2013,Round 11
93,93,Craig Bird,FWD,18,13,5,3,55.6,1,1,5,38.5,2.6,10,2013,Round 11
94,93,Jeremy Cameron,KEYF,18,16,2,6,55.6,4,0,8,50,8,10,2013,Round 11
95,93,Lachie Henderson,KEYD,18,16,2,2,83.3,2,5,13,81.3,8,15,2013,Round 11
96,93,Michael Hurley,KEYF,18,9,9,0,72.2,1,1,6,66.7,1,13,2013,Round 11
97,93,Daniel Kerr,MID,18,10,8,0,72.2,2,3,8,80,1.3,13,2013,Round 11
98,93,Rory Laird,DEF,18,6,12,0,88.9,0,2,4,66.7,0.5,16,2013,Round 11
99,93,Heritier Lumumba,MID,18,12,6,4,72.2,3,2,8,66.7,2,13,2013,Round 11
100,93,Andrew Mackie,DEF,18,13,5,4,66.7,3,3,7,53.8,2.6,12,2013,Round 11
101,93,Jordie McKenzie,MID,18,4,14,4,66.7,2,3,2,50,0.3,12,2013,Round 11
102,93,Jack Newnes,DEF,18,13,5,1,72.2,3,5,9,69.2,2.6,13,2013,Round 11
103,93,Mike Pyke,RUC,18,3,15,2,66.7,2,0,0,0,0.2,12,2013,Round 11
104,93,Dane Rampe,DEF,18,11,7,5,83.3,2,3,10,90.9,1.6,15,2013,Round 11
105,93,Devon Smith,FWD,18,10,8,3,83.3,1,1,8,80,1.3,15,2013,Round 11
106,93,Brodie Smith,DEF,18,13,5,4,77.8,0,3,10,76.9,2.6,14,2013,Round 11
107,93,David Swallow,DEF,18,15,3,4,61.1,3,3,9,60,5,11,2013,Round 11
108,93,Jack Trengove,MID,18,11,7,3,66.7,5,2,6,54.5,1.6,12,2013,Round 11
109,110,Jarryd Blair,FWD,17,7,10,3,82.4,2,1,6,85.7,0.7,14,2013,Round 11
110,110,Ian Callinan,FWD,17,7,10,1,64.7,1,0,3,42.9,0.7,11,2013,Round 11
111,110,Dean Cox,RUC,17,14,3,2,76.5,1,1,10,71.4,4.7,13,2013,Round 11
112,110,Clinton Jones,MID,17,9,8,3,64.7,1,1,4,44.4,1.1,11,2013,Round 11
113,110,Ben Kennedy,FWD,17,8,9,4,58.8,4,0,5,62.5,0.9,10,2013,Round 11
114,110,Brent Macaffer,FWD,17,13,4,5,76.5,1,0,9,69.2,3.3,13,2013,Round 11
115,110,Eric Mackenzie,KEYD,17,8,9,0,94.1,3,3,7,87.5,0.9,16,2013,Round 11
116,110,David Myers,MID,17,8,9,2,88.2,0,4,6,75,0.9,15,2013,Round 11
117,110,Paul Seedsman,DEF,17,10,7,7,64.7,1,0,4,40,1.4,11,2013,Round 11
118,110,Danny Stanley,MID,17,10,7,2,70.6,2,1,7,70,1.4,12,2013,Round 11
119,110,Jason Winderlich,FWD,17,8,9,3,88.2,0,0,6,75,0.9,15,2013,Round 11
120,121,Jude Bolton,FWD,16,6,10,1,93.8,0,1,6,100,0.6,15,2013,Round 11
121,121,Sean Dempster,DEF,16,10,6,0,87.5,1,4,8,80,1.7,14,2013,Round 11
122,121,Michael Evans,MID,16,7,9,3,75,3,1,5,71.4,0.8,12,2013,Round 11
123,121,Jonathan Giles,RUC,16,13,3,1,50,2,2,6,46.2,4.3,8,2013,Round 11
124,121,Heath Grundy,KEYD,16,9,7,3,81.3,2,3,7,77.8,1.3,13,2013,Round 11
125,121,Heath Hocking,MID,16,6,10,0,81.3,1,0,3,50,0.6,13,2013,Round 11
126,121,Shaun McKernan,KEYF,16,6,10,0,56.3,3,1,3,50,0.6,9,2013,Round 11
127,121,Tom Nicholls,RUC,16,2,14,1,68.8,2,2,1,50,0.1,11,2013,Round 11
128,121,Jason Porplyzia,FWD,16,8,8,3,68.8,1,2,5,62.5,1,11,2013,Round 11
129,121,Brent Reilly,DEF,16,10,6,1,68.8,2,6,6,60,1.7,11,2013,Round 11
130,121,Nick Riewoldt,KEYF,16,12,4,4,68.8,2,1,7,58.3,3,11,2013,Round 11
131,121,Michael Rischitelli,MID,16,7,9,5,68.8,3,0,4,57.1,0.8,11,2013,Round 11
132,121,Zach Tuohy,DEF,16,10,6,2,81.3,2,1,7,70,1.7,13,2013,Round 11
133,121,Nathan Van Berlo,MID,16,7,9,0,75,4,4,3,42.9,0.8,12,2013,Round 11
134,121,Jack Watts,FWD,16,7,9,1,68.8,3,0,4,57.1,0.8,11,2013,Round 11
135,136,Jaryd Cachia,MID,15,7,8,3,66.7,2,0,4,57.1,0.9,10,2013,Round 11
136,136,Levi Casboult,KEYF,15,9,6,2,66.7,0,0,4,44.4,1.5,10,2013,Round 11
137,136,Joe Daniher,KEYF,15,10,5,4,60,2,0,5,50,2,9,2013,Round 11
138,136,Andrew Embley,MID,15,13,2,2,46.7,4,0,5,38.5,6.5,7,2013,Round 11
139,136,Dustin Fletcher,KEYD,15,12,3,0,86.7,1,8,10,83.3,4,13,2013,Round 11
140,136,Jeff Garlett,FWD,15,9,6,3,66.7,3,2,4,44.4,1.5,10,2013,Round 11
141,136,Curtly Hampton,DEF,15,10,5,1,73.3,1,2,8,80,2,11,2013,Round 11
142,136,Michael Hibberd,DEF,15,9,6,0,100,2,5,9,100,1.5,15,2013,Round 11
143,136,Tom J. Lynch,KEYF,15,6,9,1,40,2,1,4,66.7,0.7,6,2013,Round 11
144,136,Nick Maxwell,DEF,15,7,8,0,86.7,1,3,6,85.7,0.9,13,2013,Round 11
145,136,Ben McEvoy,RUC,15,7,8,1,93.3,1,1,7,100,0.9,14,2013,Round 11
146,136,Ben Reid,KEYD,15,10,5,3,80,2,4,8,80,2,12,2013,Round 11
147,136,Paddy Ryder,RUC,15,10,5,2,53.3,5,1,5,50,2,8,2013,Round 11
148,136,Sam Wright,DEF,15,8,7,3,46.7,1,1,2,25,1.1,7,2013,Round 11
149,150,Sam Blease,FWD,14,12,2,4,57.1,2,0,6,50,6,8,2013,Round 11
150,150,Ed Curnow,MID,14,9,5,4,64.3,3,0,5,55.6,1.8,9,2013,Round 11
151,150,Stephen Gilham,KEYD,14,8,6,0,85.7,1,3,6,75,1.3,12,2013,Round 11
152,150,Aaron Hall,FWD,14,9,5,5,50,1,0,4,44.4,1.8,7,2013,Round 11
153,150,Shannon Hurn,DEF,14,12,2,1,78.6,1,5,10,83.3,6,11,2013,Round 11
154,150,Sam Jacobs,RUC,14,5,9,2,57.1,1,1,2,40,0.6,8,2013,Round 11
155,150,Jamie Macmillan,MID,14,11,3,4,42.9,8,2,4,36.4,3.7,6,2013,Round 11
156,150,Tim Mohr,KEYD,14,12,2,1,85.7,2,2,10,83.3,6,12,2013,Round 11
157,150,Mitch Morton,FWD,14,8,6,0,42.9,1,0,3,37.5,1.3,6,2013,Round 11
158,150,Jordan Murdoch,FWD,14,7,7,2,71.4,2,0,6,85.7,1,10,2013,Round 11
159,150,Nic Naitanui,RUC,14,9,5,3,64.3,0,2,4,44.4,1.8,9,2013,Round 11
160,150,Matt Rosa,MID,14,10,4,5,78.6,2,0,9,90,2.5,11,2013,Round 11
161,150,Ben Sinclair,DEF,14,7,7,1,78.6,1,1,6,85.7,1,11,2013,Round 11
162,150,Billie Smedts,FWD,14,7,7,4,64.3,1,1,4,57.1,1,9,2013,Round 11
163,150,Jesse Stringer,MID,14,4,10,3,71.4,2,2,3,75,0.4,10,2013,Round 11
164,150,Jacob Townsend,MID,14,6,8,3,64.3,1,0,3,50,0.8,9,2013,Round 11
165,166,Shaun Atley,DEF,13,6,7,1,69.2,0,1,5,83.3,0.9,10,2013,Round 11
166,166,Mitchell Brown,KEYD,13,5,8,1,84.6,0,2,4,80,0.6,11,2013,Round 11
167,166,Trent Dennis-Lane,FWD,13,9,4,4,84.6,0,0,7,77.8,2.3,11,2013,Round 11
168,166,Jack Fitzpatrick,RUC,13,7,6,1,84.6,2,0,6,85.7,1.2,11,2013,Round 11
169,166,Cale Hooker,KEYD,13,4,9,0,92.3,0,2,3,75,0.4,12,2013,Round 11
170,166,Matthew Kreuzer,RUC,13,8,5,2,46.2,2,0,2,25,1.6,6,2013,Round 11
171,166,Kyle Martin,FWD,13,10,3,3,69.2,1,0,6,60,3.3,9,2013,Round 11
172,166,Tom McDonald,KEYD,13,8,5,1,61.5,4,2,3,37.5,1.6,8,2013,Round 11
173,166,Stephen Milne,FWD,13,10,3,4,84.6,4,0,8,80,3.3,11,2013,Round 11
