,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Mitchell,MID,38,14,24,4,73.7,3,2,7,50,0.6,28,2021,Round 4
1,2,Callan Ward,MID,37,16,21,3,75.7,1,1,9,56.3,0.8,28,2021,Round 4
2,3,Christian Petracca,MID,36,24,12,8,61.1,5,0,11,45.8,2,22,2021,Round 4
3,4,Jack Bowes,DEF,34,31,3,4,67.6,9,13,20,64.5,10.3,23,2021,Round 4
4,4,Clayton Oliver,MID,34,19,15,9,67.6,4,3,11,57.9,1.3,23,2021,Round 4
5,4,Tim Taranto,FWD,34,19,15,3,64.7,11,1,10,52.6,1.3,22,2021,Round 4
6,7,Aaron Hall,DEF,33,25,8,5,75.8,4,7,20,80,3.1,25,2021,Round 4
7,7,Jack Steele,MID,33,15,18,7,72.7,4,0,12,80,0.8,24,2021,Round 4
8,9,Ed Curnow,MID,32,23,9,4,75,5,2,15,65.2,2.6,24,2021,Round 4
9,9,Jacob Hopper,MID,32,9,23,2,59.4,4,5,5,55.6,0.4,19,2021,Round 4
10,9,Jack Macrae,MID,32,12,20,5,78.1,3,1,7,58.3,0.6,25,2021,Round 4
11,9,Luke Parker,MID,32,21,11,8,68.8,2,1,13,61.9,1.9,22,2021,Round 4
12,13,Rory Laird,MID,31,12,19,5,71,4,1,7,58.3,0.6,22,2021,Round 4
13,13,Lachlan Sholl,MID,31,25,6,5,80.6,1,6,19,76,4.2,25,2021,Round 4
14,13,Jayden Short,DEF,31,25,6,3,83.9,4,10,21,84,4.2,26,2021,Round 4
15,16,Noah Anderson,MID,30,19,11,2,73.3,4,3,11,57.9,1.7,22,2021,Round 4
16,16,Jack Crisp,DEF,30,19,11,8,40,8,3,5,26.3,1.7,12,2021,Round 4
17,16,Nat Fyfe,MID,30,14,16,3,63.3,4,2,5,35.7,0.9,19,2021,Round 4
18,16,Joel Selwood,MID,30,16,14,4,60,10,0,8,50,1.1,18,2021,Round 4
19,16,Steele Sidebottom,FWD,30,21,9,6,46.7,7,1,10,47.6,2.3,14,2021,Round 4
20,21,Travis Boak,MID,29,17,12,6,62.1,6,2,7,41.2,1.4,18,2021,Round 4
21,21,Daniel Rich,DEF,29,22,7,0,79.3,3,11,17,77.3,3.1,23,2021,Round 4
22,21,Jy Simpkin,MID,29,11,18,5,65.5,4,1,4,36.4,0.6,19,2021,Round 4
23,21,Adam Treloar,FWD,29,17,12,6,48.3,7,0,5,29.4,1.4,14,2021,Round 4
24,25,Lachie Ash,DEF,28,20,8,4,82.1,5,5,15,75,2.5,23,2021,Round 4
