,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Josh Kelly,MID,41,21,20,7,73.2,2,4,12,57.1,1.1,30,2022,Round 7
1,2,Tom Stewart,DEF,40,26,14,6,80,8,9,20,76.9,1.9,32,2022,Round 7
2,3,Lachie Neale,MID,37,15,22,6,67.6,3,1,10,66.7,0.7,25,2022,Round 7
3,4,Zach Merrett,MID,36,9,27,2,77.8,7,3,6,66.7,0.3,28,2022,Round 7
4,4,Touk Miller,MID,36,21,15,8,75,6,2,17,81,1.4,27,2022,Round 7
5,6,Patrick Cripps,MID,35,13,22,5,68.6,2,2,6,46.2,0.6,24,2022,Round 7
6,6,Cameron Guthrie,MID,35,16,19,6,62.9,4,1,10,62.5,0.8,22,2022,Round 7
7,6,Rory Laird,MID,35,9,26,4,85.7,3,2,6,66.7,0.3,30,2022,Round 7
8,9,Isaac Cumming,DEF,33,19,14,5,75.8,6,3,14,73.7,1.4,25,2022,Round 7
9,9,Sam Docherty,DEF,33,20,13,8,75.8,6,2,14,70,1.5,25,2022,Round 7
10,9,Dylan Moore,FWD,33,20,13,3,81.8,2,2,14,70,1.5,27,2022,Round 7
11,9,Clayton Oliver,MID,33,18,15,8,75.8,5,0,11,61.1,1.2,25,2022,Round 7
12,9,Luke Parker,MID,33,13,20,5,72.7,4,2,8,61.5,0.7,24,2022,Round 7
13,14,Noah Anderson,MID,32,19,13,8,65.6,6,2,12,63.2,1.5,21,2022,Round 7
14,14,Caleb Daniel,DEF,32,18,14,4,81.3,3,3,14,77.8,1.3,26,2022,Round 7
15,14,Darcy Parish,MID,32,13,19,4,81.3,2,2,9,69.2,0.7,26,2022,Round 7
16,17,Christian Petracca,MID,31,17,14,8,83.9,1,3,14,82.4,1.2,26,2022,Round 7
17,17,Sebastian Ross,MID,31,24,7,7,61.3,5,4,13,54.2,3.4,19,2022,Round 7
18,17,Jayden Short,MID,31,27,4,9,80.6,2,1,21,77.8,6.8,25,2022,Round 7
19,20,Shai Bolton,FWD,30,21,9,7,66.7,5,0,13,61.9,2.3,20,2022,Round 7
20,20,Patrick Lipinski,FWD,30,13,17,6,76.7,6,0,9,69.2,0.8,23,2022,Round 7
21,20,Callum Mills,MID,30,16,14,3,73.3,2,3,12,75,1.1,22,2022,Round 7
22,23,Josh Dunkley,FWD,29,16,13,6,55.2,2,0,8,50,1.2,16,2022,Round 7
23,23,Max Gawn,RUC,29,19,10,4,55.2,5,1,8,42.1,1.9,16,2022,Round 7
24,23,Dyson Heppell,DEF,29,14,15,3,86.2,1,4,13,92.9,0.9,25,2022,Round 7
25,23,Mason Redman,DEF,29,20,9,2,72.4,3,4,13,65,2.2,21,2022,Round 7
26,23,Sam Walsh,MID,29,15,14,4,82.8,2,1,11,73.3,1.1,24,2022,Round 7
27,28,Andrew Brayshaw,MID,28,16,12,5,64.3,9,3,8,50,1.3,18,2022,Round 7
28,28,Jack Crisp,MID,28,18,10,3,67.9,6,2,9,50,1.8,19,2022,Round 7
29,28,Bailey Dale,DEF,28,19,9,3,85.7,2,9,16,84.2,2.1,24,2022,Round 7
30,28,Liam Duggan,DEF,28,12,16,1,89.3,0,2,9,75,0.8,25,2022,Round 7
31,28,Jack Macrae,MID,28,14,14,6,82.1,5,2,10,71.4,1,23,2022,Round 7
32,28,Hugh McCluggage,MID,28,16,12,6,78.6,3,1,12,75,1.3,22,2022,Round 7
33,28,Luke Shuey,MID,28,19,9,5,71.4,7,2,11,57.9,2.1,20,2022,Round 7
