,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Angus Brayshaw,DEF,38,24,14,6,55.3,6,4,10,41.7,1.7,21,2022,Round 22
1,2,Luke Davies-Uniacke,MID,37,19,18,10,78.4,1,0,12,63.2,1.1,29,2022,Round 22
2,3,Touk Miller,MID,36,28,8,7,61.1,6,6,16,57.1,3.5,22,2022,Round 22
3,4,Josh Kelly,MID,35,26,9,6,82.9,6,3,21,80.8,2.9,29,2022,Round 22
4,5,Jordan Dawson,DEF,33,27,6,6,81.8,3,12,21,77.8,4.5,27,2022,Round 22
5,6,Brandon Ellis,MID,32,27,5,1,90.6,0,9,24,88.9,5.4,29,2022,Round 22
6,6,Dan Houston,DEF,32,23,9,3,68.8,7,7,16,69.6,2.6,22,2022,Round 22
7,6,Tom Mitchell,MID,32,13,19,5,81.3,2,2,10,76.9,0.7,26,2022,Round 22
8,6,Sebastian Ross,MID,32,15,17,6,68.8,4,1,10,66.7,0.9,22,2022,Round 22
9,10,Stephen Coniglio,FWD,31,17,14,3,80.6,1,0,11,64.7,1.2,25,2022,Round 22
10,10,Jack Macrae,MID,31,12,19,3,80.6,1,0,10,83.3,0.6,25,2022,Round 22
11,10,Ollie Wines,MID,31,17,14,6,77.4,3,4,12,70.6,1.2,24,2022,Round 22
12,13,Trent Cotchin,MID,30,17,13,9,50,7,0,8,47.1,1.3,15,2022,Round 22
13,13,Liam Duggan,DEF,30,26,4,7,73.3,1,6,18,69.2,6.5,22,2022,Round 22
14,13,Cameron Guthrie,MID,30,18,12,2,80,3,2,12,66.7,1.5,24,2022,Round 22
15,13,Harry Himmelberg,KEYF,30,20,10,3,80,5,9,17,85,2,24,2022,Round 22
16,13,Dion Prestia,MID,30,16,14,3,70,3,0,7,43.8,1.1,21,2022,Round 22
17,13,Jordan Ridley,KEYD,30,18,12,0,86.7,4,4,15,83.3,1.5,26,2022,Round 22
18,13,James Sicily,KEYD,30,23,7,5,66.7,5,1,14,60.9,3.3,20,2022,Round 22
19,13,Jy Simpkin,MID,30,15,15,6,76.7,1,0,10,66.7,1,23,2022,Round 22
20,21,Blake Acres,MID,29,17,12,4,79.3,3,3,13,76.5,1.4,23,2022,Round 22
21,21,Caleb Daniel,DEF,29,21,8,2,82.8,4,7,18,85.7,2.6,24,2022,Round 22
22,21,Tom Green,MID,29,10,19,0,79.3,1,3,8,80,0.5,23,2022,Round 22
23,21,Callum Mills,MID,29,18,11,5,69,5,3,12,66.7,1.6,20,2022,Round 22
24,21,Jai Newcombe,MID,29,10,19,3,72.4,3,2,6,60,0.5,21,2022,Round 22
25,21,Clayton Oliver,MID,29,11,18,8,69,4,0,8,72.7,0.6,20,2022,Round 22
26,21,Darcy Parish,MID,29,15,14,6,75.9,4,0,10,66.7,1.1,22,2022,Round 22
27,21,Callan Ward,MID,29,20,9,5,75.9,1,1,14,70,2.2,22,2022,Round 22
28,21,Lachie Whitfield,MID,29,21,8,4,82.8,5,2,16,76.2,2.6,24,2022,Round 22
29,30,Will Brodie,MID,28,9,19,6,75,4,1,4,44.4,0.5,21,2022,Round 22
30,30,Sam Docherty,DEF,28,17,11,4,57.1,6,3,7,41.2,1.5,16,2022,Round 22
31,30,Aaron Hall,DEF,28,22,6,2,78.6,2,9,17,77.3,3.7,22,2022,Round 22
32,30,Shannon Hurn,DEF,28,25,3,4,78.6,3,9,19,76,8.3,22,2022,Round 22
33,30,Brandan Parfitt,MID,28,16,12,5,50,5,0,7,43.8,1.3,14,2022,Round 22
34,30,Connor Rozee,FWD,28,14,14,2,57.1,9,2,6,42.9,1,16,2022,Round 22
35,36,Mark Blicavs,RUC,27,11,16,2,74.1,2,1,8,72.7,0.7,20,2022,Round 22
36,36,Travis Boak,MID,27,12,15,4,77.8,5,1,8,66.7,0.8,21,2022,Round 22
37,36,Dylan Shiel,MID,27,7,20,2,81.5,0,0,6,85.7,0.4,22,2022,Round 22
38,36,Sam Walsh,MID,27,9,18,3,59.3,6,2,1,11.1,0.5,16,2022,Round 22
39,40,Noah Anderson,MID,26,18,8,3,57.7,5,2,10,55.6,2.3,15,2022,Round 22
40,40,Marcus Bontempelli,MID,26,8,18,5,84.6,3,3,5,62.5,0.4,22,2022,Round 22
41,40,Patrick Cripps,MID,26,9,17,1,73.1,4,1,4,44.4,0.5,19,2022,Round 22
42,40,Bailey Dale,DEF,26,19,7,1,80.8,5,4,14,73.7,2.7,21,2022,Round 22
43,40,Josh Dunkley,FWD,26,9,17,1,80.8,2,4,6,66.7,0.5,21,2022,Round 22
44,40,Jacob Hopper,MID,26,11,15,4,69.2,5,0,6,54.5,0.7,18,2022,Round 22
45,40,Andrew McGrath,MID,26,12,14,3,73.1,2,5,6,50,0.9,19,2022,Round 22
46,40,Zach Merrett,MID,26,14,12,4,61.5,4,2,7,50,1.2,16,2022,Round 22
47,40,Luke Parker,MID,26,15,11,2,61.5,4,3,6,40,1.4,16,2022,Round 22
48,40,Scott Pendlebury,MID,26,15,11,3,53.8,6,2,6,40,1.4,14,2022,Round 22
49,40,Daniel Rich,DEF,26,22,4,2,84.6,2,7,18,81.8,5.5,22,2022,Round 22
50,40,Will Setterfield,MID,26,14,12,7,80.8,6,2,11,78.6,1.2,21,2022,Round 22
51,40,Jayden Short,MID,26,19,7,4,76.9,2,5,14,73.7,2.7,20,2022,Round 22
52,40,Bailey Smith,FWD,26,13,13,8,69.2,3,1,8,61.5,1,18,2022,Round 22
53,40,Jack Viney,MID,26,12,14,6,65.4,5,0,7,58.3,0.9,17,2022,Round 22
54,55,Zak Butters,FWD,25,15,10,3,76,4,0,12,80,1.5,19,2022,Round 22
55,55,Brad Crouch,MID,25,15,10,5,56,5,1,6,40,1.5,14,2022,Round 22
56,55,Josh Daicos,MID,25,17,8,7,60,4,1,10,58.8,2.1,15,2022,Round 22
57,55,Jeremy Finlayson,RUC,25,15,10,6,80,5,4,10,66.7,1.5,20,2022,Round 22
58,55,Nick Haynes,DEF,25,21,4,2,76,2,5,15,71.4,5.3,19,2022,Round 22
59,55,Rory Laird,MID,25,13,12,5,68,3,2,5,38.5,1.1,17,2022,Round 22
60,55,Steven May,KEYD,25,22,3,1,92,1,11,21,95.5,7.3,23,2022,Round 22
61,55,David Mundy,MID,25,13,12,4,64,1,1,6,46.2,1.1,16,2022,Round 22
62,55,Daniel Rioli,DEF,25,12,13,2,80,4,5,8,66.7,0.9,20,2022,Round 22
63,55,Caleb Serong,MID,25,13,12,2,72,6,1,7,53.8,1.1,18,2022,Round 22
64,55,Jack Sinclair,DEF,25,19,6,5,84,2,5,15,78.9,3.2,21,2022,Round 22
65,55,Chad Warner,MID,25,16,9,6,56,7,5,8,50,1.8,14,2022,Round 22
66,67,Patrick Dangerfield,MID,24,13,11,5,66.7,4,1,7,53.8,1.2,16,2022,Round 22
67,67,Hugh McCluggage,MID,24,8,16,5,79.2,3,2,5,62.5,0.5,19,2022,Round 22
