,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Mitchell,MID,37,16,21,2,86.5,2,2,13,81.3,0.8,32,2017,Round 18
1,1,Sebastian Ross,MID,37,16,21,3,73,1,3,7,43.8,0.8,27,2017,Round 18
2,1,Callan Ward,MID,37,23,14,1,59.5,8,4,10,43.5,1.6,22,2017,Round 18
3,4,Michael Hibberd,DEF,36,24,12,4,69.4,3,9,17,70.8,2,25,2017,Round 18
4,5,Jack Gunston,KEYF,35,23,12,3,91.4,1,5,22,95.7,1.9,32,2017,Round 18
5,5,Adam Treloar,MID,35,18,17,3,60,4,2,7,38.9,1.1,21,2017,Round 18
6,7,Jack Crisp,DEF,33,13,20,1,78.8,5,0,9,69.2,0.7,26,2017,Round 18
7,7,Zach Merrett,MID,33,11,22,3,72.7,1,1,6,54.5,0.5,24,2017,Round 18
8,9,Matt Crouch,MID,32,14,18,3,65.6,1,1,6,42.9,0.8,21,2017,Round 18
9,10,Robbie Gray,FWD,31,17,14,5,67.7,8,3,10,58.8,1.2,21,2017,Round 18
10,10,Lachie Hunter,MID,31,24,7,3,77.4,4,5,19,79.2,3.4,24,2017,Round 18
11,10,Dustin Martin,MID,31,25,6,10,58.1,9,2,12,48,4.2,18,2017,Round 18
12,13,Dayne Beams,MID,30,21,9,4,76.7,2,1,15,71.4,2.3,23,2017,Round 18
13,13,Clayton Oliver,MID,30,7,23,3,66.7,8,0,5,71.4,0.3,20,2017,Round 18
14,15,Connor Blakely,MID,29,20,9,1,75.9,1,7,16,80,2.2,22,2017,Round 18
15,15,Brad Crouch,MID,29,14,15,2,51.7,4,1,5,35.7,0.9,15,2017,Round 18
16,15,Luke Dunstan,MID,29,14,15,8,72.4,6,1,7,50,0.9,21,2017,Round 18
17,15,Brayden Fiorini,MID,29,13,16,3,69,3,5,9,69.2,0.8,20,2017,Round 18
18,15,Shannon Hurn,DEF,29,19,10,2,89.7,1,6,17,89.5,1.9,26,2017,Round 18
19,15,James Sicily,DEF,29,15,14,1,89.7,4,3,14,93.3,1.1,26,2017,Round 18
20,15,Dom Tyson,MID,29,11,18,4,58.6,6,1,4,36.4,0.6,17,2017,Round 18
21,22,Trent Dumont,MID,28,14,14,6,67.9,2,1,8,57.1,1,19,2017,Round 18
22,22,Brad Ebert,MID,28,12,16,6,60.7,4,1,4,33.3,0.8,17,2017,Round 18
23,22,Sam Gibson,MID,28,19,9,2,85.7,1,4,16,84.2,2.1,24,2017,Round 18
24,22,Rory Sloane,MID,28,18,10,5,64.3,3,3,11,61.1,1.8,18,2017,Round 18
25,22,Zac Williams,DEF,28,19,9,1,85.7,3,5,16,84.2,2.1,24,2017,Round 18
26,27,Shane Biggs,DEF,27,18,9,4,92.6,2,3,16,88.9,2,25,2017,Round 18
27,27,Trent Cotchin,MID,27,18,9,1,59.3,6,2,8,44.4,2,16,2017,Round 18
28,27,Toby McLean,FWD,27,10,17,8,70.4,4,1,6,60,0.6,19,2017,Round 18
29,27,Lachie Neale,MID,27,14,13,5,77.8,2,1,10,71.4,1.1,21,2017,Round 18
30,27,Shane Savage,DEF,27,17,10,6,74.1,2,2,11,64.7,1.7,20,2017,Round 18
31,27,Jobe Watson,MID,27,7,20,4,59.3,4,0,3,42.9,0.4,16,2017,Round 18
32,27,David Zaharakis,MID,27,16,11,5,63,0,0,7,43.8,1.5,17,2017,Round 18
33,34,Taylor Adams,MID,26,14,12,6,69.2,4,1,8,57.1,1.2,18,2017,Round 18
34,34,Dyson Heppell,MID,26,15,11,8,84.6,4,2,12,80,1.4,22,2017,Round 18
35,34,Jeremy Howe,DEF,26,21,5,5,73.1,5,8,14,66.7,4.2,19,2017,Round 18
36,34,Jayden Hunt,DEF,26,20,6,3,50,5,3,11,55,3.3,13,2017,Round 18
37,34,Ryan Lester,FWD,26,13,13,1,92.3,0,3,12,92.3,1,24,2017,Round 18
38,34,Joel Selwood,MID,26,12,14,4,80.8,1,2,9,75,0.9,21,2017,Round 18
39,34,Dom Sheed,MID,26,14,12,6,80.8,3,3,11,78.6,1.2,21,2017,Round 18
40,34,Luke Shuey,MID,26,17,9,5,61.5,4,0,10,58.8,1.9,16,2017,Round 18
41,34,Mitch Wallis,FWD,26,5,21,1,84.6,1,2,4,80,0.2,22,2017,Round 18
42,34,Dayne Zorko,MID,26,19,7,7,61.5,3,0,12,63.2,2.7,16,2017,Round 18
43,44,Shaun Atley,FWD,25,11,14,8,72,2,1,6,54.5,0.8,18,2017,Round 18
44,44,Patrick Dangerfield,MID,25,8,17,4,80,5,0,6,75,0.5,20,2017,Round 18
45,44,Taylor Garner,FWD,25,17,8,4,80,2,1,13,76.5,2.1,20,2017,Round 18
46,44,Brendon Goddard,MID,25,12,13,4,76,0,2,8,66.7,0.9,19,2017,Round 18
47,44,Dan Hannebery,MID,25,13,12,7,64,1,2,7,53.8,1.1,16,2017,Round 18
48,44,Bradley Hill,MID,25,14,11,5,76,4,3,9,64.3,1.3,19,2017,Round 18
49,44,Josh P. Kennedy,MID,25,13,12,5,64,7,1,8,61.5,1.1,16,2017,Round 18
50,44,Jack Macrae,MID,25,13,12,3,80,3,2,10,76.9,1.1,20,2017,Round 18
51,44,Marc Murphy,MID,25,17,8,9,72,3,0,10,58.8,2.1,18,2017,Round 18
52,44,Liam Shiels,MID,25,11,14,4,64,2,0,5,45.5,0.8,16,2017,Round 18
53,44,Jack Steele,MID,25,8,17,2,84,3,2,8,100,0.5,21,2017,Round 18
54,44,Jack Viney,MID,25,11,14,6,60,6,0,5,45.5,0.8,15,2017,Round 18
55,56,Travis Boak,FWD,24,12,12,3,75,3,0,7,58.3,1,18,2017,Round 18
56,56,Sam Docherty,DEF,24,16,8,2,87.5,1,6,14,87.5,2,21,2017,Round 18
57,56,Mitch Duncan,MID,24,13,11,5,66.7,3,1,7,53.8,1.2,16,2017,Round 18
58,56,Will Hoskin-Elliott,MID,24,7,17,1,87.5,0,1,6,85.7,0.4,21,2017,Round 18
59,56,Tom McDonald,KEYD,24,9,15,4,70.8,7,0,6,66.7,0.6,17,2017,Round 18
60,56,Jack Redden,MID,24,15,9,5,66.7,5,1,9,60,1.7,16,2017,Round 18
61,62,Jack Billings,FWD,23,11,12,1,73.9,1,3,6,54.5,0.9,17,2017,Round 18
62,62,Luke Dahlhaus,FWD,23,12,11,0,82.6,2,0,9,75,1.1,19,2017,Round 18
63,62,Phil Davis,KEYD,23,18,5,4,69.6,5,5,11,61.1,3.6,16,2017,Round 18
64,62,Brandon Ellis,DEF,23,15,8,3,78.3,5,6,11,73.3,1.9,18,2017,Round 18
65,62,Nat Fyfe,MID,23,12,11,1,78.3,3,0,8,66.7,1.1,18,2017,Round 18
66,62,Hugh Greenwood,MID,23,13,10,2,69.6,4,1,8,61.5,1.3,16,2017,Round 18
