,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Clayton Oliver,MID,42,14,28,5,69,7,0,5,35.7,0.5,29,2022,Round 21
1,2,Rory Laird,MID,36,21,15,6,58.3,6,1,11,52.4,1.4,21,2022,Round 21
2,2,Christian Petracca,MID,36,18,18,8,69.4,4,1,11,61.1,1,25,2022,Round 21
3,4,Josh Dunkley,FWD,33,11,22,4,75.8,1,1,7,63.6,0.5,25,2022,Round 21
4,4,David Swallow,MID,33,18,15,5,57.6,6,3,10,55.6,1.2,19,2022,Round 21
5,6,Angus Brayshaw,DEF,32,15,17,9,59.4,5,1,9,60,0.9,19,2022,Round 21
6,6,Lachie Neale,MID,32,16,16,3,71.9,2,3,9,56.3,1,23,2022,Round 21
7,6,Dion Prestia,MID,32,16,16,5,53.1,4,4,4,25,1,17,2022,Round 21
8,6,Luke Ryan,DEF,32,25,7,2,96.9,0,11,25,100,3.6,31,2022,Round 21
9,6,Ollie Wines,MID,32,9,23,2,78.1,2,2,5,55.6,0.4,25,2022,Round 21
10,11,Trent Cotchin,MID,31,18,13,4,54.8,4,0,9,50,1.4,17,2022,Round 21
11,11,Nick Daicos,DEF,31,18,13,2,80.6,3,7,12,66.7,1.4,25,2022,Round 21
12,11,Max Gawn,RUC,31,21,10,7,48.4,5,1,9,42.9,2.1,15,2022,Round 21
13,11,Jy Simpkin,MID,31,18,13,6,61.3,4,4,9,50,1.4,19,2022,Round 21
14,11,Jaidyn Stephenson,FWD,31,19,12,0,80.6,3,6,15,78.9,1.6,25,2022,Round 21
15,16,Luke Davies-Uniacke,MID,30,14,16,6,66.7,5,1,8,57.1,0.9,20,2022,Round 21
16,16,Brandon Ellis,MID,30,23,7,1,76.7,4,5,17,73.9,3.3,23,2022,Round 21
17,16,Bailey Smith,FWD,30,17,13,5,63.3,7,3,7,41.2,1.3,19,2022,Round 21
18,16,Jack Viney,MID,30,13,17,3,66.7,6,2,7,53.8,0.8,20,2022,Round 21
19,20,Jack Macrae,MID,29,17,12,5,75.9,3,2,11,64.7,1.4,22,2022,Round 21
20,20,Toby Nankervis,RUC,29,15,14,7,72.4,3,1,8,53.3,1.1,21,2022,Round 21
21,20,Luke Parker,MID,29,15,14,5,62.1,5,1,8,53.3,1.1,18,2022,Round 21
22,20,Lachie Whitfield,MID,29,19,10,5,72.4,6,4,13,68.4,1.9,21,2022,Round 21
23,24,Zak Butters,FWD,28,12,16,5,75,4,1,8,66.7,0.8,21,2022,Round 21
24,24,Brad Crouch,MID,28,10,18,3,57.1,6,1,5,50,0.6,16,2022,Round 21
25,24,Sam Docherty,DEF,28,19,9,1,75,4,9,14,73.7,2.1,21,2022,Round 21
26,24,Tom Liberatore,MID,28,12,16,5,71.4,8,1,10,83.3,0.8,20,2022,Round 21
27,24,Hugh McCluggage,MID,28,13,15,7,64.3,5,0,5,38.5,0.9,18,2022,Round 21
28,24,Darcy Parish,MID,28,12,16,6,78.6,3,1,8,66.7,0.8,22,2022,Round 21
29,30,Jed Anderson,FWD,27,13,14,4,59.3,4,2,4,30.8,0.9,16,2022,Round 21
30,30,Travis Boak,MID,27,12,15,1,77.8,1,1,7,58.3,0.8,21,2022,Round 21
31,30,Jordan Dawson,DEF,27,18,9,1,59.3,7,13,10,55.6,2,16,2022,Round 21
32,30,Jai Newcombe,MID,27,11,16,3,77.8,3,4,9,81.8,0.7,21,2022,Round 21
33,30,Sam Walsh,MID,27,12,15,3,81.5,4,6,8,66.7,0.8,22,2022,Round 21
34,35,Noah Anderson,MID,26,18,8,9,65.4,6,0,10,55.6,2.3,17,2022,Round 21
35,35,Jordan Clark,DEF,26,19,7,1,92.3,3,5,17,89.5,2.7,24,2022,Round 21
36,35,Bradley Hill,DEF,26,14,12,2,73.1,3,1,8,57.1,1.2,19,2022,Round 21
37,35,Tim Kelly,MID,26,12,14,4,65.4,4,2,7,58.3,0.9,17,2022,Round 21
38,35,Dylan Moore,FWD,26,12,14,3,69.2,5,1,4,33.3,0.9,18,2022,Round 21
39,35,James Sicily,KEYD,26,18,8,0,88.5,4,6,16,88.9,2.3,23,2022,Round 21
40,41,Jordan De Goey,MID,25,20,5,5,68,4,1,13,65,4,17,2022,Round 21
41,41,Willem Drew,MID,25,7,18,5,88,0,1,6,85.7,0.4,22,2022,Round 21
42,41,Andrew Gaff,MID,25,7,18,3,72,4,1,3,42.9,0.4,18,2022,Round 21
43,41,Shannon Hurn,DEF,25,22,3,1,84,1,7,18,81.8,7.3,21,2022,Round 21
44,41,Sam Menegola,MID,25,17,8,6,68,5,1,11,64.7,2.1,17,2022,Round 21
45,41,Tom Mitchell,MID,25,8,17,2,84,2,1,7,87.5,0.5,21,2022,Round 21
46,41,Brandan Parfitt,MID,25,11,14,5,76,3,2,6,54.5,0.8,19,2022,Round 21
47,41,Daniel Rioli,DEF,25,12,13,3,76,4,5,8,66.7,0.9,19,2022,Round 21
48,41,Callan Ward,MID,25,14,11,3,80,4,1,11,78.6,1.3,20,2022,Round 21
49,50,Heath Chapman,DEF,24,16,8,1,87.5,2,5,13,81.3,2,21,2022,Round 21
50,50,Patrick Cripps,MID,24,7,17,4,66.7,3,2,4,57.1,0.4,16,2022,Round 21
51,50,Jack Crisp,MID,24,11,13,6,75,5,1,6,54.5,0.8,18,2022,Round 21
52,50,Max Holmes,MID,24,12,12,4,70.8,1,2,8,66.7,1,17,2022,Round 21
53,50,Dan Houston,DEF,24,20,4,3,58.3,4,5,11,55,5,14,2022,Round 21
54,50,Jamaine Jones,DEF,24,14,10,3,54.2,7,0,8,57.1,1.4,13,2022,Round 21
55,50,James Jordon,MID,24,10,14,2,83.3,3,1,8,80,0.7,20,2022,Round 21
56,50,Rhys Mathieson,FWD,24,13,11,2,75,2,3,8,61.5,1.2,18,2022,Round 21
57,50,Adam Saad,DEF,24,16,8,2,79.2,3,10,13,81.3,2,19,2022,Round 21
58,50,Christian Salem,DEF,24,15,9,2,79.2,1,3,11,73.3,1.7,19,2022,Round 21
59,50,Caleb Serong,MID,24,14,10,5,83.3,2,1,10,71.4,1.4,20,2022,Round 21
60,50,Adam Treloar,MID,24,9,15,1,87.5,2,4,7,77.8,0.6,21,2022,Round 21
