,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Rory Laird,MID,38,14,24,4,84.2,5,4,10,71.4,0.6,32,2022,Round 4
1,1,Darcy Parish,MID,38,14,24,5,71.1,5,1,9,64.3,0.6,27,2022,Round 4
2,3,Riley Bonner,DEF,37,23,14,0,73,3,3,17,73.9,1.6,27,2022,Round 4
3,3,Will Brodie,MID,37,18,19,4,62.2,5,1,9,50,0.9,23,2022,Round 4
4,3,Josh Dunkley,FWD,37,16,21,5,67.6,4,1,7,43.8,0.8,25,2022,Round 4
5,6,Bailey Smith,FWD,36,20,16,5,69.4,6,1,11,55,1.3,25,2022,Round 4
6,6,Zac Williams,DEF,36,31,5,3,72.2,6,11,21,67.7,6.2,26,2022,Round 4
7,8,Noah Anderson,MID,35,25,10,8,45.7,6,1,7,28,2.5,16,2022,Round 4
8,8,Travis Boak,MID,35,18,17,6,74.3,5,4,14,77.8,1.1,26,2022,Round 4
9,8,Jayden Short,MID,35,29,6,7,74.3,4,3,20,69,4.8,26,2022,Round 4
10,8,Jack Sinclair,DEF,35,17,18,2,82.9,0,3,14,82.4,0.9,29,2022,Round 4
11,12,Jack Macrae,MID,34,14,20,4,79.4,2,1,10,71.4,0.7,27,2022,Round 4
12,13,Marcus Bontempelli,MID,33,15,18,7,75.8,3,2,9,60,0.8,25,2022,Round 4
13,13,Jy Simpkin,MID,33,18,15,5,60.6,4,0,8,44.4,1.2,20,2022,Round 4
14,13,Jack Steele,MID,33,15,18,3,75.8,7,2,10,66.7,0.8,25,2022,Round 4
15,16,Nick Daicos,DEF,32,19,13,5,78.1,5,1,14,73.7,1.5,25,2022,Round 4
16,16,Touk Miller,MID,32,12,20,3,46.9,2,2,5,41.7,0.6,15,2022,Round 4
17,16,Tom Mitchell,MID,32,10,22,5,84.4,2,1,7,70,0.5,27,2022,Round 4
18,16,Tim Taranto,FWD,32,17,15,1,68.8,5,5,9,52.9,1.1,22,2022,Round 4
19,20,Bailey Dale,DEF,31,21,10,2,83.9,3,4,16,76.2,2.1,26,2022,Round 4
20,20,Lachie Weller,DEF,31,24,7,7,80.6,3,7,18,75,3.4,25,2022,Round 4
21,22,Justin McInerney,MID,30,18,12,3,80,3,4,13,72.2,1.5,24,2022,Round 4
22,22,David Mundy,MID,30,14,16,4,56.7,5,0,5,35.7,0.9,17,2022,Round 4
23,22,Lachie Neale,MID,30,12,18,2,66.7,3,2,7,58.3,0.7,20,2022,Round 4
24,22,Dion Prestia,MID,30,15,15,2,70,3,1,10,66.7,1,21,2022,Round 4
25,26,Jack Crisp,MID,29,15,14,9,75.9,5,4,10,66.7,1.1,22,2022,Round 4
26,26,Brad Crouch,MID,29,15,14,6,69,4,1,7,46.7,1.1,20,2022,Round 4
27,26,Isaac Cumming,DEF,29,22,7,2,86.2,5,10,19,86.4,3.1,25,2022,Round 4
28,26,Sam Docherty,DEF,29,17,12,1,82.8,1,2,14,82.4,1.4,24,2022,Round 4
29,26,George Hewett,MID,29,10,19,3,89.7,4,0,8,80,0.5,26,2022,Round 4
30,26,Isaac Smith,FWD,29,19,10,8,89.7,2,1,16,84.2,1.9,26,2022,Round 4
31,32,Josh Daicos,MID,28,15,13,1,67.9,6,2,7,46.7,1.2,19,2022,Round 4
32,32,Callum Mills,MID,28,15,13,6,85.7,3,3,13,86.7,1.2,24,2022,Round 4
33,32,Sam Walsh,MID,28,13,15,3,75,5,1,7,53.8,0.9,21,2022,Round 4
34,35,Jordan Dawson,DEF,27,15,12,5,63,9,5,9,60,1.3,17,2022,Round 4
35,35,James Jordon,MID,27,13,14,4,74.1,2,0,7,53.8,0.9,20,2022,Round 4
36,35,Ben Keays,MID,27,19,8,5,59.3,7,3,9,47.4,2.4,16,2022,Round 4
37,35,Luke McDonald,DEF,27,17,10,9,74.1,7,4,12,70.6,1.7,20,2022,Round 4
38,35,Alex Witherden,DEF,27,19,8,1,85.2,1,7,15,78.9,2.4,23,2022,Round 4
39,40,Andrew Brayshaw,MID,26,14,12,4,76.9,4,1,8,57.1,1.2,20,2022,Round 4
40,40,Ryan Burton,DEF,26,23,3,3,69.2,5,6,16,69.6,7.7,18,2022,Round 4
41,40,Darcy Byrne-Jones,DEF,26,18,8,2,69.2,7,1,12,66.7,2.3,18,2022,Round 4
42,40,Matt Crouch,MID,26,9,17,2,76.9,5,3,4,44.4,0.5,20,2022,Round 4
43,40,Caleb Daniel,DEF,26,16,10,1,96.2,3,4,15,93.8,1.6,25,2022,Round 4
44,40,Ed Langdon,MID,26,15,11,3,57.7,5,3,7,46.7,1.4,15,2022,Round 4
45,40,Sebastian Ross,MID,26,17,9,5,76.9,4,0,11,64.7,1.9,20,2022,Round 4
46,47,Miles Bergman,MID,25,14,11,2,76,7,2,9,64.3,1.3,19,2022,Round 4
47,47,Max Gawn,RUC,25,18,7,7,60,10,3,9,50,2.6,15,2022,Round 4
48,47,Aaron Hall,DEF,25,22,3,4,88,5,9,19,86.4,7.3,22,2022,Round 4
49,47,Dyson Heppell,DEF,25,15,10,3,72,3,5,10,66.7,1.5,18,2022,Round 4
50,47,Andrew McGrath,MID,25,13,12,4,88,3,1,11,84.6,1.1,22,2022,Round 4
51,47,Gryan Miers,FWD,25,10,15,3,72,4,1,7,70,0.7,18,2022,Round 4
52,47,Daniel Rioli,DEF,25,19,6,0,76,2,6,14,73.7,3.2,19,2022,Round 4
53,47,Lachie Whitfield,MID,25,19,6,4,76,7,5,13,68.4,3.2,19,2022,Round 4
54,55,Heath Chapman,DEF,24,12,12,3,87.5,1,4,9,75,1,21,2022,Round 4
