,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Tom Mitchell,MID,44,21,23,7,84.1,4,1,16,76.2,0.9,37,2021,Round 21
1,2,Luke Davies-Uniacke,MID,38,19,19,3,81.6,5,1,12,63.2,1,31,2021,Round 21
2,2,Aaron Hall,DEF,38,23,15,3,81.6,2,6,17,73.9,1.5,31,2021,Round 21
3,4,Jack Macrae,MID,37,15,22,7,78.4,3,2,12,80,0.7,29,2021,Round 21
4,5,Jack Graham,FWD,36,23,13,7,83.3,2,0,17,73.9,1.8,30,2021,Round 21
5,6,Marcus Bontempelli,MID,34,17,17,10,73.5,3,0,11,64.7,1,25,2021,Round 21
6,6,Isaac Cumming,DEF,34,26,8,3,82.4,2,18,22,84.6,3.3,28,2021,Round 21
7,6,Touk Miller,MID,34,21,13,5,79.4,3,1,15,71.4,1.6,27,2021,Round 21
8,6,Jy Simpkin,MID,34,22,12,7,58.8,8,1,10,45.5,1.8,20,2021,Round 21
9,6,Jack Steele,MID,34,15,19,5,79.4,1,0,10,66.7,0.8,27,2021,Round 21
10,6,Tim Taranto,FWD,34,12,22,1,67.6,10,0,6,50,0.5,23,2021,Round 21
11,6,Lachie Whitfield,MID,34,23,11,3,58.8,3,8,14,60.9,2.1,20,2021,Round 21
12,6,Dayne Zorko,MID,34,24,10,11,55.9,7,5,12,50,2.4,19,2021,Round 21
13,14,Rory Laird,MID,31,9,22,1,67.7,7,0,3,33.3,0.4,21,2021,Round 21
14,14,Harry Schoenberg,MID,31,19,12,3,51.6,9,0,9,47.4,1.6,16,2021,Round 21
15,14,Paul Seedsman,MID,31,17,14,9,74.2,1,1,11,64.7,1.2,23,2021,Round 21
16,14,Elliot Yeo,MID,31,18,13,8,61.3,9,1,11,61.1,1.4,19,2021,Round 21
17,18,Taylor Adams,MID,30,18,12,3,80,8,5,13,72.2,1.5,24,2021,Round 21
18,18,Noah Anderson,MID,30,21,9,7,83.3,1,4,17,81,2.3,25,2021,Round 21
19,18,Jake Lloyd,DEF,30,19,11,0,100,0,10,19,100,1.7,30,2021,Round 21
20,18,Zach Merrett,MID,30,14,16,2,86.7,1,7,12,85.7,0.9,26,2021,Round 21
21,18,Luke Parker,MID,30,13,17,4,73.3,3,3,6,46.2,0.8,22,2021,Round 21
22,18,Jack Redden,MID,30,19,11,3,66.7,4,2,11,57.9,1.7,20,2021,Round 21
23,18,Caleb Serong,MID,30,17,13,6,73.3,3,1,12,70.6,1.3,22,2021,Round 21
24,18,Nick Vlastuin,DEF,30,20,10,1,86.7,2,5,17,85,2,26,2021,Round 21
25,18,Chad Wingard,FWD,30,17,13,6,73.3,4,0,13,76.5,1.3,22,2021,Round 21
26,27,Jarryd Lyons,MID,29,16,13,6,62.1,7,3,11,68.8,1.2,18,2021,Round 21
27,27,Hugh McCluggage,MID,29,19,10,4,69,4,2,10,52.6,1.9,20,2021,Round 21
28,27,Dion Prestia,MID,29,13,16,4,82.8,3,5,10,76.9,0.8,24,2021,Round 21
29,30,Jack Crisp,DEF,28,13,15,1,85.7,4,2,10,76.9,0.9,24,2021,Round 21
30,30,Jordan De Goey,FWD,28,14,14,4,82.1,5,1,10,71.4,1,23,2021,Round 21
31,30,Blake Hardwick,DEF,28,20,8,1,89.3,2,3,17,85,2.5,25,2021,Round 21
32,30,David Mundy,MID,28,11,17,7,64.3,8,1,6,54.5,0.6,18,2021,Round 21
33,30,Clayton Oliver,MID,28,11,17,1,64.3,7,0,4,36.4,0.6,18,2021,Round 21
34,30,Darcy Parish,MID,28,12,16,4,75,1,0,6,50,0.8,21,2021,Round 21
35,30,Christian Petracca,MID,28,10,18,4,60.7,5,1,4,40,0.6,17,2021,Round 21
36,30,Wil Powell,DEF,28,21,7,1,89.3,2,10,18,85.7,3,25,2021,Round 21
37,30,Daniel Rich,DEF,28,20,8,2,92.9,2,10,18,90,2.5,26,2021,Round 21
38,39,Travis Boak,MID,27,9,18,5,63,4,0,3,33.3,0.5,17,2021,Round 21
39,39,Jaeger O'Meara,MID,27,9,18,2,70.4,6,1,4,44.4,0.5,19,2021,Round 21
40,39,Joel Selwood,MID,27,18,9,7,63,5,1,9,50,2,17,2021,Round 21
41,39,Dom Sheed,MID,27,12,15,5,44.4,4,1,6,50,0.8,12,2021,Round 21
42,43,Liam Baker,DEF,26,11,15,3,84.6,3,1,8,72.7,0.7,22,2021,Round 21
43,43,Ryan Burton,DEF,26,18,8,0,69.2,5,9,13,72.2,2.3,18,2021,Round 21
44,43,Luke Dunstan,MID,26,13,13,4,61.5,5,0,5,38.5,1,16,2021,Round 21
45,43,Bradley Hill,DEF,26,18,8,4,80.8,4,2,13,72.2,2.3,21,2021,Round 21
46,43,Tim Kelly,MID,26,11,15,2,73.1,3,2,6,54.5,0.7,19,2021,Round 21
47,43,Chris Mayne,DEF,26,9,17,0,84.6,2,1,6,66.7,0.5,22,2021,Round 21
