,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Ryan Griffen,MID,40,29,11,8,60,1,4,16,55.2,2.6,24,2013,Round 10
1,2,Josh P. Kennedy,MID,37,20,17,3,56.8,3,2,9,45,1.2,21,2013,Round 10
2,3,Brent Stanton,MID,36,28,8,8,44.4,4,1,12,42.9,3.5,16,2013,Round 10
3,3,Dane Swan,MID,36,21,15,7,72.2,4,1,14,66.7,1.4,27,2013,Round 10
4,5,Tom Liberatore,MID,35,20,15,2,54.3,5,5,9,45,1.3,19,2013,Round 10
5,6,Gary Ablett,MID,34,18,16,6,70.6,3,3,11,61.1,1.1,24,2013,Round 10
6,6,Jarrad McVeigh,DEF,34,23,11,5,73.5,5,8,16,69.6,2.1,25,2013,Round 10
7,6,Andrew Walker,DEF,34,20,14,6,82.4,1,4,15,75,1.4,28,2013,Round 10
8,9,Simon Black,MID,33,20,13,5,54.5,6,4,12,60,1.5,18,2013,Round 10
9,9,Callan Ward,MID,33,18,15,4,78.8,3,5,14,77.8,1.2,26,2013,Round 10
10,11,Michael Barlow,MID,32,15,17,1,46.9,4,1,6,40,0.9,15,2013,Round 10
11,12,Aaron Mullett,DEF,31,21,10,3,77.4,0,3,15,71.4,2.1,24,2013,Round 10
12,12,Scott Selwood,MID,31,19,12,8,64.5,2,2,10,52.6,1.6,20,2013,Round 10
13,12,Brad Sewell,MID,31,17,14,8,64.5,2,1,9,52.9,1.2,20,2013,Round 10
14,12,Steele Sidebottom,MID,31,17,14,5,80.6,1,0,11,64.7,1.2,25,2013,Round 10
15,16,Jimmy Bartel,DEF,30,19,11,8,70,3,1,13,68.4,1.7,21,2013,Round 10
16,16,Mitch Duncan,MID,30,21,9,6,80,4,5,17,81,2.3,24,2013,Round 10
17,16,Michael Hibberd,DEF,30,18,12,4,66.7,4,2,13,72.2,1.5,20,2013,Round 10
18,16,Rory Sloane,MID,30,19,11,2,66.7,0,1,12,63.2,1.7,20,2013,Round 10
19,20,Jordan Lewis,MID,29,19,10,5,72.4,1,1,13,68.4,1.9,21,2013,Round 10
20,20,Dion Prestia,MID,29,17,12,4,75.9,6,1,11,64.7,1.4,22,2013,Round 10
21,20,Mitch Robinson,FWD,29,14,15,5,69,2,4,6,42.9,0.9,20,2013,Round 10
22,23,Kane Cornes,MID,28,19,9,3,53.6,0,3,10,52.6,2.1,15,2013,Round 10
23,23,Bryce Gibbs,MID,28,15,13,8,67.9,2,1,7,46.7,1.2,19,2013,Round 10
24,23,Toby Greene,MID,28,13,15,3,64.3,2,4,4,30.8,0.9,18,2013,Round 10
25,23,Nathan Jones,MID,28,11,17,3,71.4,2,0,9,81.8,0.6,20,2013,Round 10
26,23,Nick Malceski,DEF,28,23,5,3,78.6,3,13,18,78.3,4.6,22,2013,Round 10
27,23,Scott Pendlebury,MID,28,12,16,3,78.6,0,3,8,66.7,0.8,22,2013,Round 10
28,23,Paul Seedsman,DEF,28,15,13,9,82.1,2,2,13,86.7,1.2,23,2013,Round 10
29,30,Craig Bird,FWD,27,17,10,3,59.3,3,2,11,64.7,1.7,16,2013,Round 10
30,30,Lachlan Hansen,KEYD,27,18,9,1,85.2,1,3,14,77.8,2,23,2013,Round 10
31,30,Dyson Heppell,MID,27,17,10,5,48.1,3,2,6,35.3,1.7,13,2013,Round 10
32,30,Kieren Jack,MID,27,16,11,9,66.7,3,2,9,56.3,1.5,18,2013,Round 10
33,30,Chris Masten,MID,27,15,12,3,70.4,4,1,12,80,1.3,19,2013,Round 10
34,30,Brock McLean,MID,27,15,12,4,59.3,7,0,9,60,1.3,16,2013,Round 10
35,30,Luke Shuey,MID,27,15,12,6,70.4,3,3,9,60,1.3,19,2013,Round 10
36,30,Kade Simpson,DEF,27,22,5,3,70.4,4,6,16,72.7,4.4,19,2013,Round 10
37,30,Mathew Stokes,MID,27,11,16,3,66.7,0,2,7,63.6,0.7,18,2013,Round 10
38,30,David Zaharakis,MID,27,16,11,4,55.6,1,4,5,31.3,1.5,15,2013,Round 10
39,40,Ryan Bastinac,MID,26,16,10,4,80.8,1,0,12,75,1.6,21,2013,Round 10
40,40,Brett Goodes,DEF,26,14,12,2,57.7,4,2,6,42.9,1.2,15,2013,Round 10
41,40,Adam Treloar,MID,26,14,12,5,84.6,2,2,12,85.7,1.2,22,2013,Round 10
42,43,Grant Birchall,DEF,25,13,12,3,100,1,5,13,100,1.1,25,2013,Round 10
43,43,Stephen Coniglio,MID,25,16,9,5,72,2,1,11,68.8,1.8,18,2013,Round 10
44,43,Nick Dal Santo,MID,25,12,13,4,80,1,2,10,83.3,0.9,20,2013,Round 10
45,43,Brett Deledio,MID,25,15,10,6,84,0,2,12,80,1.5,21,2013,Round 10
46,43,Bachar Houli,DEF,25,14,11,3,80,2,5,11,78.6,1.3,20,2013,Round 10
47,43,James Kelly,MID,25,19,6,5,56,2,0,10,52.6,3.2,14,2013,Round 10
48,43,Dustin Martin,FWD,25,17,8,4,56,5,0,9,52.9,2.1,14,2013,Round 10
49,43,Cameron O'Shea,DEF,25,11,14,3,68,5,2,4,36.4,0.8,17,2013,Round 10
50,43,Paul Puopolo,FWD,25,14,11,3,72,2,1,9,64.3,1.3,18,2013,Round 10
51,43,Farren Ray,MID,25,17,8,3,72,2,1,11,64.7,2.1,18,2013,Round 10
52,43,Jonathan Simpkin,MID,25,17,8,4,60,2,2,11,64.7,2.1,15,2013,Round 10
53,43,Danny Stanley,MID,25,13,12,2,76,2,1,8,61.5,1.1,19,2013,Round 10
54,43,Andrew Swallow,MID,25,16,9,2,72,2,0,13,81.3,1.8,18,2013,Round 10
55,43,Josh Thomas,MID,25,15,10,2,60,5,1,7,46.7,1.5,15,2013,Round 10
56,57,Joel Corey,MID,24,11,13,3,70.8,0,3,6,54.5,0.8,17,2013,Round 10
57,57,Shaun Grigg,MID,24,14,10,3,79.2,1,0,9,64.3,1.4,19,2013,Round 10
58,57,Dan Hannebery,MID,24,8,16,3,66.7,3,0,4,50,0.5,16,2013,Round 10
59,57,Stephen Hill,MID,24,13,11,2,79.2,1,1,10,76.9,1.2,19,2013,Round 10
60,57,Rory Laird,DEF,24,10,14,3,75,2,3,6,60,0.7,18,2013,Round 10
61,57,Heritier Lumumba,MID,24,15,9,3,79.2,2,4,12,80,1.7,19,2013,Round 10
62,57,Sam Mitchell,MID,24,8,16,3,79.2,3,2,5,62.5,0.5,19,2013,Round 10
63,57,Rhys Palmer,FWD,24,14,10,1,62.5,1,4,7,50,1.4,16,2013,Round 10
64,57,David Rodan,MID,24,10,14,4,70.8,2,2,6,60,0.7,17,2013,Round 10
65,57,Jack Steven,MID,24,10,14,0,70.8,3,0,6,60,0.7,17,2013,Round 10
66,57,Scott Thompson,MID,24,12,12,3,58.3,6,2,5,41.7,1,14,2013,Round 10
67,57,Daniel Wells,MID,24,10,14,5,58.3,1,0,5,50,0.7,14,2013,Round 10
68,69,Leigh Adams,FWD,23,9,14,3,78.3,1,1,6,66.7,0.6,18,2013,Round 10
69,69,Luke Ball,MID,23,13,10,2,65.2,1,0,6,46.2,1.3,15,2013,Round 10
70,69,Trent Cotchin,MID,23,11,12,0,47.8,4,2,4,36.4,0.9,11,2013,Round 10
71,69,Richard Douglas,MID,23,17,6,7,65.2,4,1,13,76.5,2.8,15,2013,Round 10
72,69,Brad Ebert,MID,23,14,9,2,69.6,0,3,9,64.3,1.6,16,2013,Round 10
73,69,Brent Harvey,FWD,23,17,6,7,65.2,1,0,9,52.9,2.8,15,2013,Round 10
74,69,Jack Macrae,MID,23,12,11,5,65.2,3,3,6,50,1.1,15,2013,Round 10
75,69,Leigh Montagna,MID,23,17,6,3,43.5,7,1,7,41.2,2.8,10,2013,Round 10
76,69,Robert Murphy,DEF,23,16,7,3,73.9,4,2,13,81.3,2.3,17,2013,Round 10
77,69,Jaeger O'Meara,MID,23,8,15,0,65.2,3,0,4,50,0.5,16,2013,Round 10
78,69,Heath Shaw,DEF,23,11,12,1,87,2,6,10,90.9,0.9,20,2013,Round 10
79,69,Nathan Van Berlo,MID,23,16,7,3,56.5,5,1,8,50,2.3,13,2013,Round 10
80,69,Jobe Watson,MID,23,13,10,6,43.5,2,3,4,30.8,1.3,10,2013,Round 10
81,82,Taylor Adams,MID,22,11,11,3,63.6,3,1,5,45.5,1,14,2013,Round 10
82,82,Shaun Burgoyne,MID,22,11,11,6,59.1,4,2,5,45.5,1,13,2013,Round 10
83,82,Ed Curnow,MID,22,13,9,3,59.1,3,0,6,46.2,1.4,13,2013,Round 10
84,82,Nathan Foley,MID,22,12,10,5,81.8,1,0,10,83.3,1.2,18,2013,Round 10
85,82,Nat Fyfe,MID,22,13,9,4,54.5,5,2,8,61.5,1.4,12,2013,Round 10
86,82,Jack Hombsch,KEYD,22,9,13,2,77.3,3,5,8,88.9,0.7,17,2013,Round 10
87,82,Daniel Jackson,MID,22,17,5,4,59.1,3,2,10,58.8,3.4,13,2013,Round 10
88,82,Steve Johnson,MID,22,17,5,3,63.6,3,1,10,58.8,3.4,14,2013,Round 10
89,82,Adam Kennedy,DEF,22,7,15,1,77.3,2,2,4,57.1,0.5,17,2013,Round 10
90,82,Tom Logan,DEF,22,11,11,2,90.9,2,1,10,90.9,1,20,2013,Round 10
91,82,Luke Parker,MID,22,10,12,2,63.6,2,1,5,50,0.8,14,2013,Round 10
92,82,Drew Petrie,KEYF,22,16,6,2,68.2,0,0,10,62.5,2.7,15,2013,Round 10
93,82,Jack Redden,MID,22,14,8,2,95.5,0,5,14,100,1.8,21,2013,Round 10
94,82,Dean Terlich,DEF,22,13,9,2,68.2,5,6,10,76.9,1.4,15,2013,Round 10
95,82,Mitch Wallis,MID,22,11,11,2,59.1,3,2,3,27.3,1,13,2013,Round 10
96,82,Chad Wingard,FWD,22,18,4,5,63.6,3,3,11,61.1,4.5,14,2013,Round 10
97,98,Ben Cunnington,MID,21,12,9,3,81,0,0,8,66.7,1.3,17,2013,Round 10
98,98,Patrick Dangerfield,MID,21,15,6,3,61.9,3,1,8,53.3,2.5,13,2013,Round 10
99,98,Chris Dawes,KEYF,21,14,7,5,57.1,4,0,8,57.1,2,12,2013,Round 10
100,98,Corey Enright,DEF,21,15,6,4,85.7,3,1,13,86.7,2.5,18,2013,Round 10
101,98,Daniel Giansiracusa,FWD,21,9,12,3,57.1,5,0,4,44.4,0.8,12,2013,Round 10
102,98,Hamish Hartlett,MID,21,14,7,4,61.9,3,1,9,64.3,2,13,2013,Round 10
103,98,Jason Johannisen,DEF,21,13,8,4,71.4,3,2,7,53.8,1.6,15,2013,Round 10
