,Rank,Player,Position,D    ,K,H,i50s,DE%,C,R50s,EK,KE%,KHB,ED,Season,Round
0,1,Bryce Gibbs,MID,38,15,23,1,86.8,4,2,13,86.7,0.7,33,2017,Round 10
1,2,Rory Atkins,MID,37,24,13,5,62.2,6,5,13,54.2,1.8,23,2017,Round 10
2,3,Matt Crouch,MID,35,18,17,5,62.9,5,0,10,55.6,1.1,22,2017,Round 10
3,3,Andrew Gaff,MID,35,18,17,3,85.7,3,2,16,88.9,1.1,30,2017,Round 10
4,3,Dan Hannebery,MID,35,17,18,6,80,3,2,11,64.7,0.9,28,2017,Round 10
5,3,Jack Newnes,MID,35,21,14,5,82.9,4,2,16,76.2,1.5,29,2017,Round 10
6,3,Clayton Oliver,MID,35,7,28,2,68.6,5,3,3,42.9,0.3,24,2017,Round 10
7,3,David Zaharakis,MID,35,19,16,6,65.7,5,4,9,47.4,1.2,23,2017,Round 10
8,9,Leigh Montagna,DEF,34,22,12,3,79.4,3,6,15,68.2,1.8,27,2017,Round 10
9,9,Steele Sidebottom,MID,34,20,14,5,64.7,5,0,12,60,1.4,22,2017,Round 10
10,11,Taylor Adams,MID,33,17,16,3,78.8,6,1,12,70.6,1.1,26,2017,Round 10
11,11,Josh P. Kennedy,MID,33,10,23,4,60.6,4,1,4,40,0.4,20,2017,Round 10
12,11,Joel Selwood,MID,33,19,14,8,72.7,7,0,14,73.7,1.4,24,2017,Round 10
13,11,Callan Ward,MID,33,15,18,3,78.8,3,1,10,66.7,0.8,26,2017,Round 10
14,15,Patrick Cripps,MID,32,11,21,4,78.1,8,0,7,63.6,0.5,25,2017,Round 10
15,15,Ed Curnow,MID,32,13,19,1,75,4,0,9,69.2,0.7,24,2017,Round 10
16,15,Jake Melksham,FWD,32,15,17,7,71.9,1,1,9,60,0.9,23,2017,Round 10
17,18,Trent Cotchin,MID,31,17,14,8,67.7,3,0,9,52.9,1.2,21,2017,Round 10
18,18,Sam Docherty,DEF,31,23,8,3,77.4,4,7,16,69.6,2.9,24,2017,Round 10
19,18,Mitch Duncan,MID,31,15,16,3,71,4,1,10,66.7,0.9,22,2017,Round 10
20,18,Tom Mitchell,MID,31,17,14,3,83.9,5,1,12,70.6,1.2,26,2017,Round 10
21,18,Sam Mitchell,MID,31,9,22,0,93.5,0,2,7,77.8,0.4,29,2017,Round 10
22,18,Scott Pendlebury,MID,31,20,11,9,77.4,1,3,13,65,1.8,24,2017,Round 10
23,18,Dom Sheed,MID,31,11,20,2,71,2,0,6,54.5,0.6,22,2017,Round 10
24,18,Liam Shiels,MID,31,18,13,3,71,6,1,11,61.1,1.4,22,2017,Round 10
25,18,Ollie Wines,MID,31,13,18,4,54.8,3,2,6,46.2,0.7,17,2017,Round 10
26,18,Elliot Yeo,DEF,31,15,16,2,71,4,2,9,60,0.9,22,2017,Round 10
27,28,Brad Crouch,MID,30,12,18,6,66.7,6,3,7,58.3,0.7,20,2017,Round 10
28,28,Brandon Ellis,DEF,30,20,10,2,90,1,1,18,90,2,27,2017,Round 10
29,28,Dustin Martin,MID,30,23,7,5,56.7,2,0,12,52.2,3.3,17,2017,Round 10
30,28,Marc Murphy,MID,30,10,20,4,76.7,5,1,7,70,0.5,23,2017,Round 10
31,28,Sebastian Ross,MID,30,15,15,6,70,2,1,11,73.3,1,21,2017,Round 10
32,28,Rory Sloane,MID,30,17,13,5,63.3,3,1,10,58.8,1.3,19,2017,Round 10
33,28,Isaac Smith,MID,30,21,9,6,73.3,3,2,13,61.9,2.3,22,2017,Round 10
34,28,Adam Treloar,MID,30,16,14,7,73.3,2,1,10,62.5,1.1,22,2017,Round 10
35,28,Lachie Weller,DEF,30,19,11,1,80,2,7,14,73.7,1.7,24,2017,Round 10
36,37,Connor Blakely,MID,29,16,13,3,58.6,3,2,6,37.5,1.2,17,2017,Round 10
37,37,Aaron Hall,MID,29,19,10,7,65.5,5,3,11,57.9,1.9,19,2017,Round 10
38,37,Jason Johannisen,DEF,29,16,13,4,82.8,3,8,12,75,1.2,24,2017,Round 10
39,37,Josh Kelly,MID,29,13,16,3,82.8,1,0,8,61.5,0.8,24,2017,Round 10
40,37,Jake Lever,KEYD,29,20,9,6,82.8,4,6,15,75,2.2,24,2017,Round 10
41,37,Jordan Lewis,MID,29,16,13,3,79.3,4,3,10,62.5,1.2,23,2017,Round 10
42,37,Jared Polec,MID,29,19,10,4,69,5,6,13,68.4,1.9,20,2017,Round 10
43,37,Jack Ziebell,MID,29,14,15,5,72.4,4,3,11,78.6,0.9,21,2017,Round 10
44,45,Dayne Beams,MID,28,15,13,3,75,5,3,10,66.7,1.2,21,2017,Round 10
45,45,Brendon Goddard,MID,28,10,18,1,92.9,2,5,9,90,0.6,26,2017,Round 10
46,45,Michael Hibberd,DEF,28,21,7,6,92.9,1,8,19,90.5,3,26,2017,Round 10
47,45,Lewis Jetta,FWD,28,18,10,6,78.6,5,3,14,77.8,1.8,22,2017,Round 10
48,45,Matthew Kennedy,MID,28,13,15,4,64.3,3,2,6,46.2,0.9,18,2017,Round 10
49,45,Luke McDonald,MID,28,15,13,4,67.9,3,1,10,66.7,1.2,19,2017,Round 10
50,45,Koby Stevens,MID,28,7,21,2,85.7,1,1,6,85.7,0.3,24,2017,Round 10
51,45,Dom Tyson,MID,28,17,11,7,64.3,6,0,10,58.8,1.5,18,2017,Round 10
52,45,Mitch Wallis,FWD,28,7,21,5,71.4,1,1,3,42.9,0.3,20,2017,Round 10
53,45,Jobe Watson,MID,28,8,20,0,78.6,4,1,6,75,0.4,22,2017,Round 10
54,45,Zac Williams,DEF,28,16,12,4,78.6,3,0,11,68.8,1.3,22,2017,Round 10
55,45,Dayne Zorko,MID,28,15,13,3,64.3,6,2,11,73.3,1.2,18,2017,Round 10
56,57,Luke Dahlhaus,FWD,27,9,18,6,74.1,2,1,5,55.6,0.5,20,2017,Round 10
57,57,Bailey Dale,MID,27,15,12,4,55.6,2,1,5,33.3,1.3,15,2017,Round 10
58,57,Dyson Heppell,MID,27,18,9,3,63,2,3,10,55.6,2,17,2017,Round 10
59,57,Shaun Higgins,MID,27,14,13,3,70.4,3,3,8,57.1,1.1,19,2017,Round 10
60,57,Bachar Houli,DEF,27,17,10,2,92.6,3,4,15,88.2,1.7,25,2017,Round 10
61,57,Michael Hurley,KEYD,27,18,9,2,63,7,8,9,50,2,17,2017,Round 10
62,57,Nathan Jones,MID,27,12,15,5,85.2,1,0,10,83.3,0.8,23,2017,Round 10
63,57,Rory Laird,DEF,27,15,12,2,70.4,3,5,9,60,1.3,19,2017,Round 10
64,57,Kade Simpson,DEF,27,17,10,1,85.2,3,6,13,76.5,1.7,23,2017,Round 10
65,57,Zach Tuohy,DEF,27,17,10,3,74.1,3,6,13,76.5,1.7,20,2017,Round 10
66,67,Shaun Burgoyne,MID,26,9,17,3,76.9,3,0,7,77.8,0.5,20,2017,Round 10
67,67,Trent Dumont,MID,26,6,20,3,65.4,5,1,2,33.3,0.3,17,2017,Round 10
68,67,Andrew McGrath,DEF,26,12,14,0,80.8,2,4,8,66.7,0.9,21,2017,Round 10
69,67,Matthew Priddis,MID,26,9,17,4,76.9,5,0,7,77.8,0.5,20,2017,Round 10
70,67,Dylan Shiel,MID,26,14,12,4,69.2,3,2,7,50,1.2,18,2017,Round 10
71,72,Nat Fyfe,MID,25,12,13,5,52,13,2,3,25,0.9,13,2017,Round 10
72,72,Toby Greene,FWD,25,14,11,4,56,5,1,5,35.7,1.3,14,2017,Round 10
73,72,Jack Macrae,MID,25,12,13,5,84,1,0,10,83.3,0.9,21,2017,Round 10
74,72,Brayden Maynard,DEF,25,17,8,7,84,2,1,15,88.2,2.1,21,2017,Round 10
75,72,Zach Merrett,MID,25,15,10,4,64,2,4,10,66.7,1.5,16,2017,Round 10
76,72,Dylan Roberton,DEF,25,20,5,2,88,1,7,18,90,4,22,2017,Round 10
77,72,Josh Smith,DEF,25,16,9,1,72,2,2,10,62.5,1.8,18,2017,Round 10
78,79,Michael Barlow,FWD,24,10,14,3,70.8,4,1,7,70,0.7,17,2017,Round 10
79,79,Sam Butler,DEF,24,14,10,0,83.3,4,2,11,78.6,1.4,20,2017,Round 10
80,79,Patrick Dangerfield,MID,24,14,10,6,70.8,1,0,9,64.3,1.4,17,2017,Round 10
81,79,Jeff Garlett,FWD,24,18,6,5,54.2,4,0,8,44.4,3,13,2017,Round 10
82,79,Shaun Grigg,MID,24,16,8,9,75,4,1,11,68.8,2,18,2017,Round 10
83,79,Ricky Henderson,MID,24,10,14,2,83.3,2,1,9,90,0.7,20,2017,Round 10
84,79,Luke Hodge,DEF,24,19,5,1,79.2,2,5,15,78.9,3.8,19,2017,Round 10
85,79,Darcy Parish,FWD,24,7,17,4,75,3,2,4,57.1,0.4,18,2017,Round 10
86,79,Marley Williams,DEF,24,10,14,1,75,2,6,8,80,0.7,18,2017,Round 10
87,79,Matthew Wright,FWD,24,13,11,1,66.7,2,1,8,61.5,1.2,16,2017,Round 10
88,89,Jarrod Harbrow,DEF,23,13,10,1,69.6,4,3,8,61.5,1.3,16,2017,Round 10
89,89,Lin Jong,FWD,23,4,19,1,82.6,1,1,3,75,0.2,19,2017,Round 10
90,89,Robert Murphy,FWD,23,13,10,6,69.6,3,2,8,61.5,1.3,16,2017,Round 10
91,89,Heath Shaw,DEF,23,18,5,3,73.9,4,3,13,72.2,3.6,17,2017,Round 10
92,89,Jack Viney,MID,23,6,17,2,82.6,3,0,6,100,0.4,19,2017,Round 10
93,94,Blake Acres,FWD,22,9,13,2,72.7,4,2,6,66.7,0.7,16,2017,Round 10
94,94,Marcus Bontempelli,MID,22,11,11,4,54.5,2,0,4,36.4,1,12,2017,Round 10
95,94,Jack Crisp,DEF,22,12,10,5,81.8,4,1,9,75,1.2,18,2017,Round 10
96,94,Caleb Daniel,FWD,22,9,13,3,81.8,1,1,6,66.7,0.7,18,2017,Round 10
97,94,Zak Jones,MID,22,10,12,2,77.3,0,3,6,60,0.8,17,2017,Round 10
98,94,Jeremy McGovern,KEYD,22,12,10,3,86.4,1,6,9,75,1.2,19,2017,Round 10
99,94,Jackson Nelson,DEF,22,12,10,2,77.3,1,3,7,58.3,1.2,17,2017,Round 10
100,94,Luke Parker,MID,22,10,12,3,63.6,4,0,4,40,0.8,14,2017,Round 10
101,94,Dion Prestia,MID,22,14,8,5,68.2,3,3,7,50,1.8,15,2017,Round 10
102,94,Lachie Whitfield,MID,22,15,7,4,86.4,4,1,12,80,2.1,19,2017,Round 10
103,104,Shane Biggs,DEF,21,10,11,0,95.2,1,4,10,100,0.9,20,2017,Round 10
104,104,Jake Carlisle,KEYD,21,12,9,0,71.4,2,4,8,66.7,1.3,15,2017,Round 10
105,104,Lachie Hunter,MID,21,11,10,3,81,2,2,8,72.7,1.1,17,2017,Round 10
106,104,Tom Lynch,FWD,21,12,9,3,66.7,2,0,7,58.3,1.3,14,2017,Round 10
107,104,Jarryd Lyons,MID,21,11,10,2,61.9,5,4,4,36.4,1.1,13,2017,Round 10
108,104,Chris Masten,MID,21,6,15,0,81,2,2,4,66.7,0.4,17,2017,Round 10
109,104,Liam Picken,FWD,21,8,13,5,76.2,4,0,5,62.5,0.6,16,2017,Round 10
110,104,Shane Savage,DEF,21,9,12,2,71.4,2,2,8,88.9,0.8,15,2017,Round 10
111,104,David Swallow,MID,21,11,10,3,57.1,4,3,8,72.7,1.1,12,2017,Round 10
112,113,Kaiden Brand,KEYD,20,13,7,1,75,4,1,9,69.2,1.9,15,2017,Round 10
113,113,Ryan Burton,DEF,20,16,4,3,85,4,5,14,87.5,4,17,2017,Round 10
114,113,Tom Cutler,DEF,20,14,6,1,90,1,7,12,85.7,2.3,18,2017,Round 10
115,113,Sam Gilbert,KEYD,20,9,11,4,75,1,1,6,66.7,0.8,15,2017,Round 10
116,113,Nick Graham,FWD,20,7,13,1,65,3,0,4,57.1,0.5,13,2017,Round 10
117,113,Jack Gunston,KEYF,20,12,8,4,85,2,2,9,75,1.5,17,2017,Round 10
118,113,Brandon Matera,FWD,20,18,2,5,55,2,1,9,50,9,11,2017,Round 10
119,113,Steven May,KEYD,20,15,5,1,80,4,8,11,73.3,3,16,2017,Round 10
120,113,Sam Mayes,DEF,20,16,4,1,70,3,6,10,62.5,4,14,2017,Round 10
121,113,Sam Menegola,FWD,20,12,8,3,65,1,2,6,50,1.5,13,2017,Round 10
122,113,Tom Phillips,MID,20,9,11,1,80,2,0,5,55.6,0.8,16,2017,Round 10
123,113,Adam Saad,DEF,20,10,10,3,85,2,4,9,90,1,17,2017,Round 10
124,113,Brodie Smith,DEF,20,13,7,6,75,1,2,8,61.5,1.9,15,2017,Round 10
125,113,Jack Steele,MID,20,7,13,2,85,2,1,6,85.7,0.5,17,2017,Round 10
126,113,Darcy Tucker,MID,20,13,7,3,85,1,2,11,84.6,1.9,17,2017,Round 10
127,113,Jack Watts,KEYF,20,12,8,3,70,2,0,7,58.3,1.5,14,2017,Round 10
128,113,Daniel Wells,FWD,20,11,9,2,80,2,0,7,63.6,1.2,16,2017,Round 10
129,113,Nathan Wilson,DEF,20,17,3,8,90,2,3,15,88.2,5.7,18,2017,Round 10
130,113,Easton Wood,DEF,20,11,9,2,65,3,4,6,54.5,1.2,13,2017,Round 10
131,132,Mark Blicavs,MID,19,9,10,5,68.4,0,0,6,66.7,0.9,13,2017,Round 10
132,132,Jamie Cripps,FWD,19,11,8,4,78.9,1,1,7,63.6,1.4,15,2017,Round 10
133,132,Richard Douglas,MID,19,8,11,2,78.9,1,0,4,50,0.7,15,2017,Round 10
134,132,Brad Ebert,MID,19,8,11,1,68.4,2,1,5,62.5,0.7,13,2017,Round 10
135,132,Jarryn Geary,DEF,19,12,7,2,78.9,3,6,9,75,1.7,15,2017,Round 10
136,132,Brodie Grundy,RUC,19,5,14,2,78.9,6,0,4,80,0.4,15,2017,Round 10
137,132,Isaac Heeney,MID,19,14,5,4,42.1,3,0,5,35.7,2.8,8,2017,Round 10
138,132,Lachie Henderson,KEYD,19,11,8,0,78.9,2,4,9,81.8,1.4,15,2017,Round 10
139,132,Shannon Hurn,DEF,19,14,5,1,84.2,3,4,11,78.6,2.8,16,2017,Round 10
140,132,James Kelly,DEF,19,9,10,5,68.4,3,2,6,66.7,0.9,13,2017,Round 10
141,132,Andrew Mackie,DEF,19,11,8,4,89.5,0,0,9,81.8,1.4,17,2017,Round 10
142,132,Hugh McCluggage,FWD,19,12,7,2,63.2,3,1,7,58.3,1.7,12,2017,Round 10
143,132,Touk Miller,MID,19,2,17,0,73.7,3,1,0,0,0.1,14,2017,Round 10
144,132,Cameron Pedersen,KEYF,19,8,11,5,94.7,1,0,8,100,0.7,18,2017,Round 10
145,132,Alex Rance,KEYD,19,14,5,2,68.4,0,3,8,57.1,2.8,13,2017,Round 10
146,132,Tom Stewart,DEF,19,11,8,1,89.5,2,4,10,90.9,1.4,17,2017,Round 10
147,132,Scott D. Thompson,KEYD,19,11,8,2,100,3,3,11,100,1.4,19,2017,Round 10
148,132,Justin Westhoff,MID,19,14,5,2,57.9,1,1,7,50,2.8,11,2017,Round 10
149,150,Mark Baguley,DEF,18,8,10,0,77.8,3,6,6,75,0.8,14,2017,Round 10
150,150,Jake Barrett,FWD,18,6,12,2,72.2,1,1,3,50,0.5,13,2017,Round 10
151,150,Travis Boak,FWD,18,7,11,2,66.7,3,1,4,57.1,0.6,12,2017,Round 10
152,150,Shane Edwards,FWD,18,13,5,4,55.6,3,2,7,53.8,2.6,10,2017,Round 10
153,150,Josh Gibson,KEYD,18,10,8,0,88.9,1,4,8,80,1.3,16,2017,Round 10
154,150,Mitch Hannan,FWD,18,10,8,4,88.9,2,0,8,80,1.3,16,2017,Round 10
155,150,Kade Kolodjashnij,DEF,18,12,6,0,77.8,2,6,9,75,2,14,2017,Round 10
156,150,Matthew Kreuzer,RUC,18,10,8,6,61.1,2,1,5,50,1.3,11,2017,Round 10
157,150,Billy Longer,RUC,18,3,15,0,72.2,5,0,1,33.3,0.2,13,2017,Round 10
158,150,Jack Martin,FWD,18,8,10,2,77.8,4,1,5,62.5,0.8,14,2017,Round 10
159,150,Conor McKenna,DEF,18,5,13,0,100,2,1,5,100,0.4,18,2017,Round 10
160,150,Steven Motlop,FWD,18,10,8,4,83.3,1,1,8,80,1.3,15,2017,Round 10
161,150,Nic Newman,MID,18,13,5,4,66.7,3,2,8,61.5,2.6,12,2017,Round 10
162,150,Tom Papley,FWD,18,10,8,4,66.7,1,0,6,60,1.3,12,2017,Round 10
163,150,Dane Rampe,KEYD,18,12,6,1,72.2,4,10,9,75,2,13,2017,Round 10
164,150,Jarryd Roughead,KEYF,18,12,6,7,83.3,3,1,10,83.3,2,15,2017,Round 10
165,150,Daniel Talia,KEYD,18,11,7,1,83.3,2,3,9,81.8,1.6,15,2017,Round 10
166,150,Tim Taranto,FWD,18,8,10,0,66.7,1,2,4,50,0.8,12,2017,Round 10
167,168,Marcus Adams,KEYD,17,6,11,1,76.5,1,4,4,66.7,0.5,13,2017,Round 10
